TIME, FY_5,,
0.144825,-1228.25406,,
0.145825,-1236.72047,,
0.146825,-1245.18683,,
0.147825,-1253.65313,,
0.148825,-1262.11938,,
0.149825,-1270.58558,,
0.150825,-1279.05174,,
0.151825,-1287.51784,,
0.152825,-1295.98389,,
0.153825,-1304.4499,,
0.154825,-1312.91586,,
0.155825,-1321.38178,,
0.156825,-1329.84764,,
0.157825,-1338.31347,,
0.158825,-1346.77925,,
0.159825,-1355.24498,,
0.160825,-1363.71067,,
0.161825,-1372.17632,,
0.162825,-1380.64192,,
0.163825,-1389.10749,,
0.164825,-1397.57301,,
0.165825,-1406.03849,,
0.166825,-1414.50393,,
0.167825,-1422.96933,,
0.168825,-1431.43469,,
0.169825,-1439.90001,,
0.170825,-1448.36529,,
0.171825,-1456.83053,,
0.172825,-1465.29574,,
0.173825,-1473.76091,,
0.174825,-1482.22604,,
0.175825,-1490.69113,,
0.176825,-1499.15619,,
0.177825,-1507.62121,,
0.178825,-1516.0862,,
0.179825,-1524.55115,,
0.180825,-1533.01607,,
0.181825,-1541.48095,,
0.182825,-1549.9458,,
0.183825,-1558.41062,,
0.184825,-1566.8754,,
0.185825,-1575.34015,,
0.186825,-1583.80487,,
0.187825,-1592.26955,,
0.188825,-1600.7342,,
0.189825,-1609.19882,,
0.190825,-1617.66341,,
0.191825,-1626.12797,,
0.192825,-1634.5925,,
0.193825,-1643.057,,
0.194825,-1651.52147,,
0.195825,-1659.98591,,
0.196825,-1668.45031,,
0.197825,-1676.91469,,
0.198825,-1685.37904,,
0.199825,-1693.84337,,
0.200825,-1702.30766,,
0.201825,-1710.77192,,
0.202825,-1719.23616,,
0.203825,-1727.70037,,
0.204825,-1736.16455,,
0.205825,-1744.62871,,
0.206825,-1753.09284,,
0.207825,-1761.55694,,
0.208825,-1770.02101,,
0.209825,-1778.48506,,
0.210825,-1786.94909,,
0.211825,-1795.41308,,
0.212825,-1803.87706,,
0.213825,-1812.341,,
0.214825,-1820.80492,,
0.215825,-1829.26882,,
0.216825,-1837.73269,,
0.217825,-1846.19654,,
0.218825,-1854.66036,,
0.219825,-1863.12416,,
0.220825,-1871.58794,,
0.221825,-1880.05169,,
0.222825,-1888.51542,,
0.223825,-1896.97913,,
0.224825,-1905.44281,,
0.225825,-1913.90647,,
0.226825,-1922.3701,,
0.227825,-1930.83372,,
0.228825,-1939.29731,,
0.229825,-1947.76088,,
0.230825,-1956.22443,,
0.231825,-1964.68795,,
0.232825,-1973.15146,,
0.233825,-1981.61494,,
0.234825,-1990.0784,,
0.235825,-1998.54184,,
0.236825,-2007.00526,,
0.237825,-2015.46866,,
0.238825,-2023.93203,,
0.239825,-2032.39539,,
0.240825,-2040.85873,,
0.241825,-2049.32204,,
0.242825,-2057.78534,,
0.243825,-2066.24862,,
0.244825,-2074.71187,,
0.245825,-2083.17511,,
0.246825,-2091.63833,,
0.247825,-2100.10152,,
0.248825,-2108.5647,,
0.249825,-2117.02786,,
0.250825,-2125.491,,
0.251825,-2133.95412,,
0.252825,-2142.41723,,
0.253825,-2150.88031,,
0.254825,-2159.34338,,
0.255825,-2167.80642,,
0.256825,-2176.26945,,
0.257825,-2184.73246,,
0.258825,-2193.19545,,
0.259825,-2201.65843,,
0.260825,-2210.12139,,
0.261825,-2218.58433,,
0.262825,-2227.04725,,
0.263825,-2235.51015,,
0.264825,-2243.97304,,
0.265825,-2252.43591,,
0.266825,-2260.89876,,
0.267825,-2269.3616,,
0.268825,-2277.82442,,
0.269825,-2286.28722,,
0.270825,-2294.75001,,
0.271825,-2303.21278,,
0.272825,-2311.67553,,
0.273825,-2320.13827,,
0.274825,-2328.60099,,
0.275825,-2337.06369,,
0.276825,-2345.52638,,
0.277825,-2353.98905,,
0.278825,-2362.45171,,
0.279825,-2370.91435,,
0.280825,-2379.37697,,
0.281825,-2387.83958,,
0.282825,-2396.30217,,
0.283825,-2404.76475,,
0.284825,-2413.22731,,
0.285825,-2421.68986,,
0.286825,-2430.15239,,
0.287825,-2438.61491,,
0.288825,-2447.07741,,
0.289825,-2455.5399,,
0.290825,-2464.00237,,
0.291825,-2472.46483,,
0.292825,-2480.92728,,
0.293825,-2489.38971,,
0.294825,-2497.85212,,
0.295825,-2506.31452,,
0.296825,-2514.77691,,
0.297825,-2523.23928,,
0.298825,-2531.70164,,
0.299825,-2540.16398,,
0.300825,-2548.62631,,
0.301825,-2557.08862,,
0.302825,-2565.55093,,
0.303825,-2574.01321,,
0.304825,-2582.47549,,
0.305825,-2590.93775,,
0.306825,-2599.4,,
0.307825,-2607.86223,,
0.308825,-2616.32445,,
0.309825,-2624.78666,,
0.310825,-2633.24885,,
0.311825,-2641.71103,,
0.312825,-2650.1732,,
0.313825,-2658.63535,,
0.314825,-2667.09749,,
0.315825,-2675.55962,,
0.316825,-2684.02174,,
0.317825,-2692.48384,,
0.318825,-2700.94593,,
0.319825,-2709.40801,,
0.320825,-2717.87007,,
0.321825,-2726.33212,,
0.322825,-2734.79416,,
0.323825,-2743.25619,,
0.324825,-2751.71821,,
0.325825,-2760.18021,,
0.326825,-2768.6422,,
0.327825,-2777.10418,,
0.328825,-2785.56614,,
0.329825,-2794.0281,,
0.330825,-2802.49004,,
0.331825,-2810.95197,,
0.332825,-2819.41389,,
0.333825,-2827.87579,,
0.334825,-2836.33769,,
0.335825,-2844.79957,,
0.336825,-2853.26144,,
0.337825,-2861.7233,,
0.338825,-2870.18515,,
0.339825,-2878.64699,,
0.340825,-2887.10881,,
0.341825,-2895.57063,,
0.342825,-2904.03243,,
0.343825,-2912.49422,,
0.344825,-2920.956,,
0.345825,-2929.41777,,
0.346825,-2937.87953,,
0.347825,-2946.34127,,
0.348825,-2954.80301,,
0.349825,-2963.26473,,
0.350825,-2971.72645,,
0.351825,-2980.18815,,
0.352825,-2988.64984,,
0.353825,-2997.11152,,
0.354825,-3005.57319,,
0.355825,-3014.03485,,
0.356825,-3022.4965,,
0.357825,-3030.95814,,
0.358825,-3039.41977,,
0.359825,-3047.88138,,
0.360825,-3056.34299,,
0.361825,-3064.80459,,
0.362825,-3073.26617,,
0.363825,-3081.72775,,
0.364825,-3090.18931,,
0.365825,-3098.65087,,
0.366825,-3107.11241,,
0.367825,-3115.57395,,
0.368825,-3124.03547,,
0.369825,-3132.49699,,
0.370825,-3140.95849,,
0.371825,-3149.41998,,
0.372825,-3157.88147,,
0.373825,-3166.34294,,
0.374825,-3174.80441,,
0.375825,-3183.26586,,
0.376825,-3191.72731,,
0.377825,-3200.18874,,
0.378825,-3208.65017,,
0.379825,-3217.11159,,
0.380825,-3225.57299,,
0.381825,-3234.03439,,
0.382825,-3242.49578,,
0.383825,-3250.95715,,
0.384825,-3259.41852,,
0.385825,-3267.87988,,
0.386825,-3276.34123,,
0.387825,-3284.80257,,
0.388825,-3293.2639,,
0.389825,-3301.72522,,
0.390825,-3310.18653,,
0.391825,-3318.64784,,
0.392825,-3327.10913,,
0.393825,-3335.57042,,
0.394825,-3344.03169,,
0.395825,-3352.49296,,
0.396825,-3360.95421,,
0.397825,-3369.41546,,
0.398825,-3377.8767,,
0.399825,-3386.33793,,
0.400825,-3394.79915,,
0.401825,-3403.26037,,
0.402825,-3411.72157,,
0.403825,-3420.18277,,
0.404825,-3428.64395,,
0.405825,-3437.10513,,
0.406825,-3445.5663,,
0.407825,-3454.02746,,
0.408825,-3462.48861,,
0.409825,-3470.94975,,
0.410825,-3479.41089,,
0.411825,-3487.87201,,
0.412825,-3496.33313,,
0.413825,-3504.79424,,
0.414825,-3513.25534,,
0.415825,-3521.71643,,
0.416825,-3530.17751,,
0.417825,-3538.63859,,
0.418825,-3547.09966,,
0.419825,-3555.56071,,
0.420825,-3564.02176,,
0.421825,-3572.48281,,
0.422825,-3580.94384,,
0.423825,-3589.40486,,
0.424825,-3597.86588,,
0.425825,-3606.32689,,
0.426825,-3614.78789,,
0.427825,-3623.24889,,
0.428825,-3631.70987,,
0.429825,-3640.17085,,
0.430825,-3648.63182,,
0.431825,-3657.09278,,
0.432825,-3665.55373,,
0.433825,-3674.01468,,
0.434825,-3682.47561,,
0.435825,-3690.93654,,
0.436825,-3699.39746,,
0.437825,-3707.85838,,
0.438825,-3716.31928,,
0.439825,-3724.78018,,
0.440825,-3733.24107,,
0.441825,-3741.70196,,
0.442825,-3750.16283,,
0.443825,-3758.6237,,
0.444825,-3767.08456,,
0.445825,-3775.54541,,
0.446825,-3784.00626,,
0.447825,-3792.46709,,
0.448825,-3800.92792,,
0.449825,-3809.38875,,
0.450825,-3817.84956,,
0.451825,-3826.31037,,
0.452825,-3834.77117,,
0.453825,-3843.23196,,
0.454825,-3851.69275,,
0.455825,-3860.15352,,
0.456825,-3868.61429,,
0.457825,-3877.07506,,
0.458825,-3885.53581,,
0.459825,-3893.99656,,
0.460825,-3902.4573,,
0.461825,-3910.91804,,
0.462825,-3919.37877,,
0.463825,-3927.83949,,
0.464825,-3936.3002,,
0.465825,-3944.7609,,
0.466825,-3953.2216,,
0.467825,-3961.68229,,
0.468825,-3970.14298,,
0.469825,-3978.60366,,
0.470825,-3987.06433,,
0.471825,-3995.52499,,
0.472825,-4003.98565,,
0.473825,-4012.4463,,
0.474825,-4020.90694,,
0.475825,-4029.36758,,
0.476825,-4037.82821,,
0.477825,-4046.28883,,
0.478825,-4054.74944,,
0.479825,-4063.21005,,
0.480825,-4071.67065,,
0.481825,-4080.13125,,
0.482825,-4088.59184,,
0.483825,-4097.05242,,
0.484825,-4105.51299,,
0.485825,-4113.97356,,
0.486825,-4122.43412,,
0.487825,-4130.89468,,
0.488825,-4139.35523,,
0.489825,-4147.81577,,
0.490825,-4156.2763,,
0.491825,-4164.73683,,
0.492825,-4173.19735,,
0.493825,-4181.65787,,
0.494825,-4190.11838,,
0.495825,-4198.57888,,
0.496825,-4207.03938,,
0.497825,-4215.49987,,
0.498825,-4223.96035,,
0.499825,-4232.42083,,
0.500825,-4240.8813,,
0.501825,-4249.34176,,
0.502825,-4257.80222,,
0.503825,-4266.26267,,
0.504825,-4274.72311,,
0.505825,-4283.18355,,
0.506825,-4291.64399,,
0.507825,-4300.10441,,
0.508825,-4308.56483,,
0.509825,-4317.02525,,
0.510825,-4325.48565,,
0.511825,-4333.94605,,
0.512825,-4342.40645,,
0.513825,-4350.86684,,
0.514825,-4359.32722,,
0.515825,-4367.7876,,
0.516825,-4376.24797,,
0.517825,-4384.70833,,
0.518825,-4393.16869,,
0.519825,-4401.62904,,
0.520825,-4410.08939,,
0.521825,-4418.54973,,
0.522825,-4427.01007,,
0.523825,-4435.47039,,
0.524825,-4443.93072,,
0.525825,-4452.39103,,
0.526825,-4460.85134,,
0.527825,-4469.31165,,
0.528825,-4477.77195,,
0.529825,-4486.23224,,
0.530825,-4494.69253,,
0.531825,-4503.15281,,
0.532825,-4511.61308,,
0.533825,-4520.07335,,
0.534825,-4528.53362,,
0.535825,-4536.99388,,
0.536825,-4545.45413,,
0.537825,-4553.91437,,
0.538825,-4562.37462,,
0.539825,-4570.83485,,
0.540825,-4579.29508,,
0.541825,-4587.7553,,
0.542825,-4596.21552,,
0.543825,-4604.67573,,
0.544825,-4613.13594,,
0.545825,-4621.59614,,
0.546825,-4630.05634,,
0.547825,-4638.51653,,
0.548825,-4646.97671,,
0.549825,-4655.43689,,
0.550825,-4663.89706,,
0.551825,-4672.35723,,
0.552825,-4680.81739,,
0.553825,-4689.27755,,
0.554825,-4697.7377,,
0.555825,-4706.19785,,
0.556825,-4714.65799,,
0.557825,-4723.11812,,
0.558825,-4731.57825,,
0.559825,-4740.03837,,
0.560825,-4748.49849,,
0.561825,-4756.9586,,
0.562825,-4765.41871,,
0.563825,-4773.87881,,
0.564825,-4782.33891,,
0.565825,-4790.799,,
0.566825,-4799.25909,,
0.567825,-4807.71917,,
0.568825,-4816.17924,,
0.569825,-4824.63931,,
0.570825,-4833.09938,,
0.571825,-4841.55944,,
0.572825,-4850.01949,,
0.573825,-4858.47954,,
0.574825,-4866.93959,,
0.575825,-4875.39963,,
0.576825,-4883.85966,,
0.577825,-4892.31969,,
0.578825,-4900.77971,,
0.579825,-4909.23973,,
0.580825,-4917.69974,,
0.581825,-4926.15975,,
0.582825,-4934.61975,,
0.583825,-4943.07975,,
0.584825,-4951.53974,,
0.585825,-4959.99973,,
0.586825,-4968.45971,,
0.587825,-4976.91969,,
0.588825,-4985.37966,,
0.589825,-4993.83963,,
0.590825,-5002.29959,,
0.591825,-5010.75955,,
0.592825,-5019.2195,,
0.593825,-5027.67945,,
0.594825,-5036.13939,,
0.595825,-5044.59933,,
0.596825,-5053.05926,,
0.597825,-5061.51919,,
0.598825,-5069.97911,,
0.599825,-5078.43903,,
0.600825,-5086.89894,,
0.601825,-5095.35885,,
0.602825,-5103.81875,,
0.603825,-5112.27865,,
0.604825,-5120.73854,,
0.605825,-5129.19843,,
0.606825,-5137.65832,,
0.607825,-5146.11819,,
0.608825,-5154.57807,,
0.609825,-5163.03794,,
0.610825,-5171.4978,,
0.611825,-5179.95766,,
0.612825,-5188.41752,,
0.613825,-5196.87737,,
0.614825,-5205.33721,,
0.615825,-5213.79705,,
0.616825,-5222.25689,,
0.617825,-5230.71672,,
0.618825,-5239.17655,,
0.619825,-5247.63637,,
0.620825,-5256.09619,,
0.621825,-5264.556,,
0.622825,-5273.01581,,
0.623825,-5281.47561,,
0.624825,-5289.93541,,
0.625825,-5298.3952,,
0.626825,-5306.85499,,
0.627825,-5315.31478,,
0.628825,-5323.77456,,
0.629825,-5332.23433,,
0.630825,-5340.6941,,
0.631825,-5349.15387,,
0.632825,-5357.61363,,
0.633825,-5366.07339,,
0.634825,-5374.53314,,
0.635825,-5382.99289,,
0.636825,-5391.45264,,
0.637825,-5399.91237,,
0.638825,-5408.37211,,
0.639825,-5416.83184,,
0.640825,-5425.29157,,
0.641825,-5433.75129,,
0.642825,-5442.21101,,
0.643825,-5450.67072,,
0.644825,-5459.13043,,
0.645825,-5467.59013,,
0.646825,-5476.04983,,
0.647825,-5484.50952,,
0.648825,-5492.96922,,
0.649825,-5501.4289,,
0.650825,-5509.88858,,
0.651825,-5518.34826,,
0.652825,-5526.80794,,
0.653825,-5535.2676,,
0.654825,-5543.72727,,
0.655825,-5552.18693,,
0.656825,-5560.64659,,
0.657825,-5569.10624,,
0.658825,-5577.56588,,
0.659825,-5586.02553,,
0.660825,-5594.48517,,
0.661825,-5602.9448,,
0.662825,-5611.40443,,
0.663825,-5619.86406,,
0.664825,-5628.32368,,
0.665825,-5636.7833,,
0.666825,-5645.24291,,
0.667825,-5653.70252,,
0.668825,-5662.16213,,
0.669825,-5670.62173,,
0.670825,-5679.08132,,
0.671825,-5687.54092,,
0.672825,-5696.0005,,
0.673825,-5704.46009,,
0.674825,-5712.91967,,
0.675825,-5721.37924,,
0.676825,-5729.83882,,
0.677825,-5738.29838,,
0.678825,-5746.75795,,
0.679825,-5755.21751,,
0.680825,-5763.67706,,
0.681825,-5772.13661,,
0.682825,-5780.59616,,
0.683825,-5789.05571,,
0.684825,-5797.51524,,
0.685825,-5805.97478,,
0.686825,-5814.43431,,
0.687825,-5822.89384,,
0.688825,-5831.35336,,
0.689825,-5839.81288,,
0.690825,-5848.2724,,
0.691825,-5856.73191,,
0.692825,-5865.19141,,
0.693825,-5873.65092,,
0.694825,-5882.11042,,
0.695825,-5890.56991,,
0.696825,-5899.0294,,
0.697825,-5907.48889,,
0.698825,-5915.94837,,
0.699825,-5924.40785,,
0.700825,-5932.86733,,
0.701825,-5941.3268,,
0.702825,-5949.78627,,
0.703825,-5958.24573,,
0.704825,-5966.70519,,
0.705825,-5975.16465,,
0.706825,-5983.6241,,
0.707825,-5992.08355,,
0.708825,-6000.54299,,
0.709825,-6009.00243,,
0.710825,-6017.46187,,
0.711825,-6025.9213,,
0.712825,-6034.38073,,
0.713825,-6042.84016,,
0.714825,-6051.29958,,
0.715825,-6059.759,,
0.716825,-6068.21841,,
0.717825,-6076.67782,,
0.718825,-6085.13723,,
0.719825,-6093.59663,,
0.720825,-6102.05603,,
0.721825,-6110.51542,,
0.722825,-6118.97481,,
0.723825,-6127.4342,,
0.724825,-6135.89358,,
0.725825,-6144.35297,,
0.726825,-6152.81234,,
0.727825,-6161.27171,,
0.728825,-6169.73108,,
0.729825,-6178.19045,,
0.730825,-6186.64981,,
0.731825,-6195.10917,,
0.732825,-6203.56852,,
0.733825,-6212.02787,,
0.734825,-6220.48722,,
0.735825,-6228.94656,,
0.736825,-6237.4059,,
0.737825,-6245.86524,,
0.738825,-6254.32457,,
0.739825,-6262.7839,,
0.740825,-6271.24322,,
0.741825,-6279.70254,,
0.742825,-6288.16186,,
0.743825,-6296.62118,,
0.744825,-6305.08049,,
0.745825,-6313.53979,,
0.746825,-6321.9991,,
0.747825,-6330.4584,,
0.748825,-6338.91769,,
0.749825,-6347.37699,,
0.750825,-6355.83628,,
0.751825,-6364.29556,,
0.752825,-6372.75484,,
0.753825,-6381.21412,,
0.754825,-6389.6734,,
0.755825,-6398.13267,,
0.756825,-6406.59194,,
0.757825,-6415.0512,,
0.758825,-6423.51046,,
0.759825,-6431.96972,,
0.760825,-6440.42897,,
0.761825,-6448.88822,,
0.762825,-6457.34747,,
0.763825,-6465.80672,,
0.764825,-6474.26596,,
0.765825,-6482.72519,,
0.766825,-6491.18443,,
0.767825,-6499.64366,,
0.768825,-6508.10288,,
0.769825,-6516.56211,,
0.770825,-6525.02132,,
0.771825,-6533.48054,,
0.772825,-6541.93975,,
0.773825,-6550.39896,,
0.774825,-6558.85817,,
0.775825,-6567.31737,,
0.776825,-6575.77657,,
0.777825,-6584.23577,,
0.778825,-6592.69496,,
0.779825,-6601.15415,,
0.780825,-6609.61333,,
0.781825,-6618.07252,,
0.782825,-6626.5317,,
0.783825,-6634.99087,,
0.784825,-6643.45004,,
0.785825,-6651.90921,,
0.786825,-6660.36838,,
0.787825,-6668.82754,,
0.788825,-6677.2867,,
0.789825,-6685.74586,,
0.790825,-6694.20501,,
0.791825,-6702.66416,,
0.792825,-6711.1233,,
0.793825,-6719.58245,,
0.794825,-6728.04158,,
0.795825,-6736.50072,,
0.796825,-6744.95985,,
0.797825,-6753.41898,,
0.798825,-6761.87811,,
0.799825,-6770.33723,,
0.800825,-6778.79635,,
0.801825,-6787.25547,,
0.802825,-6795.71458,,
0.803825,-6804.17369,,
0.804825,-6812.6328,,
0.805825,-6821.0919,,
0.806825,-6829.551,,
0.807825,-6838.0101,,
0.808825,-6846.4692,,
0.809825,-6854.92829,,
0.810825,-6863.38737,,
0.811825,-6871.84646,,
0.812825,-6880.30554,,
0.813825,-6888.76462,,
0.814825,-6897.22369,,
0.815825,-6905.68277,,
0.816825,-6914.14183,,
0.817825,-6922.6009,,
0.818825,-6931.05996,,
0.819825,-6939.51902,,
0.820825,-6947.97808,,
0.821825,-6956.43713,,
0.822825,-6964.89618,,
0.823825,-6973.35523,,
0.824825,-6981.81427,,
0.825825,-6990.27331,,
0.826825,-6998.73235,,
0.827825,-7007.19139,,
0.828825,-7015.65042,,
0.829825,-7024.10944,,
0.830825,-7032.56847,,
0.831825,-7041.02749,,
0.832825,-7049.48651,,
0.833825,-7057.94553,,
0.834825,-7066.40454,,
0.835825,-7074.86355,,
0.836825,-7083.32256,,
0.837825,-7091.78156,-6797.3371,-13889.11866
0.838825,-7100.24056,,
0.839825,-7108.69956,,
0.840825,-7117.15856,,
0.841825,-7125.61755,,
0.842825,-7134.07654,,
0.843825,-7142.53552,,
0.844825,-7150.99451,,
0.845825,-7159.45348,,
0.846825,-7167.91246,,
0.847825,-7176.37144,,
0.848825,-7184.83041,,
0.849825,-7193.28937,,
0.850825,-7201.74834,,
0.851825,-7210.2073,,
0.852825,-7218.66626,,
0.853825,-7227.12522,,
0.854825,-7235.58417,,
0.855825,-7244.04312,,
0.856825,-7252.50207,,
0.857825,-7260.96101,,
0.858825,-7269.41995,,
0.859825,-7277.87889,,
0.860825,-7286.33783,,
0.861825,-7294.79676,,
0.862825,-7303.25569,,
0.863825,-7311.71462,,
0.864825,-7320.17354,,
0.865825,-7328.63246,,
0.866825,-7337.09138,,
0.867825,-7345.55029,,
0.868825,-7354.00921,,
0.869825,-7362.46812,,
0.870825,-7370.92702,,
0.871825,-7379.38593,,
0.872825,-7387.84483,,
0.873825,-7396.30373,,
0.874825,-7404.76262,,
0.875825,-7413.22151,,
0.876825,-7421.6804,,
0.877825,-7430.13929,,
0.878825,-7438.59817,,
0.879825,-7447.05705,,
0.880825,-7455.51593,,
0.881825,-7463.97481,,
0.882825,-7472.43368,,
0.883825,-7480.89255,,
0.884825,-7489.35142,,
0.885825,-7497.81028,,
0.886825,-7506.26914,,
0.887825,-7514.728,,
0.888825,-7523.18686,,
0.889825,-7531.64571,,
0.890825,-7540.10456,,
0.891825,-7548.56341,,
0.892825,-7557.02225,,
0.893825,-7565.48109,,
0.894825,-7573.93993,,
0.895825,-7582.39877,,
0.896825,-7590.8576,,
0.897825,-7599.31643,,
0.898825,-7607.77526,,
0.899825,-7616.23409,,
0.900825,-7624.69291,,
0.901825,-7633.15173,,
0.902825,-7641.61055,,
0.903825,-7650.06936,,
0.904825,-7658.52817,,
0.905825,-7666.98698,,
0.906825,-7675.44579,,
0.907825,-7683.90459,,
0.908825,-7692.36339,,
0.909825,-7700.82219,,
0.910825,-7709.28098,,
0.911825,-7717.73978,,
0.912825,-7726.19857,,
0.913825,-7734.65735,,
0.914825,-7743.11614,,
0.915825,-7751.57492,,
0.916825,-7760.0337,,
0.917825,-7768.49248,,
0.918825,-7776.95125,,
0.919825,-7785.41002,,
0.920825,-7793.86879,,
0.921825,-7802.32756,,
0.922825,-7810.78632,,
0.923825,-7819.24508,,
0.924825,-7827.70384,,
0.925825,-7836.1626,,
0.926825,-7844.62135,,
0.927825,-7853.0801,,
0.928825,-7861.53885,,
0.929825,-7869.99759,,
0.930825,-7878.45633,,
0.931825,-7886.91507,,
0.932825,-7895.37381,,
0.933825,-7903.83254,,
0.934825,-7912.29128,,
0.935825,-7920.75001,,
0.936825,-7929.20873,,
0.937825,-7937.66746,,
0.938825,-7946.12618,,
0.939825,-7954.5849,,
0.940825,-7963.04361,,
0.941825,-7971.50233,,
0.942825,-7979.96104,,
0.943825,-7988.41975,,
0.944825,-7996.87845,,
0.945825,-8005.33716,,
0.946825,-8013.79586,,
0.947825,-8022.25456,,
0.948825,-8030.71325,,
0.949825,-8039.17195,,
0.950825,-8047.63064,,
0.951825,-8056.08933,,
0.952825,-8064.54801,,
0.953825,-8073.0067,,
0.954825,-8081.46538,,
0.955825,-8089.92406,,
0.956825,-8098.38273,,
0.957825,-8106.84141,,
0.958825,-8115.30008,,
0.959825,-8123.75874,,
0.960825,-8132.21741,,
0.961825,-8140.67607,,
0.962825,-8149.13473,,
0.963825,-8157.59339,,
0.964825,-8166.05205,,
0.965825,-8174.5107,,
0.966825,-8182.96935,,
0.967825,-8191.428,,
0.968825,-8199.88665,,
0.969825,-8208.34529,,
0.970825,-8216.80393,,
0.971825,-8225.26257,,
0.972825,-8233.72121,,
0.973825,-8242.17984,,
0.974825,-8250.63847,,
0.975825,-8259.0971,,
0.976825,-8267.55573,,
0.977825,-8276.01435,,
0.978825,-8284.47297,,
0.979825,-8292.93159,,
0.980825,-8301.39021,,
0.981825,-8309.84882,,
0.982825,-8318.30743,,
0.983825,-8326.76604,,
0.984825,-8335.22465,,
0.985825,-8343.68326,,
0.986825,-8352.14186,,
0.987825,-8360.60046,,
