TIME, FY_5,,
0.6679,-1425.99614,,
0.6683,-1426.85081,,
0.6687,-1427.70549,,
0.6691,-1428.56016,,
0.6695,-1429.41484,,
0.6699,-1430.26951,,
0.6703,-1431.12419,,
0.6707,-1431.97887,,
0.6711,-1432.83354,,
0.6715,-1433.68822,,
0.6719,-1434.54289,,
0.6723,-1435.39757,,
0.6727,-1436.25225,,
0.6731,-1437.10692,,
0.6735,-1437.9616,,
0.6739,-1438.81628,,
0.6743,-1439.67095,,
0.6747,-1440.52563,,
0.6751,-1441.38031,,
0.6755,-1442.23499,,
0.6759,-1443.08967,,
0.6763,-1443.94434,,
0.6767,-1444.79902,,
0.6771,-1445.6537,,
0.6775,-1446.50838,,
0.6779,-1447.36306,,
0.6783,-1448.21774,,
0.6787,-1449.07242,,
0.6791,-1449.92709,,
0.6795,-1450.78177,,
0.6799,-1451.63645,,
0.6803,-1452.49113,,
0.6807,-1453.34581,,
0.6811,-1454.20049,,
0.6815,-1455.05517,,
0.6819,-1455.90985,,
0.6823,-1456.76454,,
0.6827,-1457.61922,,
0.6831,-1458.4739,,
0.6835,-1459.32858,,
0.6839,-1460.18326,,
0.6843,-1461.03794,,
0.6847,-1461.89262,,
0.6851,-1462.74731,,
0.6855,-1463.60199,,
0.6859,-1464.45667,,
0.6863,-1465.31135,,
0.6867,-1466.16603,,
0.6871,-1467.02072,,
0.6875,-1467.8754,,
0.6879,-1468.73008,,
0.6883,-1469.58477,,
0.6887,-1470.43945,,
0.6891,-1471.29413,,
0.6895,-1472.14882,,
0.6899,-1473.0035,,
0.6903,-1473.85819,,
0.6907,-1474.71287,,
0.6911,-1475.56755,,
0.6915,-1476.42224,,
0.6919,-1477.27692,,
0.6923,-1478.13161,,
0.6927,-1478.98629,,
0.6931,-1479.84098,,
0.6935,-1480.69566,,
0.6939,-1481.55035,,
0.6943,-1482.40504,,
0.6947,-1483.25972,,
0.6951,-1484.11441,,
0.6955,-1484.96909,,
0.6959,-1485.82378,,
0.6963,-1486.67847,,
0.6967,-1487.53315,,
0.6971,-1488.38784,,
0.6975,-1489.24253,,
0.6979,-1490.09721,,
0.6983,-1490.9519,,
0.6987,-1491.80659,,
0.6991,-1492.66128,,
0.6995,-1493.51597,,
0.6999,-1494.37065,,
0.7003,-1495.22534,,
0.7007,-1496.08003,,
0.7011,-1496.93472,,
0.7015,-1497.78941,,
0.7019,-1498.6441,,
0.7023,-1499.49879,,
0.7027,-1500.35347,,
0.7031,-1501.20816,,
0.7035,-1502.06285,,
0.7039,-1502.91754,,
0.7043,-1503.77223,,
0.7047,-1504.62692,,
0.7051,-1505.48161,,
0.7055,-1506.3363,,
0.7059,-1507.19099,,
0.7063,-1508.04569,,
0.7067,-1508.90038,,
0.7071,-1509.75507,,
0.7075,-1510.60976,,
0.7079,-1511.46445,,
0.7083,-1512.31914,,
0.7087,-1513.17383,,
0.7091,-1514.02852,,
0.7095,-1514.88322,,
0.7099,-1515.73791,,
0.7103,-1516.5926,,
0.7107,-1517.44729,,
0.7111,-1518.30199,,
0.7115,-1519.15668,,
0.7119,-1520.01137,,
0.7123,-1520.86607,,
0.7127,-1521.72076,,
0.7131,-1522.57545,,
0.7135,-1523.43015,,
0.7139,-1524.28484,,
0.7143,-1525.13953,,
0.7147,-1525.99423,,
0.7151,-1526.84892,,
0.7155,-1527.70362,,
0.7159,-1528.55831,,
0.7163,-1529.41301,,
0.7167,-1530.2677,,
0.7171,-1531.1224,,
0.7175,-1531.97709,,
0.7179,-1532.83179,,
0.7183,-1533.68648,,
0.7187,-1534.54118,,
0.7191,-1535.39587,,
0.7195,-1536.25057,,
0.7199,-1537.10527,,
0.7203,-1537.95996,,
0.7207,-1538.81466,,
0.7211,-1539.66936,,
0.7215,-1540.52405,,
0.7219,-1541.37875,,
0.7223,-1542.23345,,
0.7227,-1543.08814,,
0.7231,-1543.94284,,
0.7235,-1544.79754,,
0.7239,-1545.65224,,
0.7243,-1546.50693,,
0.7247,-1547.36163,,
0.7251,-1548.21633,,
0.7255,-1549.07103,,
0.7259,-1549.92573,,
0.7263,-1550.78043,,
0.7267,-1551.63512,,
0.7271,-1552.48982,,
0.7275,-1553.34452,,
0.7279,-1554.19922,,
0.7283,-1555.05392,,
0.7287,-1555.90862,,
0.7291,-1556.76332,,
0.7295,-1557.61802,,
0.7299,-1558.47272,,
0.7303,-1559.32742,,
0.7307,-1560.18212,,
0.7311,-1561.03682,,
0.7315,-1561.89152,,
0.7319,-1562.74622,,
0.7323,-1563.60093,,
0.7327,-1564.45563,,
0.7331,-1565.31033,,
0.7335,-1566.16503,,
0.7339,-1567.01973,,
0.7343,-1567.87443,,
0.7347,-1568.72913,,
0.7351,-1569.58384,,
0.7355,-1570.43854,,
0.7359,-1571.29324,,
0.7363,-1572.14794,,
0.7367,-1573.00265,,
0.7371,-1573.85735,,
0.7375,-1574.71205,,
0.7379,-1575.56676,,
0.7383,-1576.42146,,
0.7387,-1577.27616,,
0.7391,-1578.13087,,
0.7395,-1578.98557,,
0.7399,-1579.84027,,
0.7403,-1580.69498,,
0.7407,-1581.54968,,
0.7411,-1582.40439,,
0.7415,-1583.25909,,
0.7419,-1584.1138,,
0.7423,-1584.9685,,
0.7427,-1585.82321,,
0.7431,-1586.67791,,
0.7435,-1587.53262,,
0.7439,-1588.38732,,
0.7443,-1589.24203,,
0.7447,-1590.09673,,
0.7451,-1590.95144,,
0.7455,-1591.80615,,
0.7459,-1592.66085,,
0.7463,-1593.51556,,
0.7467,-1594.37026,,
0.7471,-1595.22497,,
0.7475,-1596.07968,,
0.7479,-1596.93439,,
0.7483,-1597.78909,,
0.7487,-1598.6438,,
0.7491,-1599.49851,,
0.7495,-1600.35321,,
0.7499,-1601.20792,,
0.7503,-1602.06263,,
0.7507,-1602.91734,,
0.7511,-1603.77205,,
0.7515,-1604.62675,,
0.7519,-1605.48146,,
0.7523,-1606.33617,,
0.7527,-1607.19088,,
0.7531,-1608.04559,,
0.7535,-1608.9003,,
0.7539,-1609.75501,,
0.7543,-1610.60972,,
0.7547,-1611.46443,,
0.7551,-1612.31914,,
0.7555,-1613.17385,,
0.7559,-1614.02856,,
0.7563,-1614.88327,,
0.7567,-1615.73798,,
0.7571,-1616.59269,,
0.7575,-1617.4474,,
0.7579,-1618.30211,,
0.7583,-1619.15682,,
0.7587,-1620.01153,,
0.7591,-1620.86624,,
0.7595,-1621.72095,,
0.7599,-1622.57566,,
0.7603,-1623.43038,,
0.7607,-1624.28509,,
0.7611,-1625.1398,,
0.7615,-1625.99451,,
0.7619,-1626.84922,,
0.7623,-1627.70394,,
0.7627,-1628.55865,,
0.7631,-1629.41336,,
0.7635,-1630.26807,,
0.7639,-1631.12279,,
0.7643,-1631.9775,,
0.7647,-1632.83221,,
0.7651,-1633.68693,,
0.7655,-1634.54164,,
0.7659,-1635.39635,,
0.7663,-1636.25107,,
0.7667,-1637.10578,,
0.7671,-1637.96049,,
0.7675,-1638.81521,,
0.7679,-1639.66992,,
0.7683,-1640.52464,,
0.7687,-1641.37935,,
0.7691,-1642.23407,,
0.7695,-1643.08878,,
0.7699,-1643.9435,,
0.7703,-1644.79821,,
0.7707,-1645.65293,,
0.7711,-1646.50764,,
0.7715,-1647.36236,,
0.7719,-1648.21707,,
0.7723,-1649.07179,,
0.7727,-1649.92651,,
0.7731,-1650.78122,,
0.7735,-1651.63594,,
0.7739,-1652.49066,,
0.7743,-1653.34537,,
0.7747,-1654.20009,,
0.7751,-1655.05481,,
0.7755,-1655.90952,,
0.7759,-1656.76424,,
0.7763,-1657.61896,,
0.7767,-1658.47368,,
0.7771,-1659.32839,,
0.7775,-1660.18311,,
0.7779,-1661.03783,,
0.7783,-1661.89255,,
0.7787,-1662.74726,,
0.7791,-1663.60198,,
0.7795,-1664.4567,,
0.7799,-1665.31142,,
0.7803,-1666.16614,,
0.7807,-1667.02086,,
0.7811,-1667.87558,,
0.7815,-1668.7303,,
0.7819,-1669.58502,,
0.7823,-1670.43974,,
0.7827,-1671.29445,,
0.7831,-1672.14917,,
0.7835,-1673.00389,,
0.7839,-1673.85861,,
0.7843,-1674.71333,,
0.7847,-1675.56806,,
0.7851,-1676.42278,,
0.7855,-1677.2775,,
0.7859,-1678.13222,,
0.7863,-1678.98694,,
0.7867,-1679.84166,,
0.7871,-1680.69638,,
0.7875,-1681.5511,,
0.7879,-1682.40582,,
0.7883,-1683.26054,,
0.7887,-1684.11527,,
0.7891,-1684.96999,,
0.7895,-1685.82471,,
0.7899,-1686.67943,,
0.7903,-1687.53415,,
0.7907,-1688.38888,,
0.7911,-1689.2436,,
0.7915,-1690.09832,,
0.7919,-1690.95304,,
0.7923,-1691.80777,,
0.7927,-1692.66249,,
0.7931,-1693.51721,,
0.7935,-1694.37194,,
0.7939,-1695.22666,,
0.7943,-1696.08138,,
0.7947,-1696.93611,,
0.7951,-1697.79083,,
0.7955,-1698.64556,,
0.7959,-1699.50028,,
0.7963,-1700.35501,,
0.7967,-1701.20973,,
0.7971,-1702.06445,,
0.7975,-1702.91918,,
0.7979,-1703.7739,,
0.7983,-1704.62863,,
0.7987,-1705.48335,,
0.7991,-1706.33808,,
0.7995,-1707.1928,,
0.7999,-1708.04753,,
0.8003,-1708.90226,,
0.8007,-1709.75698,,
0.8011,-1710.61171,,
0.8015,-1711.46643,,
0.8019,-1712.32116,,
0.8023,-1713.17589,,
0.8027,-1714.03061,,
0.8031,-1714.88534,,
0.8035,-1715.74007,,
0.8039,-1716.59479,,
0.8043,-1717.44952,,
0.8047,-1718.30425,,
0.8051,-1719.15898,,
0.8055,-1720.0137,,
0.8059,-1720.86843,,
0.8063,-1721.72316,,
0.8067,-1722.57789,,
0.8071,-1723.43261,,
0.8075,-1724.28734,,
0.8079,-1725.14207,,
0.8083,-1725.9968,,
0.8087,-1726.85153,,
0.8091,-1727.70626,,
0.8095,-1728.56098,,
0.8099,-1729.41571,,
0.8103,-1730.27044,,
0.8107,-1731.12517,,
0.8111,-1731.9799,,
0.8115,-1732.83463,,
0.8119,-1733.68936,,
0.8123,-1734.54409,,
0.8127,-1735.39882,,
0.8131,-1736.25355,,
0.8135,-1737.10828,,
0.8139,-1737.96301,,
0.8143,-1738.81774,,
0.8147,-1739.67247,,
0.8151,-1740.5272,,
0.8155,-1741.38193,,
0.8159,-1742.23666,,
0.8163,-1743.0914,,
0.8167,-1743.94613,,
0.8171,-1744.80086,,
0.8175,-1745.65559,,
0.8179,-1746.51032,,
0.8183,-1747.36505,,
0.8187,-1748.21978,,
0.8191,-1749.07452,,
0.8195,-1749.92925,,
0.8199,-1750.78398,,
0.8203,-1751.63871,,
0.8207,-1752.49345,,
0.8211,-1753.34818,,
0.8215,-1754.20291,,
0.8219,-1755.05764,,
0.8223,-1755.91238,,
0.8227,-1756.76711,,
0.8231,-1757.62184,,
0.8235,-1758.47658,,
0.8239,-1759.33131,,
0.8243,-1760.18604,,
0.8247,-1761.04078,,
0.8251,-1761.89551,,
0.8255,-1762.75025,,
0.8259,-1763.60498,,
0.8263,-1764.45972,,
0.8267,-1765.31445,,
0.8271,-1766.16918,,
0.8275,-1767.02392,,
0.8279,-1767.87865,-1844.47072,-3612.34937
0.8283,-1768.73339,,
0.8287,-1769.58812,,
0.8291,-1770.44286,,
0.8295,-1771.2976,,
0.8299,-1772.15233,,
0.8303,-1773.00707,,
0.8307,-1773.8618,,
0.8311,-1774.71654,,
0.8315,-1775.57127,,
0.8319,-1776.42601,,
0.8323,-1777.28075,,
0.8327,-1778.13548,,
0.8331,-1778.99022,,
0.8335,-1779.84496,,
0.8339,-1780.69969,,
0.8343,-1781.55443,,
0.8347,-1782.40917,,
0.8351,-1783.2639,,
0.8355,-1784.11864,,
0.8359,-1784.97338,,
0.8363,-1785.82812,,
0.8367,-1786.68285,,
0.8371,-1787.53759,,
0.8375,-1788.39233,,
0.8379,-1789.24707,,
0.8383,-1790.10181,,
0.8387,-1790.95655,,
0.8391,-1791.81128,,
0.8395,-1792.66602,,
0.8399,-1793.52076,,
0.8403,-1794.3755,,
0.8407,-1795.23024,,
0.8411,-1796.08498,,
0.8415,-1796.93972,,
0.8419,-1797.79446,,
0.8423,-1798.6492,,
0.8427,-1799.50394,,
0.8431,-1800.35868,,
0.8435,-1801.21342,,
0.8439,-1802.06816,,
0.8443,-1802.9229,,
0.8447,-1803.77764,,
0.8451,-1804.63238,,
0.8455,-1805.48712,,
0.8459,-1806.34186,,
0.8463,-1807.1966,,
0.8467,-1808.05134,,
0.8471,-1808.90608,,
0.8475,-1809.76082,,
0.8479,-1810.61556,,
0.8483,-1811.4703,,
0.8487,-1812.32505,,
0.8491,-1813.17979,,
0.8495,-1814.03453,,
0.8499,-1814.88927,,
0.8503,-1815.74401,,
0.8507,-1816.59875,,
0.8511,-1817.4535,,
0.8515,-1818.30824,,
0.8519,-1819.16298,,
0.8523,-1820.01772,,
0.8527,-1820.87247,,
0.8531,-1821.72721,,
0.8535,-1822.58195,,
0.8539,-1823.4367,,
0.8543,-1824.29144,,
0.8547,-1825.14618,,
0.8551,-1826.00093,,
0.8555,-1826.85567,,
0.8559,-1827.71041,,
0.8563,-1828.56516,,
0.8567,-1829.4199,,
0.8571,-1830.27465,,
0.8575,-1831.12939,,
0.8579,-1831.98413,,
0.8583,-1832.83888,,
0.8587,-1833.69362,,
0.8591,-1834.54837,,
0.8595,-1835.40311,,
0.8599,-1836.25786,,
0.8603,-1837.1126,,
0.8607,-1837.96735,,
0.8611,-1838.82209,,
0.8615,-1839.67684,,
0.8619,-1840.53159,,
0.8623,-1841.38633,,
0.8627,-1842.24108,,
0.8631,-1843.09582,,
0.8635,-1843.95057,,
0.8639,-1844.80532,,
0.8643,-1845.66006,,
0.8647,-1846.51481,,
0.8651,-1847.36955,,
0.8655,-1848.2243,,
0.8659,-1849.07905,,
0.8663,-1849.9338,,
0.8667,-1850.78854,,
0.8671,-1851.64329,,
0.8675,-1852.49804,,
0.8679,-1853.35278,,
0.8683,-1854.20753,,
0.8687,-1855.06228,,
0.8691,-1855.91703,,
0.8695,-1856.77178,,
0.8699,-1857.62652,,
0.8703,-1858.48127,,
0.8707,-1859.33602,,
0.8711,-1860.19077,,
0.8715,-1861.04552,,
0.8719,-1861.90027,,
0.8723,-1862.75501,,
0.8727,-1863.60976,,
0.8731,-1864.46451,,
0.8735,-1865.31926,,
0.8739,-1866.17401,,
0.8743,-1867.02876,,
0.8747,-1867.88351,,
0.8751,-1868.73826,,
0.8755,-1869.59301,,
0.8759,-1870.44776,,
0.8763,-1871.30251,,
0.8767,-1872.15726,,
0.8771,-1873.01201,,
0.8775,-1873.86676,,
0.8779,-1874.72151,,
0.8783,-1875.57626,,
0.8787,-1876.43101,,
0.8791,-1877.28576,,
0.8795,-1878.14051,,
0.8799,-1878.99526,,
0.8803,-1879.85001,,
0.8807,-1880.70477,,
0.8811,-1881.55952,,
0.8815,-1882.41427,,
0.8819,-1883.26902,,
0.8823,-1884.12377,,
0.8827,-1884.97852,,
0.8831,-1885.83328,,
0.8835,-1886.68803,,
0.8839,-1887.54278,,
0.8843,-1888.39753,,
0.8847,-1889.25229,,
0.8851,-1890.10704,,
0.8855,-1890.96179,,
0.8859,-1891.81654,,
0.8863,-1892.6713,,
0.8867,-1893.52605,,
0.8871,-1894.3808,,
0.8875,-1895.23556,,
0.8879,-1896.09031,,
0.8883,-1896.94506,,
0.8887,-1897.79982,,
0.8891,-1898.65457,,
0.8895,-1899.50932,,
0.8899,-1900.36408,,
0.8903,-1901.21883,,
0.8907,-1902.07359,,
0.8911,-1902.92834,,
0.8915,-1903.7831,,
0.8919,-1904.63785,,
0.8923,-1905.4926,,
0.8927,-1906.34736,,
0.8931,-1907.20211,,
0.8935,-1908.05687,,
0.8939,-1908.91162,,
0.8943,-1909.76638,,
0.8947,-1910.62114,,
0.8951,-1911.47589,,
0.8955,-1912.33065,,
0.8959,-1913.1854,,
0.8963,-1914.04016,,
0.8967,-1914.89491,,
0.8971,-1915.74967,,
0.8975,-1916.60443,,
0.8979,-1917.45918,,
0.8983,-1918.31394,,
0.8987,-1919.1687,,
0.8991,-1920.02345,,
0.8995,-1920.87821,,
0.8999,-1921.73297,,
0.9003,-1922.58772,,
0.9007,-1923.44248,,
0.9011,-1924.29724,,
0.9015,-1925.152,,
0.9019,-1926.00675,,
0.9023,-1926.86151,,
0.9027,-1927.71627,,
0.9031,-1928.57103,,
0.9035,-1929.42578,,
0.9039,-1930.28054,,
0.9043,-1931.1353,,
0.9047,-1931.99006,,
0.9051,-1932.84482,,
0.9055,-1933.69958,,
0.9059,-1934.55433,,
0.9063,-1935.40909,,
0.9067,-1936.26385,,
0.9071,-1937.11861,,
0.9075,-1937.97337,,
0.9079,-1938.82813,,
0.9083,-1939.68289,,
0.9087,-1940.53765,,
0.9091,-1941.39241,,
0.9095,-1942.24717,,
0.9099,-1943.10193,,
0.9103,-1943.95669,,
0.9107,-1944.81145,,
0.9111,-1945.66621,,
0.9115,-1946.52097,,
0.9119,-1947.37573,,
0.9123,-1948.23049,,
0.9127,-1949.08525,,
0.9131,-1949.94001,,
0.9135,-1950.79477,,
0.9139,-1951.64953,,
0.9143,-1952.50429,,
0.9147,-1953.35905,,
0.9151,-1954.21381,,
0.9155,-1955.06857,,
0.9159,-1955.92334,,
0.9163,-1956.7781,,
0.9167,-1957.63286,,
0.9171,-1958.48762,,
0.9175,-1959.34238,,
0.9179,-1960.19715,,
0.9183,-1961.05191,,
0.9187,-1961.90667,,
0.9191,-1962.76143,,
0.9195,-1963.61619,,
0.9199,-1964.47096,,
0.9203,-1965.32572,,
0.9207,-1966.18048,,
0.9211,-1967.03525,,
0.9215,-1967.89001,,
0.9219,-1968.74477,,
0.9223,-1969.59953,,
0.9227,-1970.4543,,
0.9231,-1971.30906,,
0.9235,-1972.16383,,
0.9239,-1973.01859,,
0.9243,-1973.87335,,
0.9247,-1974.72812,,
0.9251,-1975.58288,,
0.9255,-1976.43764,,
0.9259,-1977.29241,,
0.9263,-1978.14717,,
0.9267,-1979.00194,,
0.9271,-1979.8567,,
0.9275,-1980.71147,,
0.9279,-1981.56623,,
0.9283,-1982.421,,
0.9287,-1983.27576,,
0.9291,-1984.13053,,
0.9295,-1984.98529,,
0.9299,-1985.84006,,
0.9303,-1986.69482,,
0.9307,-1987.54959,,
0.9311,-1988.40435,,
0.9315,-1989.25912,,
0.9319,-1990.11389,,
0.9323,-1990.96865,,
0.9327,-1991.82342,,
0.9331,-1992.67818,,
0.9335,-1993.53295,,
0.9339,-1994.38772,,
0.9343,-1995.24248,,
0.9347,-1996.09725,,
0.9351,-1996.95202,,
0.9355,-1997.80678,,
0.9359,-1998.66155,,
0.9363,-1999.51632,,
0.9367,-2000.37109,,
0.9371,-2001.22585,,
0.9375,-2002.08062,,
0.9379,-2002.93539,,
0.9383,-2003.79016,,
0.9387,-2004.64492,,
0.9391,-2005.49969,,
0.9395,-2006.35446,,
0.9399,-2007.20923,,
0.9403,-2008.064,,
0.9407,-2008.91876,,
0.9411,-2009.77353,,
0.9415,-2010.6283,,
0.9419,-2011.48307,,
0.9423,-2012.33784,,
0.9427,-2013.19261,,
0.9431,-2014.04738,,
0.9435,-2014.90214,,
0.9439,-2015.75691,,
0.9443,-2016.61168,,
0.9447,-2017.46645,,
0.9451,-2018.32122,,
0.9455,-2019.17599,,
0.9459,-2020.03076,,
0.9463,-2020.88553,,
0.9467,-2021.7403,,
0.9471,-2022.59507,,
0.9475,-2023.44984,,
0.9479,-2024.30461,,
0.9483,-2025.15938,,
0.9487,-2026.01415,,
0.9491,-2026.86892,,
0.9495,-2027.72369,,
0.9499,-2028.57846,,
0.9503,-2029.43323,,
0.9507,-2030.28801,,
0.9511,-2031.14278,,
0.9515,-2031.99755,,
0.9519,-2032.85232,,
0.9523,-2033.70709,,
0.9527,-2034.56186,,
0.9531,-2035.41663,,
0.9535,-2036.27141,,
0.9539,-2037.12618,,
0.9543,-2037.98095,,
0.9547,-2038.83572,,
0.9551,-2039.69049,,
0.9555,-2040.54527,,
0.9559,-2041.40004,,
0.9563,-2042.25481,,
0.9567,-2043.10958,,
0.9571,-2043.96436,,
0.9575,-2044.81913,,
0.9579,-2045.6739,,
0.9583,-2046.52867,,
0.9587,-2047.38345,,
0.9591,-2048.23822,,
0.9595,-2049.09299,,
0.9599,-2049.94777,,
0.9603,-2050.80254,,
0.9607,-2051.65731,,
0.9611,-2052.51209,,
0.9615,-2053.36686,,
0.9619,-2054.22164,,
0.9623,-2055.07641,,
0.9627,-2055.93118,,
0.9631,-2056.78596,,
0.9635,-2057.64073,,
0.9639,-2058.49551,,
0.9643,-2059.35028,,
0.9647,-2060.20506,,
0.9651,-2061.05983,,
0.9655,-2061.91461,,
0.9659,-2062.76938,,
0.9663,-2063.62416,,
0.9667,-2064.47893,,
0.9671,-2065.33371,,
0.9675,-2066.18848,,
0.9679,-2067.04326,,
0.9683,-2067.89803,,
0.9687,-2068.75281,,
0.9691,-2069.60759,,
0.9695,-2070.46236,,
0.9699,-2071.31714,,
0.9703,-2072.17191,,
0.9707,-2073.02669,,
0.9711,-2073.88147,,
0.9715,-2074.73624,,
0.9719,-2075.59102,,
0.9723,-2076.4458,,
0.9727,-2077.30057,,
0.9731,-2078.15535,,
0.9735,-2079.01013,,
0.9739,-2079.8649,,
0.9743,-2080.71968,,
0.9747,-2081.57446,,
0.9751,-2082.42923,,
0.9755,-2083.28401,,
0.9759,-2084.13879,,
0.9763,-2084.99357,,
0.9767,-2085.84835,,
0.9771,-2086.70312,,
0.9775,-2087.5579,,
0.9779,-2088.41268,,
0.9783,-2089.26746,,
0.9787,-2090.12224,,
0.9791,-2090.97701,,
0.9795,-2091.83179,,
0.9799,-2092.68657,,
0.9803,-2093.54135,,
0.9807,-2094.39613,,
0.9811,-2095.25091,,
0.9815,-2096.10569,,
0.9819,-2096.96047,,
0.9823,-2097.81525,,
0.9827,-2098.67002,,
0.9831,-2099.5248,,
0.9835,-2100.37958,,
0.9839,-2101.23436,,
0.9843,-2102.08914,,
0.9847,-2102.94392,,
0.9851,-2103.7987,,
0.9855,-2104.65348,,
0.9859,-2105.50826,,
0.9863,-2106.36304,,
0.9867,-2107.21782,,
0.9871,-2108.0726,,
0.9875,-2108.92738,,
0.9879,-2109.78216,,
0.9883,-2110.63695,,
0.9887,-2111.49173,,
0.9891,-2112.34651,,
0.9895,-2113.20129,,
0.9899,-2114.05607,,
0.9903,-2114.91085,,
0.9907,-2115.76563,,
0.9911,-2116.62041,,
0.9915,-2117.47519,,
0.9919,-2118.32998,,
0.9923,-2119.18476,,
0.9927,-2120.03954,,
0.9931,-2120.89432,,
0.9935,-2121.7491,,
0.9939,-2122.60389,,
0.9943,-2123.45867,,
0.9947,-2124.31345,,
0.9951,-2125.16823,,
0.9955,-2126.02302,,
0.9959,-2126.8778,,
0.9963,-2127.73258,,
0.9967,-2128.58736,,
0.9971,-2129.44215,,
0.9975,-2130.29693,,
0.9979,-2131.15171,,
0.9983,-2132.0065,,
0.9987,-2132.86128,,
0.9991,-2133.71606,,
0.9995,-2134.57085,,
0.99975,-2135.10509,,
1,-2135.63933,,
