TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
3.44E-02,5.34E-03,148.766622,-43.8042061,-42.0862375,85.89,-148.77,5.34,,,
3.64E-02,5.66E-03,157.426887,-46.3542217,-44.5362233,90.89,-157.43,5.66,,,
3.84E-02,5.99E-03,166.087152,-48.9042392,-46.9862073,95.89,-166.09,5.99,,,
4.04E-02,6.32E-03,174.747417,-51.4542586,-49.4361893,100.89,-174.75,6.32,,,
4.24E-02,6.65E-03,183.407682,-54.0042801,-51.8861693,105.89,-183.41,6.65,,,
4.44E-02,6.98E-03,192.067947,-56.5543038,-54.3361471,110.89,-192.07,6.98,,,
4.64E-02,7.31E-03,200.728213,-59.1043298,-56.7861225,115.89,-200.73,7.31,,,
4.84E-02,7.65E-03,209.388479,-61.6543583,-59.2360955,120.89,-209.39,7.65,,,
5.04E-02,7.99E-03,218.048746,-64.2043893,-61.686066,125.89,-218.05,7.99,,,
5.24E-02,8.32E-03,226.709012,-66.7544231,-64.1360337,130.89,-226.71,8.32,,,
5.44E-02,8.67E-03,235.369279,-69.3044597,-66.5859986,135.89,-235.37,8.67,,,
5.64E-02,9.01E-03,244.029546,-71.8544994,-69.0359605,140.89,-244.03,9.01,,,
5.84E-02,9.35E-03,252.689813,-74.4045421,-71.4859193,145.89,-252.69,9.35,,,
6.04E-02,9.70E-03,261.350081,-76.9545882,-73.9358747,150.89,-261.35,9.70,,,
6.24E-02,1.00E-02,270.010349,-79.5046376,-76.3858268,155.89,-270.01,10.05,,-268.8583005,155.2253297
6.44E-02,1.04E-02,278.670617,-82.0546906,-78.8357754,160.89,-278.67,10.40,,,
6.64E-02,1.07E-02,287.330886,-84.6047474,-81.2857202,165.89,-287.33,10.75,,,
6.84E-02,1.11E-02,295.991155,-87.154808,-83.7356612,170.89,-295.99,11.10,,,
7.04E-02,1.15E-02,304.651424,-89.7048726,-86.1855981,175.89,-304.65,11.46,,,
7.24E-02,1.18E-02,313.311693,-92.2549414,-88.6355309,180.89,-313.31,11.81,,,
7.44E-02,1.22E-02,321.971963,-94.8050146,-91.0854592,185.89,-321.97,12.17,,,
7.64E-02,1.25E-02,330.632233,-97.3550923,-93.5353831,190.89,-330.63,12.53,,,
7.84E-02,1.29E-02,339.292504,-99.9051747,-95.9853023,195.89,-339.29,12.90,,,
8.04E-02,1.33E-02,347.952774,-102.455262,-98.4352167,200.89,-347.95,13.26,,,
8.24E-02,1.36E-02,356.613046,-105.005354,-100.885126,205.89,-356.61,13.63,,,
8.44E-02,1.40E-02,365.273317,-107.555452,-103.33503,210.89,-365.27,14.00,,,
8.64E-02,1.44E-02,373.933589,-110.105554,-105.784929,215.89,-373.93,14.37,,,
8.84E-02,1.47E-02,382.593861,-112.655663,-108.234822,220.89,-382.59,14.74,,,
9.04E-02,1.51E-02,391.254134,-115.205777,-110.68471,225.89,-391.25,15.12,,,
9.24E-02,1.55E-02,399.914406,-117.755897,-113.134591,230.89,-399.91,15.50,,,
9.44E-02,1.59E-02,408.57468,-120.306023,-115.584466,235.89,-408.57,15.87,,,
9.64E-02,1.63E-02,417.234953,-122.856156,-118.034335,240.89,-417.23,16.26,,,
9.84E-02,1.66E-02,425.895228,-125.406295,-120.484198,245.89,-425.90,16.64,,,
0.10035625,1.70E-02,434.555502,-127.956441,-122.934053,250.89,-434.56,17.02,,,
0.10235625,1.74E-02,443.215777,-130.506594,-125.383902,255.89,-443.22,17.41,,,
0.10435625,1.78E-02,451.876052,-133.056754,-127.833744,260.89,-451.88,17.80,,,
0.10635625,1.82E-02,460.536328,-135.606921,-130.283578,265.89,-460.54,18.19,,,
0.10835625,1.86E-02,469.196604,-138.157096,-132.733404,270.89,-469.20,18.59,,,
0.11035625,1.90E-02,477.856881,-140.707279,-135.183223,275.89,-477.86,18.98,,,
0.11235625,1.94E-02,486.517158,-143.257469,-137.633034,280.89,-486.52,19.38,,,
0.11435625,1.98E-02,495.177435,-145.807668,-140.082836,285.89,-495.18,19.78,,,
0.11635625,2.02E-02,503.837713,-148.357876,-142.53263,290.89,-503.84,20.19,,,
0.11835625,2.06E-02,512.497992,-150.908092,-144.982415,295.89,-512.50,20.59,,,
0.12035625,2.10E-02,521.158271,-153.458318,-147.432191,300.89,-521.16,21.00,,,
0.12235625,2.14E-02,529.81855,-156.008552,-149.881958,305.89,-529.82,21.41,,,
0.12435625,2.18E-02,538.47883,-158.558796,-152.331715,310.89,-538.48,21.82,,,
0.12635625,2.22E-02,547.139111,-161.10905,-154.781462,315.89,-547.14,22.24,,,
0.12835625,2.27E-02,555.799392,-163.659314,-157.2312,320.89,-555.80,22.65,,,
0.13035625,2.31E-02,564.459673,-166.209588,-159.680927,325.89,-564.46,23.07,,,
0.13235625,2.35E-02,573.119955,-168.759873,-162.130643,330.89,-573.12,23.49,,,
0.13435625,2.39E-02,581.780238,-171.310169,-164.580349,335.89,-581.78,23.92,,,
0.13635625,2.43E-02,590.440521,-173.860475,-167.030043,340.89,-590.44,24.34,,,
0.13835625,2.48E-02,599.100805,-176.410794,-169.479726,345.89,-599.10,24.77,,,
0.14035625,2.52E-02,607.761089,-178.961123,-171.929397,350.89,-607.76,25.20,,,
0.14235625,2.56E-02,616.421374,-181.511465,-174.379056,355.89,-616.42,25.64,,,
0.14435625,2.61E-02,625.081659,-184.06182,-176.828703,360.89,-625.08,26.07,,,
0.14635625,2.65E-02,633.741945,-186.612186,-179.278337,365.89,-633.74,26.51,,,
0.14835625,2.70E-02,642.402232,-189.162566,-181.727958,370.89,-642.40,26.95,,,
0.15035625,2.74E-02,651.062519,-191.712959,-184.177566,375.89,-651.06,27.40,,,
0.15235625,2.78E-02,659.722807,-194.263366,-186.62716,380.89,-659.72,27.84,,,
0.15435625,2.83E-02,668.383096,-196.813786,-189.07674,385.89,-668.38,28.29,,,
0.15635625,2.87E-02,677.043385,-199.364221,-191.526306,390.89,-677.04,28.74,,,
0.15835625,2.92E-02,685.703675,-201.91467,-193.975857,395.89,-685.70,29.20,,,
0.16035625,2.97E-02,694.363966,-204.465135,-196.425393,400.89,-694.36,29.65,,,
0.16235625,3.01E-02,703.024257,-207.015615,-198.874914,405.89,-703.02,30.11,,,
0.16435625,3.06E-02,711.684549,-209.56611,-201.324419,410.89,-711.68,30.58,,,
0.16635625,3.10E-02,720.344842,-212.116621,-203.773908,415.89,-720.34,31.04,,,
0.16835625,3.15E-02,729.005136,-214.667149,-206.22338,420.89,-729.01,31.51,,,
0.17035625,3.20E-02,737.66543,-217.217694,-208.672836,425.89,-737.67,31.98,,,
0.17235625,3.25E-02,746.325725,-219.768256,-211.122274,430.89,-746.33,32.45,,,
0.17435625,3.29E-02,754.986021,-222.318835,-213.571694,435.89,-754.99,32.93,,,
0.17635625,3.34E-02,763.646318,-224.869433,-216.021096,440.89,-763.65,33.41,,,
0.17835625,3.39E-02,772.306615,-227.420049,-218.47048,445.89,-772.31,33.89,,,
0.18035625,3.44E-02,780.966914,-229.970684,-220.919845,450.89,-780.97,34.37,,,
0.18235625,3.49E-02,789.627213,-232.521338,-223.36919,455.89,-789.63,34.86,,,
0.18435625,3.53E-02,798.287513,-235.072011,-225.818516,460.89,-798.29,35.35,,,
0.18635625,3.58E-02,806.947814,-237.622705,-228.267821,465.89,-806.95,35.84,,,
0.18835625,3.63E-02,815.608116,-240.17342,-230.717105,470.89,-815.61,36.34,,,
0.19035625,3.68E-02,824.268418,-242.724156,-233.166368,475.89,-824.27,36.84,,,
0.19235625,3.73E-02,832.928722,-245.274913,-235.61561,480.89,-832.93,37.34,,,
0.19435625,3.78E-02,841.589027,-247.825692,-238.064829,485.89,-841.59,37.85,,,
0.19635625,3.84E-02,850.249332,-250.376494,-240.514026,490.89,-850.25,38.35,,,
0.19835625,3.89E-02,858.909639,-252.927319,-242.9632,495.89,-858.91,38.86,,,
0.20035625,3.94E-02,867.569946,-255.478168,-245.412349,500.89,-867.57,39.38,,,
0.20235625,3.99E-02,876.230255,-258.02904,-247.861475,505.89,-876.23,39.90,,,
0.20435625,4.04E-02,884.890564,-260.579937,-250.310576,510.89,-884.89,40.42,,,
0.20635625,4.09E-02,893.550875,-263.130859,-252.759651,515.89,-893.55,40.94,,,
0.20835625,4.15E-02,902.211187,-265.681807,-255.208701,520.89,-902.21,41.47,,,
0.21035625,4.20E-02,910.871499,-268.232781,-257.657724,525.89,-910.87,42.00,,,
0.21235625,4.25E-02,919.531813,-270.783782,-260.106721,530.89,-919.53,42.53,,,
0.21435625,4.31E-02,928.192128,-273.33481,-262.55569,535.89,-928.19,43.07,,,
0.21635625,4.36E-02,936.852445,-275.885866,-265.00463,540.89,-936.85,43.61,,,
0.21835625,4.42E-02,945.512762,-278.436951,-267.453542,545.89,-945.51,44.15,,,
0.22035625,4.47E-02,954.17308,-280.988065,-269.902425,550.89,-954.17,44.70,,,
0.22235625,4.52E-02,962.8334,-283.539208,-272.351277,555.89,-962.83,45.25,,,
0.22435625,4.58E-02,971.493721,-286.090383,-274.800099,560.89,-971.49,45.80,,,
0.22635625,4.64E-02,980.154044,-288.641588,-277.24889,565.89,-980.15,46.36,,,
0.22835625,4.69E-02,988.814367,-291.192824,-279.697648,570.89,-988.81,46.92,,,
0.23035625,4.75E-02,997.474692,-293.744094,-282.146374,575.89,-997.47,47.48,,,
0.23235625,4.80E-02,1006.13502,-296.295396,-284.595067,580.89,-1006.14,48.05,,,
0.23435625,4.86E-02,1014.79535,-298.846732,-287.043725,585.89,-1014.80,48.62,,,
0.23635625,4.92E-02,1023.45567,-301.398102,-289.492349,590.89,-1023.46,49.19,,,
0.23835625,4.98E-02,1032.11601,-303.949508,-291.940937,595.89,-1032.12,49.77,,,
0.24035625,5.04E-02,1040.77634,-306.500949,-294.38949,600.89,-1040.78,50.35,,,
0.24235625,5.09E-02,1049.43667,-309.052428,-296.838005,605.89,-1049.44,50.93,,,
0.24435625,5.15E-02,1058.09701,-311.603943,-299.286482,610.89,-1058.10,51.52,,,
0.24635625,5.21E-02,1066.75734,-314.155497,-301.734921,615.89,-1066.76,52.12,,,
0.24835625,5.27E-02,1075.41768,-316.70709,-304.183321,620.89,-1075.42,52.71,,,
0.25035625,5.33E-02,1084.07802,-319.258722,-306.63168,625.89,-1084.08,53.31,,,
0.25235625,5.39E-02,1092.73836,-321.810396,-309.079999,630.89,-1092.74,53.91,,,
0.25435625,5.45E-02,1101.3987,-324.36211,-311.528275,635.89,-1101.40,54.52,,,
0.25635625,5.51E-02,1110.05905,-326.913867,-313.976509,640.89,-1110.06,55.13,,,
0.25835625,5.57E-02,1118.71939,-329.465667,-316.4247,645.89,-1118.72,55.75,,,
0.26035625,5.64E-02,1127.37971,-332.017517,-318.872852,650.89,-1127.38,56.36,,,
0.26235625,5.70E-02,1136.04002,-334.569413,-321.320959,655.89,-1136.04,56.99,,,
0.26435625,5.76E-02,1144.70033,-337.121355,-323.76902,660.89,-1144.70,57.61,,,
0.26635625,5.82E-02,1153.36064,-339.673344,-326.217035,665.89,-1153.36,58.24,,,
0.26835625,5.89E-02,1162.02096,-342.225381,-328.665001,670.89,-1162.02,58.88,,,
0.27035625,5.95E-02,1170.68127,-344.777467,-331.112919,675.89,-1170.68,59.52,,,
0.27235625,6.02E-02,1179.34159,-347.329603,-333.560787,680.89,-1179.34,60.16,,,
0.27435625,6.08E-02,1188.0019,-349.88179,-336.008605,685.89,-1188.00,60.80,,,
0.27635625,6.15E-02,1196.66222,-352.43403,-338.45637,690.89,-1196.66,61.45,,,
0.27835625,6.21E-02,1205.32254,-354.986323,-340.904083,695.89,-1205.32,62.11,,,
0.28035625,6.28E-02,1213.98286,-357.538669,-343.351742,700.89,-1213.98,62.77,,,
0.28235625,6.34E-02,1222.64318,-360.091072,-345.799346,705.89,-1222.64,63.43,,,
0.28435625,6.41E-02,1231.3035,-362.64353,-348.246894,710.89,-1231.30,64.10,,,
0.28635625,6.48E-02,1239.96382,-365.196047,-350.694385,715.89,-1239.96,64.77,,,
0.28835625,6.54E-02,1248.62414,-367.748622,-353.141818,720.89,-1248.62,65.44,,,
0.29035625,6.61E-02,1257.28446,-370.301257,-355.589191,725.89,-1257.28,66.12,,,
0.29235625,6.68E-02,1265.94478,-372.853953,-358.036504,730.89,-1265.94,66.81,,,
0.29435625,6.75E-02,1274.6051,-375.406712,-360.483755,735.89,-1274.61,67.50,,,
0.29635625,6.82E-02,1283.26543,-377.959534,-362.930943,740.89,-1283.27,68.19,,,
0.29835625,6.89E-02,1291.92575,-380.512421,-365.378067,745.89,-1291.93,68.88,,,
0.30035625,6.96E-02,1300.58608,-383.065374,-367.825125,750.89,-1300.59,69.59,,,
0.30235625,7.03E-02,1309.2464,-385.618395,-370.272117,755.89,-1309.25,70.29,,,
0.30435625,7.10E-02,1317.90673,-388.171485,-372.719041,760.89,-1317.91,71.00,,,
0.30635625,7.17E-02,1326.56705,-390.724645,-375.165895,765.89,-1326.57,71.72,,,
0.30835625,7.24E-02,1335.22738,-393.277877,-377.612678,770.89,-1335.23,72.44,,,
0.31035625,7.32E-02,1343.88771,-395.831181,-380.059389,775.89,-1343.89,73.16,,,
0.31235625,7.39E-02,1352.54803,-398.384561,-382.506027,780.89,-1352.55,73.89,,,
0.31435625,7.46E-02,1361.20836,-400.938016,-384.95259,785.89,-1361.21,74.62,,,
0.31635625,7.54E-02,1369.86869,-403.491548,-387.399077,790.89,-1369.87,75.36,,,
0.31835625,7.61E-02,1378.52902,-406.04516,-389.845486,795.89,-1378.53,76.10,,,
0.32035625,7.68E-02,1387.18935,-408.598853,-392.291815,800.89,-1387.19,76.85,,,
0.32235625,7.76E-02,1395.84968,-411.152627,-394.738064,805.89,-1395.85,77.60,,,
0.32435625,7.84E-02,1404.51001,-413.706485,-397.18423,810.89,-1404.51,78.36,,,
0.32635625,7.91E-02,1413.17034,-416.260429,-399.630312,815.89,-1413.17,79.12,,,
0.32835625,7.99E-02,1421.83067,-418.81446,-402.076309,820.89,-1421.83,79.88,,,
0.33035625,8.07E-02,1430.491,-421.36858,-404.522219,825.89,-1430.49,80.65,,,
0.33235625,8.14E-02,1439.15134,-423.92279,-406.96804,830.89,-1439.15,81.43,,,
0.33435625,8.22E-02,1447.81167,-426.477093,-409.413771,835.89,-1447.81,82.21,,,
0.33635625,8.30E-02,1456.472,-429.03149,-411.859409,840.89,-1456.47,83.00,,,
0.33835625,8.38E-02,1465.13233,-431.585983,-414.304953,845.89,-1465.13,83.79,,,
0.34035625,8.46E-02,1473.79266,-434.140574,-416.750402,850.89,-1473.79,84.58,,,
0.34235625,8.54E-02,1482.45299,-436.695265,-419.195753,855.89,-1482.45,85.38,,,
0.34435625,8.62E-02,1491.11332,-439.250057,-421.641004,860.89,-1491.11,86.19,,,
0.34635625,8.70E-02,1499.77366,-441.804953,-424.086155,865.89,-1499.77,87.00,,,
0.34835625,8.78E-02,1508.43399,-444.359955,-426.531202,870.89,-1508.43,87.81,,,
0.35035625,8.86E-02,1517.09432,-446.915065,-428.976145,875.89,-1517.09,88.63,,,
0.35235625,8.95E-02,1525.75465,-449.470284,-431.420981,880.89,-1525.75,89.46,,,
0.35435625,9.03E-02,1534.41498,-452.025616,-433.865707,885.89,-1534.41,90.29,,,
0.35635625,9.11E-02,1543.07531,-454.581061,-436.310323,890.89,-1543.08,91.12,,,
0.35835625,9.20E-02,1551.73564,-457.136624,-438.754827,895.89,-1551.74,91.96,,,
0.36035625,9.28E-02,1560.39597,-459.692304,-441.199214,900.89,-1560.40,92.81,,,
0.36235625,9.37E-02,1569.0563,-462.248106,-443.643484,905.89,-1569.06,93.66,,,
0.36435625,9.45E-02,1577.71663,-464.804031,-446.087635,910.89,-1577.72,94.52,,,
0.36635625,9.54E-02,1586.37695,-467.360081,-448.531665,915.89,-1586.38,95.38,,,
0.36835625,9.62E-02,1595.03728,-469.91626,-450.975571,920.89,-1595.04,96.24,,,
0.37035625,9.71E-02,1603.69761,-472.472568,-453.419351,925.89,-1603.70,97.12,,,
0.37235625,9.80E-02,1612.35793,-475.02901,-455.863003,930.89,-1612.36,97.99,,,
0.37435625,9.89E-02,1621.01825,-477.585587,-458.306525,935.89,-1621.02,98.88,,,
0.37635625,9.98E-02,1629.67858,-480.142302,-460.749913,940.89,-1629.68,99.76,,,
0.37835625,0.100656382,1638.3389,-482.699158,-463.193167,945.89,-1638.34,100.66,,,
0.38035625,0.101554687,1646.99922,-485.256157,-465.636282,950.89,-1647.00,101.55,,,
0.38235625,0.102458327,1655.65954,-487.813302,-468.079257,955.89,-1655.66,102.46,,,
0.38435625,0.103367312,1664.31986,-490.370596,-470.52209,960.89,-1664.32,103.37,,,
0.38635625,0.104281654,1672.98018,-492.928041,-472.964777,965.89,-1672.98,104.28,,,
0.38835625,0.105201364,1681.64049,-495.485641,-475.407317,970.89,-1681.64,105.20,,,
0.39035625,0.106126449,1690.30081,-498.043397,-477.849706,975.89,-1690.30,106.13,,,
0.39235625,0.107056919,1698.96112,-500.601314,-480.291942,980.89,-1698.96,107.06,,,
0.39435625,0.107992781,1707.62143,-503.159395,-482.734023,985.89,-1707.62,107.99,,,
0.39635625,0.108934041,1716.28174,-505.717641,-485.175944,990.89,-1716.28,108.93,,,
0.39835625,0.109880706,1724.94205,-508.276056,-487.617704,995.89,-1724.94,109.88,,,
0.40035625,0.110832779,1733.60235,-510.834644,-490.0593,1000.89,-1733.60,110.83,,,
0.40235625,0.111790263,1742.26266,-513.393407,-492.50073,1005.89,-1742.26,111.79,,,
0.40435625,0.112753162,1750.92296,-515.95235,-494.941989,1010.89,-1750.92,112.75,,,
0.40635625,0.113721475,1759.58326,-518.511474,-497.383076,1015.89,-1759.58,113.72,,,
0.40835625,0.114695204,1768.24356,-521.070783,-499.823986,1020.89,-1768.24,114.70,,,
0.41035625,0.115674346,1776.90385,-523.630281,-502.264719,1025.90,-1776.90,115.67,,,
0.41235625,0.1166589,1785.56415,-526.189971,-504.705269,1030.90,-1785.56,116.66,,,
0.41435625,0.117648861,1794.22444,-528.749857,-507.145634,1035.90,-1794.22,117.65,,,
0.41635625,0.118644226,1802.88473,-531.309941,-509.585811,1040.90,-1802.88,118.64,,,
0.41835625,0.119644986,1811.54502,-533.870228,-512.025797,1045.90,-1811.55,119.64,,,
0.42035625,0.120651136,1820.20531,-536.430722,-514.465588,1050.90,-1820.21,120.65,,,
0.42235625,0.121662666,1828.86559,-538.991425,-516.905181,1055.90,-1828.87,121.66,,,
0.42435625,0.122679566,1837.52587,-541.552341,-519.344572,1060.90,-1837.53,122.68,,,
0.42635625,0.123701824,1846.18615,-544.113475,-521.78376,1065.90,-1846.19,123.70,,,
0.42835625,0.124729427,1854.84643,-546.67483,-524.222739,1070.90,-1854.85,124.73,,,
0.43035625,0.12576236,1863.5067,-549.23641,-526.661506,1075.90,-1863.51,125.76,,,
0.43235625,0.126800607,1872.16697,-551.798219,-529.100059,1080.90,-1872.17,126.80,,,
0.43435625,0.127844151,1880.82724,-554.36026,-531.538393,1085.90,-1880.83,127.84,,,
0.43635625,0.128892972,1889.48751,-556.922538,-533.976505,1090.90,-1889.49,128.89,,,
0.43835625,0.129947049,1898.14778,-559.485056,-536.414391,1095.90,-1898.15,129.95,,,
0.44035625,0.13100636,1906.80804,-562.04782,-538.852047,1100.90,-1906.81,131.01,,,
0.44235625,0.132070881,1915.4683,-564.610832,-541.28947,1105.90,-1915.47,132.07,,,
0.44435625,0.133140586,1924.12856,-567.174097,-543.726655,1110.90,-1924.13,133.14,,,
0.44635625,0.134215448,1932.78882,-569.73762,-546.1636,1115.90,-1932.79,134.22,,,
0.44835625,0.135295437,1941.44908,-572.301404,-548.600299,1120.90,-1941.45,135.30,,,
0.45035625,0.136380523,1950.10933,-574.865454,-551.036749,1125.90,-1950.11,136.38,,,
0.45235625,0.137470673,1958.76958,-577.429774,-553.472947,1130.90,-1958.77,137.47,,,
0.45435625,0.138565852,1967.42983,-579.994368,-555.908886,1135.90,-1967.43,138.57,,,
0.45635625,0.139666026,1976.09008,-582.559242,-558.344565,1140.90,-1976.09,139.67,,,
0.45835625,0.140771154,1984.75033,-585.124398,-560.779981,1145.90,-1984.75,140.77,,,
0.46035625,0.141881198,1993.41058,-587.689843,-563.215124,1150.90,-1993.41,141.88,,,
0.46235625,0.142996116,2002.07083,-590.25558,-565.649995,1155.91,-2002.07,143.00,,,
0.46435625,0.144115865,2010.73107,-592.821613,-568.084586,1160.91,-2010.73,144.12,,,
0.46635625,0.145240398,2019.39132,-595.387949,-570.518897,1165.91,-2019.39,145.24,,,
0.46835625,0.146369669,2028.05156,-597.95459,-572.952918,1170.91,-2028.05,146.37,,,
0.47035625,0.147503628,2036.71181,-600.521542,-575.386648,1175.91,-2036.71,147.50,,,
0.47235625,0.148642224,2045.37206,-603.088809,-577.820084,1180.91,-2045.37,148.64,,,
0.47435625,0.149785405,2054.0323,-605.656397,-580.253218,1185.91,-2054.03,149.79,,,
0.47635625,0.150933114,2062.69255,-608.22431,-582.686047,1190.91,-2062.69,150.93,,,
0.47835625,0.152085296,2071.35279,-610.792552,-585.118566,1195.91,-2071.35,152.09,,,
0.48035625,0.153241891,2080.01304,-613.361129,-587.55077,1200.91,-2080.01,153.24,,,
0.48235625,0.154402839,2088.67329,-615.930045,-589.982654,1205.91,-2088.67,154.40,,,
0.48435625,0.155568076,2097.33355,-618.499305,-592.414213,1210.91,-2097.33,155.57,,,
0.48635625,0.156737538,2105.9938,-621.068914,-594.845444,1215.91,-2105.99,156.74,,,
0.48835625,0.157911159,2114.65406,-623.638877,-597.27634,1220.92,-2114.65,157.91,,,
0.49035625,0.159088869,2123.31432,-626.209199,-599.706896,1225.92,-2123.31,159.09,,,
0.49235625,0.160270599,2131.97458,-628.779884,-602.137107,1230.92,-2131.97,160.27,,,
0.49435625,0.161456275,2140.63485,-631.350938,-604.56697,1235.92,-2140.63,161.46,,,
0.49635625,0.162645824,2149.29512,-633.922366,-606.996477,1240.92,-2149.30,162.65,,,
0.49835625,0.16383917,2157.95539,-636.494172,-609.425624,1245.92,-2157.96,163.84,,,
0.50035625,0.165036233,2166.61567,-639.066361,-611.854406,1250.92,-2166.62,165.04,,,
0.50235625,0.166236935,2175.27595,-641.638939,-614.282816,1255.92,-2175.28,166.24,,,
0.50435625,0.167441193,2183.93624,-644.211911,-616.710851,1260.92,-2183.94,167.44,,,
0.50635625,0.168648924,2192.59654,-646.785281,-619.138504,1265.92,-2192.60,168.65,,,
0.50835625,0.169860043,2201.25684,-649.359054,-621.565769,1270.92,-2201.26,169.86,,,
0.51035625,0.171074461,2209.91715,-651.933236,-623.992642,1275.93,-2209.92,171.07,,,
0.51235625,0.172292091,2218.57747,-654.507831,-626.419118,1280.93,-2218.58,172.29,,,
0.51435625,0.173512842,2227.23779,-657.082845,-628.845188,1285.93,-2227.24,173.51,,,
0.51635625,0.174736621,2235.89812,-659.658282,-631.270849,1290.93,-2235.90,174.74,,,
0.51835625,0.175963334,2244.55846,-662.234148,-633.696095,1295.93,-2244.56,175.96,,,
0.52035625,0.177192886,2253.21881,-664.810448,-636.120921,1300.93,-2253.22,177.19,,,
0.52235625,0.17842518,2261.87917,-667.387185,-638.545318,1305.93,-2261.88,178.43,,,
0.52435625,0.179660116,2270.53953,-669.964367,-640.969283,1310.93,-2270.54,179.66,,,
0.52635625,0.180897595,2279.19991,-672.541997,-643.392809,1315.93,-2279.20,180.90,,,
0.52835625,0.182137515,2287.8603,-675.12008,-645.815891,1320.94,-2287.86,182.14,,,
0.53035625,0.183379773,2296.5207,-677.698622,-648.238523,1325.94,-2296.52,183.38,,,
0.53235625,0.184624264,2305.18111,-680.277628,-650.660698,1330.94,-2305.18,184.62,,,
0.53435625,0.185870883,2313.84153,-682.857102,-653.082411,1335.94,-2313.84,185.87,,,
0.53635625,0.187119522,2322.50196,-685.43705,-655.503655,1340.94,-2322.50,187.12,,,
0.53835625,0.188370074,2331.16241,-688.017476,-657.924423,1345.94,-2331.16,188.37,,,
0.54035625,0.189622429,2339.82286,-690.598385,-660.344713,1350.94,-2339.82,189.62,,,
0.54235625,0.190876477,2348.48333,-693.179784,-662.764514,1355.94,-2348.48,190.88,,,
0.54435625,0.192132105,2357.14382,-695.761675,-665.183823,1360.95,-2357.14,192.13,,,
0.54635625,0.193389202,2365.80432,-698.344065,-667.602633,1365.95,-2365.80,193.39,,,
0.54835625,0.194647655,2374.46483,-700.926958,-670.020938,1370.95,-2374.46,194.65,,,
0.55035625,0.195907348,2383.12535,-703.510359,-672.438731,1375.95,-2383.13,195.91,,,
0.55235625,0.197168167,2391.78589,-706.094273,-674.856006,1380.95,-2391.79,197.17,,,
0.55435625,0.198429996,2400.44644,-708.678705,-677.272758,1385.95,-2400.45,198.43,,,
0.55635625,0.199692718,2409.10701,-711.263661,-679.68898,1390.95,-2409.11,199.69,,,
0.55835625,0.200956217,2417.76759,-713.849144,-682.104666,1395.95,-2417.77,200.96,,,
0.56035625,0.202220374,2426.42818,-716.43516,-684.519809,1400.95,-2426.43,202.22,,,
0.56235625,0.203485072,2435.0888,-719.021714,-686.934404,1405.96,-2435.09,203.49,,,
0.56435625,0.204750193,2443.74942,-721.60881,-689.348444,1410.96,-2443.75,204.75,,,
0.56635625,0.206015616,2452.41006,-724.196454,-691.761924,1415.96,-2452.41,206.02,,,
0.56835625,0.207281223,2461.07071,-726.78465,-694.174835,1420.96,-2461.07,207.28,,,
0.57035625,0.208546896,2469.73138,-729.373403,-696.587174,1425.96,-2469.73,208.55,,,
0.57235625,0.209812513,2478.39207,-731.962718,-698.998934,1430.96,-2478.39,209.81,,,
