TIME, FY_4
2.E-04, -0.396418324
4.E-04, -0.792836699
7.E-04, -1.3874643
1.15E-03, -2.2794061
1.825E-03, -3.61732056
2.8375E-03, -5.62420075
4.35625E-03, -8.63456221
6.35625E-03, -12.5989161
8.35625E-03, -16.5631758
1.035625E-02, -20.5273603
1.235625E-02, -24.491542
1.435625E-02, -28.4557228
1.635625E-02, -32.4199012
1.835625E-02, -36.3840767
2.035625E-02, -40.348249
2.235625E-02, -44.3124178
2.435625E-02, -48.2765829
2.635625E-02, -52.2407437
2.835625E-02, -56.2049002
3.035625E-02, -60.1690518
3.235625E-02, -64.1331986
3.435625E-02, -68.0973399
3.635625E-02, -72.0614755
3.835625E-02, -76.0256054
4.035625E-02, -79.989729
4.235625E-02, -83.9538461
4.435625E-02, -87.9179565
4.635625E-02, -91.8820598
4.835625E-02, -95.8461559
5.035625E-02, -99.8102444
5.235625E-02, -103.774325
5.435625E-02, -107.738398
5.635625E-02, -111.702462
5.835625E-02, -115.666517
6.035625E-02, -119.630564
6.235625E-02, -123.594602
6.435625E-02, -127.558631
6.635625E-02, -131.522649
6.835625E-02, -135.486658
7.035625E-02, -139.450657
7.235625E-02, -143.414646
7.435625E-02, -147.378624
7.635625E-02, -151.342592
7.835625E-02, -155.306548
8.035625E-02, -159.270493
8.235625E-02, -163.234427
8.435625E-02, -167.19835
8.635625E-02, -171.16226
8.835625E-02, -175.126159
9.035625E-02, -179.090045
9.235625E-02, -183.053919
9.435625E-02, -187.017781
9.635625E-02, -190.981629
9.835625E-02, -194.945464
0.10035625, -198.909287
0.10235625, -202.873096
0.10435625, -206.836891
0.10635625, -210.800672
0.10835625, -214.76444
0.11035625, -218.728194
0.11235625, -222.691933
0.11435625, -226.655657
0.11635625, -230.619368
0.11835625, -234.583063
0.12035625, -238.546743
0.12235625, -242.510408
0.12435625, -246.474058
0.12635625, -250.437693
0.12835625, -254.401311
0.13035625, -258.364914
0.13235625, -262.328501
0.13435625, -266.292072
0.13635625, -270.255627
0.13835625, -274.219165
0.14035625, -278.182687
0.14235625, -282.146193
0.14435625, -286.109681
0.14635625, -290.073152
0.14835625, -294.036607
0.15035625, -298.000044
0.15235625, -301.963464
0.15435625, -305.926866
0.15635625, -309.890251
0.15835625, -313.853618
0.16035625, -317.816967
0.16235625, -321.780298
0.16435625, -325.743611
0.16635625, -329.706906
0.16835625, -333.670182
0.17035625, -337.63344
0.17235625, -341.59668
0.17435625, -345.5599
0.17635625, -349.523102
0.17835625, -353.486285
0.18035625, -357.449449
0.18235625, -361.412594
