TIME, FY_3,,
0.167825,-1460.40196,,
0.168825,-1469.09001,,
0.169825,-1477.77802,,
0.170825,-1486.46599,,
0.171825,-1495.15392,,
0.172825,-1503.84181,,
0.173825,-1512.52967,,
0.174825,-1521.21748,,
0.175825,-1529.90526,,
0.176825,-1538.593,,
0.177825,-1547.28071,,
0.178825,-1555.96837,,
0.179825,-1564.656,,
0.180825,-1573.3436,,
0.181825,-1582.03116,,
0.182825,-1590.71869,,
0.183825,-1599.40618,,
0.184825,-1608.09364,,
0.185825,-1616.78106,,
0.186825,-1625.46845,,
0.187825,-1634.15581,,
0.188825,-1642.84313,,
0.189825,-1651.53042,,
0.190825,-1660.21768,,
0.191825,-1668.90491,,
0.192825,-1677.59211,,
0.193825,-1686.27927,,
0.194825,-1694.96641,,
0.195825,-1703.65351,,
0.196825,-1712.34058,,
0.197825,-1721.02763,,
0.198825,-1729.71464,,
0.199825,-1738.40163,,
0.200825,-1747.08858,,
0.201825,-1755.77551,,
0.202825,-1764.46241,,
0.203825,-1773.14928,,
0.204825,-1781.83612,,
0.205825,-1790.52293,,
0.206825,-1799.20972,,
0.207825,-1807.89648,,
0.208825,-1816.58321,,
0.209825,-1825.26991,,
0.210825,-1833.95659,,
0.211825,-1842.64324,,
0.212825,-1851.32987,,
0.213825,-1860.01647,,
0.214825,-1868.70304,,
0.215825,-1877.38959,,
0.216825,-1886.07611,,
0.217825,-1894.76261,,
0.218825,-1903.44908,,
0.219825,-1912.13553,,
0.220825,-1920.82196,,
0.221825,-1929.50836,,
0.222825,-1938.19473,,
0.223825,-1946.88108,,
0.224825,-1955.56741,,
0.225825,-1964.25372,,
0.226825,-1972.94,,
0.227825,-1981.62626,,
0.228825,-1990.31249,,
0.229825,-1998.9987,,
0.230825,-2007.68489,,
0.231825,-2016.37106,,
0.232825,-2025.05721,,
0.233825,-2033.74333,,
0.234825,-2042.42943,,
0.235825,-2051.11551,,
0.236825,-2059.80157,,
0.237825,-2068.48761,,
0.238825,-2077.17362,,
0.239825,-2085.85962,,
0.240825,-2094.54559,,
0.241825,-2103.23154,,
0.242825,-2111.91747,,
0.243825,-2120.60338,,
0.244825,-2129.28928,,
0.245825,-2137.97515,,
0.246825,-2146.661,,
0.247825,-2155.34683,,
0.248825,-2164.03264,,
0.249825,-2172.71843,,
0.250825,-2181.4042,,
0.251825,-2190.08996,,
0.252825,-2198.77569,,
0.253825,-2207.4614,,
0.254825,-2216.1471,,
0.255825,-2224.83278,,
0.256825,-2233.51843,,
0.257825,-2242.20407,,
0.258825,-2250.88969,,
0.259825,-2259.5753,,
0.260825,-2268.26088,,
0.261825,-2276.94645,,
0.262825,-2285.63199,,
0.263825,-2294.31752,,
0.264825,-2303.00304,,
0.265825,-2311.68853,,
0.266825,-2320.37401,,
0.267825,-2329.05947,,
0.268825,-2337.74491,,
0.269825,-2346.43034,,
0.270825,-2355.11574,,
0.271825,-2363.80113,,
0.272825,-2372.48651,,
0.273825,-2381.17187,,
0.274825,-2389.85721,,
0.275825,-2398.54253,,
0.276825,-2407.22784,,
0.277825,-2415.91313,,
0.278825,-2424.59841,,
0.279825,-2433.28366,,
0.280825,-2441.96891,,
0.281825,-2450.65413,,
0.282825,-2459.33934,,
0.283825,-2468.02454,,
0.284825,-2476.70972,,
0.285825,-2485.39488,,
0.286825,-2494.08003,,
0.287825,-2502.76516,,
0.288825,-2511.45028,,
0.289825,-2520.13538,,
0.290825,-2528.82047,,
0.291825,-2537.50554,,
0.292825,-2546.1906,,
0.293825,-2554.87564,,
0.294825,-2563.56067,,
0.295825,-2572.24568,,
0.296825,-2580.93068,,
0.297825,-2589.61566,,
0.298825,-2598.30063,,
0.299825,-2606.98559,,
0.300825,-2615.67053,,
0.301825,-2624.35545,,
0.302825,-2633.04036,,
0.303825,-2641.72526,,
0.304825,-2650.41014,,
0.305825,-2659.09501,,
0.306825,-2667.77987,,
0.307825,-2676.46471,,
0.308825,-2685.14954,,
0.309825,-2693.83435,,
0.310825,-2702.51915,,
0.311825,-2711.20394,,
0.312825,-2719.88871,,
0.313825,-2728.57347,,
0.314825,-2737.25822,,
0.315825,-2745.94295,,
0.316825,-2754.62767,,
0.317825,-2763.31238,,
0.318825,-2771.99707,,
0.319825,-2780.68175,,
0.320825,-2789.36642,,
0.321825,-2798.05108,,
0.322825,-2806.73572,,
0.323825,-2815.42035,,
0.324825,-2824.10497,,
0.325825,-2832.78957,,
0.326825,-2841.47416,,
0.327825,-2850.15874,,
0.328825,-2858.84331,,
0.329825,-2867.52786,,
0.330825,-2876.21241,,
0.331825,-2884.89694,,
0.332825,-2893.58145,,
0.333825,-2902.26596,,
0.334825,-2910.95045,,
0.335825,-2919.63494,,
0.336825,-2928.3194,,
0.337825,-2937.00386,,
0.338825,-2945.68831,,
0.339825,-2954.37274,,
0.340825,-2963.05716,,
0.341825,-2971.74158,,
0.342825,-2980.42597,,
0.343825,-2989.11036,,
0.344825,-2997.79474,,
0.345825,-3006.4791,,
0.346825,-3015.16345,,
0.347825,-3023.8478,,
0.348825,-3032.53213,,
0.349825,-3041.21645,,
0.350825,-3049.90075,,
0.351825,-3058.58505,,
0.352825,-3067.26933,,
0.353825,-3075.95361,,
0.354825,-3084.63787,,
0.355825,-3093.32212,,
0.356825,-3102.00637,,
0.357825,-3110.6906,,
0.358825,-3119.37482,,
0.359825,-3128.05903,,
0.360825,-3136.74322,,
0.361825,-3145.42741,,
0.362825,-3154.11159,,
0.363825,-3162.79575,,
0.364825,-3171.47991,,
0.365825,-3180.16405,,
0.366825,-3188.84819,,
0.367825,-3197.53231,,
0.368825,-3206.21643,,
0.369825,-3214.90053,,
0.370825,-3223.58462,,
0.371825,-3232.26871,,
0.372825,-3240.95278,,
0.373825,-3249.63684,,
0.374825,-3258.32089,,
0.375825,-3267.00494,,
0.376825,-3275.68897,,
0.377825,-3284.37299,,
0.378825,-3293.057,,
0.379825,-3301.74101,,
0.380825,-3310.425,,
0.381825,-3319.10898,,
0.382825,-3327.79295,,
0.383825,-3336.47692,,
0.384825,-3345.16087,,
0.385825,-3353.84481,,
0.386825,-3362.52875,,
0.387825,-3371.21267,,
0.388825,-3379.89659,,
0.389825,-3388.58049,,
0.390825,-3397.26439,,
0.391825,-3405.94827,,
0.392825,-3414.63215,,
0.393825,-3423.31602,,
0.394825,-3431.99988,,
0.395825,-3440.68372,,
0.396825,-3449.36756,,
0.397825,-3458.05139,,
0.398825,-3466.73522,,
0.399825,-3475.41903,,
0.400825,-3484.10283,,
0.401825,-3492.78662,,
0.402825,-3501.47041,,
0.403825,-3510.15418,,
0.404825,-3518.83795,,
0.405825,-3527.52171,,
0.406825,-3536.20546,,
0.407825,-3544.8892,,
0.408825,-3553.57293,,
0.409825,-3562.25665,,
0.410825,-3570.94036,,
0.411825,-3579.62407,,
0.412825,-3588.30776,,
0.413825,-3596.99145,,
0.414825,-3605.67513,,
0.415825,-3614.3588,,
0.416825,-3623.04246,,
0.417825,-3631.72611,,
0.418825,-3640.40976,,
0.419825,-3649.09339,,
0.420825,-3657.77702,,
0.421825,-3666.46064,,
0.422825,-3675.14425,,
0.423825,-3683.82785,,
0.424825,-3692.51144,,
0.425825,-3701.19503,,
0.426825,-3709.8786,,
0.427825,-3718.56217,,
0.428825,-3727.24573,,
0.429825,-3735.92928,,
0.430825,-3744.61283,,
0.431825,-3753.29636,,
0.432825,-3761.97989,,
0.433825,-3770.66341,,
0.434825,-3779.34692,,
0.435825,-3788.03042,,
0.436825,-3796.71392,,
0.437825,-3805.3974,,
0.438825,-3814.08088,,
0.439825,-3822.76435,,
0.440825,-3831.44782,,
0.441825,-3840.13127,,
0.442825,-3848.81472,,
0.443825,-3857.49816,,
0.444825,-3866.18159,,
0.445825,-3874.86502,,
0.446825,-3883.54843,,
0.447825,-3892.23184,,
0.448825,-3900.91524,,
0.449825,-3909.59863,,
0.450825,-3918.28202,,
0.451825,-3926.9654,,
0.452825,-3935.64877,,
0.453825,-3944.33213,,
0.454825,-3953.01548,,
0.455825,-3961.69883,,
0.456825,-3970.38217,,
0.457825,-3979.0655,,
0.458825,-3987.74883,,
0.459825,-3996.43215,,
0.460825,-4005.11546,,
0.461825,-4013.79876,,
0.462825,-4022.48206,,
0.463825,-4031.16534,,
0.464825,-4039.84862,,
0.465825,-4048.5319,,
0.466825,-4057.21516,,
0.467825,-4065.89842,,
0.468825,-4074.58168,,
0.469825,-4083.26492,,
0.470825,-4091.94816,,
0.471825,-4100.63139,,
0.472825,-4109.31461,,
0.473825,-4117.99783,,
0.474825,-4126.68104,,
0.475825,-4135.36424,,
0.476825,-4144.04743,,
0.477825,-4152.73062,,
0.478825,-4161.4138,,
0.479825,-4170.09697,,
0.480825,-4178.78014,,
0.481825,-4187.4633,,
0.482825,-4196.14645,,
0.483825,-4204.8296,,
0.484825,-4213.51274,,
0.485825,-4222.19587,,
0.486825,-4230.879,,
0.487825,-4239.56212,,
0.488825,-4248.24523,,
0.489825,-4256.92833,,
0.490825,-4265.61143,,
0.491825,-4274.29452,,
0.492825,-4282.97761,,
0.493825,-4291.66068,,
0.494825,-4300.34376,,
0.495825,-4309.02682,,
0.496825,-4317.70988,,
0.497825,-4326.39293,,
0.498825,-4335.07598,,
0.499825,-4343.75901,,
0.500825,-4352.44205,,
0.501825,-4361.12507,,
0.502825,-4369.80809,,
0.503825,-4378.4911,,
0.504825,-4387.17411,,
0.505825,-4395.85711,,
0.506825,-4404.5401,,
0.507825,-4413.22309,,
0.508825,-4421.90607,,
0.509825,-4430.58904,,
0.510825,-4439.27201,,
0.511825,-4447.95497,,
0.512825,-4456.63792,,
0.513825,-4465.32087,,
0.514825,-4474.00382,,
0.515825,-4482.68675,,
0.516825,-4491.36968,,
0.517825,-4500.0526,,
0.518825,-4508.73552,,
0.519825,-4517.41843,,
0.520825,-4526.10134,,
0.521825,-4534.78424,,
0.522825,-4543.46713,,
0.523825,-4552.15001,,
0.524825,-4560.83289,,
0.525825,-4569.51577,,
0.526825,-4578.19864,,
0.527825,-4586.8815,,
0.528825,-4595.56435,,
0.529825,-4604.2472,,
0.530825,-4612.93005,,
0.531825,-4621.61289,,
0.532825,-4630.29572,,
0.533825,-4638.97854,,
0.534825,-4647.66136,,
0.535825,-4656.34418,,
0.536825,-4665.02698,,
0.537825,-4673.70979,,
0.538825,-4682.39258,,
0.539825,-4691.07537,,
0.540825,-4699.75816,,
0.541825,-4708.44094,,
0.542825,-4717.12371,,
0.543825,-4725.80648,,
0.544825,-4734.48924,,
0.545825,-4743.17199,,
0.546825,-4751.85474,,
0.547825,-4760.53749,,
0.548825,-4769.22022,,
0.549825,-4777.90296,,
0.550825,-4786.58568,,
0.551825,-4795.26841,,
0.552825,-4803.95112,,
0.553825,-4812.63383,,
0.554825,-4821.31653,,
0.555825,-4829.99923,,
0.556825,-4838.68193,,
0.557825,-4847.36461,,
0.558825,-4856.04729,,
0.559825,-4864.72997,,
0.560825,-4873.41264,,
0.561825,-4882.09531,,
0.562825,-4890.77797,,
0.563825,-4899.46062,,
0.564825,-4908.14327,,
0.565825,-4916.82591,,
0.566825,-4925.50855,,
0.567825,-4934.19118,,
0.568825,-4942.87381,,
0.569825,-4951.55643,,
0.570825,-4960.23904,,
0.571825,-4968.92166,,
0.572825,-4977.60426,,
0.573825,-4986.28686,,
0.574825,-4994.96945,,
0.575825,-5003.65204,,
0.576825,-5012.33463,,
0.577825,-5021.01721,,
0.578825,-5029.69978,,
0.579825,-5038.38235,,
0.580825,-5047.06491,,
0.581825,-5055.74747,,
0.582825,-5064.43002,,
0.583825,-5073.11256,,
0.584825,-5081.79511,,
0.585825,-5090.47764,,
0.586825,-5099.16017,,
0.587825,-5107.8427,,
0.588825,-5116.52522,,
0.589825,-5125.20774,,
0.590825,-5133.89025,,
0.591825,-5142.57275,,
0.592825,-5151.25525,,
0.593825,-5159.93775,,
0.594825,-5168.62024,,
0.595825,-5177.30272,,
0.596825,-5185.9852,,
0.597825,-5194.66768,,
0.598825,-5203.35014,,
0.599825,-5212.03261,,
0.600825,-5220.71507,,
0.601825,-5229.39752,,
0.602825,-5238.07997,,
0.603825,-5246.76242,,
0.604825,-5255.44486,,
0.605825,-5264.12729,,
0.606825,-5272.80972,,
0.607825,-5281.49215,,
0.608825,-5290.17457,,
0.609825,-5298.85698,,
0.610825,-5307.53939,,
0.611825,-5316.2218,,
0.612825,-5324.9042,,
0.613825,-5333.58659,,
0.614825,-5342.26898,,
0.615825,-5350.95137,,
0.616825,-5359.63375,,
0.617825,-5368.31612,,
0.618825,-5376.9985,,
0.619825,-5385.68086,,
0.620825,-5394.36322,,
0.621825,-5403.04558,,
0.622825,-5411.72793,,
0.623825,-5420.41028,,
0.624825,-5429.09262,,
0.625825,-5437.77496,,
0.626825,-5446.45729,,
0.627825,-5455.13962,,
0.628825,-5463.82194,,
0.629825,-5472.50426,,
0.630825,-5481.18658,,
0.631825,-5489.86889,,
0.632825,-5498.55119,,
0.633825,-5507.23349,,
0.634825,-5515.91579,,
0.635825,-5524.59808,,
0.636825,-5533.28037,,
0.637825,-5541.96265,,
0.638825,-5550.64492,,
0.639825,-5559.3272,,
0.640825,-5568.00947,,
0.641825,-5576.69173,,
0.642825,-5585.37399,,
0.643825,-5594.05624,,
0.644825,-5602.73849,,
0.645825,-5611.42074,,
0.646825,-5620.10298,,
0.647825,-5628.78521,,
0.648825,-5637.46745,,
0.649825,-5646.14967,,
0.650825,-5654.8319,,
0.651825,-5663.51411,,
0.652825,-5672.19633,,
0.653825,-5680.87854,,
0.654825,-5689.56074,,
0.655825,-5698.24294,,
0.656825,-5706.92514,,
0.657825,-5715.60733,,
0.658825,-5724.28952,,
0.659825,-5732.9717,,
0.660825,-5741.65388,,
0.661825,-5750.33605,,
0.662825,-5759.01822,,
0.663825,-5767.70039,,
0.664825,-5776.38255,,
0.665825,-5785.06471,,
0.666825,-5793.74686,,
0.667825,-5802.42901,,
0.668825,-5811.11115,,
0.669825,-5819.79329,,
0.670825,-5828.47543,,
0.671825,-5837.15756,,
0.672825,-5845.83968,,
0.673825,-5854.52181,,
0.674825,-5863.20392,,
0.675825,-5871.88604,,
0.676825,-5880.56815,,
0.677825,-5889.25025,,
0.678825,-5897.93236,,
0.679825,-5906.61445,,
0.680825,-5915.29655,,
0.681825,-5923.97863,,
0.682825,-5932.66072,,
0.683825,-5941.3428,,
0.684825,-5950.02488,,
0.685825,-5958.70695,,
0.686825,-5967.38902,,
0.687825,-5976.07108,,
0.688825,-5984.75314,,
0.689825,-5993.43519,,
0.690825,-6002.11725,,
0.691825,-6010.79929,,
0.692825,-6019.48134,,
0.693825,-6028.16338,,
0.694825,-6036.84541,,
0.695825,-6045.52744,,
0.696825,-6054.20947,,
0.697825,-6062.89149,,
0.698825,-6071.57351,,
0.699825,-6080.25553,,
0.700825,-6088.93754,,
0.701825,-6097.61954,,
0.702825,-6106.30155,,
0.703825,-6114.98355,,
0.704825,-6123.66554,,
0.705825,-6132.34753,,
0.706825,-6141.02952,,
0.707825,-6149.7115,,
0.708825,-6158.39348,,
0.709825,-6167.07545,,
0.710825,-6175.75743,,
0.711825,-6184.43939,,
0.712825,-6193.12136,,
0.713825,-6201.80332,,
0.714825,-6210.48527,,
0.715825,-6219.16722,,
0.716825,-6227.84917,,
0.717825,-6236.53111,,
0.718825,-6245.21305,,
0.719825,-6253.89499,,
0.720825,-6262.57692,,
0.721825,-6271.25885,,
0.722825,-6279.94077,,
0.723825,-6288.62269,,
0.724825,-6297.30461,,
0.725825,-6305.98652,,
0.726825,-6314.66843,,
0.727825,-6323.35034,,
0.728825,-6332.03224,,
0.729825,-6340.71414,,
0.730825,-6349.39603,,
0.731825,-6358.07792,,
0.732825,-6366.75981,,
0.733825,-6375.44169,,
0.734825,-6384.12357,,
0.735825,-6392.80544,,
0.736825,-6401.48732,,
0.737825,-6410.16918,,
0.738825,-6418.85105,,
0.739825,-6427.53291,,
0.740825,-6436.21476,,
0.741825,-6444.89662,,
0.742825,-6453.57847,,
0.743825,-6462.26031,,
0.744825,-6470.94215,,
0.745825,-6479.62399,,
0.746825,-6488.30582,,
0.747825,-6496.98765,,
0.748825,-6505.66948,,
0.749825,-6514.3513,,
0.750825,-6523.03312,,
0.751825,-6531.71494,,
0.752825,-6540.39675,,
0.753825,-6549.07856,,
0.754825,-6557.76037,,
0.755825,-6566.44217,,
0.756825,-6575.12397,,
0.757825,-6583.80576,,
0.758825,-6592.48755,,
0.759825,-6601.16934,,
0.760825,-6609.85112,,
0.761825,-6618.5329,,
0.762825,-6627.21468,,
0.763825,-6635.89645,,
0.764825,-6644.57822,,
0.765825,-6653.25999,,
0.766825,-6661.94175,,
0.767825,-6670.62351,,
0.768825,-6679.30526,,
0.769825,-6687.98701,,
0.770825,-6696.66876,,
0.771825,-6705.35051,,
0.772825,-6714.03225,,
0.773825,-6722.71399,,
0.774825,-6731.39572,,
0.775825,-6740.07745,,
0.776825,-6748.75918,,
0.777825,-6757.4409,,
0.778825,-6766.12262,,
0.779825,-6774.80434,,
0.780825,-6783.48605,,
0.781825,-6792.16776,,
0.782825,-6800.84947,,
0.783825,-6809.53117,,
0.784825,-6818.21287,,
0.785825,-6826.89457,,
0.786825,-6835.57626,,
0.787825,-6844.25795,,
0.788825,-6852.93964,,
0.789825,-6861.62132,,
0.790825,-6870.303,,
0.791825,-6878.98467,,
0.792825,-6887.66635,,
0.793825,-6896.34802,,
0.794825,-6905.02968,,
0.795825,-6913.71134,,
0.796825,-6922.393,,
0.797825,-6931.07466,,
0.798825,-6939.75631,,
0.799825,-6948.43796,,
0.800825,-6957.11961,,
0.801825,-6965.80125,,
0.802825,-6974.48289,,
0.803825,-6983.16452,,
0.804825,-6991.84616,,
0.805825,-7000.52779,,
0.806825,-7009.20941,,
0.807825,-7017.89104,,
0.808825,-7026.57265,,
0.809825,-7035.25427,,
0.810825,-7043.93588,,
0.811825,-7052.61749,,
0.812825,-7061.2991,,
0.813825,-7069.9807,,
0.814825,-7078.6623,,
0.815825,-7087.3439,,
0.816825,-7096.02549,,
0.817825,-7104.70708,,
0.818825,-7113.38867,,
0.819825,-7122.07025,,
0.820825,-7130.75183,,
0.821825,-7139.43341,,
0.822825,-7148.11499,,
0.823825,-7156.79656,,
0.824825,-7165.47812,,
0.825825,-7174.15969,,
0.826825,-7182.84125,,
0.827825,-7191.52281,,
0.828825,-7200.20436,,
0.829825,-7208.88592,,
0.830825,-7217.56747,,
0.831825,-7226.24901,,
0.832825,-7234.93055,,
0.833825,-7243.61209,,
0.834825,-7252.29363,,
0.835825,-7260.97516,,
0.836825,-7269.65669,,
0.837825,-7278.33822,-6976.14428,-14254.4825
0.838825,-7287.01974,,
0.839825,-7295.70126,,
0.840825,-7304.38278,,
0.841825,-7313.0643,,
0.842825,-7321.74581,,
0.843825,-7330.42732,,
0.844825,-7339.10882,,
0.845825,-7347.79032,,
0.846825,-7356.47182,,
0.847825,-7365.15332,,
0.848825,-7373.83481,,
0.849825,-7382.5163,,
0.850825,-7391.19779,,
0.851825,-7399.87927,,
0.852825,-7408.56075,,
0.853825,-7417.24223,,
0.854825,-7425.9237,,
0.855825,-7434.60518,,
0.856825,-7443.28664,,
0.857825,-7451.96811,,
0.858825,-7460.64957,,
0.859825,-7469.33103,,
0.860825,-7478.01249,,
0.861825,-7486.69394,,
0.862825,-7495.37539,,
0.863825,-7504.05684,,
0.864825,-7512.73829,,
0.865825,-7521.41973,,
0.866825,-7530.10117,,
0.867825,-7538.7826,,
0.868825,-7547.46404,,
0.869825,-7556.14547,,
0.870825,-7564.82689,,
0.871825,-7573.50832,,
0.872825,-7582.18974,,
0.873825,-7590.87116,,
0.874825,-7599.55257,,
0.875825,-7608.23398,,
0.876825,-7616.91539,,
0.877825,-7625.5968,,
0.878825,-7634.2782,,
0.879825,-7642.9596,,
0.880825,-7651.641,,
0.881825,-7660.3224,,
0.882825,-7669.00379,,
0.883825,-7677.68518,,
0.884825,-7686.36656,,
0.885825,-7695.04795,,
0.886825,-7703.72933,,
0.887825,-7712.4107,,
0.888825,-7721.09208,,
0.889825,-7729.77345,,
0.890825,-7738.45482,,
0.891825,-7747.13619,,
0.892825,-7755.81755,,
0.893825,-7764.49891,,
0.894825,-7773.18027,,
0.895825,-7781.86162,,
0.896825,-7790.54297,,
0.897825,-7799.22432,,
0.898825,-7807.90567,,
0.899825,-7816.58701,,
0.900825,-7825.26835,,
0.901825,-7833.94969,,
0.902825,-7842.63103,,
0.903825,-7851.31236,,
0.904825,-7859.99369,,
0.905825,-7868.67502,,
0.906825,-7877.35634,,
0.907825,-7886.03766,,
0.908825,-7894.71898,,
0.909825,-7903.4003,,
0.910825,-7912.08161,,
0.911825,-7920.76292,,
0.912825,-7929.44423,,
0.913825,-7938.12553,,
0.914825,-7946.80683,,
0.915825,-7955.48813,,
0.916825,-7964.16943,,
0.917825,-7972.85072,,
0.918825,-7981.53201,,
0.919825,-7990.2133,,
0.920825,-7998.89459,,
0.921825,-8007.57587,,
0.922825,-8016.25715,,
0.923825,-8024.93843,,
0.924825,-8033.6197,,
0.925825,-8042.30097,,
0.926825,-8050.98224,,
0.927825,-8059.66351,,
0.928825,-8068.34477,,
0.929825,-8077.02603,,
0.930825,-8085.70729,,
0.931825,-8094.38855,,
0.932825,-8103.0698,,
0.933825,-8111.75105,,
0.934825,-8120.4323,,
0.935825,-8129.11354,,
0.936825,-8137.79479,,
0.937825,-8146.47603,,
0.938825,-8155.15726,,
0.939825,-8163.8385,,
0.940825,-8172.51973,,
0.941825,-8181.20096,,
0.942825,-8189.88218,,
0.943825,-8198.56341,,
0.944825,-8207.24463,,
0.945825,-8215.92585,,
0.946825,-8224.60706,,
0.947825,-8233.28828,,
0.948825,-8241.96949,,
0.949825,-8250.6507,,
0.950825,-8259.3319,,
0.951825,-8268.01311,,
0.952825,-8276.69431,,
0.953825,-8285.3755,,
0.954825,-8294.0567,,
0.955825,-8302.73789,,
0.956825,-8311.41908,,
0.957825,-8320.10027,,
0.958825,-8328.78146,,
0.959825,-8337.46264,,
0.960825,-8346.14382,,
0.961825,-8354.82499,,
0.962825,-8363.50617,,
0.963825,-8372.18734,,
0.964825,-8380.86851,,
0.965825,-8389.54968,,
0.966825,-8398.23084,,
0.967825,-8406.91201,,
0.968825,-8415.59316,,
0.969825,-8424.27432,,
0.970825,-8432.95548,,
0.971825,-8441.63663,,
0.972825,-8450.31778,,
0.973825,-8458.99892,,
0.974825,-8467.68007,,
0.975825,-8476.36121,,
0.976825,-8485.04235,,
0.977825,-8493.72349,,
0.978825,-8502.40462,,
0.979825,-8511.08575,,
0.980825,-8519.76688,,
0.981825,-8528.44801,,
0.982825,-8537.12913,,
0.983825,-8545.81026,,
0.984825,-8554.49138,,
0.985825,-8563.17249,,
0.986825,-8571.85361,,
0.987825,-8580.53472,,
