TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
0.16035625,1.28E-02,784.260565,-85.0176721,-81.6819977,166.70,-784.26,12.78,,,
0.16235625,1.30E-02,794.042047,-86.0780592,-82.7007271,168.78,-794.04,12.99,,,
0.16435625,1.32E-02,803.82353,-87.1384475,-83.7194551,170.86,-803.82,13.20,,,
0.16635625,1.34E-02,813.605014,-88.1988371,-84.7381818,172.94,-813.61,13.41,,,
0.16835625,1.36E-02,823.386497,-89.2592281,-85.7569071,175.02,-823.39,13.62,,,
0.17035625,1.38E-02,833.16798,-90.3196205,-86.7756309,177.10,-833.17,13.83,,,
0.17235625,1.40E-02,842.949464,-91.3800143,-87.7943533,179.17,-842.95,14.04,,,
0.17435625,1.43E-02,852.730948,-92.4404096,-88.8130743,181.25,-852.73,14.26,,,
0.17635625,1.45E-02,862.512432,-93.5008064,-89.8317938,183.33,-862.51,14.47,,,
0.17835625,1.47E-02,872.293916,-94.5612047,-90.8505116,185.41,-872.29,14.69,,,
0.18035625,1.49E-02,882.0754,-95.6216045,-91.8692278,187.49,-882.08,14.91,,,
0.18235625,1.51E-02,891.856884,-96.682006,-92.8879425,189.57,-891.86,15.13,,,
0.18435625,1.54E-02,901.638369,-97.7424092,-93.9066554,191.65,-901.64,15.36,,,
0.18635625,1.56E-02,911.419854,-98.802814,-94.9253665,193.73,-911.42,15.58,,,
0.18835625,1.58E-02,921.201339,-99.8632206,-95.9440759,195.81,-921.20,15.81,,,
0.19035625,1.60E-02,930.982824,-100.923629,-96.9627834,197.89,-930.98,16.04,,,
0.19235625,1.63E-02,940.764309,-101.984039,-97.9814892,199.97,-940.76,16.27,,,
0.19435625,1.65E-02,950.545795,-103.044451,-99.0001928,202.04,-950.55,16.50,,,
0.19635625,1.67E-02,960.32728,-104.104865,-100.018895,204.12,-960.33,16.74,,,
0.19835625,1.70E-02,970.108766,-105.165281,-101.037595,206.20,-970.11,16.97,,,
0.20035625,1.72E-02,979.890252,-106.225699,-102.056292,208.28,-979.89,17.21,,,
0.20235625,1.74E-02,989.671739,-107.286119,-103.074988,210.36,-989.67,17.45,,,
0.20435625,1.77E-02,999.453225,-108.346541,-104.093681,212.44,-999.45,17.69,,,
0.20635625,1.79E-02,1009.23471,-109.406966,-105.112373,214.52,-1009.23,17.93,,,
0.20835625,1.82E-02,1019.0162,-110.467392,-106.131062,216.60,-1019.02,18.18,,,
0.21035625,1.84E-02,1028.79769,-111.527821,-107.149748,218.68,-1028.80,18.42,,,
0.21235625,1.87E-02,1038.57917,-112.588252,-108.168432,220.76,-1038.58,18.67,,,
0.21435625,1.89E-02,1048.36066,-113.648686,-109.187114,222.84,-1048.36,18.92,,,
0.21635625,1.92E-02,1058.14215,-114.709122,-110.205793,224.91,-1058.14,19.18,,,
0.21835625,1.94E-02,1067.92364,-115.76956,-111.22447,226.99,-1067.92,19.43,,,
0.22035625,1.97E-02,1077.70512,-116.830001,-112.243144,229.07,-1077.71,19.69,,,
0.22235625,1.99E-02,1087.48661,-117.890445,-113.261815,231.15,-1087.49,19.95,,,
0.22435625,2.02E-02,1097.2681,-118.950891,-114.280484,233.23,-1097.27,20.21,,,
0.22635625,2.05E-02,1107.04959,-120.011341,-115.299149,235.31,-1107.05,20.47,,,
0.22835625,2.07E-02,1116.83108,-121.071793,-116.317812,237.39,-1116.83,20.74,,,
0.23035625,2.10E-02,1126.61257,-122.132248,-117.336472,239.47,-1126.61,21.00,,,
0.23235625,2.13E-02,1136.39406,-123.192705,-118.355128,241.55,-1136.39,21.27,,,
0.23435625,2.15E-02,1146.17555,-124.253166,-119.373782,243.63,-1146.18,21.55,,,
0.23635625,2.18E-02,1155.95704,-125.31363,-120.392432,245.71,-1155.96,21.82,,,
0.23835625,2.21E-02,1165.73853,-126.374098,-121.411079,247.79,-1165.74,22.10,,,
0.24035625,2.24E-02,1175.52002,-127.434568,-122.429723,249.86,-1175.52,22.38,,,
0.24235625,2.27E-02,1185.30151,-128.495042,-123.448363,251.94,-1185.30,22.66,,,
0.24435625,2.29E-02,1195.083,-129.555519,-124.467,254.02,-1195.08,22.94,,,
0.24635625,2.32E-02,1204.86449,-130.616,-125.485633,256.10,-1204.86,23.23,,,
0.24835625,2.35E-02,1214.64599,-131.676485,-126.504262,258.18,-1214.65,23.51,,,
0.25035625,2.38E-02,1224.42748,-132.736973,-127.522888,260.26,-1224.43,23.80,,,
0.25235625,2.41E-02,1234.20897,-133.797465,-128.541509,262.34,-1234.21,24.10,,,
0.25435625,2.44E-02,1243.99046,-134.857961,-129.560127,264.42,-1243.99,24.39,,,
0.25635625,2.47E-02,1253.77196,-135.91846,-130.57874,266.50,-1253.77,24.69,,,
0.25835625,2.50E-02,1263.55345,-136.978964,-131.597349,268.58,-1263.55,24.99,,,
0.26035625,2.53E-02,1273.33494,-138.039472,-132.615954,270.66,-1273.33,25.30,,,
0.26235625,2.56E-02,1283.11644,-139.099984,-133.634555,272.73,-1283.12,25.60,,,
0.26435625,2.59E-02,1292.89793,-140.160501,-134.653151,274.81,-1292.90,25.91,,,
0.26635625,2.62E-02,1302.67943,-141.221022,-135.671742,276.89,-1302.68,26.22,,,
0.26835625,2.65E-02,1312.46092,-142.281548,-136.690328,278.97,-1312.46,26.54,,,
0.27035625,2.69E-02,1322.24242,-143.342078,-137.70891,281.05,-1322.24,26.85,,,
0.27235625,2.72E-02,1332.02391,-144.402613,-138.727487,283.13,-1332.02,27.17,,,
0.27435625,2.75E-02,1341.80541,-145.463153,-139.746058,285.21,-1341.81,27.50,,,
0.27635625,2.78E-02,1351.58691,-146.523698,-140.764624,287.29,-1351.59,27.82,,,
0.27835625,2.81E-02,1361.3684,-147.584249,-141.783185,289.37,-1361.37,28.15,,,
0.28035625,2.85E-02,1371.1499,-148.644804,-142.80174,291.45,-1371.15,28.48,,,
0.28235625,2.88E-02,1380.9314,-149.705365,-143.82029,293.53,-1380.93,28.81,,,
0.28435625,2.92E-02,1390.71289,-150.765932,-144.838834,295.60,-1390.71,29.15,,,
0.28635625,2.95E-02,1400.49439,-151.826504,-145.857372,297.68,-1400.49,29.49,,,
0.28835625,2.98E-02,1410.27589,-152.887082,-146.875904,299.76,-1410.28,29.84,,,
0.29035625,3.02E-02,1420.05739,-153.947666,-147.894429,301.84,-1420.06,30.18,,,
0.29235625,3.05E-02,1429.83889,-155.008257,-148.912948,303.92,-1429.84,30.53,,,
0.29435625,3.09E-02,1439.62039,-156.068853,-149.931461,306.00,-1439.62,30.89,,,
0.29635625,3.12E-02,1449.40189,-157.129456,-150.949967,308.08,-1449.40,31.24,,,
0.29835625,3.16E-02,1459.18339,-158.190066,-151.968466,310.16,-1459.18,31.60,,,
0.30035625,3.20E-02,1468.96489,-159.250682,-152.986958,312.24,-1468.96,31.97,,,
0.30235625,3.23E-02,1478.74639,-160.311305,-154.005442,314.32,-1478.75,32.33,,,
0.30435625,3.27E-02,1488.52789,-161.371935,-155.023919,316.40,-1488.53,32.70,,,
0.30635625,3.31E-02,1498.30939,-162.432573,-156.042389,318.47,-1498.31,33.08,,,
0.30835625,3.35E-02,1508.09089,-163.493218,-157.06085,320.55,-1508.09,33.45,,,
0.31035625,3.38E-02,1517.8724,-164.553871,-158.079304,322.63,-1517.87,33.83,,,
0.31235625,3.42E-02,1527.6539,-165.614531,-159.097749,324.71,-1527.65,34.22,,,
0.31435625,3.46E-02,1537.4354,-166.6752,-160.116186,326.79,-1537.44,34.61,,,
0.31635625,3.50E-02,1547.2169,-167.735876,-161.134615,328.87,-1547.22,35.00,,,
0.31835625,3.54E-02,1556.99841,-168.796562,-162.153034,330.95,-1557.00,35.39,,,
0.32035625,3.58E-02,1566.77991,-169.857255,-163.171444,333.03,-1566.78,35.79,,,
0.32235625,3.62E-02,1576.56142,-170.917958,-164.189844,335.11,-1576.56,36.20,,,
0.32435625,3.66E-02,1586.34292,-171.97867,-165.208236,337.19,-1586.34,36.60,,,
0.32635625,3.70E-02,1596.12443,-173.039391,-166.226617,339.27,-1596.12,37.02,,,
0.32835625,3.74E-02,1605.90593,-174.100121,-167.244988,341.35,-1605.91,37.43,,,
0.33035625,3.79E-02,1615.68744,-175.160862,-168.263349,343.42,-1615.69,37.85,,,
0.33235625,3.83E-02,1625.46894,-176.221612,-169.281699,345.50,-1625.47,38.27,,,
0.33435625,3.87E-02,1635.25045,-177.282373,-170.300038,347.58,-1635.25,38.70,,,
0.33635625,3.91E-02,1645.03195,-178.343144,-171.318366,349.66,-1645.03,39.14,,,
0.33835625,3.96E-02,1654.81346,-179.403926,-172.336683,351.74,-1654.81,39.57,,,
0.34035625,4.00E-02,1664.59497,-180.464719,-173.354988,353.82,-1664.59,40.01,,,
0.34235625,4.05E-02,1674.37648,-181.525524,-174.37328,355.90,-1674.38,40.46,,,
0.34435625,4.09E-02,1684.15798,-182.58634,-175.39156,357.98,-1684.16,40.91,,,
0.34635625,4.14E-02,1693.93949,-183.647168,-176.409827,360.06,-1693.94,41.37,,,
0.34835625,4.18E-02,1703.721,-184.708008,-177.428082,362.14,-1703.72,41.83,,,
0.35035625,4.23E-02,1713.50251,-185.768861,-178.446322,364.22,-1713.50,42.29,,,
0.35235625,4.28E-02,1723.28402,-186.829727,-179.464549,366.29,-1723.28,42.76,,,
0.35435625,4.32E-02,1733.06552,-187.890607,-180.482762,368.37,-1733.07,43.23,,,
0.35635625,4.37E-02,1742.84703,-188.9515,-181.50096,370.45,-1742.85,43.71,,,
0.35835625,4.42E-02,1752.62854,-190.012406,-182.519142,372.53,-1752.63,44.20,,,
0.36035625,4.47E-02,1762.41005,-191.073327,-183.53731,374.61,-1762.41,44.69,,,
0.36235625,4.52E-02,1772.19156,-192.134263,-184.555462,376.69,-1772.19,45.18,,,
0.36435625,4.57E-02,1781.97307,-193.195214,-185.573597,378.77,-1781.97,45.68,,,
0.36635625,4.62E-02,1791.75458,-194.25618,-186.591716,380.85,-1791.75,46.19,,,
0.36835625,4.67E-02,1801.53608,-195.317163,-187.609818,382.93,-1801.54,46.70,,,
0.37035625,4.72E-02,1811.31759,-196.378161,-188.627902,385.01,-1811.32,47.22,,,
0.37235625,4.77E-02,1821.0991,-197.439176,-189.645967,387.09,-1821.10,47.74,,,
0.37435625,4.83E-02,1830.88061,-198.500209,-190.664015,389.16,-1830.88,48.27,,,
0.37635625,4.88E-02,1840.66212,-199.561259,-191.682043,391.24,-1840.66,48.80,,,
0.37835625,4.93E-02,1850.44363,-200.622327,-192.700051,393.32,-1850.44,49.34,,,
0.38035625,4.99E-02,1860.22514,-201.683414,-193.71804,395.40,-1860.23,49.89,,,
0.38235625,5.04E-02,1870.00664,-202.74452,-194.736007,397.48,-1870.01,50.44,,,
0.38435625,5.10E-02,1879.78815,-203.805645,-195.753953,399.56,-1879.79,51.00,,,
0.38635625,5.16E-02,1889.56966,-204.86679,-196.771877,401.64,-1889.57,51.56,,,
0.38835625,5.21E-02,1899.35116,-205.927957,-197.789779,403.72,-1899.35,52.13,,,
0.39035625,5.27E-02,1909.13267,-206.989144,-198.807657,405.80,-1909.13,52.71,,,
0.39235625,5.33E-02,1918.91418,-208.050353,-199.825512,407.88,-1918.91,53.29,,,
0.39435625,5.39E-02,1928.69568,-209.111585,-200.843342,409.95,-1928.70,53.88,,,
0.39635625,5.45E-02,1938.47719,-210.172839,-201.861146,412.03,-1938.48,54.48,,,
0.39835625,5.51E-02,1948.25869,-211.234117,-202.878925,414.11,-1948.26,55.08,,,
0.40035625,5.57E-02,1958.04019,-212.29542,-203.896677,416.19,-1958.04,55.69,,,
0.40235625,5.63E-02,1967.8217,-213.356747,-204.914401,418.27,-1967.82,56.31,,,
0.40435625,5.69E-02,1977.6032,-214.4181,-205.932097,420.35,-1977.60,56.94,,,
0.40635625,5.76E-02,1987.3847,-215.479479,-206.949764,422.43,-1987.38,57.57,,,
0.40835625,5.82E-02,1997.1662,-216.540885,-207.967401,424.51,-1997.17,58.21,,,
0.41035625,5.89E-02,2006.9477,-217.602319,-208.985008,426.59,-2006.95,58.85,,,
0.41235625,5.95E-02,2016.7292,-218.663782,-210.002582,428.67,-2016.73,59.51,,,
0.41435625,6.02E-02,2026.5107,-219.725274,-211.020123,430.75,-2026.51,60.17,,,
0.41635625,6.08E-02,2036.29219,-220.786796,-212.037632,432.82,-2036.29,60.84,,,
0.41835625,6.15E-02,2046.07369,-221.848348,-213.055105,434.90,-2046.07,61.52,,,
0.42035625,6.22E-02,2055.85518,-222.909933,-214.072543,436.98,-2055.86,62.21,,,
0.42235625,6.29E-02,2065.63667,-223.971551,-215.089944,439.06,-2065.64,62.90,,,
0.42435625,6.36E-02,2075.41816,-225.033202,-216.107308,441.14,-2075.42,63.60,,,
0.42635625,6.43E-02,2085.19965,-226.094887,-217.124632,443.22,-2085.20,64.32,,,
0.42835625,6.50E-02,2094.98114,-227.156608,-218.141917,445.30,-2094.98,65.04,,,
0.43035625,6.58E-02,2104.76263,-228.218366,-219.15916,447.38,-2104.76,65.77,,,
0.43235625,6.65E-02,2114.54412,-229.280161,-220.17636,449.46,-2114.54,66.50,,,
0.43435625,6.72E-02,2124.3256,-230.341995,-221.193517,451.54,-2124.33,67.25,,,
0.43635625,6.80E-02,2134.10708,-231.403869,-222.210628,453.61,-2134.11,68.01,,,
0.43835625,6.88E-02,2143.88857,-232.465783,-223.227693,455.69,-2143.89,68.77,,,
0.44035625,6.95E-02,2153.67005,-233.527739,-224.244711,457.77,-2153.67,69.55,,,
0.44235625,7.03E-02,2163.45152,-234.589738,-225.261678,459.85,-2163.45,70.33,,,
0.44435625,7.11E-02,2173.233,-235.651782,-226.278595,461.93,-2173.23,71.12,,,
0.44635625,7.19E-02,2183.01448,-236.713872,-227.29546,464.01,-2183.01,71.93,,,
0.44835625,7.27E-02,2192.79595,-237.776008,-228.31227,466.09,-2192.80,72.74,,,
0.45035625,7.36E-02,2202.57743,-238.838192,-229.329024,468.17,-2202.58,73.57,,,
0.45235625,7.44E-02,2212.3589,-239.900427,-230.345721,470.25,-2212.36,74.40,,,
0.45435625,7.52E-02,2222.14037,-240.962712,-231.362359,472.33,-2222.14,75.24,,,
0.45635625,7.61E-02,2231.92185,-242.025049,-232.378935,474.40,-2231.92,76.10,,,
0.45835625,7.70E-02,2241.70332,-243.087441,-233.395449,476.48,-2241.70,76.97,,,
0.46035625,7.78E-02,2251.48479,-244.149888,-234.411897,478.56,-2251.48,77.84,,,
0.46235625,7.87E-02,2261.26626,-245.212392,-235.428278,480.64,-2261.27,78.73,,,
0.46435625,7.96E-02,2271.04773,-246.274954,-236.444591,482.72,-2271.05,79.63,,,
0.46635625,8.05E-02,2280.82921,-247.337577,-237.460832,484.80,-2280.83,80.54,,,
0.46835625,8.15E-02,2290.61068,-248.400263,-238.476999,486.88,-2290.61,81.46,,,
0.47035625,8.24E-02,2300.39216,-249.463011,-239.49309,488.96,-2300.39,82.40,,,
0.47235625,8.33E-02,2310.17363,-250.525826,-240.509103,491.03,-2310.17,83.35,,,
0.47435625,8.43E-02,2319.95511,-251.588708,-241.525035,493.11,-2319.96,84.30,,,
0.47635625,8.53E-02,2329.7366,-252.651659,-242.540884,495.19,-2329.74,85.27,,,
0.47835625,8.63E-02,2339.51809,-253.714682,-243.556647,497.27,-2339.52,86.26,,,
0.48035625,8.73E-02,2349.29958,-254.777778,-244.572321,499.35,-2349.30,87.25,,,
0.48235625,8.83E-02,2359.08108,-255.840949,-245.587903,501.43,-2359.08,88.26,,,
0.48435625,8.93E-02,2368.86259,-256.904198,-246.603391,503.51,-2368.86,89.28,,,
0.48635625,9.03E-02,2378.6441,-257.967527,-247.618781,505.59,-2378.64,90.32,,,
0.48835625,9.14E-02,2388.42563,-259.030937,-248.634071,507.67,-2388.43,91.36,,,
0.49035625,9.24E-02,2398.20716,-260.094432,-249.649257,509.74,-2398.21,92.42,,,
0.49235625,9.35E-02,2407.98871,-261.158014,-250.664335,511.82,-2407.99,93.50,,,
0.49435625,9.46E-02,2417.77027,-262.221684,-251.679303,513.90,-2417.77,94.59,,,
0.49635625,9.57E-02,2427.55185,-263.285447,-252.694157,515.98,-2427.55,95.69,,,
0.49835625,9.68E-02,2437.33344,-264.349303,-253.708893,518.06,-2437.33,96.80,,,
0.50035625,9.79E-02,2447.11505,-265.413256,-254.723507,520.14,-2447.12,97.93,,,
0.50235625,9.91E-02,2456.89668,-266.477308,-255.737997,522.22,-2456.90,99.08,,,
0.50435625,0.100235264,2466.67833,-267.541463,-256.752356,524.29,-2466.68,100.24,,,
0.50635625,0.101408427,2476.46001,-268.605723,-257.766583,526.37,-2476.46,101.41,,,
0.50835625,0.102596319,2486.24172,-269.670091,-258.780672,528.45,-2486.24,102.60,,,
0.51035625,0.103799076,2496.02346,-270.73457,-259.794619,530.53,-2496.02,103.80,,,
0.51235625,0.105016829,2505.80523,-271.799163,-260.80842,532.61,-2505.81,105.02,,,
0.51435625,0.106249704,2515.58704,-272.863874,-261.82207,534.69,-2515.59,106.25,,,
0.51635625,0.107497822,2525.36889,-273.928705,-262.835566,536.76,-2525.37,107.50,,,
0.51835625,0.108761298,2535.15078,-274.99366,-263.848901,538.84,-2535.15,108.76,,,
0.52035625,0.11004024,2544.93271,-276.058743,-264.862071,540.92,-2544.93,110.04,,,
0.52235625,0.111334751,2554.7147,-277.123957,-265.875071,543.00,-2554.71,111.33,,,
0.52435625,0.112644925,2564.49673,-278.189306,-266.887897,545.08,-2564.50,112.64,,,
0.52635625,0.11397085,2574.27883,-279.254794,-267.900543,547.16,-2574.28,113.97,,,
0.52835625,0.115312604,2584.06099,-280.320424,-268.913004,549.23,-2584.06,115.31,,,
0.53035625,0.116670256,2593.84321,-281.386202,-269.925276,551.31,-2593.84,116.67,,,
0.53235625,0.118043869,2603.6255,-282.45213,-270.937351,553.39,-2603.63,118.04,,,
0.53435625,0.119433491,2613.40787,-283.518214,-271.949225,555.47,-2613.41,119.43,,,
0.53635625,0.120839165,2623.19031,-284.584458,-272.960894,557.55,-2623.19,120.84,,,
0.53835625,0.122260918,2632.97284,-285.650867,-273.97235,559.62,-2632.97,122.26,,,
0.54035625,0.123698769,2642.75545,-286.717446,-274.98359,561.70,-2642.76,123.70,,,
0.54235625,0.125152723,2652.53815,-287.784199,-275.994608,563.78,-2652.54,125.15,,,
0.54435625,0.126622774,2662.32095,-288.851133,-277.005397,565.86,-2662.32,126.62,,,
0.54635625,0.128108901,2672.10385,-289.918253,-278.015954,567.93,-2672.10,128.11,,,
0.54835625,0.12961107,2681.88685,-290.985565,-279.026271,570.01,-2681.89,129.61,,,
0.55035625,0.131129233,2691.66996,-292.053074,-280.036345,572.09,-2691.67,131.13,,,
0.55235625,0.132663327,2701.45318,-293.120788,-281.04617,574.17,-2701.45,132.66,,,
0.55435625,0.134213274,2711.23652,-294.188711,-282.05574,576.24,-2711.24,134.21,,,
0.55635625,0.135778979,2721.01997,-295.256853,-283.065051,578.32,-2721.02,135.78,,,
0.55835625,0.137360331,2730.80354,-296.325219,-284.074099,580.40,-2730.80,137.36,,,
0.56035625,0.138957205,2740.58724,-297.393816,-285.082876,582.48,-2740.59,138.96,,,
0.56235625,0.140569456,2750.37106,-298.462654,-286.091382,584.55,-2750.37,140.57,,,
0.56435625,0.142196922,2760.15501,-299.531739,-287.099608,586.63,-2760.16,142.20,,,
0.56635625,0.143839424,2769.93908,-300.60108,-288.107554,588.71,-2769.94,143.84,,,
0.56835625,0.145496765,2779.72328,-301.670686,-289.115214,590.79,-2779.72,145.50,,,
