TIME, FY_7
2.E-04, -2.564381
4.E-04, -5.13019445
7.E-04, -8.97561612
1.15E-03, -14.7456565
1.825E-03, -23.4007452
2.8375E-03, -36.3836134
4.35625E-03, -55.8589698
6.35625E-03, -81.5045911
8.35625E-03, -107.146745
1.035625E-02, -132.790706
1.235625E-02, -158.435089
1.435625E-02, -184.079509
1.635625E-02, -209.723924
1.835625E-02, -235.37897
2.035625E-02, -261.019107
2.235625E-02, -286.660945
2.435625E-02, -312.303915
2.635625E-02, -337.947444
2.835625E-02, -363.591289
3.035625E-02, -389.23532
3.235625E-02, -414.879463
3.435625E-02, -440.523675
3.635625E-02, -466.16793
3.835625E-02, -491.812213
4.035625E-02, -517.456513
4.235625E-02, -543.100824
4.435625E-02, -568.745142
4.635625E-02, -594.389464
4.835625E-02, -620.03379
5.035625E-02, -645.678116
5.235625E-02, -671.322444
5.435625E-02, -696.966771
5.635625E-02, -722.611099
5.835625E-02, -748.255426
6.035625E-02, -773.899752
6.235625E-02, -799.544078
6.435625E-02, -825.188403
6.635625E-02, -850.832728
6.835625E-02, -876.477051
7.035625E-02, -902.121374
7.235625E-02, -927.765695
7.435625E-02, -953.410016
7.635625E-02, -979.054337
7.835625E-02, -1004.69866
8.035625E-02, -1030.34298
8.235625E-02, -1055.98729
8.435625E-02, -1081.63161
8.635625E-02, -1107.27593
8.835625E-02, -1132.92024
9.035625E-02, -1158.56456
9.235625E-02, -1184.20887
9.435625E-02, -1209.85319
9.635625E-02, -1235.4975
9.835625E-02, -1261.14181
0.10035625, -1286.78613
0.10235625, -1312.43044
0.10435625, -1338.07475
0.10635625, -1363.71906
0.10835625, -1389.36337
0.11035625, -1415.00768
0.11235625, -1440.65199
0.11435625, -1466.2963
0.11635625, -1491.94061
0.11835625, -1517.58492
0.12035625, -1543.22923
0.12235625, -1568.87353
0.12435625, -1594.51784
0.12635625, -1620.16215
0.12835625, -1645.80646
0.13035625, -1671.45076
0.13235625, -1697.09507
0.13435625, -1722.73937
0.13635625, -1748.38368
0.13835625, -1774.02798
0.14035625, -1799.67229
0.14235625, -1825.31659
0.14435625, -1850.9609
0.14635625, -1876.6052
0.14835625, -1902.2495
0.15035625, -1927.89381
0.15235625, -1953.53811
0.15435625, -1979.18241
0.15635625, -2004.82671
0.15835625, -2030.47102
0.16035625, -2056.11532
0.16235625, -2081.75962
0.16435625, -2107.40392
0.16635625, -2133.04822
0.16835625, -2158.69252
0.17035625, -2184.33682
0.17235625, -2209.98112
0.17435625, -2235.62542
0.17635625, -2261.26972
0.17835625, -2286.91402
0.18035625, -2312.55832
0.18235625, -2338.20262
0.18435625, -2363.84692
0.18635625, -2389.49122
0.18835625, -2415.13552
0.19035625, -2440.77982
0.19235625, -2466.42412
0.19435625, -2492.06841
0.19635625, -2517.71271
0.19835625, -2543.35701
0.20035625, -2569.00131
0.20235625, -2594.64561
0.20435625, -2620.2899
0.20635625, -2645.9342
0.20835625, -2671.5785
0.21035625, -2697.22279
0.21235625, -2722.86709
0.21435625, -2748.51139
0.21635625, -2774.15568
0.21835625, -2799.79998
0.22035625, -2825.44428
0.22235625, -2851.08857
0.22435625, -2876.73287
0.22635625, -2902.37716
0.22835625, -2928.02146
0.23035625, -2953.66575
0.23235625, -2979.31005
0.23435625, -3004.95434
0.23635625, -3030.59864
0.23835625, -3056.24293
0.24035625, -3081.88723
0.24235625, -3107.53152
0.24435625, -3133.17582
0.24635625, -3158.82011
0.24835625, -3184.46441
0.25035625, -3210.1087
0.25235625, -3235.75299
0.25435625, -3261.39729
0.25635625, -3287.04158
0.25835625, -3312.68588
0.26035625, -3338.33017
0.26235625, -3363.97446
0.26435625, -3389.61876
0.26635625, -3415.26305
0.26835625, -3440.90734
0.27035625, -3466.55163
0.27235625, -3492.19593
0.27435625, -3517.84022
0.27635625, -3543.48451
0.27835625, -3569.12881
0.28035625, -3594.7731
0.28235625, -3620.41739
0.28435625, -3646.06168
0.28635625, -3671.70597
0.28835625, -3697.35027
0.29035625, -3722.99456
0.29235625, -3748.63885
0.29435625, -3774.28314
0.29635625, -3799.92743
0.29835625, -3825.57173
0.30035625, -3851.21602
0.30235625, -3876.86031
0.30435625, -3902.5046
0.30635625, -3928.14889
0.30835625, -3953.79318
0.31035625, -3979.43747
0.31235625, -4005.08176
0.31435625, -4030.72606
0.31635625, -4056.37035
0.31835625, -4082.01464
0.32035625, -4107.65893
0.32235625, -4133.30322
0.32435625, -4158.94751
0.32635625, -4184.5918
0.32835625, -4210.23609
0.33035625, -4235.88038
0.33235625, -4261.52467
0.33435625, -4287.16896
0.33635625, -4312.81325
0.33835625, -4338.45754
0.34035625, -4364.10183
0.34235625, -4389.74612
0.34435625, -4415.39041
0.34635625, -4441.0347
0.34835625, -4466.67899
0.35035625, -4492.32328
0.35235625, -4517.96757
0.35435625, -4543.61186
0.35635625, -4569.25615
0.35835625, -4594.90044
0.36035625, -4620.54473
0.36235625, -4646.18902
0.36435625, -4671.83331
0.36635625, -4697.4776
0.36835625, -4723.12188
0.37035625, -4748.76617
0.37235625, -4774.41046
0.37435625, -4800.05475
0.37635625, -4825.69904
0.37835625, -4851.34333
0.38035625, -4876.98762
0.38235625, -4902.63191
0.38435625, -4928.27619
0.38635625, -4953.92048
0.38835625, -4979.56477
0.39035625, -5005.20906
0.39235625, -5030.85335
0.39435625, -5056.49764
0.39635625, -5082.14193
0.39835625, -5107.78621
0.40035625, -5133.4305
0.40235625, -5159.07479
0.40435625, -5184.71908
0.40635625, -5210.36337
0.40835625, -5236.00765
0.41035625, -5261.65194
0.41235625, -5287.29623
0.41435625, -5312.94052
0.41635625, -5338.58481
0.41835625, -5364.22909
0.42035625, -5389.87338
0.42235625, -5415.51767
0.42435625, -5441.16196
0.42635625, -5466.80624
0.42835625, -5492.45053
0.43035625, -5518.09482
0.43235625, -5543.73911
0.43435625, -5569.38339
0.43635625, -5595.02768
0.43835625, -5620.67197
0.44035625, -5646.31626
0.44235625, -5671.96054
0.44435625, -5697.60483
0.44635625, -5723.24912
0.44835625, -5748.89341
0.45035625, -5774.53769
0.45235625, -5800.18198
0.45435625, -5825.82627
0.45635625, -5851.47055
0.45835625, -5877.11484
0.46035625, -5902.75913
0.46235625, -5928.40341
0.46435625, -5954.0477
0.46635625, -5979.69199
0.46835625, -6005.33627
0.47035625, -6030.98056
0.47235625, -6056.62485
0.47435625, -6082.26913
0.47635625, -6107.91342
0.47835625, -6133.55771
0.48035625, -6159.20199
0.48235625, -6184.84628
0.48435625, -6210.49057
0.48635625, -6236.13485
0.48835625, -6261.77914
0.49035625, -6287.42343
0.49235625, -6313.06771
0.49435625, -6338.712
0.49635625, -6364.35629
0.49835625, -6390.00057
0.50035625, -6415.64486
0.50235625, -6441.28914
0.50435625, -6466.93343
0.50635625, -6492.57772
0.50835625, -6518.222
0.51035625, -6543.86629
0.51235625, -6569.51057
0.51435625, -6595.15486
0.51635625, -6620.79915
0.51835625, -6646.44343
0.52035625, -6672.08772
0.52235625, -6697.732
0.52435625, -6723.37629
0.52635625, -6749.02058
0.52835625, -6774.66486
0.53035625, -6800.30915
0.53235625, -6825.95343
0.53435625, -6851.59772
0.53635625, -6877.242
0.53835625, -6902.88629
0.54035625, -6928.53058
0.54235625, -6954.17486
0.54435625, -6979.81915
0.54635625, -7005.46343
0.54835625, -7031.10772
0.55035625, -7056.752
0.55235625, -7082.39629
0.55435625, -7108.04057
0.55635625, -7133.68486
0.55835625, -7159.32914
0.56035625, -7184.97343
0.56235625, -7210.61772
0.56435625, -7236.262
0.56635625, -7261.90629
0.56835625, -7287.55057
0.57035625, -7313.19486
0.57235625, -7338.83914
0.57435625, -7364.48343
0.57635625, -7390.12771
0.57835625, -7415.772
0.58035625, -7441.41628
0.58235625, -7467.06057
0.58435625, -7492.70485
0.58635625, -7518.34914
0.58835625, -7543.99342
0.59035625, -7569.63771
0.59235625, -7595.28199
0.59435625, -7620.92628
0.59635625, -7646.57056
0.59835625, -7672.21485
0.60035625, -7697.85913
0.60235625, -7723.50342
0.60435625, -7749.1477
0.60635625, -7774.79199
0.60835625, -7800.43627
0.61035625, -7826.08056
0.61235625, -7851.72484
0.61435625, -7877.36913
0.61635625, -7903.01341
0.61835625, -7928.6577
0.62035625, -7954.30198
0.62235625, -7979.94627
0.62435625, -8005.59055
0.62635625, -8031.23484
0.62835625, -8056.87912
0.63035625, -8082.52341
0.63235625, -8108.16769
0.63435625, -8133.81197
0.63635625, -8159.45626
0.63835625, -8185.10054
0.64035625, -8210.74483
0.64235625, -8236.38911
0.64435625, -8262.0334
0.64635625, -8287.67768
0.64835625, -8313.32197
0.65035625, -8338.96625
0.65235625, -8364.61054
0.65435625, -8390.25482
