TIME, FY_4
2.E-05, -8.900727294E-02
4.E-05, -0.178014551
7.E-05, -0.311525473
1.15E-04, -0.511791909
1.825E-04, -0.812191806
2.8375E-04, -1.26279281
4.35625E-04, -1.93869973
6.35625E-04, -2.82879294
8.35625E-04, -3.71886967
1.035625E-03, -4.6089376
1.235625E-03, -5.49900632
1.435625E-03, -6.3890757
1.635625E-03, -7.27914562
1.835625E-03, -8.16921599
2.035625E-03, -9.05928673
2.235625E-03, -9.94935778
2.435625E-03, -10.8394291
2.635625E-03, -11.7295006
2.835625E-03, -12.6195724
3.035625E-03, -13.5096443
3.235625E-03, -14.3997163
3.435625E-03, -15.2897885
3.635625E-03, -16.1798608
3.835625E-03, -17.0699332
4.035625E-03, -17.9600056
4.235625E-03, -18.8500781
4.435625E-03, -19.7401507
4.635625E-03, -20.6302234
4.835625E-03, -21.5202961
5.035625E-03, -22.4103689
5.235625E-03, -23.3004417
5.435625E-03, -24.1905145
5.635625E-03, -25.0805874
5.835625E-03, -25.9706603
6.035625E-03, -26.8607332
6.235625E-03, -27.7508062
6.435625E-03, -28.6408792
6.635625E-03, -29.5309522
6.835625E-03, -30.4210252
7.035625E-03, -31.3110983
7.235625E-03, -32.2011714
7.435625E-03, -33.0912445
7.635625E-03, -33.9813176
7.835625E-03, -34.8713907
8.035625E-03, -35.7614639
8.235625E-03, -36.651537
8.435625E-03, -37.5416102
8.635625E-03, -38.4316834
8.835625E-03, -39.3217566
9.035625E-03, -40.2118298
9.235625E-03, -41.101903
9.435625E-03, -41.9919763
9.635625E-03, -42.8820495
9.835625E-03, -43.7721228
1.0035625E-02, -44.6621961
1.0235625E-02, -45.5522693
1.0435625E-02, -46.4423426
1.0635625E-02, -47.3324159
1.0835625E-02, -48.2224892
1.1035625E-02, -49.1125625
1.1235625E-02, -50.0026359
1.1435625E-02, -50.8927092
1.1635625E-02, -51.7827825
1.1835625E-02, -52.6728559
1.2035625E-02, -53.5629292
1.2235625E-02, -54.4530026
1.2435625E-02, -55.343076
1.2635625E-02, -56.2331493
1.2835625E-02, -57.1232227
1.3035625E-02, -58.0132961
1.3235625E-02, -58.9033695
1.3435625E-02, -59.7934429
1.3635625E-02, -60.6835163
1.3835625E-02, -61.5735897
1.4035625E-02, -62.4636631
1.4235625E-02, -63.3537366
1.4435625E-02, -64.24381
1.4635625E-02, -65.1338834
1.4835625E-02, -66.0239569
1.5035625E-02, -66.9140303
1.5235625E-02, -67.8041038
1.5435625E-02, -68.6941772
1.5635625E-02, -69.5842507
1.5835625E-02, -70.4743242
1.6035625E-02, -71.3643976
1.6235625E-02, -72.2544711
1.6435625E-02, -73.1445446
1.6635625E-02, -74.0346181
1.6835625E-02, -74.9246916
1.7035625E-02, -75.8147651
1.7235625E-02, -76.7048386
1.7435625E-02, -77.5949121
1.7635625E-02, -78.4849856
1.7835625E-02, -79.3750591
1.8035625E-02, -80.2651326
1.8235625E-02, -81.1552061
1.8435625E-02, -82.0452796
1.8635625E-02, -82.9353532
1.8835625E-02, -83.8254267
1.9035625E-02, -84.7155002
1.9235625E-02, -85.6055738
1.9435625E-02, -86.4956473
1.9635625E-02, -87.3857209
1.9835625E-02, -88.2757944
2.0035625E-02, -89.165868
2.0235625E-02, -90.0559415
2.0435625E-02, -90.9460151
2.0635625E-02, -91.8360886
2.0835625E-02, -92.7261622
2.1035625E-02, -93.6162358
2.1235625E-02, -94.5063093
2.1435625E-02, -95.3963829
2.1635625E-02, -96.2864565
2.1835625E-02, -97.1765301
2.2035625E-02, -98.0666036
2.2235625E-02, -98.9566772
2.2435625E-02, -99.8467508
2.2635625E-02, -100.736824
2.2835625E-02, -101.626898
2.3035625E-02, -102.516972
2.3235625E-02, -103.407045
2.3435625E-02, -104.297119
2.3635625E-02, -105.187192
2.3835625E-02, -106.077266
2.4035625E-02, -106.96734
2.4235625E-02, -107.857413
2.4435625E-02, -108.747487
2.4635625E-02, -109.63756
2.4835625E-02, -110.527634
2.5035625E-02, -111.417708
2.5235625E-02, -112.307781
2.5435625E-02, -113.197855
2.5635625E-02, -114.087929
2.5835625E-02, -114.978002
2.6035625E-02, -115.868076
2.6235625E-02, -116.758149
2.6435625E-02, -117.648223
2.6635625E-02, -118.538297
2.6835625E-02, -119.42837
2.7035625E-02, -120.318444
2.7235625E-02, -121.208518
2.7435625E-02, -122.098591
2.7635625E-02, -122.988665
2.7835625E-02, -123.878739
2.8035625E-02, -124.768812
2.8235625E-02, -125.658886
2.8435625E-02, -126.54896
2.8635625E-02, -127.439033
2.8835625E-02, -128.329107
2.9035625E-02, -129.219181
2.9235625E-02, -130.109254
2.9435625E-02, -130.999328
2.9635625E-02, -131.889402
2.9835625E-02, -132.779475
3.0035625E-02, -133.669549
3.0235625E-02, -134.559623
3.0435625E-02, -135.449696
3.0635625E-02, -136.33977
3.0835625E-02, -137.229844
3.1035625E-02, -138.119917
3.1235625E-02, -139.009991
3.1435625E-02, -139.900065
3.1635625E-02, -140.790138
3.1835625E-02, -141.680212
3.2035625E-02, -142.570286
3.2235625E-02, -143.460359
3.2435625E-02, -144.350433
3.2635625E-02, -145.240507
3.2835625E-02, -146.13058
3.3035625E-02, -147.020654
3.3235625E-02, -147.910728
3.3435625E-02, -148.800801
3.3635625E-02, -149.690875
3.3835625E-02, -150.580949
3.4035625E-02, -151.471023
3.4235625E-02, -152.361096
3.4435625E-02, -153.25117
3.4635625E-02, -154.141244
3.4835625E-02, -155.031317
3.5035625E-02, -155.921391
3.5235625E-02, -156.811465
3.5435625E-02, -157.701538
3.5635625E-02, -158.591612
3.5835625E-02, -159.481686
3.6035625E-02, -160.37176
3.6235625E-02, -161.261833
3.6435625E-02, -162.151907
3.6635625E-02, -163.041981
3.6835625E-02, -163.932054
3.7035625E-02, -164.822128
3.7235625E-02, -165.712202
3.7435625E-02, -166.602276
3.7635625E-02, -167.492349
3.7835625E-02, -168.382423
3.8035625E-02, -169.272497
3.8235625E-02, -170.16257
3.8435625E-02, -171.052644
3.8635625E-02, -171.942718
3.8835625E-02, -172.832792
3.9035625E-02, -173.722865
3.9235625E-02, -174.612939
3.9435625E-02, -175.503013
3.9635625E-02, -176.393087
3.9835625E-02, -177.28316
4.0035625E-02, -178.173234
4.0235625E-02, -179.063308
4.0435625E-02, -179.953382
4.0635625E-02, -180.843455
4.0835625E-02, -181.733529
4.1035625E-02, -182.623603
4.1235625E-02, -183.513676
4.1435625E-02, -184.40375
4.1635625E-02, -185.293824
4.1835625E-02, -186.183898
4.2035625E-02, -187.073971
4.2235625E-02, -187.964045
4.2435625E-02, -188.854119
4.2635625E-02, -189.744193
4.2835625E-02, -190.634266
4.3035625E-02, -191.52434
4.3235625E-02, -192.414414
4.3435625E-02, -193.304488
4.3635625E-02, -194.194561
4.3835625E-02, -195.084635
4.4035625E-02, -195.974709
4.4235625E-02, -196.864783
4.4435625E-02, -197.754856
4.4635625E-02, -198.64493
4.4835625E-02, -199.535004
4.5035625E-02, -200.425078
4.5235625E-02, -201.315151
4.5435625E-02, -202.205225
4.5635625E-02, -203.095299
4.5835625E-02, -203.985373
4.6035625E-02, -204.875446
4.6235625E-02, -205.76552
4.6435625E-02, -206.655594
4.6635625E-02, -207.545668
4.6835625E-02, -208.435741
4.7035625E-02, -209.325815
4.7235625E-02, -210.215889
4.7435625E-02, -211.105963
4.7635625E-02, -211.996037
4.7835625E-02, -212.88611
4.8035625E-02, -213.776184
4.8235625E-02, -214.666258
4.8435625E-02, -215.556332
4.8635625E-02, -216.446405
4.8835625E-02, -217.336479
4.9035625E-02, -218.226553
4.9235625E-02, -219.116627
4.9435625E-02, -220.0067
4.9635625E-02, -220.896774
4.9835625E-02, -221.786848
5.0035625E-02, -222.676922
5.0235625E-02, -223.566996
5.0435625E-02, -224.457069
5.0635625E-02, -225.347143
5.0835625E-02, -226.237217
5.1035625E-02, -227.127291
5.1235625E-02, -228.017364
5.1435625E-02, -228.907438
5.1635625E-02, -229.797512
5.1835625E-02, -230.687586
5.2035625E-02, -231.57766
5.2235625E-02, -232.467733
5.2435625E-02, -233.357807
5.2635625E-02, -234.247881
5.2835625E-02, -235.137955
5.3035625E-02, -236.028028
5.3235625E-02, -236.918102
5.3435625E-02, -237.808176
5.3635625E-02, -238.69825
5.3835625E-02, -239.588324
5.4035625E-02, -240.478397
