TIME, FY_3,,
1.66E-02,-111.886379,,
1.68E-02,-113.229252,,
1.70E-02,-114.572084,,
1.72E-02,-115.914876,,
1.74E-02,-117.257628,,
1.76E-02,-118.600341,,
1.78E-02,-119.943014,,
1.80E-02,-121.285649,,
1.82E-02,-122.628245,,
1.84E-02,-123.970803,,
1.86E-02,-125.313323,,
1.88E-02,-126.655805,,
1.90E-02,-127.99825,,
1.92E-02,-129.340659,,
1.94E-02,-130.68303,,
1.96E-02,-132.025366,,
1.98E-02,-133.367665,,
2.00E-02,-134.709929,,
2.02E-02,-136.052158,,
2.04E-02,-137.394351,,
2.06E-02,-138.73651,,
2.08E-02,-140.078635,,
2.10E-02,-141.420725,,
2.12E-02,-142.762781,,
2.14E-02,-144.104803,,
2.16E-02,-145.446793,,
2.18E-02,-146.788749,,
2.20E-02,-148.130672,,
2.22E-02,-149.472563,,
2.24E-02,-150.814422,,
2.26E-02,-152.156249,,
2.28E-02,-153.498044,,
2.30E-02,-154.839807,,
2.32E-02,-156.18154,,
2.34E-02,-157.523241,,
2.36E-02,-158.864912,,
2.38E-02,-160.206552,,
2.40E-02,-161.548162,,
2.42E-02,-162.889742,,
2.44E-02,-164.231292,,
2.46E-02,-165.572813,,
2.48E-02,-166.914304,,
2.50E-02,-168.255767,,
2.52E-02,-169.597201,,
2.54E-02,-170.938606,,
2.56E-02,-172.279983,,
2.58E-02,-173.621332,,
2.60E-02,-174.962653,,
2.62E-02,-176.303946,,
2.64E-02,-177.645212,,
2.66E-02,-178.98645,,
2.68E-02,-180.327662,,
2.70E-02,-181.668846,,
2.72E-02,-183.010004,,
2.74E-02,-184.351136,,
2.76E-02,-185.692242,,
2.78E-02,-187.033321,,
2.80E-02,-188.374375,,
2.82E-02,-189.715403,,
2.84E-02,-191.056406,,
2.86E-02,-192.397383,,
2.88E-02,-193.738336,,
2.90E-02,-195.079263,,
2.92E-02,-196.420166,,
2.94E-02,-197.761045,,
2.96E-02,-199.101899,,
2.98E-02,-200.44273,,
3.00E-02,-201.783536,,
3.02E-02,-203.124319,,
3.04E-02,-204.465078,,
3.06E-02,-205.805814,,
3.08E-02,-207.146526,,
3.10E-02,-208.487216,,
3.12E-02,-209.827883,,
3.14E-02,-211.168527,,
3.16E-02,-212.509148,,
3.18E-02,-213.849747,,
3.20E-02,-215.190324,,
3.22E-02,-216.530879,,
3.24E-02,-217.871412,,
3.26E-02,-219.211924,,
3.28E-02,-220.552414,,
3.30E-02,-221.892882,,
3.32E-02,-223.23333,,
3.34E-02,-224.573756,,
3.36E-02,-225.914161,,
3.38E-02,-227.254546,,
3.40E-02,-228.59491,,
3.42E-02,-229.935253,,
3.44E-02,-231.275576,,
3.46E-02,-232.615879,,
3.48E-02,-233.956162,,
3.50E-02,-235.296425,,
3.52E-02,-236.636669,,
3.54E-02,-237.976893,,
3.56E-02,-239.317097,,
3.58E-02,-240.657282,,
3.60E-02,-241.997448,,
3.62E-02,-243.337594,,
3.64E-02,-244.677722,,
3.66E-02,-246.017831,,
3.68E-02,-247.357921,,
3.70E-02,-248.697993,,
3.72E-02,-250.038046,,
3.74E-02,-251.378081,,
3.76E-02,-252.718098,,
3.78E-02,-254.058097,,
3.80E-02,-255.398078,,
3.82E-02,-256.738042,,
3.84E-02,-258.077987,,
3.86E-02,-259.417915,,
3.88E-02,-260.757826,,
3.90E-02,-262.09772,,
3.92E-02,-263.437596,,
3.94E-02,-264.777455,,
3.96E-02,-266.117297,,
3.98E-02,-267.457123,,
4.00E-02,-268.796931,,
4.02E-02,-270.136723,,
4.04E-02,-271.476499,,
4.06E-02,-272.816258,,
4.08E-02,-274.156001,,
4.10E-02,-275.495728,,
4.12E-02,-276.835439,,
4.14E-02,-278.175134,,
4.16E-02,-279.514813,,
4.18E-02,-280.854476,,
4.20E-02,-282.194124,,
4.22E-02,-283.533756,,
4.24E-02,-284.873372,,
4.26E-02,-286.212974,,
4.28E-02,-287.55256,,
4.30E-02,-288.892131,,
4.32E-02,-290.231687,,
4.34E-02,-291.571228,,
4.36E-02,-292.910755,,
4.38E-02,-294.250266,,
4.40E-02,-295.589763,,
4.42E-02,-296.929245,,
4.44E-02,-298.268713,,
4.46E-02,-299.608167,,
4.48E-02,-300.947606,,
4.50E-02,-302.287032,,
4.52E-02,-303.626443,,
4.54E-02,-304.96584,,
4.56E-02,-306.305223,,
4.58E-02,-307.644593,,
4.60E-02,-308.983948,,
4.62E-02,-310.32329,,
4.64E-02,-311.662619,,
4.66E-02,-313.001934,,
4.68E-02,-314.341236,,
4.70E-02,-315.680524,,
4.72E-02,-317.0198,,
4.74E-02,-318.359062,,
4.76E-02,-319.698311,,
4.78E-02,-321.037547,,
4.80E-02,-322.37677,,
4.82E-02,-323.715981,,
4.84E-02,-325.055178,,
4.86E-02,-326.394363,,
4.88E-02,-327.733536,,
4.90E-02,-329.072696,,
4.92E-02,-330.411844,,
4.94E-02,-331.750979,,
4.96E-02,-333.090102,,
4.98E-02,-334.429213,,
5.00E-02,-335.768312,,
5.02E-02,-337.107399,,
5.04E-02,-338.446473,,
5.06E-02,-339.785536,,
5.08E-02,-341.124587,,
5.10E-02,-342.463627,,
5.12E-02,-343.802655,,
5.14E-02,-345.141671,,
5.16E-02,-346.480675,,
5.18E-02,-347.819668,,
5.20E-02,-349.15865,,
5.22E-02,-350.497621,,
5.24E-02,-351.83658,,
5.26E-02,-353.175528,,
5.28E-02,-354.514465,,
5.30E-02,-355.853391,,
5.32E-02,-357.192305,,
5.34E-02,-358.531209,,
5.36E-02,-359.870102,,
5.38E-02,-361.208985,,
5.40E-02,-362.547856,,
5.42E-02,-363.886717,,
5.44E-02,-365.225567,,
5.46E-02,-366.564407,,
5.48E-02,-367.903236,,
5.50E-02,-369.242055,,
5.52E-02,-370.580864,,
5.54E-02,-371.919662,,
5.56E-02,-373.25845,,
5.58E-02,-374.597228,,
5.60E-02,-375.935995,,
5.62E-02,-377.274753,,
5.64E-02,-378.6135,,
5.66E-02,-379.952238,,
5.68E-02,-381.290966,,
5.70E-02,-382.629684,,
5.72E-02,-383.968392,,
5.74E-02,-385.30709,,
5.76E-02,-386.645779,,
5.78E-02,-387.984458,,
5.80E-02,-389.323128,,
5.82E-02,-390.661788,,
5.84E-02,-392.000439,,
5.86E-02,-393.33908,,
5.88E-02,-394.677712,,
5.90E-02,-396.016334,,
5.92E-02,-397.354948,,
5.94E-02,-398.693552,,
5.96E-02,-400.032147,,
5.98E-02,-401.370733,,
6.00E-02,-402.70931,,
6.02E-02,-404.047878,,
6.04E-02,-405.386437,,
6.06E-02,-406.724987,,
6.08E-02,-408.063529,,
6.10E-02,-409.402061,,
6.12E-02,-410.740585,,
6.14E-02,-412.0791,,
6.16E-02,-413.417607,,
6.18E-02,-414.756105,,
6.20E-02,-416.094594,,
6.22E-02,-417.433075,,
6.24E-02,-418.771548,,
6.26E-02,-420.110012,,
6.28E-02,-421.448467,,
6.30E-02,-422.786915,,
6.32E-02,-424.125354,,
6.34E-02,-425.463785,,
6.36E-02,-426.802207,,
6.38E-02,-428.140622,,
6.40E-02,-429.479028,,
6.42E-02,-430.817427,,
6.44E-02,-432.155817,,
6.46E-02,-433.4942,,
6.48E-02,-434.832574,,
6.50E-02,-436.170941,,
6.52E-02,-437.5093,,
6.54E-02,-438.847651,,
6.56E-02,-440.185994,,
6.58E-02,-441.524329,,
6.60E-02,-442.862657,,
6.62E-02,-444.200977,,
6.64E-02,-445.53929,,
6.66E-02,-446.877595,,
6.68E-02,-448.215893,,
6.70E-02,-449.554183,,
6.72E-02,-450.892466,,
6.74E-02,-452.230741,,
6.76E-02,-453.569009,,
6.78E-02,-454.907269,,
6.80E-02,-456.245523,,
6.82E-02,-457.583769,,
6.84E-02,-458.922008,,
6.86E-02,-460.26024,,
6.88E-02,-461.598464,,
6.90E-02,-462.936682,,
6.92E-02,-464.274892,,
6.94E-02,-465.613095,,
6.96E-02,-466.951292,,
6.98E-02,-468.289481,,
7.00E-02,-469.627664,,
7.02E-02,-470.96584,,
7.04E-02,-472.304009,,
7.06E-02,-473.642171,,
7.08E-02,-474.980326,,
7.10E-02,-476.318474,,
7.12E-02,-477.656616,,
7.14E-02,-478.994751,,
7.16E-02,-480.33288,,
7.18E-02,-481.671002,,
7.20E-02,-483.009117,,
7.22E-02,-484.347226,,
7.24E-02,-485.685328,,
7.26E-02,-487.023424,,
7.28E-02,-488.361513,,
7.30E-02,-489.699596,,
7.32E-02,-491.037673,,
7.34E-02,-492.375743,,
7.36E-02,-493.713807,,
7.38E-02,-495.051864,,
7.40E-02,-496.389916,,
7.42E-02,-497.727961,,
7.44E-02,-499.066,,
7.46E-02,-500.404033,,
7.48E-02,-501.742059,,
7.50E-02,-503.08008,,
7.52E-02,-504.418094,,
7.54E-02,-505.756103,,
7.56E-02,-507.094105,,
7.58E-02,-508.432101,,
7.60E-02,-509.770092,,
7.62E-02,-511.108076,,
7.64E-02,-512.446055,,
7.66E-02,-513.784028,,
7.68E-02,-515.121995,,
7.70E-02,-516.459956,,
7.72E-02,-517.797911,,
7.74E-02,-519.135861,,
7.76E-02,-520.473805,,
7.78E-02,-521.811743,,
7.80E-02,-523.149675,,
7.82E-02,-524.487602,,
7.84E-02,-525.825523,,
7.86E-02,-527.163439,,
7.88E-02,-528.501349,,
7.90E-02,-529.839253,,
7.92E-02,-531.177152,,
7.94E-02,-532.515045,,
7.96E-02,-533.852933,,
7.98E-02,-535.190816,,
8.00E-02,-536.528693,,
8.02E-02,-537.866565,,
8.04E-02,-539.204431,,
8.06E-02,-540.542292,,
8.08E-02,-541.880148,,
8.10E-02,-543.217998,,
8.12E-02,-544.555843,,
8.14E-02,-545.893683,,
8.16E-02,-547.231518,,
8.18E-02,-548.569347,,
8.20E-02,-549.907172,,
8.22E-02,-551.244991,,
8.24E-02,-552.582805,,
8.26E-02,-553.920614,,
8.28E-02,-555.258418,,
8.30E-02,-556.596216,,
8.32E-02,-557.93401,,
8.34E-02,-559.271799,,
8.36E-02,-560.609583,,
8.38E-02,-561.947362,,
8.40E-02,-563.285135,,
8.42E-02,-564.622904,,
8.44E-02,-565.960668,,
8.46E-02,-567.298428,,
8.48E-02,-568.636182,,
8.50E-02,-569.973931,,
8.52E-02,-571.311676,,
8.54E-02,-572.649416,,
8.56E-02,-573.987151,,
8.58E-02,-575.324881,,
8.60E-02,-576.662607,,
8.62E-02,-578.000328,,
8.64E-02,-579.338044,,
8.66E-02,-580.675756,,
8.68E-02,-582.013463,,
8.70E-02,-583.351165,,
8.72E-02,-584.688863,,
8.74E-02,-586.026556,,
8.76E-02,-587.364245,,
8.78E-02,-588.701929,,
8.80E-02,-590.039608,,
8.82E-02,-591.377283,,
8.84E-02,-592.714954,,
8.86E-02,-594.05262,,
8.88E-02,-595.390282,,
8.90E-02,-596.727939,,
8.92E-02,-598.065592,,
8.94E-02,-599.40324,,
8.96E-02,-600.740884,,
8.98E-02,-602.078524,,
9.00E-02,-603.416159,,
9.02E-02,-604.75379,,
9.04E-02,-606.091417,,
9.06E-02,-607.42904,,
9.08E-02,-608.766658,,
9.10E-02,-610.104272,,
9.12E-02,-611.441882,,
9.14E-02,-612.779487,,
9.16E-02,-614.117089,,
9.18E-02,-615.454686,,
9.20E-02,-616.792279,,
9.22E-02,-618.129868,,
9.24E-02,-619.467453,,
9.26E-02,-620.805034,,
9.28E-02,-622.14261,,
9.30E-02,-623.480183,,
9.32E-02,-624.817751,,
9.34E-02,-626.155316,,
9.36E-02,-627.492876,,
9.38E-02,-628.830433,,
9.40E-02,-630.167985,,
9.42E-02,-631.505534,,
9.44E-02,-632.843079,,
9.46E-02,-634.180619,,
9.48E-02,-635.518156,,
9.50E-02,-636.855689,,
9.52E-02,-638.193218,,
9.54E-02,-639.530743,,
9.56E-02,-640.868264,,
9.58E-02,-642.205782,,
9.60E-02,-643.543295,,
9.62E-02,-644.880805,,
9.64E-02,-646.218311,,
9.66E-02,-647.555813,,
9.68E-02,-648.893312,,
9.70E-02,-650.230807,,
9.72E-02,-651.568298,,
9.74E-02,-652.905785,,
9.76E-02,-654.243269,,
9.78E-02,-655.580749,,
9.80E-02,-656.918225,,
9.82E-02,-658.255698,,
9.84E-02,-659.593167,,
9.86E-02,-660.930632,,
9.88E-02,-662.268094,,
9.90E-02,-663.605552,,
9.92E-02,-664.943006,,
9.94E-02,-666.280457,,
9.96E-02,-667.617905,,
9.98E-02,-668.955349,,
0.100035625,-670.292789,,
0.100235625,-671.630226,,
0.100435625,-672.967659,,
0.100635625,-674.305089,,
0.100835625,-675.642516,,
0.101035625,-676.979939,,
0.101235625,-678.317358,,
0.101435625,-679.654774,,
0.101635625,-680.992187,,
0.101835625,-682.329596,,
0.102035625,-683.667002,,
0.102235625,-685.004404,,
0.102435625,-686.341804,,
0.102635625,-687.679199,,
0.102835625,-689.016592,,
0.103035625,-690.353981,,
0.103235625,-691.691367,,
0.103435625,-693.028749,,
0.103635625,-694.366129,,
0.103835625,-695.703505,,
0.104035625,-697.040877,,
0.104235625,-698.378247,,
0.104435625,-699.715613,,
0.104635625,-701.052976,,
0.104835625,-702.390336,,
0.105035625,-703.727692,,
0.105235625,-705.065046,,
0.105435625,-706.402396,,
0.105635625,-707.739743,,
0.105835625,-709.077087,,
0.106035625,-710.414427,,
0.106235625,-711.751765,,
0.106435625,-713.0891,,
0.106635625,-714.426431,,
0.106835625,-715.763759,,
0.107035625,-717.101084,,
0.107235625,-718.438407,,
0.107435625,-719.775726,,
0.107635625,-721.113042,,
0.107835625,-722.450355,,
0.108035625,-723.787665,,
0.108235625,-725.124972,,
0.108435625,-726.462276,,
0.108635625,-727.799577,,
0.108835625,-729.136875,,
0.109035625,-730.47417,,
0.109235625,-731.811462,,
0.109435625,-733.148751,,
0.109635625,-734.486037,,
0.109835625,-735.82332,,
0.110035625,-737.160601,,
0.110235625,-738.497878,,
0.110435625,-739.835153,,
0.110635625,-741.172424,,
0.110835625,-742.509693,,
0.111035625,-743.846959,,
0.111235625,-745.184222,,
0.111435625,-746.521482,,
0.111635625,-747.858739,,
0.111835625,-749.195994,,
0.112035625,-750.533246,,
0.112235625,-751.870495,,
0.112435625,-753.207741,,
0.112635625,-754.544984,,
0.112835625,-755.882225,,
0.113035625,-757.219462,,
0.113235625,-758.556698,,
0.113435625,-759.89393,,
0.113635625,-761.231159,,
0.113835625,-762.568386,,
0.114035625,-763.90561,,
0.114235625,-765.242832,,
0.114435625,-766.580051,,
0.114635625,-767.917267,,
0.114835625,-769.25448,,
0.115035625,-770.591691,,
0.115235625,-771.928899,,
0.115435625,-773.266104,,
0.115635625,-774.603307,,
0.115835625,-775.940507,,
0.116035625,-777.277704,,
0.116235625,-778.614899,,
0.116435625,-779.952092,,
0.116635625,-781.289281,,
0.116835625,-782.626468,,
0.117035625,-783.963653,,
0.117235625,-785.300835,,
0.117435625,-786.638014,,
0.117635625,-787.975191,,
0.117835625,-789.312365,,
0.118035625,-790.649537,,
0.118235625,-791.986706,,
0.118435625,-793.323873,,
0.118635625,-794.661037,,
0.118835625,-795.998199,,
0.119035625,-797.335358,,
0.119235625,-798.672515,,
0.119435625,-800.009669,,
0.119635625,-801.346821,,
0.119835625,-802.68397,,
0.120035625,-804.021117,,
0.120235625,-805.358262,,
0.120435625,-806.695404,,
0.120635625,-808.032543,,
0.120835625,-809.36968,,
0.121035625,-810.706815,,
0.121235625,-812.043948,,
0.121435625,-813.381077,,
0.121635625,-814.718205,,
0.121835625,-816.05533,,
0.122035625,-817.392453,,
0.122235625,-818.729574,,
0.122435625,-820.066692,,
0.122635625,-821.403807,,
0.122835625,-822.740921,,
0.123035625,-824.078032,,
0.123235625,-825.415141,,
0.123435625,-826.752247,,
0.123635625,-828.089351,,
0.123835625,-829.426453,,
0.124035625,-830.763553,,
0.124235625,-832.10065,,
0.124435625,-833.437745,,
0.124635625,-834.774838,,
0.124835625,-836.111928,,
0.125035625,-837.449016,,
0.125235625,-838.786102,,
0.125435625,-840.123186,,
0.125635625,-841.460268,,
0.125835625,-842.797347,,
0.126035625,-844.134424,,
0.126235625,-845.471499,,
0.126435625,-846.808571,,
0.126635625,-848.145642,,
0.126835625,-849.48271,,
0.127035625,-850.819776,,
0.127235625,-852.15684,,
0.127435625,-853.493901,,
0.127635625,-854.830961,,
0.127835625,-856.168018,,
0.128035625,-857.505073,,
0.128235625,-858.842127,,
0.128435625,-860.179177,,
0.128635625,-861.516226,,
0.128835625,-862.853273,,
0.129035625,-864.190317,,
0.129235625,-865.52736,,
0.129435625,-866.8644,,
0.129635625,-868.201438,,
0.129835625,-869.538475,,
0.130035625,-870.875509,,
0.130235625,-872.212541,,
0.130435625,-873.549571,,
0.130635625,-874.886598,,
0.130835625,-876.223624,,
0.131035625,-877.560648,,
0.131235625,-878.89767,,
0.131435625,-880.234689,,
0.131635625,-881.571707,,
0.131835625,-882.908722,,
0.132035625,-884.245736,,
0.132235625,-885.582747,,
0.132435625,-886.919757,,
0.132635625,-888.256764,,
0.132835625,-889.59377,,
0.133035625,-890.930774,,
0.133235625,-892.267775,,
0.133435625,-893.604775,,
0.133635625,-894.941772,,
0.133835625,-896.278768,,
0.134035625,-897.615762,,
0.134235625,-898.952753,,
0.134435625,-900.289743,,
0.134635625,-901.626731,,
0.134835625,-902.963717,,
0.135035625,-904.300701,,
0.135235625,-905.637683,,
0.135435625,-906.974663,,
0.135635625,-908.311641,,
0.135835625,-909.648617,,
0.136035625,-910.985591,,
0.136235625,-912.322564,,
0.136435625,-913.659535,,
0.136635625,-914.996503,,
0.136835625,-916.33347,,
0.137035625,-917.670435,,
0.137235625,-919.007398,,
0.137435625,-920.344359,,
0.137635625,-921.681318,,
0.137835625,-923.018276,,
0.138035625,-924.355232,,
0.138235625,-925.692185,,
0.138435625,-927.029137,,
0.138635625,-928.366087,,
0.138835625,-929.703036,,
0.139035625,-931.039982,,
0.139235625,-932.376927,,
0.139435625,-933.71387,,
0.139635625,-935.050811,,
0.139835625,-936.38775,,
0.140035625,-937.724687,,
0.140235625,-939.061623,,
0.140435625,-940.398557,,
0.140635625,-941.735489,,
0.140835625,-943.072419,,
0.141035625,-944.409348,,
0.141235625,-945.746274,,
0.141435625,-947.083199,,
0.141635625,-948.420122,,
0.141835625,-949.757044,,
0.142035625,-951.093964,,
0.142235625,-952.430882,,
0.142435625,-953.767798,,
0.142635625,-955.104712,,
0.142835625,-956.441625,,
0.143035625,-957.778536,,
0.143235625,-959.115446,,
0.143435625,-960.452353,,
0.143635625,-961.789259,,
0.143835625,-963.126163,,
0.144035625,-964.463066,,
0.144235625,-965.799967,,
0.144435625,-967.136866,,
0.144635625,-968.473763,,
0.144835625,-969.810659,,
0.145035625,-971.147553,,
0.145235625,-972.484446,,
0.145435625,-973.821337,,
0.145635625,-975.158226,,
0.145835625,-976.495113,,
0.146035625,-977.831999,,
0.146235625,-979.168883,,
0.146435625,-980.505766,,
0.146635625,-981.842646,,
0.146835625,-983.179526,,
0.147035625,-984.516403,,
0.147235625,-985.853279,,
0.147435625,-987.190154,,
0.147635625,-988.527026,,
0.147835625,-989.863898,,
0.148035625,-991.200767,,
0.148235625,-992.537635,,
0.148435625,-993.874501,,
0.148635625,-995.211366,,
0.148835625,-996.548229,,
0.149035625,-997.885091,,
0.149235625,-999.221951,,
0.149435625,-1000.55881,,
0.149635625,-1001.89567,,
0.149835625,-1003.23252,,
0.150035625,-1004.56937,,
0.150235625,-1005.90623,,
0.150435625,-1007.24308,,
0.150635625,-1008.57993,,
0.150835625,-1009.91677,,
0.151035625,-1011.25362,,
0.151235625,-1012.59046,,
0.151435625,-1013.92731,,
0.151635625,-1015.26415,,
0.151835625,-1016.60099,,
0.152035625,-1017.93783,,
0.152235625,-1019.27466,,
0.152435625,-1020.6115,,
0.152635625,-1021.94833,,
0.152835625,-1023.28516,,
0.153035625,-1024.622,,
0.153235625,-1025.95882,,
0.153435625,-1027.29565,,
0.153635625,-1028.63248,,
0.153835625,-1029.9693,,
0.154035625,-1031.30613,,
0.154235625,-1032.64295,,
0.154435625,-1033.97977,,
0.154635625,-1035.31659,,
0.154835625,-1036.6534,,
0.155035625,-1037.99022,,
0.155235625,-1039.32703,,
0.155435625,-1040.66385,,
0.155635625,-1042.00066,,
0.155835625,-1043.33747,,
0.156035625,-1044.67428,,
0.156235625,-1046.01108,,
0.156435625,-1047.34789,,
0.156635625,-1048.68469,,
0.156835625,-1050.0215,,
0.157035625,-1051.3583,,
0.157235625,-1052.6951,,
0.157435625,-1054.0319,,
0.157635625,-1055.36869,,
0.157835625,-1056.70549,,
0.158035625,-1058.04228,,
0.158235625,-1059.37908,,
0.158435625,-1060.71587,,
0.158635625,-1062.05266,,
0.158835625,-1063.38945,,
0.159035625,-1064.72623,,
0.159235625,-1066.06302,,
0.159435625,-1067.39981,,
0.159635625,-1068.73659,,
0.159835625,-1070.07337,,
0.160035625,-1071.41015,,
0.160235625,-1072.74693,,
0.160435625,-1074.08371,,
0.160635625,-1075.42048,,
0.160835625,-1076.75726,,
0.161035625,-1078.09403,,
0.161235625,-1079.4308,,
0.161435625,-1080.76757,,
0.161635625,-1082.10434,,
0.161835625,-1083.44111,,
0.162035625,-1084.77788,,
0.162235625,-1086.11464,,
0.162435625,-1087.45141,,
0.162635625,-1088.78817,,
0.162835625,-1090.12493,,
0.163035625,-1091.46169,,
0.163235625,-1092.79845,,
0.163435625,-1094.13521,,
0.163635625,-1095.47197,,
0.163835625,-1096.80872,,
0.164035625,-1098.14547,,
0.164235625,-1099.48223,,
0.164435625,-1100.81898,,
0.164635625,-1102.15573,,
0.164835625,-1103.49247,,
0.165035625,-1104.82922,,
0.165235625,-1106.16597,,
0.165435625,-1107.50271,,
0.165635625,-1108.83946,,
0.165835625,-1110.1762,,
0.166035625,-1111.51294,,
0.166235625,-1112.84968,,
0.166435625,-1114.18641,,
0.166635625,-1115.52315,,
0.166835625,-1116.85989,,
0.167035625,-1118.19662,,
0.167235625,-1119.53335,,
0.167435625,-1120.87009,,
0.167635625,-1122.20682,,
0.167835625,-1123.54355,,
0.168035625,-1124.88027,,
0.168235625,-1126.217,,
0.168435625,-1127.55373,,
0.168635625,-1128.89045,,
0.168835625,-1130.22717,,
0.169035625,-1131.56389,,
0.169235625,-1132.90061,,
0.169435625,-1134.23733,,
0.169635625,-1135.57405,,
0.169835625,-1136.91077,,
0.170035625,-1138.24748,,
0.170235625,-1139.5842,,
0.170435625,-1140.92091,,
0.170635625,-1142.25762,,
0.170835625,-1143.59433,,
0.171035625,-1144.93104,,
0.171235625,-1146.26775,,
0.171435625,-1147.60446,,
0.171635625,-1148.94117,,
0.171835625,-1150.27787,,
0.172035625,-1151.61457,,
0.172235625,-1152.95128,,
0.172435625,-1154.28798,,
0.172635625,-1155.62468,,
0.172835625,-1156.96138,,
0.173035625,-1158.29807,,
0.173235625,-1159.63477,,
0.173435625,-1160.97146,,
0.173635625,-1162.30816,,
0.173835625,-1163.64485,,
0.174035625,-1164.98154,,
0.174235625,-1166.31823,,
0.174435625,-1167.65492,,
0.174635625,-1168.99161,,
0.174835625,-1170.3283,,
0.175035625,-1171.66498,,
0.175235625,-1173.00167,,
0.175435625,-1174.33835,,
0.175635625,-1175.67503,,
0.175835625,-1177.01172,,
0.176035625,-1178.3484,,
0.176235625,-1179.68507,,
0.176435625,-1181.02175,,
0.176635625,-1182.35843,,
0.176835625,-1183.6951,,
0.177035625,-1185.03178,,
0.177235625,-1186.36845,,
0.177435625,-1187.70512,,
0.177635625,-1189.0418,,
0.177835625,-1190.37847,,
0.178035625,-1191.71513,,
0.178235625,-1193.0518,,
0.178435625,-1194.38847,,
0.178635625,-1195.72513,,
0.178835625,-1197.0618,,
0.179035625,-1198.39846,,
0.179235625,-1199.73512,,
0.179435625,-1201.07179,,
0.179635625,-1202.40845,,
0.179835625,-1203.7451,,
0.180035625,-1205.08176,,
0.180235625,-1206.41842,,
0.180435625,-1207.75507,,
0.180635625,-1209.09173,,
0.180835625,-1210.42838,,
0.181035625,-1211.76503,,
0.181235625,-1213.10169,,
0.181435625,-1214.43834,,
0.181635625,-1215.77498,,
0.181835625,-1217.11163,,
0.182035625,-1218.44828,,
0.182235625,-1219.78493,,
0.182435625,-1221.12157,,
0.182635625,-1222.45821,,
0.182835625,-1223.79486,,
0.183035625,-1225.1315,,
0.183235625,-1226.46814,,
0.183435625,-1227.80478,,
0.183635625,-1229.14142,,
0.183835625,-1230.47805,,
0.184035625,-1231.81469,,
0.184235625,-1233.15133,,
0.184435625,-1234.48796,,
0.184635625,-1235.82459,,
0.184835625,-1237.16123,,
0.185035625,-1238.49786,,
0.185235625,-1239.83449,,
0.185435625,-1241.17112,,
0.185635625,-1242.50774,,
0.185835625,-1243.84437,,
0.186035625,-1245.181,,
0.186235625,-1246.51762,,
0.186435625,-1247.85425,,
0.186635625,-1249.19087,,
0.186835625,-1250.52749,,
0.187035625,-1251.86411,,
0.187235625,-1253.20073,,
0.187435625,-1254.53735,,
0.187635625,-1255.87397,,
