TIME, FX_2
2.E-04, -0.500000014
4.E-04, -1.00000011
7.E-04, -1.75000036
1.15E-03, -2.8750016
1.825E-03, -4.56250719
2.8375E-03, -7.09378298
4.35625E-03, -10.8907789
6.35625E-03, -15.8911199
8.35625E-03, -20.8912871
1.035625E-02, -25.8913049
1.235625E-02, -30.8913188
1.435625E-02, -35.8913373
1.635625E-02, -40.8913558
1.835625E-02, -45.891374
2.035625E-02, -50.891392
2.235625E-02, -55.8914098
2.435625E-02, -60.8914273
2.635625E-02, -65.8914447
2.835625E-02, -70.8914618
3.035625E-02, -75.8914787
3.235625E-02, -80.8914954
3.435625E-02, -85.8915119
3.635625E-02, -90.8915282
3.835625E-02, -95.8915443
4.035625E-02, -100.89156
4.235625E-02, -105.891576
4.435625E-02, -110.891591
4.635625E-02, -115.891607
4.835625E-02, -120.891622
5.035625E-02, -125.891637
5.235625E-02, -130.891651
5.435625E-02, -135.891666
5.635625E-02, -140.89168
5.835625E-02, -145.891694
6.035625E-02, -150.891708
6.235625E-02, -155.891722
6.435625E-02, -160.891736
6.635625E-02, -165.891749
6.835625E-02, -170.891762
7.035625E-02, -175.891775
7.235625E-02, -180.891788
7.435625E-02, -185.891801
7.635625E-02, -190.891813
7.835625E-02, -195.891826
8.035625E-02, -200.891838
8.235625E-02, -205.89185
8.435625E-02, -210.891862
8.635625E-02, -215.891873
8.835625E-02, -220.891885
9.035625E-02, -225.891896
9.235625E-02, -230.891907
9.435625E-02, -235.891918
9.635625E-02, -240.891929
9.835625E-02, -245.89194
0.10035625, -250.89195
0.10235625, -255.89196
0.10435625, -260.891971
0.10635625, -265.891981
0.10835625, -270.891991
0.11035625, -275.892
0.11235625, -280.89201
0.11435625, -285.892019
0.11635625, -290.892029
0.11835625, -295.892038
0.12035625, -300.892047
0.12235625, -305.892056
0.12435625, -310.892064
0.12635625, -315.892073
0.12835625, -320.892081
0.13035625, -325.89209
0.13235625, -330.892098
0.13435625, -335.892106
0.13635625, -340.892114
0.13835625, -345.892122
0.14035625, -350.892129
0.14235625, -355.892137
0.14435625, -360.892144
0.14635625, -365.892152
0.14835625, -370.892159
0.15035625, -375.892166
0.15235625, -380.892173
0.15435625, -385.892179
0.15635625, -390.892186
0.15835625, -395.892193
0.16035625, -400.892199
0.16235625, -405.892205
0.16435625, -410.892211
0.16635625, -415.892217
0.16835625, -420.892223
0.17035625, -425.892229
0.17235625, -430.892235
0.17435625, -435.892241
0.17635625, -440.892246
0.17835625, -445.892252
0.18035625, -450.892257
0.18235625, -455.892262
0.18435625, -460.892267
0.18635625, -465.892272
0.18835625, -470.892277
0.19035625, -475.892282
0.19235625, -480.892286
0.19435625, -485.892291
0.19635625, -490.892295
0.19835625, -495.8923
0.20035625, -500.892304
0.20235625, -505.892308
0.20435625, -510.892312
0.20635625, -515.892316
0.20835625, -520.89232
0.21035625, -525.892324
0.21235625, -530.892328
0.21435625, -535.892331
0.21635625, -540.892335
0.21835625, -545.892338
