TIME, FY_4
2.E-04, -0.487315724
4.E-04, -0.974631498
7.E-04, -1.70560518
1.15E-03, -2.80206596
1.825E-03, -4.44675814
2.8375E-03, -6.91380069
4.35625E-03, -10.6143833
6.35625E-03, -15.487619
8.35625E-03, -20.3608184
1.035625E-02, -25.2339846
1.235625E-02, -30.1071466
1.435625E-02, -34.9803052
1.635625E-02, -39.8534591
1.835625E-02, -44.7266075
2.035625E-02, -49.5997498
2.235625E-02, -54.4728854
2.435625E-02, -59.3460135
2.635625E-02, -64.2191336
2.835625E-02, -69.0922449
3.035625E-02, -73.9653469
3.235625E-02, -78.8384388
3.435625E-02, -83.7115201
3.635625E-02, -88.5845901
3.835625E-02, -93.4576482
4.035625E-02, -98.3306937
4.235625E-02, -103.203726
4.435625E-02, -108.076744
4.635625E-02, -112.949748
4.835625E-02, -117.822737
5.035625E-02, -122.69571
5.235625E-02, -127.568667
5.435625E-02, -132.441606
5.635625E-02, -137.314529
5.835625E-02, -142.187432
6.035625E-02, -147.060317
6.235625E-02, -151.933183
6.435625E-02, -156.806028
6.635625E-02, -161.678853
6.835625E-02, -166.551656
7.035625E-02, -171.424437
7.235625E-02, -176.297196
7.435625E-02, -181.169931
7.635625E-02, -186.042643
7.835625E-02, -190.915331
8.035625E-02, -195.787993
8.235625E-02, -200.66063
8.435625E-02, -205.53324
8.635625E-02, -210.405824
8.835625E-02, -215.278381
9.035625E-02, -220.150909
9.235625E-02, -225.023409
9.435625E-02, -229.89588
9.635625E-02, -234.768321
9.835625E-02, -239.640732
0.10035625, -244.513111
0.10235625, -249.38546
0.10435625, -254.257776
0.10635625, -259.130059
0.10835625, -264.00231
0.11035625, -268.874526
0.11235625, -273.746709
0.11435625, -278.618856
0.11635625, -283.490967
0.11835625, -288.363043
0.12035625, -293.235082
0.12235625, -298.107084
0.12435625, -302.979048
0.12635625, -307.850974
0.12835625, -312.722861
0.13035625, -317.594708
0.13235625, -322.466516
0.13435625, -327.338283
0.13635625, -332.210009
0.13835625, -337.081693
0.14035625, -341.953335
0.14235625, -346.824935
0.14435625, -351.696491
0.14635625, -356.568004
0.14835625, -361.439472
0.15035625, -366.310895
0.15235625, -371.182273
0.15435625, -376.053605
0.15635625, -380.924891
0.15835625, -385.79613
0.16035625, -390.667321
0.16235625, -395.538464
0.16435625, -400.409559
0.16635625, -405.280605
0.16835625, -410.151601
0.17035625, -415.022547
0.17235625, -419.893443
0.17435625, -424.764288
0.17635625, -429.635081
0.17835625, -434.505822
