TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
7.24E-02,2.15E-02,75.2185344,-180.482149,-173.394168,353.88,-75.22,21.47,,,
7.44E-02,2.21E-02,77.2976483,-185.471172,-178.186659,363.66,-77.30,22.08,,,
7.64E-02,2.27E-02,79.3767623,-190.460221,-182.979125,373.44,-79.38,22.68,,,
7.84E-02,2.33E-02,81.4558763,-195.449296,-187.771565,383.22,-81.46,23.29,,,
8.04E-02,2.39E-02,83.5349905,-200.438398,-192.563977,393.00,-83.53,23.90,,,
8.24E-02,2.45E-02,85.6141047,-205.427528,-197.356363,402.78,-85.61,24.50,,,
8.44E-02,2.51E-02,87.693219,-210.416686,-202.148719,412.57,-87.69,25.11,,,
8.64E-02,2.57E-02,89.7723335,-215.405874,-206.941047,422.35,-89.77,25.72,,,
8.84E-02,2.63E-02,91.8514482,-220.395092,-211.733345,432.13,-91.85,26.33,,,
9.04E-02,2.69E-02,93.930563,-225.384341,-216.525612,441.91,-93.93,26.93,,,
9.24E-02,2.75E-02,96.0096778,-230.373622,-221.317847,451.69,-96.01,27.54,,,
9.44E-02,2.82E-02,98.0887927,-235.362935,-226.110051,461.47,-98.09,28.15,,,
9.64E-02,2.88E-02,100.167908,-240.352281,-230.902221,471.25,-100.17,28.76,,,
9.84E-02,2.94E-02,102.247023,-245.34166,-235.694358,481.04,-102.25,29.37,,,
0.10035625,3.00E-02,104.326138,-250.331075,-240.486461,490.82,-104.33,29.99,,,
0.10235625,3.06E-02,106.405254,-255.320525,-245.278528,500.60,-106.41,30.60,,,
0.10435625,3.12E-02,108.48437,-260.31001,-250.070559,510.38,-108.48,31.21,,,
0.10635625,3.18E-02,110.563485,-265.299533,-254.862554,520.16,-110.56,31.82,,,
0.10835625,3.24E-02,112.642601,-270.289094,-259.654511,529.94,-112.64,32.43,,,
0.11035625,3.30E-02,114.721717,-275.278693,-264.446429,539.73,-114.72,33.05,,,
0.11235625,3.37E-02,116.800833,-280.268331,-269.238309,549.51,-116.80,33.66,,,
0.11435625,3.43E-02,118.879949,-285.25801,-274.030148,559.29,-118.88,34.28,,,
0.11635625,3.49E-02,120.959066,-290.247729,-278.821947,569.07,-120.96,34.89,,,
0.11835625,3.55E-02,123.038182,-295.23749,-283.613705,578.85,-123.04,35.51,,,
0.12035625,3.61E-02,125.117299,-300.227293,-288.405421,588.63,-125.12,36.12,,,
0.12235625,3.67E-02,127.196416,-305.217139,-293.197093,598.41,-127.20,36.74,,,
0.12435625,3.74E-02,129.275533,-310.207029,-297.988722,608.20,-129.28,37.35,,,
0.12635625,3.80E-02,131.35465,-315.196964,-302.780306,617.98,-131.35,37.97,,,
0.12835625,3.86E-02,133.433767,-320.186945,-307.571844,627.76,-133.43,38.59,,,
0.13035625,3.92E-02,135.512884,-325.176971,-312.363337,637.54,-135.51,39.20,,,
0.13235625,3.98E-02,137.592002,-330.167045,-317.154782,647.32,-137.59,39.82,,,
0.13435625,4.04E-02,139.67112,-335.157167,-321.946179,657.10,-139.67,40.44,,,
0.13635625,4.11E-02,141.750237,-340.147338,-326.737529,666.88,-141.75,41.06,,,
0.13835625,4.17E-02,143.829355,-345.137558,-331.528828,676.67,-143.83,41.68,,,
0.14035625,4.23E-02,145.908474,-350.127828,-336.320078,686.45,-145.91,42.30,,,
0.14235625,4.29E-02,147.987592,-355.11815,-341.111276,696.23,-147.99,42.92,,,
0.14435625,4.35E-02,150.06671,-360.108523,-345.902423,706.01,-150.07,43.54,,,
0.14635625,4.42E-02,152.145829,-365.09895,-350.693517,715.79,-152.15,44.16,,,
0.14835625,4.48E-02,154.224948,-370.08943,-355.484557,725.57,-154.22,44.78,,,
0.15035625,4.54E-02,156.304066,-375.079964,-360.275543,735.36,-156.30,45.40,,,
0.15235625,4.60E-02,158.383185,-380.070553,-365.066474,745.14,-158.38,46.02,,,
0.15435625,4.66E-02,160.462305,-385.061199,-369.857349,754.92,-160.46,46.64,,,
0.15635625,4.73E-02,162.541424,-390.051901,-374.648168,764.70,-162.54,47.27,,,
0.15835625,4.79E-02,164.620543,-395.042661,-379.438928,774.48,-164.62,47.89,,,
0.16035625,4.85E-02,166.699663,-400.03348,-384.229631,784.26,-166.70,48.51,,,
0.16235625,4.91E-02,168.778783,-405.024358,-389.020274,794.04,-168.78,49.13,,,
0.16435625,4.98E-02,170.857903,-410.015296,-393.810857,803.83,-170.86,49.76,,,
0.16635625,5.04E-02,172.937023,-415.006295,-398.601379,813.61,-172.94,50.38,,,
0.16835625,5.10E-02,175.016143,-419.997356,-403.39184,823.39,-175.02,51.00,,,
0.17035625,5.16E-02,177.095264,-424.988479,-408.182237,833.17,-177.10,51.63,,,
0.17235625,5.23E-02,179.174384,-429.979666,-412.972572,842.95,-179.17,52.25,,,
0.17435625,5.29E-02,181.253505,-434.970917,-417.762842,852.73,-181.25,52.88,,,
0.17635625,5.35E-02,183.332626,-439.962234,-422.553047,862.52,-183.33,53.50,,,
0.17835625,5.41E-02,185.411747,-444.953616,-427.343186,872.30,-185.41,54.13,,,
0.18035625,5.48E-02,187.490868,-449.945065,-432.133258,882.08,-187.49,54.75,,,
0.18235625,5.54E-02,189.56999,-454.936582,-436.923263,891.86,-189.57,55.38,,,
0.18435625,5.60E-02,191.649111,-459.928168,-441.713199,901.64,-191.65,56.00,,,
0.18635625,5.66E-02,193.728233,-464.919823,-446.503066,911.42,-193.73,56.63,,,
0.18835625,5.73E-02,195.807355,-469.911548,-451.292862,921.20,-195.81,57.26,,,
0.19035625,5.79E-02,197.886477,-474.903344,-456.082588,930.99,-197.89,57.88,,,
0.19235625,5.85E-02,199.965599,-479.895212,-460.872242,940.77,-199.97,58.51,,,
0.19435625,5.91E-02,202.044721,-484.887153,-465.661823,950.55,-202.04,59.14,,,
0.19635625,5.98E-02,204.123844,-489.879167,-470.45133,960.33,-204.12,59.76,,,
0.19835625,6.04E-02,206.202967,-494.871256,-475.240763,970.11,-206.20,60.39,,,
0.20035625,6.10E-02,208.28209,-499.86342,-480.03012,979.89,-208.28,61.02,,,
0.20235625,6.16E-02,210.361213,-504.855661,-484.819402,989.68,-210.36,61.64,,,
0.20435625,6.23E-02,212.440336,-509.847978,-489.608606,999.46,-212.44,62.27,,,
0.20635625,6.29E-02,214.51946,-514.840374,-494.397732,1009.24,-214.52,62.90,,,
0.20835625,6.35E-02,216.598583,-519.832848,-499.186779,1019.02,-216.60,63.53,,,
0.21035625,6.42E-02,218.677707,-524.825402,-503.975747,1028.80,-218.68,64.16,,,
0.21235625,6.48E-02,220.756831,-529.818036,-508.764635,1038.58,-220.76,64.78,,,
0.21435625,6.54E-02,222.835955,-534.810752,-513.553441,1048.36,-222.84,65.41,,,
0.21635625,6.60E-02,224.915079,-539.80355,-518.342164,1058.15,-224.92,66.04,,,
0.21835625,6.67E-02,226.994204,-544.796431,-523.130805,1067.93,-226.99,66.67,,,
0.22035625,6.73E-02,229.073328,-549.789396,-527.919362,1077.71,-229.07,67.30,,,
0.22235625,6.79E-02,231.152453,-554.782446,-532.707833,1087.49,-231.15,67.93,,,
0.22435625,6.86E-02,233.231578,-559.775582,-537.496219,1097.27,-233.23,68.56,,,
0.22635625,6.92E-02,235.310703,-564.768804,-542.284518,1107.05,-235.31,69.19,,,
0.22835625,6.98E-02,237.389828,-569.762114,-547.072729,1116.83,-237.39,69.81,,,
0.23035625,7.04E-02,239.468954,-574.755512,-551.860853,1126.62,-239.47,70.44,,,
0.23235625,7.11E-02,241.54808,-579.748999,-556.648887,1136.40,-241.55,71.07,,,
0.23435625,7.17E-02,243.627205,-584.742577,-561.436831,1146.18,-243.63,71.70,,,
0.23635625,7.23E-02,245.706331,-589.736245,-566.224683,1155.96,-245.71,72.33,,,
0.23835625,7.30E-02,247.785457,-594.730005,-571.012444,1165.74,-247.79,72.96,,,
0.24035625,7.36E-02,249.864584,-599.723858,-575.800112,1175.52,-249.86,73.59,,,
0.24235625,7.42E-02,251.94371,-604.717805,-580.587687,1185.31,-251.94,74.22,,,
0.24435625,7.48E-02,254.022837,-609.711846,-585.375166,1195.09,-254.02,74.85,,,
0.24635625,7.55E-02,256.101964,-614.705982,-590.162551,1204.87,-256.10,75.48,,,
0.24835625,7.61E-02,258.181091,-619.700215,-594.949839,1214.65,-258.18,76.11,,,
0.25035625,7.67E-02,260.260218,-624.694545,-599.73703,1224.43,-260.26,76.74,,,
0.25235625,7.74E-02,262.339345,-629.688972,-604.524122,1234.21,-262.34,77.37,,,
0.25435625,7.80E-02,264.418473,-634.683499,-609.311115,1243.99,-264.42,78.00,,,
0.25635625,7.86E-02,266.4976,-639.678126,-614.098009,1253.78,-266.50,78.63,,,
0.25835625,7.93E-02,268.576728,-644.672853,-618.884802,1263.56,-268.58,79.26,,,
0.26035625,7.99E-02,270.655856,-649.667682,-623.671493,1273.34,-270.66,79.89,,,
0.26235625,8.05E-02,272.734984,-654.662613,-628.458081,1283.12,-272.73,80.52,,,
0.26435625,8.11E-02,274.814113,-659.657648,-633.244566,1292.90,-274.81,81.15,,,
0.26635625,8.18E-02,276.893241,-664.652786,-638.030947,1302.68,-276.89,81.77,,,
0.26835625,8.24E-02,278.97237,-669.64803,-642.817222,1312.47,-278.97,82.40,,,
0.27035625,8.30E-02,281.051499,-674.64338,-647.603391,1322.25,-281.05,83.03,,,
0.27235625,8.37E-02,283.130628,-679.638837,-652.389454,1332.03,-283.13,83.66,,,
0.27435625,8.43E-02,285.209757,-684.634402,-657.175408,1341.81,-285.21,84.29,,,
0.27635625,8.49E-02,287.288886,-689.630075,-661.961253,1351.59,-287.29,84.92,,,
0.27835625,8.56E-02,289.368016,-694.625858,-666.746989,1361.37,-289.37,85.55,,,
0.28035625,8.62E-02,291.447145,-699.621752,-671.532614,1371.15,-291.45,86.18,,,
0.28235625,8.68E-02,293.526275,-704.617757,-676.318127,1380.94,-293.53,86.81,,,
0.28435625,8.74E-02,295.605405,-709.613874,-681.103528,1390.72,-295.61,87.44,,,
0.28635625,8.81E-02,297.684535,-714.610104,-685.888815,1400.50,-297.68,88.07,,,
0.28835625,8.87E-02,299.763665,-719.606448,-690.673988,1410.28,-299.76,88.69,,,
0.29035625,8.93E-02,301.842796,-724.602908,-695.459047,1420.06,-301.84,89.32,,,
0.29235625,9.00E-02,303.921926,-729.599483,-700.243989,1429.84,-303.92,89.95,,,
0.29435625,9.06E-02,306.001057,-734.596175,-705.028814,1439.62,-306.00,90.58,,,
0.29635625,9.12E-02,308.080188,-739.592984,-709.813522,1449.41,-308.08,91.21,,,
0.29835625,9.18E-02,310.159319,-744.589912,-714.59811,1459.19,-310.16,91.83,,,
0.30035625,9.25E-02,312.23845,-749.586959,-719.382579,1468.97,-312.24,92.46,,,
0.30235625,9.31E-02,314.317581,-754.584127,-724.166928,1478.75,-314.32,93.09,,,
0.30435625,9.37E-02,316.396713,-759.581416,-728.951155,1488.53,-316.40,93.72,,,
0.30635625,9.43E-02,318.475844,-764.578827,-733.735259,1498.31,-318.48,94.34,,,
0.30835625,9.50E-02,320.554976,-769.576361,-738.519241,1508.10,-320.55,94.97,,,
0.31035625,9.56E-02,322.634108,-774.574019,-743.303098,1517.88,-322.63,95.60,,,
0.31235625,9.62E-02,324.71324,-779.571802,-748.086831,1527.66,-324.71,96.22,,,
0.31435625,9.69E-02,326.792372,-784.569711,-752.870437,1537.44,-326.79,96.85,,,
0.31635625,9.75E-02,328.871505,-789.567746,-757.653916,1547.22,-328.87,97.48,,,
0.31835625,9.81E-02,330.950637,-794.565908,-762.437268,1557.00,-330.95,98.10,,,
0.32035625,9.87E-02,333.02977,-799.564199,-767.220491,1566.78,-333.03,98.73,,,
0.32235625,9.94E-02,335.108902,-804.56262,-772.003584,1576.57,-335.11,99.35,,,
0.32435625,1.00E-01,337.188035,-809.56117,-776.786548,1586.35,-337.19,99.98,,,
0.32635625,0.1006049,339.267168,-814.559852,-781.569379,1596.13,-339.27,100.60,,,
0.32835625,0.101229694,341.346301,-819.558665,-786.352079,1605.91,-341.35,101.23,,,
0.33035625,0.101854233,343.425435,-824.557611,-791.134646,1615.69,-343.43,101.85,,,
0.33235625,0.102478509,345.504568,-829.556691,-795.917078,1625.47,-345.50,102.48,,,
0.33435625,0.103102517,347.583701,-834.555906,-800.699376,1635.26,-347.58,103.10,,,
0.33635625,0.103726251,349.662835,-839.555256,-805.481537,1645.04,-349.66,103.73,,,
0.33835625,0.104349702,351.741969,-844.554743,-810.263562,1654.82,-351.74,104.35,,,
0.34035625,0.104972866,353.821103,-849.554367,-815.04545,1664.60,-353.82,104.97,,,
0.34235625,0.105595736,355.900237,-854.55413,-819.827198,1674.38,-355.90,105.60,,,
0.34435625,0.106218305,357.979371,-859.554031,-824.608808,1684.16,-357.98,106.22,,,
0.34635625,0.106840567,360.058505,-864.554072,-829.390277,1693.94,-360.06,106.84,,,
0.34835625,0.107462516,362.13764,-869.554255,-834.171604,1703.73,-362.14,107.46,,,
0.35035625,0.108084144,364.216774,-874.554579,-838.95279,1713.51,-364.22,108.08,,,
0.35235625,0.108705447,366.295909,-879.555046,-843.733833,1723.29,-366.30,108.71,,,
0.35435625,0.109326417,368.375043,-884.555656,-848.514732,1733.07,-368.38,109.33,,,
0.35635625,0.109947049,370.454178,-889.556411,-853.295486,1742.85,-370.45,109.95,,,
0.35835625,0.110567335,372.533313,-894.557311,-858.076094,1752.63,-372.53,110.57,,,
0.36035625,0.111187271,374.612448,-899.558358,-862.856556,1762.41,-374.61,111.19,,,
0.36235625,0.111806848,376.691583,-904.559552,-867.63687,1772.20,-376.69,111.81,,,
0.36435625,0.112426062,378.770719,-909.560893,-872.417037,1781.98,-378.77,112.43,,,
0.36635625,0.113044906,380.849854,-914.562384,-877.197053,1791.76,-380.85,113.04,,,
0.36835625,0.113663374,382.928989,-919.564024,-881.97692,1801.54,-382.93,113.66,,,
0.37035625,0.11428146,385.008125,-924.565815,-886.756635,1811.32,-385.01,114.28,,,
0.37235625,0.114899157,387.087261,-929.567758,-891.536199,1821.10,-387.09,114.90,,,
0.37435625,0.115516459,389.166396,-934.569853,-896.31561,1830.89,-389.17,115.52,,,
0.37635625,0.116133361,391.245532,-939.572102,-901.094867,1840.67,-391.25,116.13,,,
0.37835625,0.116749856,393.324668,-944.574505,-905.87397,1850.45,-393.32,116.75,,,
0.38035625,0.117365938,395.403804,-949.577062,-910.652917,1860.23,-395.40,117.37,,,
0.38235625,0.117981601,397.48294,-954.579776,-915.431707,1870.01,-397.48,117.98,,,
0.38435625,0.11859684,399.562076,-959.582647,-920.210341,1879.79,-399.56,118.60,,,
0.38635625,0.119211647,401.641213,-964.585676,-924.988817,1889.57,-401.64,119.21,,,
0.38835625,0.119826018,403.720349,-969.588863,-929.767133,1899.36,-403.72,119.83,,,
0.39035625,0.120439945,405.799485,-974.592209,-934.54529,1909.14,-405.80,120.44,,,
0.39235625,0.121053425,407.878608,-979.595722,-939.323291,1918.92,-407.88,121.05,,,
0.39435625,0.121666449,409.957726,-984.599397,-944.101133,1928.70,-409.96,121.67,,,
0.39635625,0.122279013,412.036844,-989.603235,-948.878811,1938.48,-412.04,122.28,,,
0.39835625,0.122891111,414.115962,-994.607236,-953.656327,1948.26,-414.12,122.89,,,
0.40035625,0.123502736,416.195079,-999.611402,-958.433679,1958.05,-416.20,123.50,,,
0.40235625,0.124113884,418.274197,-1004.61573,-963.210865,1967.83,-418.27,124.11,,,
0.40435625,0.124724548,420.353314,-1009.62023,-967.987886,1977.61,-420.35,124.72,,,
0.40635625,0.125334722,422.432431,-1014.62489,-972.76474,1987.39,-422.43,125.33,,,
0.40835625,0.125944401,424.511548,-1019.62972,-977.541426,1997.17,-424.51,125.94,,,
0.41035625,0.12655358,426.590666,-1024.63472,-982.317944,2006.95,-426.59,126.55,,,
0.41235625,0.127162252,428.669783,-1029.63989,-987.094294,2016.73,-428.67,127.16,,,
0.41435625,0.127770412,430.7489,-1034.64522,-991.870472,2026.52,-430.75,127.77,,,
0.41635625,0.128378054,432.828017,-1039.65073,-996.646479,2036.30,-432.83,128.38,,,
0.41835625,0.128985172,434.907133,-1044.65641,-1001.42231,2046.08,-434.91,128.99,,,
0.42035625,0.129591762,436.98625,-1049.66227,-1006.19798,2055.86,-436.99,129.59,,,
0.42235625,0.130197818,439.065367,-1054.66829,-1010.97347,2065.64,-439.07,130.20,,,
0.42435625,0.130803333,441.144483,-1059.6745,-1015.74878,2075.42,-441.14,130.80,,,
0.42635625,0.131408303,443.2236,-1064.68087,-1020.52392,2085.20,-443.22,131.41,,,
0.42835625,0.132012723,445.302716,-1069.68743,-1025.29888,2094.99,-445.30,132.01,,,
0.43035625,0.132616586,447.381833,-1074.69416,-1030.07367,2104.77,-447.38,132.62,,,
0.43235625,0.133219888,449.460949,-1079.70106,-1034.84827,2114.55,-449.46,133.22,,,
0.43435625,0.133822622,451.540065,-1084.70815,-1039.6227,2124.33,-451.54,133.82,,,
0.43635625,0.134424785,453.619181,-1089.71542,-1044.39695,2134.11,-453.62,134.42,,,
0.43835625,0.13502637,455.698297,-1094.72286,-1049.17102,2143.89,-455.70,135.03,,,
0.44035625,0.135627372,457.777413,-1099.73049,-1053.94491,2153.68,-457.78,135.63,,,
0.44235625,0.136227787,459.856529,-1104.7383,-1058.71861,2163.46,-459.86,136.23,,,
0.44435625,0.136827608,461.935645,-1109.74629,-1063.49214,2173.24,-461.94,136.83,,,
0.44635625,0.137426831,464.014761,-1114.75447,-1068.26547,2183.02,-464.01,137.43,,,
0.44835625,0.138025451,466.093876,-1119.76283,-1073.03863,2192.80,-466.09,138.03,,,
0.45035625,0.138623462,468.172992,-1124.77138,-1077.81159,2202.58,-468.17,138.62,,,
0.45235625,0.139220859,470.252108,-1129.78011,-1082.58437,2212.36,-470.25,139.22,,,
0.45435625,0.139817638,472.331223,-1134.78903,-1087.35697,2222.15,-472.33,139.82,,,
0.45635625,0.140413793,474.410339,-1139.79814,-1092.12937,2231.93,-474.41,140.41,,,
0.45835625,0.14100932,476.489454,-1144.80744,-1096.90159,2241.71,-476.49,141.01,,,
0.46035625,0.141604213,478.568569,-1149.81693,-1101.67362,2251.49,-478.57,141.60,,,
0.46235625,0.142198467,480.647685,-1154.8266,-1106.44545,2261.27,-480.65,142.20,,,
0.46435625,0.142792079,482.7268,-1159.83647,-1111.2171,2271.05,-482.73,142.79,,,
0.46635625,0.143385042,484.805915,-1164.84653,-1115.98855,2280.84,-484.81,143.39,,,
0.46835625,0.143977353,486.88503,-1169.85679,-1120.75981,2290.62,-486.89,143.98,,,
0.47035625,0.144569006,488.964145,-1174.86724,-1125.53087,2300.40,-488.96,144.57,,,
0.47235625,0.145159996,491.04326,-1179.87788,-1130.30174,2310.18,-491.04,145.16,,,
0.47435625,0.14575032,493.122375,-1184.88872,-1135.07242,2319.96,-493.12,145.75,,,
0.47635625,0.146339971,495.201489,-1189.89975,-1139.8429,2329.74,-495.20,146.34,,,
0.47835625,0.146928947,497.280604,-1194.91099,-1144.61318,2339.52,-497.28,146.93,,,
0.48035625,0.147517241,499.359719,-1199.92241,-1149.38326,2349.31,-499.36,147.52,,,
0.48235625,0.14810485,501.438833,-1204.93404,-1154.15314,2359.09,-501.44,148.10,,,
0.48435625,0.148691769,503.517948,-1209.94587,-1158.92283,2368.87,-503.52,148.69,,,
0.48635625,0.149277993,505.597063,-1214.9579,-1163.69231,2378.65,-505.60,149.28,,,
0.48835625,0.149863518,507.676177,-1219.97013,-1168.46159,2388.43,-507.68,149.86,,,
0.49035625,0.15044834,509.755291,-1224.98256,-1173.23067,2398.21,-509.76,150.45,,,
0.49235625,0.151032454,511.834406,-1229.9952,-1177.99955,2407.99,-511.83,151.03,,,
0.49435625,0.151615856,513.91352,-1235.00804,-1182.76823,2417.78,-513.91,151.62,,,
0.49635625,0.152198542,515.992634,-1240.02108,-1187.53669,2427.56,-515.99,152.20,,,
0.49835625,0.152780507,518.071748,-1245.03433,-1192.30496,2437.34,-518.07,152.78,,,
0.50035625,0.153361747,520.150863,-1250.04778,-1197.07301,2447.12,-520.15,153.36,,,
0.50235625,0.153942258,522.229977,-1255.06144,-1201.84086,2456.90,-522.23,153.94,,,
0.50435625,0.154522035,524.309091,-1260.07531,-1206.60851,2466.68,-524.31,154.52,,,
0.50635625,0.155101075,526.388205,-1265.08939,-1211.37594,2476.47,-526.39,155.10,,,
0.50835625,0.155679374,528.467319,-1270.10368,-1216.14316,2486.25,-528.47,155.68,,,
0.51035625,0.156256927,530.546433,-1275.11817,-1220.91018,2496.03,-530.55,156.26,,,
0.51235625,0.15683373,532.625546,-1280.13288,-1225.67698,2505.81,-532.63,156.83,,,
0.51435625,0.15740978,534.70466,-1285.1478,-1230.44357,2515.59,-534.70,157.41,,,
0.51635625,0.157985072,536.783774,-1290.16293,-1235.20995,2525.37,-536.78,157.99,,,
0.51835625,0.158559602,538.862888,-1295.17828,-1239.97612,2535.15,-538.86,158.56,,,
0.52035625,0.159133368,540.942001,-1300.19384,-1244.74207,2544.94,-540.94,159.13,,,
0.52235625,0.159706364,543.021115,-1305.20961,-1249.5078,2554.72,-543.02,159.71,,,
0.52435625,0.160278587,545.100228,-1310.2256,-1254.27332,2564.50,-545.10,160.28,,,
0.52635625,0.160850033,547.179342,-1315.2418,-1259.03863,2574.28,-547.18,160.85,,,
0.52835625,0.161420699,549.258455,-1320.25823,-1263.80371,2584.06,-549.26,161.42,,,
0.53035625,0.161990581,551.337569,-1325.27487,-1268.56858,2593.84,-551.34,161.99,,,
0.53235625,0.162559674,553.416682,-1330.29173,-1273.33323,2603.62,-553.42,162.56,,,
0.53435625,0.163127977,555.495796,-1335.30881,-1278.09766,2613.41,-555.50,163.13,,,
0.53635625,0.163695484,557.574909,-1340.32611,-1282.86187,2623.19,-557.57,163.70,,,
0.53835625,0.164262192,559.654022,-1345.34363,-1287.62586,2632.97,-559.65,164.26,,,
0.54035625,0.164828099,561.733136,-1350.36137,-1292.38963,2642.75,-561.73,164.83,,,
0.54235625,0.1653932,563.812249,-1355.37933,-1297.15317,2652.53,-563.81,165.39,,,
0.54435625,0.165957492,565.891362,-1360.39752,-1301.91649,2662.31,-565.89,165.96,,,
0.54635625,0.166520971,567.970475,-1365.41593,-1306.67959,2672.10,-567.97,166.52,,,
0.54835625,0.167083635,570.049588,-1370.43457,-1311.44246,2681.88,-570.05,167.08,,,
0.55035625,0.167645479,572.128701,-1375.45343,-1316.2051,2691.66,-572.13,167.65,,,
0.55235625,0.168206501,574.207814,-1380.47252,-1320.96752,2701.44,-574.21,168.21,,,
0.55435625,0.168766698,576.286927,-1385.49183,-1325.72972,2711.22,-576.29,168.77,,,
0.55635625,0.169326065,578.36604,-1390.51138,-1330.49168,2721.00,-578.37,169.33,,,
0.55835625,0.169884601,580.445153,-1395.53115,-1335.25341,2730.78,-580.45,169.88,,,
0.56035625,0.170442301,582.524266,-1400.55115,-1340.01492,2740.57,-582.52,170.44,,,
0.56235625,0.170999163,584.603379,-1405.57138,-1344.7762,2750.35,-584.60,171.00,,,
0.56435625,0.171555183,586.682492,-1410.59184,-1349.53724,2760.13,-586.68,171.56,,,
0.56635625,0.17211036,588.761605,-1415.61253,-1354.29805,2769.91,-588.76,172.11,,,
0.56835625,0.172664688,590.840718,-1420.63346,-1359.05864,2779.69,-590.84,172.66,,,
0.57035625,0.173218167,592.91983,-1425.65462,-1363.81898,2789.47,-592.92,173.22,,,
0.57235625,0.173770792,594.998943,-1430.67601,-1368.5791,2799.26,-595.00,173.77,,,
0.57435625,0.174322561,597.078056,-1435.69764,-1373.33898,2809.04,-597.08,174.32,,,
0.57635625,0.17487347,599.157169,-1440.7195,-1378.09862,2818.82,-599.16,174.87,,,
0.57835625,0.175423518,601.236281,-1445.7416,-1382.85803,2828.60,-601.24,175.42,,,
