TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
0.10835625,3.13E-02,220.362512,-252.436274,-242.506523,494.94,-220.36,31.30,,,
0.11035625,3.19E-02,224.429872,-257.096283,-246.98201,504.08,-224.43,31.91,,,
0.11235625,3.25E-02,228.497231,-261.756328,-251.457462,513.21,-228.50,32.52,,,
0.11435625,3.31E-02,232.564591,-266.416411,-255.932877,522.35,-232.56,33.14,,,
0.11635625,3.38E-02,236.631951,-271.076531,-260.408255,531.48,-236.63,33.75,,,
0.11835625,3.44E-02,240.69931,-275.73669,-264.883595,540.62,-240.70,34.37,,,
0.12035625,3.50E-02,244.76667,-280.396888,-269.358895,549.76,-244.77,34.99,,,
0.12235625,3.56E-02,248.83403,-285.057127,-273.834156,558.89,-248.83,35.61,,,
0.12435625,3.62E-02,252.90139,-289.717408,-278.309375,568.03,-252.90,36.23,,,
0.12635625,3.68E-02,256.96875,-294.37773,-282.784554,577.16,-256.97,36.85,,,
0.12835625,3.75E-02,261.03611,-299.038095,-287.259689,586.30,-261.04,37.47,,,
0.13035625,3.81E-02,265.10347,-303.698504,-291.734782,595.43,-265.10,38.09,,,
0.13235625,3.87E-02,269.17083,-308.358958,-296.20983,604.57,-269.17,38.72,,,
0.13435625,3.93E-02,273.238191,-313.019457,-300.684834,613.70,-273.24,39.35,,,
0.13635625,4.00E-02,277.305551,-317.680003,-305.159792,622.84,-277.31,39.97,,,
0.13835625,4.06E-02,281.372911,-322.340595,-309.634703,631.98,-281.37,40.60,,,
0.14035625,4.12E-02,285.440272,-327.001236,-314.109566,641.11,-285.44,41.23,,,
0.14235625,4.19E-02,289.507632,-331.661926,-318.584381,650.25,-289.51,41.86,,,
0.14435625,4.25E-02,293.574993,-336.322666,-323.059146,659.38,-293.57,42.50,,,
0.14635625,4.31E-02,297.642354,-340.983457,-327.533861,668.52,-297.64,43.13,,,
0.14835625,4.38E-02,301.709714,-345.644299,-332.008525,677.65,-301.71,43.76,,,
0.15035625,4.44E-02,305.777075,-350.305194,-336.483138,686.79,-305.78,44.40,,,
0.15235625,4.50E-02,309.844436,-354.966142,-340.957697,695.92,-309.84,45.04,,,
0.15435625,4.57E-02,313.911797,-359.627145,-345.432202,705.06,-313.91,45.67,,,
0.15635625,4.63E-02,317.979158,-364.288204,-349.906652,714.19,-317.98,46.31,,,
0.15835625,4.70E-02,322.04652,-368.949318,-354.381046,723.33,-322.05,46.95,,,
0.16035625,4.76E-02,326.113881,-373.61049,-358.855384,732.47,-326.11,47.60,,,
0.16235625,4.82E-02,330.181243,-378.27172,-363.329664,741.60,-330.18,48.24,,,
0.16435625,4.89E-02,334.248604,-382.93301,-367.803886,750.74,-334.25,48.88,,,
0.16635625,4.95E-02,338.315966,-387.594359,-372.278048,759.87,-338.32,49.53,,,
0.16835625,5.02E-02,342.383328,-392.255769,-376.752149,769.01,-342.38,50.17,,,
0.17035625,5.08E-02,346.45069,-396.917242,-381.226189,778.14,-346.45,50.82,,,
0.17235625,5.15E-02,350.518052,-401.578777,-385.700167,787.28,-350.52,51.47,,,
0.17435625,5.21E-02,354.585414,-406.240377,-390.174081,796.41,-354.59,52.12,,,
0.17635625,5.28E-02,358.652776,-410.902041,-394.64793,805.55,-358.65,52.77,,,
0.17835625,5.34E-02,362.720139,-415.563772,-399.121714,814.69,-362.72,53.42,,,
0.18035625,5.41E-02,366.787501,-420.225569,-403.595432,823.82,-366.79,54.07,,,
0.18235625,5.47E-02,370.854864,-424.887435,-408.069082,832.96,-370.85,54.73,,,
0.18435625,5.54E-02,374.922227,-429.549369,-412.542664,842.09,-374.92,55.38,,,
0.18635625,5.60E-02,378.98959,-434.211374,-417.016177,851.23,-378.99,56.04,,,
0.18835625,5.67E-02,383.056953,-438.873449,-421.489618,860.36,-383.06,56.69,,,
0.19035625,5.74E-02,387.124316,-443.535597,-425.962988,869.50,-387.12,57.35,,,
0.19235625,5.80E-02,391.19168,-448.197818,-430.436286,878.63,-391.19,58.01,,,
0.19435625,5.87E-02,395.259044,-452.860113,-434.90951,887.77,-395.26,58.67,,,
0.19635625,5.93E-02,399.326407,-457.522483,-439.38266,896.91,-399.33,59.33,,,
0.19835625,6.00E-02,403.393771,-462.184929,-443.855733,906.04,-403.39,59.99,,,
0.20035625,6.07E-02,407.461136,-466.847453,-448.32873,915.18,-407.46,60.66,,,
0.20235625,6.13E-02,411.5285,-471.510055,-452.801649,924.31,-411.53,61.32,,,
0.20435625,6.20E-02,415.595864,-476.172736,-457.274489,933.45,-415.60,61.99,,,
0.20635625,6.27E-02,419.663229,-480.835498,-461.747249,942.58,-419.66,62.65,,,
0.20835625,6.33E-02,423.730594,-485.498342,-466.219928,951.72,-423.73,63.32,,,
0.21035625,6.40E-02,427.797959,-490.161268,-470.692525,960.85,-427.80,63.99,,,
0.21235625,6.47E-02,431.865324,-494.824279,-475.165038,969.99,-431.87,64.66,,,
0.21435625,6.53E-02,435.93269,-499.487374,-479.637468,979.12,-435.93,65.33,,,
0.21635625,6.60E-02,440.000056,-504.150555,-484.109812,988.26,-440.00,66.00,,,
0.21835625,6.67E-02,444.067421,-508.813823,-488.582069,997.40,-444.07,66.67,,,
0.22035625,6.73E-02,448.134787,-513.47718,-493.054238,1006.53,-448.13,67.34,,,
0.22235625,6.80E-02,452.202154,-518.140626,-497.526319,1015.67,-452.20,68.02,,,
0.22435625,6.87E-02,456.26952,-522.804162,-501.998309,1024.80,-456.27,68.69,,,
0.22635625,6.94E-02,460.336887,-527.46779,-506.470208,1033.94,-460.34,69.37,,,
0.22835625,7.00E-02,464.404254,-532.131511,-510.942016,1043.07,-464.40,70.04,,,
0.23035625,7.07E-02,468.471621,-536.795326,-515.413729,1052.21,-468.47,70.72,,,
0.23235625,7.14E-02,472.538989,-541.459236,-519.885348,1061.34,-472.54,71.40,,,
0.23435625,7.21E-02,476.606356,-546.123242,-524.356871,1070.48,-476.61,72.08,,,
0.23635625,7.28E-02,480.673724,-550.787345,-528.828297,1079.62,-480.67,72.76,,,
0.23835625,7.34E-02,484.741092,-555.451548,-533.299625,1088.75,-484.74,73.44,,,
0.24035625,7.41E-02,488.808461,-560.11585,-537.770854,1097.89,-488.81,74.13,,,
0.24235625,7.48E-02,492.87583,-564.780252,-542.241982,1107.02,-492.88,74.81,,,
0.24435625,7.55E-02,496.943198,-569.444758,-546.713009,1116.16,-496.94,75.49,,,
0.24635625,7.62E-02,501.010568,-574.109366,-551.183932,1125.29,-501.01,76.18,,,
0.24835625,7.69E-02,505.077937,-578.774079,-555.654752,1134.43,-505.08,76.86,,,
0.25035625,7.76E-02,509.145307,-583.438898,-560.125466,1143.56,-509.15,77.55,,,
0.25235625,7.82E-02,513.212677,-588.103824,-564.596074,1152.70,-513.21,78.24,,,
0.25435625,7.89E-02,517.280047,-592.768858,-569.066573,1161.84,-517.28,78.93,,,
0.25635625,7.96E-02,521.347418,-597.434001,-573.536965,1170.97,-521.35,79.62,,,
0.25835625,8.03E-02,525.414788,-602.099255,-578.007245,1180.11,-525.41,80.31,,,
0.26035625,8.10E-02,529.48216,-606.764621,-582.477415,1189.24,-529.48,81.00,,,
0.26235625,8.17E-02,533.549531,-611.4301,-586.947471,1198.38,-533.55,81.69,,,
0.26435625,8.24E-02,537.616903,-616.095694,-591.417413,1207.51,-537.62,82.38,,,
0.26635625,8.31E-02,541.684275,-620.761403,-595.887241,1216.65,-541.68,83.08,,,
0.26835625,8.38E-02,545.751647,-625.427229,-600.356951,1225.78,-545.75,83.77,,,
0.27035625,8.45E-02,549.81902,-630.093173,-604.826544,1234.92,-549.82,84.47,,,
0.27235625,8.52E-02,553.886392,-634.759237,-609.296018,1244.06,-553.89,85.16,,,
0.27435625,8.59E-02,557.953766,-639.425421,-613.765371,1253.19,-557.95,85.86,,,
0.27635625,8.66E-02,562.021139,-644.091728,-618.234604,1262.33,-562.02,86.55,,,
0.27835625,8.73E-02,566.088513,-648.758157,-622.703713,1271.46,-566.09,87.25,,,
0.28035625,8.80E-02,570.155887,-653.424712,-627.172697,1280.60,-570.16,87.95,,,
0.28235625,8.87E-02,574.223262,-658.091392,-631.641557,1289.73,-574.22,88.65,,,
0.28435625,8.94E-02,578.290637,-662.758199,-636.110289,1298.87,-578.29,89.35,,,
0.28635625,9.01E-02,582.358012,-667.425135,-640.578893,1308.00,-582.36,90.05,,,
0.28835625,9.08E-02,586.425387,-672.0922,-645.047368,1317.14,-586.43,90.75,,,
0.29035625,9.15E-02,590.492763,-676.759397,-649.515712,1326.28,-590.49,91.46,,,
0.29235625,9.22E-02,594.56014,-681.426726,-653.983924,1335.41,-594.56,92.16,,,
0.29435625,9.29E-02,598.627516,-686.094189,-658.452002,1344.55,-598.63,92.86,,,
0.29635625,9.36E-02,602.694893,-690.761787,-662.919946,1353.68,-602.69,93.57,,,
0.29835625,9.43E-02,606.76227,-695.429522,-667.387753,1362.82,-606.76,94.27,,,
0.30035625,9.50E-02,610.829648,-700.097394,-671.855423,1371.95,-610.83,94.98,,,
0.30235625,9.57E-02,614.897026,-704.765405,-676.322954,1381.09,-614.90,95.68,,,
0.30435625,9.64E-02,618.964404,-709.433557,-680.790344,1390.22,-618.96,96.39,,,
0.30635625,9.71E-02,623.031783,-714.101851,-685.257593,1399.36,-623.03,97.10,,,
0.30835625,9.78E-02,627.099162,-718.770288,-689.724699,1408.49,-627.10,97.81,,,
0.31035625,9.85E-02,631.166542,-723.438869,-694.191661,1417.63,-631.17,98.52,,,
0.31235625,9.92E-02,635.233922,-728.107597,-698.658476,1426.77,-635.23,99.22,,,
0.31435625,9.99E-02,639.301302,-732.776472,-703.125146,1435.90,-639.30,99.93,,,
0.31635625,0.100644716,643.368682,-737.445495,-707.591666,1445.04,-643.37,100.64,,,
0.31835625,0.101355663,647.436063,-742.114669,-712.058036,1454.17,-647.44,101.36,,,
0.32035625,0.102067151,651.503445,-746.783994,-716.524255,1463.31,-651.50,102.07,,,
0.32235625,0.102779169,655.570827,-751.453473,-720.99032,1472.44,-655.57,102.78,,,
0.32435625,0.103491707,659.638209,-756.123105,-725.456233,1481.58,-659.64,103.49,,,
0.32635625,0.104204754,663.705591,-760.792893,-729.921989,1490.71,-663.71,104.20,,,
0.32835625,0.1049183,667.772974,-765.462838,-734.387588,1499.85,-667.77,104.92,,,
0.33035625,0.105632333,671.840358,-770.132942,-738.853029,1508.99,-671.84,105.63,,,
0.33235625,0.106346844,675.907741,-774.803206,-743.31831,1518.12,-675.91,106.35,,,
0.33435625,0.107061821,679.975126,-779.473631,-747.78343,1527.26,-679.98,107.06,,,
0.33635625,0.107777254,684.04251,-784.144219,-752.248387,1536.39,-684.04,107.78,,,
0.33835625,0.108493131,688.109895,-788.814972,-756.71318,1545.53,-688.11,108.49,,,
0.34035625,0.109209442,692.177281,-793.48589,-761.177807,1554.66,-692.18,109.21,,,
0.34235625,0.109926175,696.244666,-798.156975,-765.642267,1563.80,-696.24,109.93,,,
0.34435625,0.110643321,700.312053,-802.828228,-770.106558,1572.93,-700.31,110.64,,,
0.34635625,0.111360866,704.379439,-807.499652,-774.570679,1582.07,-704.38,111.36,,,
0.34835625,0.112078801,708.446826,-812.171247,-779.034629,1591.21,-708.45,112.08,,,
0.35035625,0.112797114,712.514214,-816.843016,-783.498406,1600.34,-712.51,112.80,,,
0.35235625,0.113515794,716.581602,-821.514958,-787.962008,1609.48,-716.58,113.52,,,
0.35435625,0.114234829,720.64899,-826.187077,-792.425435,1618.61,-720.65,114.23,,,
0.35635625,0.114954208,724.716379,-830.859373,-796.888684,1627.75,-724.72,114.95,,,
0.35835625,0.11567392,728.783768,-835.531847,-801.351754,1636.88,-728.78,115.67,,,
0.36035625,0.116393953,732.851157,-840.204502,-805.814644,1646.02,-732.85,116.39,,,
0.36235625,0.117114296,736.918547,-844.877339,-810.277352,1655.15,-736.92,117.11,,,
0.36435625,0.117834937,740.985938,-849.550359,-814.739875,1664.29,-740.99,117.83,,,
0.36635625,0.118555864,745.053329,-854.223564,-819.202216,1673.43,-745.05,118.56,,,
0.36835625,0.119277067,749.12072,-858.896955,-823.664369,1682.56,-749.12,119.28,,,
0.37035625,0.119998532,753.188112,-863.570534,-828.126334,1691.70,-753.19,120.00,,,
0.37235625,0.12072025,757.255504,-868.244302,-832.58811,1700.83,-757.26,120.72,,,
0.37435625,0.121442207,761.322896,-872.918261,-837.049695,1709.97,-761.32,121.44,,,
0.37635625,0.122164392,765.390289,-877.592412,-841.511087,1719.10,-765.39,122.16,,,
0.37835625,0.122886793,769.457683,-882.266757,-845.972286,1728.24,-769.46,122.89,,,
0.38035625,0.123609399,773.525077,-886.941297,-850.433288,1737.37,-773.53,123.61,,,
0.38235625,0.124332197,777.592471,-891.616034,-854.894095,1746.51,-777.59,124.33,,,
0.38435625,0.125055176,781.659866,-896.290969,-859.354702,1755.65,-781.66,125.06,,,
0.38635625,0.125778323,785.727261,-900.966105,-863.815109,1764.78,-785.73,125.78,,,
0.38835625,0.126501627,789.794656,-905.641441,-868.275315,1773.92,-789.79,126.50,,,
0.39035625,0.127225075,793.862052,-910.316981,-872.735317,1783.05,-793.86,127.23,,,
0.39235625,0.127948656,797.929449,-914.992725,-877.195114,1792.19,-797.93,127.95,,,
0.39435625,0.128672358,801.996846,-919.668674,-881.654705,1801.32,-802.00,128.67,,,
0.39635625,0.129396168,806.064243,-924.344832,-886.114089,1810.46,-806.06,129.40,,,
0.39835625,0.130120074,810.13164,-929.021198,-890.573263,1819.59,-810.13,130.12,,,
0.40035625,0.130844064,814.199039,-933.697775,-895.032226,1828.73,-814.20,130.84,,,
0.40235625,0.131568127,818.266437,-938.374564,-899.490977,1837.87,-818.27,131.57,,,
0.40435625,0.132292249,822.333836,-943.051567,-903.949513,1847.00,-822.33,132.29,,,
0.40635625,0.133016418,826.401235,-947.728786,-908.407835,1856.14,-826.40,133.02,,,
0.40835625,0.133740623,830.468635,-952.40622,-912.865938,1865.27,-830.47,133.74,,,
0.41035625,0.134464852,834.536035,-957.083874,-917.323823,1874.41,-834.54,134.46,,,
0.41235625,0.135189091,838.603436,-961.761747,-921.781487,1883.54,-838.60,135.19,,,
0.41435625,0.135913329,842.670837,-966.439842,-926.23893,1892.68,-842.67,135.91,,,
0.41635625,0.136637553,846.738238,-971.118159,-930.696149,1901.81,-846.74,136.64,,,
0.41835625,0.137361751,850.80564,-975.796702,-935.153143,1910.95,-850.81,137.36,,,
0.42035625,0.138085911,854.873042,-980.47547,-939.609909,1920.09,-854.87,138.09,,,
0.42235625,0.13881002,858.940445,-985.154466,-944.066449,1929.22,-858.94,138.81,,,
0.42435625,0.139534067,863.007848,-989.833692,-948.522758,1938.36,-863.01,139.53,,,
0.42635625,0.140258038,867.075251,-994.513148,-952.978835,1947.49,-867.08,140.26,,,
0.42835625,0.140981922,871.142655,-999.192837,-957.434681,1956.63,-871.14,140.98,,,
0.43035625,0.141705707,875.210059,-1003.87276,-961.89029,1965.76,-875.21,141.71,,,
0.43235625,0.142429378,879.277464,-1008.55292,-966.345664,1974.90,-879.28,142.43,,,
0.43435625,0.143152926,883.344869,-1013.23331,-970.8008,1984.03,-883.34,143.15,,,
0.43635625,0.143876337,887.412274,-1017.91395,-975.255697,1993.17,-887.41,143.88,,,
0.43835625,0.144599598,891.47968,-1022.59482,-979.710353,2002.31,-891.48,144.60,,,
0.44035625,0.145322698,895.547086,-1027.27594,-984.164766,2011.44,-895.55,145.32,,,
0.44235625,0.146045624,899.614492,-1031.9573,-988.618936,2020.58,-899.61,146.05,,,
0.44435625,0.146768364,903.681899,-1036.63891,-993.072858,2029.71,-903.68,146.77,,,
0.44635625,0.147490906,907.749307,-1041.32076,-997.526534,2038.85,-907.75,147.49,,,
0.44835625,0.148213237,911.816714,-1046.00286,-1001.97996,2047.98,-911.82,148.21,,,
0.45035625,0.148935344,915.884122,-1050.68521,-1006.43314,2057.12,-915.88,148.94,,,
0.45235625,0.149657216,919.95153,-1055.36781,-1010.88606,2066.25,-919.95,149.66,,,
0.45435625,0.150378841,924.018939,-1060.05067,-1015.33873,2075.39,-924.02,150.38,,,
0.45635625,0.151100206,928.086348,-1064.73377,-1019.79115,2084.52,-928.09,151.10,,,
0.45835625,0.151821298,932.153757,-1069.41714,-1024.24331,2093.66,-932.15,151.82,,,
0.46035625,0.152542106,936.221167,-1074.10076,-1028.6952,2102.80,-936.22,152.54,,,
0.46235625,0.153262618,940.288577,-1078.78465,-1033.14684,2111.93,-940.29,153.26,,,
0.46435625,0.153982821,944.355987,-1083.46879,-1037.59822,2121.07,-944.36,153.98,,,
0.46635625,0.154702702,948.423397,-1088.1532,-1042.04933,2130.20,-948.42,154.70,,,
0.46835625,0.155422251,952.490808,-1092.83787,-1046.50018,2139.34,-952.49,155.42,,,
0.47035625,0.156141454,956.558219,-1097.52281,-1050.95076,2148.47,-956.56,156.14,,,
0.47235625,0.156860299,960.625631,-1102.20801,-1055.40108,2157.61,-960.63,156.86,,,
0.47435625,0.157578775,964.693043,-1106.89348,-1059.85112,2166.74,-964.69,157.58,,,
0.47635625,0.158296869,968.760455,-1111.57923,-1064.30089,2175.88,-968.76,158.30,,,
0.47835625,0.15901457,972.827867,-1116.26525,-1068.75039,2185.02,-972.83,159.01,,,
0.48035625,0.159731865,976.89528,-1120.95154,-1073.19962,2194.15,-976.90,159.73,,,
0.48235625,0.160448742,980.962693,-1125.6381,-1077.64856,2203.29,-980.96,160.45,,,
0.48435625,0.16116519,985.030106,-1130.32494,-1082.09724,2212.42,-985.03,161.17,,,
0.48635625,0.161881196,989.097519,-1135.01207,-1086.54563,2221.56,-989.10,161.88,,,
0.48835625,0.162596748,993.164933,-1139.69947,-1090.99373,2230.69,-993.16,162.60,,,
0.49035625,0.163311835,997.232347,-1144.38715,-1095.44156,2239.83,-997.23,163.31,,,
0.49235625,0.164026445,1001.29976,-1149.07512,-1099.8891,2248.96,-1001.30,164.03,,,
0.49435625,0.164740566,1005.36718,-1153.76337,-1104.33636,2258.10,-1005.37,164.74,,,
0.49635625,0.165454186,1009.43459,-1158.45191,-1108.78333,2267.24,-1009.43,165.45,,,
0.49835625,0.166167294,1013.502,-1163.14074,-1113.23001,2276.37,-1013.50,166.17,,,
0.50035625,0.166879877,1017.56942,-1167.82986,-1117.67639,2285.51,-1017.57,166.88,,,
0.50235625,0.167591925,1021.63684,-1172.51927,-1122.12249,2294.64,-1021.64,167.59,,,
0.50435625,0.168303425,1025.70425,-1177.20897,-1126.56829,2303.78,-1025.70,168.30,,,
0.50635625,0.169014367,1029.77167,-1181.89896,-1131.0138,2312.91,-1029.77,169.01,,,
0.50835625,0.169724738,1033.83908,-1186.58926,-1135.459,2322.05,-1033.84,169.72,,,
0.51035625,0.170434527,1037.9065,-1191.27985,-1139.90391,2331.18,-1037.91,170.43,,,
0.51235625,0.171143722,1041.97392,-1195.97074,-1144.34852,2340.32,-1041.97,171.14,,,
0.51435625,0.171852313,1046.04133,-1200.66193,-1148.79283,2349.45,-1046.04,171.85,,,
0.51635625,0.172560288,1050.10875,-1205.35343,-1153.23683,2358.59,-1050.11,172.56,,,
0.51835625,0.173267635,1054.17617,-1210.04522,-1157.68053,2367.73,-1054.18,173.27,,,
0.52035625,0.173974344,1058.24358,-1214.73733,-1162.12392,2376.86,-1058.24,173.97,,,
0.52235625,0.174680403,1062.311,-1219.42974,-1166.567,2386.00,-1062.31,174.68,,,
0.52435625,0.175385802,1066.37842,-1224.12246,-1171.00977,2395.13,-1066.38,175.39,,,
0.52635625,0.176090528,1070.44583,-1228.8155,-1175.45223,2404.27,-1070.45,176.09,,,
0.52835625,0.176794571,1074.51325,-1233.50884,-1179.89438,2413.40,-1074.51,176.79,,,
0.53035625,0.177497921,1078.58067,-1238.2025,-1184.33621,2422.54,-1078.58,177.50,,,
0.53235625,0.178200565,1082.64809,-1242.89647,-1188.77773,2431.67,-1082.65,178.20,,,
0.53435625,0.178902494,1086.7155,-1247.59077,-1193.21892,2440.81,-1086.72,178.90,,,
0.53635625,0.179603697,1090.78292,-1252.28538,-1197.6598,2449.95,-1090.78,179.60,,,
0.53835625,0.180304162,1094.85034,-1256.98031,-1202.10036,2459.08,-1094.85,180.30,,,
0.54035625,0.181003879,1098.91776,-1261.67556,-1206.54059,2468.22,-1098.92,181.00,,,
0.54235625,0.181702838,1102.98518,-1266.37113,-1210.9805,2477.35,-1102.99,181.70,,,
0.54435625,0.182401027,1107.0526,-1271.06703,-1215.42008,2486.49,-1107.05,182.40,,,
0.54635625,0.183098438,1111.12001,-1275.76326,-1219.85933,2495.62,-1111.12,183.10,,,
0.54835625,0.183795058,1115.18743,-1280.45982,-1224.29826,2504.76,-1115.19,183.80,,,
0.55035625,0.184490877,1119.25485,-1285.1567,-1228.73685,2513.89,-1119.25,184.49,,,
0.55235625,0.185185886,1123.32227,-1289.85392,-1233.17511,2523.03,-1123.32,185.19,,,
0.55435625,0.185880075,1127.38969,-1294.55147,-1237.61304,2532.16,-1127.39,185.88,,,
0.55635625,0.186573432,1131.45711,-1299.24936,-1242.05063,2541.30,-1131.46,186.57,,,
0.55835625,0.187265948,1135.52452,-1303.94758,-1246.48789,2550.44,-1135.52,187.27,,,
0.56035625,0.187957613,1139.59194,-1308.64614,-1250.9248,2559.57,-1139.59,187.96,,,
0.56235625,0.188648416,1143.65936,-1313.34503,-1255.36138,2568.71,-1143.66,188.65,,,
0.56435625,0.189338349,1147.72678,-1318.04427,-1259.79761,2577.84,-1147.73,189.34,,,
0.56635625,0.1900274,1151.7942,-1322.74385,-1264.2335,2586.98,-1151.79,190.03,,,
0.56835625,0.190715561,1155.86162,-1327.44378,-1268.66904,2596.11,-1155.86,190.72,,,
0.57035625,0.191402822,1159.92904,-1332.14405,-1273.10424,2605.25,-1159.93,191.40,,,
0.57235625,0.192089173,1163.99645,-1336.84467,-1277.53909,2614.38,-1164.00,192.09,,,
0.57435625,0.192774604,1168.06387,-1341.54563,-1281.97359,2623.52,-1168.06,192.77,,,
0.57635625,0.193459106,1172.13129,-1346.24695,-1286.40774,2632.65,-1172.13,193.46,,,
