TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
9.84E-02,2.90E-02,151.968811,-238.546121,-229.166751,467.71,-151.97,28.99,,,
0.10035625,2.96E-02,155.058976,-243.397333,-233.826146,477.22,-155.06,29.60,,,
0.10235625,3.02E-02,158.149141,-248.248579,-238.485508,486.73,-158.15,30.21,,,
0.10435625,3.08E-02,161.239307,-253.09986,-243.144834,496.24,-161.24,30.83,,,
0.10635625,3.14E-02,164.329472,-257.951177,-247.804125,505.76,-164.33,31.44,,,
0.10835625,3.21E-02,167.419637,-262.802531,-252.463379,515.27,-167.42,32.06,,,
0.11035625,3.27E-02,170.509802,-267.653923,-257.122596,524.78,-170.51,32.67,,,
0.11235625,3.33E-02,173.599968,-272.505354,-261.781774,534.29,-173.60,33.29,,,
0.11435625,3.39E-02,176.690133,-277.356823,-266.440914,543.80,-176.69,33.91,,,
0.11635625,3.45E-02,179.780299,-282.208333,-271.100014,553.31,-179.78,34.53,,,
0.11835625,3.51E-02,182.870465,-287.059883,-275.759074,562.82,-182.87,35.15,,,
0.12035625,3.58E-02,185.960631,-291.911476,-280.418092,572.33,-185.96,35.77,,,
0.12235625,3.64E-02,189.050797,-296.763111,-285.077068,581.84,-189.05,36.39,,,
0.12435625,3.70E-02,192.140963,-301.614789,-289.736001,591.35,-192.14,37.01,,,
0.12635625,3.76E-02,195.231129,-306.466511,-294.39489,600.86,-195.23,37.64,,,
0.12835625,3.83E-02,198.321296,-311.318279,-299.053734,610.37,-198.32,38.26,,,
0.13035625,3.89E-02,201.411462,-316.170092,-303.712533,619.88,-201.41,38.88,,,
0.13235625,3.95E-02,204.501629,-321.021952,-308.371286,629.39,-204.50,39.51,,,
0.13435625,4.01E-02,207.591796,-325.87386,-313.029991,638.90,-207.59,40.14,,,
0.13635625,4.08E-02,210.681963,-330.725816,-317.688648,648.41,-210.68,40.76,,,
0.13835625,4.14E-02,213.77213,-335.577821,-322.347256,657.93,-213.77,41.39,,,
0.14035625,4.20E-02,216.862297,-340.429876,-327.005814,667.44,-216.86,42.02,,,
0.14235625,4.26E-02,219.952464,-345.281983,-331.664322,676.95,-219.95,42.65,,,
0.14435625,4.33E-02,223.042631,-350.134141,-336.322778,686.46,-223.04,43.28,,,
0.14635625,4.39E-02,226.132799,-354.986352,-340.981182,695.97,-226.13,43.91,,,
0.14835625,4.45E-02,229.222967,-359.838617,-345.639533,705.48,-229.22,44.54,,,
0.15035625,4.52E-02,232.313135,-364.690936,-350.297829,714.99,-232.31,45.17,,,
0.15235625,4.58E-02,235.403303,-369.54331,-354.956071,724.50,-235.40,45.80,,,
0.15435625,4.64E-02,238.493471,-374.395741,-359.614256,734.01,-238.49,46.44,,,
0.15635625,4.71E-02,241.583639,-379.248229,-364.272385,743.52,-241.58,47.07,,,
0.15835625,4.77E-02,244.673807,-384.100775,-368.930455,753.03,-244.67,47.71,,,
0.16035625,4.83E-02,247.763976,-388.953379,-373.588468,762.54,-247.76,48.34,,,
0.16235625,4.90E-02,250.854145,-393.806044,-378.24642,772.05,-250.85,48.98,,,
0.16435625,4.96E-02,253.944314,-398.658769,-382.904313,781.56,-253.94,49.62,,,
0.16635625,5.03E-02,257.034483,-403.511556,-387.562143,791.07,-257.03,50.25,,,
0.16835625,5.09E-02,260.124652,-408.364406,-392.219912,800.58,-260.12,50.89,,,
0.17035625,5.15E-02,263.214821,-413.217319,-396.877618,810.09,-263.21,51.53,,,
0.17235625,5.22E-02,266.304991,-418.070296,-401.535259,819.61,-266.30,52.17,,,
0.17435625,5.28E-02,269.39516,-422.923339,-406.192835,829.12,-269.40,52.81,,,
0.17635625,5.35E-02,272.48533,-427.776448,-410.850346,838.63,-272.49,53.45,,,
0.17835625,5.41E-02,275.5755,-432.629624,-415.50779,848.14,-275.58,54.10,,,
0.18035625,5.47E-02,278.665671,-437.482868,-420.165165,857.65,-278.67,54.74,,,
0.18235625,5.54E-02,281.755841,-442.336182,-424.822472,867.16,-281.76,55.38,,,
0.18435625,5.60E-02,284.846012,-447.189565,-429.479709,876.67,-284.85,56.03,,,
0.18635625,5.67E-02,287.936183,-452.043019,-434.136876,886.18,-287.94,56.67,,,
0.18835625,5.73E-02,291.026353,-456.896545,-438.793971,895.69,-291.03,57.31,,,
0.19035625,5.80E-02,294.116525,-461.750144,-443.450993,905.20,-294.12,57.96,,,
0.19235625,5.86E-02,297.206696,-466.603817,-448.107942,914.71,-297.21,58.61,,,
0.19435625,5.93E-02,300.296867,-471.457564,-452.764816,924.22,-300.30,59.25,,,
0.19635625,5.99E-02,303.387039,-476.311388,-457.421615,933.73,-303.39,59.90,,,
0.19835625,6.05E-02,306.477211,-481.165288,-462.078338,943.24,-306.48,60.55,,,
0.20035625,6.12E-02,309.567383,-486.019265,-466.734982,952.75,-309.57,61.20,,,
0.20235625,6.18E-02,312.657555,-490.873321,-471.391548,962.26,-312.66,61.85,,,
0.20435625,6.25E-02,315.747728,-495.727457,-476.048036,971.78,-315.75,62.50,,,
0.20635625,6.31E-02,318.837901,-500.581674,-480.704442,981.29,-318.84,63.15,,,
0.20835625,6.38E-02,321.928073,-505.435972,-485.360768,990.80,-321.93,63.80,,,
0.21035625,6.44E-02,325.018247,-510.290352,-490.01701,1000.31,-325.02,64.45,,,
0.21235625,6.51E-02,328.10842,-515.144817,-494.673171,1009.82,-328.11,65.10,,,
0.21435625,6.58E-02,331.198593,-519.999365,-499.329246,1019.33,-331.20,65.75,,,
0.21635625,6.64E-02,334.288767,-524.854,-503.985236,1028.84,-334.29,66.41,,,
0.21835625,6.71E-02,337.378941,-529.708721,-508.641139,1038.35,-337.38,67.06,,,
0.22035625,6.77E-02,340.469115,-534.563529,-513.296955,1047.86,-340.47,67.71,,,
0.22235625,6.84E-02,343.55929,-539.418426,-517.952683,1057.37,-343.56,68.37,,,
0.22435625,6.90E-02,346.649464,-544.273413,-522.608321,1066.88,-346.65,69.02,,,
0.22635625,6.97E-02,349.739639,-549.12849,-527.26387,1076.39,-349.74,69.68,,,
0.22835625,7.03E-02,352.829814,-553.983659,-531.919326,1085.90,-352.83,70.33,,,
0.23035625,7.10E-02,355.919989,-558.83892,-536.57469,1095.41,-355.92,70.99,,,
0.23235625,7.16E-02,359.010165,-563.694275,-541.229961,1104.92,-359.01,71.65,,,
0.23435625,7.23E-02,362.10034,-568.549725,-545.885136,1114.43,-362.10,72.31,,,
0.23635625,7.30E-02,365.190516,-573.405271,-550.540217,1123.95,-365.19,72.96,,,
0.23835625,7.36E-02,368.280692,-578.260913,-555.1952,1133.46,-368.28,73.62,,,
0.24035625,7.43E-02,371.370869,-583.116653,-559.850087,1142.97,-371.37,74.28,,,
0.24235625,7.49E-02,374.461045,-587.972492,-564.504874,1152.48,-374.46,74.94,,,
0.24435625,7.56E-02,377.551222,-592.828431,-569.159562,1161.99,-377.55,75.60,,,
0.24635625,7.63E-02,380.641399,-597.684471,-573.814149,1171.50,-380.64,76.26,,,
0.24835625,7.69E-02,383.731577,-602.540613,-578.468633,1181.01,-383.73,76.92,,,
0.25035625,7.76E-02,386.821754,-607.396858,-583.123015,1190.52,-386.82,77.58,,,
0.25235625,7.82E-02,389.911932,-612.253207,-587.777293,1200.03,-389.91,78.24,,,
0.25435625,7.89E-02,393.00211,-617.109661,-592.431466,1209.54,-393.00,78.90,,,
0.25635625,7.96E-02,396.092288,-621.966221,-597.085533,1219.05,-396.09,79.57,,,
0.25835625,8.02E-02,399.182467,-626.822889,-601.739492,1228.56,-399.18,80.23,,,
0.26035625,8.09E-02,402.272646,-631.679665,-606.393344,1238.07,-402.27,80.89,,,
0.26235625,8.16E-02,405.362825,-636.53655,-611.047086,1247.58,-405.36,81.55,,,
0.26435625,8.22E-02,408.453004,-641.393546,-615.700717,1257.09,-408.45,82.22,,,
0.26635625,8.29E-02,411.543184,-646.250654,-620.354237,1266.60,-411.54,82.88,,,
0.26835625,8.35E-02,414.633363,-651.107874,-625.007644,1276.12,-414.63,83.55,,,
0.27035625,8.42E-02,417.723543,-655.965208,-629.660938,1285.63,-417.72,84.21,,,
0.27235625,8.49E-02,420.813724,-660.822656,-634.314117,1295.14,-420.81,84.87,,,
0.27435625,8.55E-02,423.903904,-665.680221,-638.96718,1304.65,-423.90,85.54,,,
0.27635625,8.62E-02,426.994085,-670.537903,-643.620126,1314.16,-426.99,86.21,,,
0.27835625,8.69E-02,430.084266,-675.395702,-648.272954,1323.67,-430.08,86.87,,,
0.28035625,8.75E-02,433.174447,-680.253621,-652.925663,1333.18,-433.17,87.54,,,
0.28235625,8.82E-02,436.264629,-685.11166,-657.578252,1342.69,-436.26,88.20,,,
0.28435625,8.89E-02,439.35481,-689.969821,-662.230718,1352.20,-439.35,88.87,,,
0.28635625,8.95E-02,442.444993,-694.828103,-666.883063,1361.71,-442.44,89.54,,,
0.28835625,9.02E-02,445.535175,-699.68651,-671.535285,1371.22,-445.54,90.20,,,
0.29035625,9.09E-02,448.625357,-704.545041,-676.18738,1380.73,-448.63,90.87,,,
0.29235625,9.15E-02,451.71554,-709.403698,-680.839352,1390.24,-451.72,91.54,,,
0.29435625,9.22E-02,454.805723,-714.262482,-685.491195,1399.75,-454.81,92.21,,,
0.29635625,9.29E-02,457.895907,-719.121394,-690.142911,1409.26,-457.90,92.87,,,
0.29835625,9.35E-02,460.98609,-723.980435,-694.794497,1418.77,-460.99,93.54,,,
0.30035625,9.42E-02,464.076274,-728.839606,-699.445953,1428.29,-464.08,94.21,,,
0.30235625,9.49E-02,467.166458,-733.698909,-704.097278,1437.80,-467.17,94.88,,,
0.30435625,9.55E-02,470.256642,-738.558344,-708.74847,1447.31,-470.26,95.55,,,
0.30635625,9.62E-02,473.346827,-743.417913,-713.399528,1456.82,-473.35,96.22,,,
0.30835625,9.69E-02,476.437012,-748.277616,-718.050452,1466.33,-476.44,96.88,,,
0.31035625,9.76E-02,479.527197,-753.137455,-722.701239,1475.84,-479.53,97.55,,,
0.31235625,9.82E-02,482.617383,-757.997432,-727.35189,1485.35,-482.62,98.22,,,
0.31435625,9.89E-02,485.707568,-762.857546,-732.002402,1494.86,-485.71,98.89,,,
0.31635625,9.96E-02,488.797754,-767.7178,-736.652775,1504.37,-488.80,99.56,,,
0.31835625,0.100232168,491.88794,-772.578194,-741.303007,1513.88,-491.89,100.23,,,
0.32035625,0.100901991,494.978127,-777.43873,-745.953098,1523.39,-494.98,100.90,,,
0.32235625,0.10157192,498.068313,-782.299408,-750.603046,1532.90,-498.07,101.57,,,
0.32435625,0.102241944,501.1585,-787.16023,-755.252849,1542.41,-501.16,102.24,,,
0.32635625,0.102912056,504.248688,-792.021197,-759.902509,1551.92,-504.25,102.91,,,
0.32835625,0.103582246,507.338875,-796.882311,-764.552021,1561.43,-507.34,103.58,,,
0.33035625,0.104252506,510.429063,-801.743571,-769.201386,1570.94,-510.43,104.25,,,
0.33235625,0.104922827,513.519251,-806.60498,-773.850602,1580.46,-513.52,104.92,,,
0.33435625,0.1055932,516.609439,-811.466538,-778.499669,1589.97,-516.61,105.59,,,
0.33635625,0.106263617,519.699627,-816.328248,-783.148585,1599.48,-519.70,106.26,,,
0.33835625,0.106934069,522.789816,-821.190109,-787.797349,1608.99,-522.79,106.93,,,
0.34035625,0.107604547,525.880005,-826.052123,-792.445959,1618.50,-525.88,107.60,,,
0.34235625,0.108275042,528.970194,-830.914291,-797.094415,1628.01,-528.97,108.28,,,
0.34435625,0.108945545,532.060384,-835.776614,-801.742716,1637.52,-532.06,108.95,,,
0.34635625,0.109616048,535.150574,-840.639094,-806.39086,1647.03,-535.15,109.62,,,
0.34835625,0.110286542,538.240763,-845.501732,-811.038846,1656.54,-538.24,110.29,,,
0.35035625,0.110957019,541.330954,-850.364528,-815.686672,1666.05,-541.33,110.96,,,
0.35235625,0.111627468,544.421144,-855.227485,-820.334339,1675.56,-544.42,111.63,,,
0.35435625,0.112297882,547.511335,-860.090602,-824.981844,1685.07,-547.51,112.30,,,
0.35635625,0.112968251,550.601526,-864.953882,-829.629187,1694.58,-550.60,112.97,,,
0.35835625,0.113638567,553.691717,-869.817326,-834.276366,1704.09,-553.69,113.64,,,
0.36035625,0.114308821,556.781909,-874.680934,-838.92338,1713.60,-556.78,114.31,,,
0.36235625,0.114979004,559.8721,-879.544707,-843.570228,1723.11,-559.87,114.98,,,
0.36435625,0.115649108,562.962292,-884.408648,-848.216909,1732.63,-562.96,115.65,,,
0.36635625,0.116319123,566.052485,-889.272757,-852.863421,1742.14,-566.05,116.32,,,
0.36835625,0.11698904,569.142677,-894.137035,-857.509764,1751.65,-569.14,116.99,,,
0.37035625,0.117658851,572.23287,-899.001484,-862.155936,1761.16,-572.23,117.66,,,
0.37235625,0.118328547,575.323063,-903.866104,-866.801935,1770.67,-575.32,118.33,,,
0.37435625,0.118998119,578.413256,-908.730897,-871.447762,1780.18,-578.41,119.00,,,
0.37635625,0.119667559,581.503449,-913.595864,-876.093414,1789.69,-581.50,119.67,,,
0.37835625,0.120336856,584.593643,-918.461007,-880.738891,1799.20,-584.59,120.34,,,
0.38035625,0.121006004,587.683837,-923.326325,-885.384191,1808.71,-587.68,121.01,,,
0.38235625,0.121674992,590.774031,-928.191822,-890.029313,1818.22,-590.77,121.67,,,
0.38435625,0.122343812,593.864225,-933.057497,-894.674256,1827.73,-593.86,122.34,,,
0.38635625,0.123012455,596.954419,-937.923351,-899.319019,1837.24,-596.95,123.01,,,
0.38835625,0.123680913,600.044614,-942.789387,-903.9636,1846.75,-600.04,123.68,,,
0.39035625,0.124349176,603.134809,-947.655606,-908.607999,1856.26,-603.13,124.35,,,
0.39235625,0.125017236,606.225004,-952.522007,-913.252214,1865.77,-606.23,125.02,,,
0.39435625,0.125685084,609.3152,-957.388593,-917.896244,1875.28,-609.32,125.69,,,
0.39635625,0.126352711,612.405395,-962.255365,-922.540088,1884.80,-612.41,126.35,,,
0.39835625,0.127020109,615.495591,-967.122324,-927.183744,1894.31,-615.50,127.02,,,
0.40035625,0.127687269,618.585787,-971.989472,-931.827212,1903.82,-618.59,127.69,,,
0.40235625,0.128354182,621.675983,-976.856808,-936.470489,1913.33,-621.68,128.35,,,
0.40435625,0.129020839,624.766179,-981.724335,-941.113576,1922.84,-624.77,129.02,,,
0.40635625,0.129687231,627.856376,-986.592054,-945.756471,1932.35,-627.86,129.69,,,
0.40835625,0.130353351,630.946573,-991.459966,-950.399172,1941.86,-630.95,130.35,,,
0.41035625,0.131019189,634.03677,-996.328071,-955.04168,1951.37,-634.04,131.02,,,
0.41235625,0.131684736,637.126967,-1001.19637,-959.68399,1960.88,-637.13,131.68,,,
0.41435625,0.132349985,640.217164,-1006.06487,-964.326104,1970.39,-640.22,132.35,,,
0.41635625,0.133014925,643.307362,-1010.93357,-968.968021,1979.90,-643.31,133.01,,,
0.41835625,0.13367955,646.397559,-1015.80246,-973.609738,1989.41,-646.40,133.68,,,
0.42035625,0.13434385,649.487757,-1020.67155,-978.251254,1998.92,-649.49,134.34,,,
0.42235625,0.135007816,652.577956,-1025.54085,-982.892569,2008.43,-652.58,135.01,,,
0.42435625,0.135671441,655.668154,-1030.41035,-987.53368,2017.94,-655.67,135.67,,,
0.42635625,0.136334714,658.758352,-1035.28005,-992.174588,2027.45,-658.76,136.33,,,
0.42835625,0.136997629,661.848551,-1040.14995,-996.81529,2036.97,-661.85,137.00,,,
0.43035625,0.137660177,664.93875,-1045.02006,-1001.45579,2046.48,-664.94,137.66,,,
0.43235625,0.138322349,668.028948,-1049.89038,-1006.09608,2055.99,-668.03,138.32,,,
0.43435625,0.138984136,671.119148,-1054.76091,-1010.73616,2065.50,-671.12,138.98,,,
0.43635625,0.13964553,674.209347,-1059.63165,-1015.37602,2075.01,-674.21,139.65,,,
0.43835625,0.140306523,677.299546,-1064.50259,-1020.01568,2084.52,-677.30,140.31,,,
0.44035625,0.140967107,680.389746,-1069.37375,-1024.65513,2094.03,-680.39,140.97,,,
0.44235625,0.141627273,683.479945,-1074.24513,-1029.29436,2103.54,-683.48,141.63,,,
0.44435625,0.142287013,686.570145,-1079.11671,-1033.93338,2113.05,-686.57,142.29,,,
0.44635625,0.142946318,689.660345,-1083.98851,-1038.57218,2122.56,-689.66,142.95,,,
0.44835625,0.14360518,692.750545,-1088.86053,-1043.21077,2132.07,-692.75,143.61,,,
0.45035625,0.144263592,695.840745,-1093.73277,-1047.84913,2141.58,-695.84,144.26,,,
0.45235625,0.144921544,698.930946,-1098.60522,-1052.48728,2151.09,-698.93,144.92,,,
0.45435625,0.145579029,702.021146,-1103.4779,-1057.12521,2160.60,-702.02,145.58,,,
0.45635625,0.146236038,705.111347,-1108.35079,-1061.76291,2170.11,-705.11,146.24,,,
0.45835625,0.146892564,708.201548,-1113.22391,-1066.40039,2179.62,-708.20,146.89,,,
0.46035625,0.147548598,711.291749,-1118.09725,-1071.03765,2189.13,-711.29,147.55,,,
0.46235625,0.148204132,714.38195,-1122.97082,-1075.67468,2198.65,-714.38,148.20,,,
0.46435625,0.148859158,717.472151,-1127.84462,-1080.31148,2208.16,-717.47,148.86,,,
0.46635625,0.149513669,720.562352,-1132.71864,-1084.94806,2217.67,-720.56,149.51,,,
0.46835625,0.150167656,723.652553,-1137.59288,-1089.58441,2227.18,-723.65,150.17,,,
0.47035625,0.150821112,726.742755,-1142.46736,-1094.22053,2236.69,-726.74,150.82,,,
0.47235625,0.151474027,729.832956,-1147.34207,-1098.85642,2246.20,-729.83,151.47,,,
0.47435625,0.152126396,732.923158,-1152.21701,-1103.49207,2255.71,-732.92,152.13,,,
0.47635625,0.152778209,736.013359,-1157.09219,-1108.12749,2265.22,-736.01,152.78,,,
0.47835625,0.153429459,739.103561,-1161.96759,-1112.76268,2274.73,-739.10,153.43,,,
0.48035625,0.154080139,742.193763,-1166.84324,-1117.39763,2284.24,-742.19,154.08,,,
0.48235625,0.15473024,745.283965,-1171.71912,-1122.03234,2293.75,-745.28,154.73,,,
0.48435625,0.155379755,748.374167,-1176.59524,-1126.66682,2303.26,-748.37,155.38,,,
0.48635625,0.156028676,751.464369,-1181.47159,-1131.30105,2312.77,-751.46,156.03,,,
0.48835625,0.156676996,754.554571,-1186.34819,-1135.93505,2322.28,-754.55,156.68,,,
0.49035625,0.157324706,757.644773,-1191.22503,-1140.5688,2331.79,-757.64,157.32,,,
0.49235625,0.157971801,760.734976,-1196.10211,-1145.20231,2341.30,-760.73,157.97,,,
0.49435625,0.158618272,763.825178,-1200.97943,-1149.83557,2350.82,-763.83,158.62,,,
0.49635625,0.159264111,766.91538,-1205.857,-1154.46859,2360.33,-766.92,159.26,,,
0.49835625,0.159909312,770.005583,-1210.73481,-1159.10137,2369.84,-770.01,159.91,,,
0.50035625,0.160553866,773.095785,-1215.61288,-1163.73389,2379.35,-773.10,160.55,,,
0.50235625,0.161197767,776.185988,-1220.49119,-1168.36617,2388.86,-776.19,161.20,,,
0.50435625,0.161841008,779.27619,-1225.36974,-1172.9982,2398.37,-779.28,161.84,,,
0.50635625,0.16248358,782.366393,-1230.24855,-1177.62997,2407.88,-782.37,162.48,,,
0.50835625,0.163125478,785.456596,-1235.12761,-1182.2615,2417.39,-785.46,163.13,,,
0.51035625,0.163766693,788.546798,-1240.00693,-1186.89277,2426.90,-788.55,163.77,,,
0.51235625,0.164407219,791.637001,-1244.8865,-1191.52378,2436.41,-791.64,164.41,,,
0.51435625,0.165047049,794.727204,-1249.76632,-1196.15455,2445.92,-794.73,165.05,,,
0.51635625,0.165686175,797.817406,-1254.6464,-1200.78505,2455.43,-797.82,165.69,,,
0.51835625,0.166324591,800.907609,-1259.52673,-1205.41529,2464.94,-800.91,166.32,,,
0.52035625,0.166962289,803.997812,-1264.40733,-1210.04528,2474.45,-804.00,166.96,,,
0.52235625,0.167599264,807.088014,-1269.28818,-1214.67501,2483.96,-807.09,167.60,,,
0.52435625,0.168235507,810.178217,-1274.1693,-1219.30447,2493.47,-810.18,168.24,,,
0.52635625,0.168871013,813.26842,-1279.05068,-1223.93367,2502.98,-813.27,168.87,,,
0.52835625,0.169505774,816.358623,-1283.93232,-1228.56261,2512.49,-816.36,169.51,,,
0.53035625,0.170139785,819.448825,-1288.81422,-1233.19128,2522.01,-819.45,170.14,,,
0.53235625,0.170773037,822.539028,-1293.69639,-1237.81969,2531.52,-822.54,170.77,,,
0.53435625,0.171405525,825.629231,-1298.57883,-1242.44783,2541.03,-825.63,171.41,,,
0.53635625,0.172037242,828.719433,-1303.46153,-1247.0757,2550.54,-828.72,172.04,,,
0.53835625,0.172668181,831.809636,-1308.3445,-1251.70331,2560.05,-831.81,172.67,,,
0.54035625,0.173298337,834.899839,-1313.22775,-1256.33064,2569.56,-834.90,173.30,,,
0.54235625,0.173927702,837.990018,-1318.11128,-1260.95771,2579.07,-837.99,173.93,,,
0.54435625,0.174556271,841.080188,-1322.99508,-1265.58452,2588.58,-841.08,174.56,,,
0.54635625,0.175184037,844.170357,-1327.87916,-1270.21105,2598.09,-844.17,175.18,,,
0.54835625,0.175810993,847.260526,-1332.76352,-1274.83731,2607.60,-847.26,175.81,,,
0.55035625,0.176437135,850.350695,-1337.64815,-1279.4633,2617.11,-850.35,176.44,,,
0.55235625,0.177062454,853.440864,-1342.53305,-1284.089,2626.62,-853.44,177.06,,,
0.55435625,0.177686946,856.531032,-1347.41824,-1288.71443,2636.13,-856.53,177.69,,,
0.55635625,0.178310605,859.621201,-1352.3037,-1293.33958,2645.64,-859.62,178.31,,,
0.55835625,0.178933423,862.71137,-1357.18944,-1297.96445,2655.15,-862.71,178.93,,,
0.56035625,0.179555396,865.801538,-1362.07547,-1302.58903,2664.66,-865.80,179.56,,,
0.56235625,0.180176518,868.891706,-1366.96178,-1307.21334,2674.18,-868.89,180.18,,,
0.56435625,0.180796782,871.981874,-1371.84837,-1311.83736,2683.69,-871.98,180.80,,,
0.56635625,0.181416183,875.072042,-1376.73524,-1316.46109,2693.20,-875.07,181.42,,,
0.56835625,0.182034715,878.16221,-1381.62241,-1321.08454,2702.71,-878.16,182.03,,,
0.57035625,0.182652372,881.252378,-1386.50985,-1325.70771,2712.22,-881.25,182.65,,,
0.57235625,0.18326915,884.342546,-1391.39759,-1330.33058,2721.73,-884.34,183.27,,,
0.57435625,0.183885041,887.432713,-1396.28562,-1334.95317,2731.24,-887.43,183.89,,,
0.57635625,0.184500041,890.522881,-1401.17393,-1339.57546,2740.75,-890.52,184.50,,,
0.57835625,0.185114144,893.613048,-1406.06254,-1344.19747,2750.26,-893.61,185.11,,,
