TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
7.04E-02,1.30E-02,-261.425404,-120.04926,-115.33891,235.39,261.43,13.02,,,
7.24E-02,1.34E-02,-268.856858,-123.461936,-118.617543,242.08,268.86,13.37,,,
7.44E-02,1.37E-02,-276.288313,-126.874618,-121.89617,248.77,276.29,13.71,,,
7.64E-02,1.40E-02,-283.719767,-130.287305,-125.174792,255.46,283.72,14.05,,,
7.84E-02,1.44E-02,-291.151222,-133.699998,-128.453407,262.15,291.15,14.39,,,
8.04E-02,1.47E-02,-298.582676,-137.112697,-131.732017,268.84,298.58,14.73,,,
8.24E-02,1.51E-02,-306.01413,-140.525402,-135.010621,275.54,306.01,15.06,,,
8.44E-02,1.54E-02,-313.445584,-143.938113,-138.289218,282.23,313.45,15.40,,,
8.64E-02,1.57E-02,-320.877037,-147.35083,-141.56781,288.92,320.88,15.73,,,
8.84E-02,1.61E-02,-328.308491,-150.763553,-144.846395,295.61,328.31,16.06,,,
9.04E-02,1.64E-02,-335.739944,-154.176283,-148.124973,302.30,335.74,16.40,,,
9.24E-02,1.67E-02,-343.171398,-157.58902,-151.403545,308.99,343.17,16.73,,,
9.44E-02,1.71E-02,-350.602851,-161.001763,-154.68211,315.68,350.60,17.05,,,
9.64E-02,1.74E-02,-358.034304,-164.414513,-157.960668,322.38,358.03,17.38,,,
9.84E-02,1.77E-02,-365.465757,-167.82727,-161.23922,329.07,365.47,17.71,,,
0.10035625,1.80E-02,-372.89721,-171.240033,-164.517765,335.76,372.90,18.03,,,
0.10235625,1.84E-02,-380.328662,-174.652804,-167.796302,342.45,380.33,18.35,,,
0.10435625,1.87E-02,-387.760115,-178.065582,-171.074833,349.14,387.76,18.68,,,
0.10635625,1.90E-02,-395.191567,-181.478366,-174.353356,355.83,395.19,19.00,,,
0.10835625,1.93E-02,-402.62302,-184.891159,-177.631872,362.52,402.62,19.32,,,
0.11035625,1.96E-02,-410.054472,-188.303958,-180.91038,369.21,410.05,19.64,,,
0.11235625,2.00E-02,-417.485924,-191.716765,-184.188881,375.91,417.49,19.95,,,
0.11435625,2.03E-02,-424.917376,-195.129579,-187.467375,382.60,424.92,20.27,,,
0.11635625,2.06E-02,-432.348828,-198.542402,-190.74586,389.29,432.35,20.58,,,
0.11835625,2.09E-02,-439.780279,-201.955231,-194.024339,395.98,439.78,20.90,,,
0.12035625,2.12E-02,-447.211731,-205.368069,-197.302809,402.67,447.21,21.21,,,
0.12235625,2.15E-02,-454.643182,-208.780914,-200.581272,409.36,454.64,21.52,,,
0.12435625,2.18E-02,-462.074634,-212.193767,-203.859726,416.05,462.07,21.83,,,
0.12635625,2.21E-02,-469.506085,-215.606628,-207.138172,422.74,469.51,22.14,,,
0.12835625,2.24E-02,-476.937536,-219.019498,-210.416611,429.44,476.94,22.45,,,
0.13035625,2.28E-02,-484.368987,-222.432375,-213.695041,436.13,484.37,22.75,,,
0.13235625,2.31E-02,-491.800438,-225.845261,-216.973463,442.82,491.80,23.06,,,
0.13435625,2.34E-02,-499.231889,-229.258154,-220.251877,449.51,499.23,23.36,,,
0.13635625,2.37E-02,-506.66334,-232.671057,-223.530282,456.20,506.66,23.66,,,
0.13835625,2.40E-02,-514.094791,-236.083967,-226.808679,462.89,514.09,23.96,,,
0.14035625,2.43E-02,-521.526242,-239.496886,-230.087068,469.58,521.53,24.26,,,
0.14235625,2.46E-02,-528.957692,-242.909814,-233.365447,476.28,528.96,24.56,,,
0.14435625,2.49E-02,-536.389143,-246.32275,-236.643819,482.97,536.39,24.86,,,
0.14635625,2.52E-02,-543.820593,-249.735694,-239.922181,489.66,543.82,25.16,,,
0.14835625,2.55E-02,-551.252043,-253.148648,-243.200535,496.35,551.25,25.45,,,
0.15035625,2.57E-02,-558.683493,-256.56161,-246.47888,503.04,558.68,25.75,,,
0.15235625,2.60E-02,-566.114944,-259.974581,-249.757216,509.73,566.11,26.04,,,
0.15435625,2.63E-02,-573.546394,-263.387561,-253.035544,516.42,573.55,26.33,,,
0.15635625,2.66E-02,-580.977844,-266.80055,-256.313862,523.11,580.98,26.63,,,
0.15835625,2.69E-02,-588.409293,-270.213548,-259.592171,529.81,588.41,26.92,,,
0.16035625,2.72E-02,-595.840743,-273.626555,-262.870471,536.50,595.84,27.20,,,
0.16235625,2.75E-02,-603.272193,-277.039571,-266.148762,543.19,603.27,27.49,,,
0.16435625,2.78E-02,-610.703643,-280.452596,-269.427044,549.88,610.70,27.78,,,
0.16635625,2.81E-02,-618.135092,-283.865631,-272.705317,556.57,618.14,28.07,,,
0.16835625,2.84E-02,-625.566542,-287.278674,-275.98358,563.26,625.57,28.35,,,
0.17035625,2.86E-02,-632.997991,-290.691727,-279.261834,569.95,633.00,28.63,,,
0.17235625,2.89E-02,-640.429441,-294.104789,-282.540079,576.64,640.43,28.92,,,
0.17435625,2.92E-02,-647.86089,-297.517861,-285.818314,583.34,647.86,29.20,,,
0.17635625,2.95E-02,-655.292339,-300.930942,-289.096539,590.03,655.29,29.48,,,
0.17835625,2.98E-02,-662.723788,-304.344033,-292.374756,596.72,662.72,29.76,,,
0.18035625,3.00E-02,-670.155237,-307.757133,-295.652962,603.41,670.16,30.04,,,
0.18235625,3.03E-02,-677.586686,-311.170243,-298.931159,610.10,677.59,30.31,,,
0.18435625,3.06E-02,-685.018135,-314.583362,-302.209347,616.79,685.02,30.59,,,
0.18635625,3.09E-02,-692.449584,-317.996491,-305.487524,623.48,692.45,30.87,,,
0.18835625,3.11E-02,-699.881033,-321.40963,-308.765692,630.18,699.88,31.14,,,
0.19035625,3.14E-02,-707.312482,-324.822779,-312.04385,636.87,707.31,31.41,,,
0.19235625,3.17E-02,-714.743931,-328.235937,-315.321999,643.56,714.74,31.69,,,
0.19435625,3.20E-02,-722.175379,-331.649105,-318.600137,650.25,722.18,31.96,,,
0.19635625,3.22E-02,-729.606828,-335.062283,-321.878266,656.94,729.61,32.23,,,
0.19835625,3.25E-02,-737.038276,-338.475471,-325.156384,663.63,737.04,32.50,,,
0.20035625,3.28E-02,-744.469725,-341.888669,-328.434493,670.32,744.47,32.76,,,
0.20235625,3.30E-02,-751.901173,-345.301877,-331.712592,677.01,751.90,33.03,,,
0.20435625,3.33E-02,-759.332622,-348.715095,-334.99068,683.71,759.33,33.30,,,
0.20635625,3.36E-02,-766.76407,-352.128322,-338.268759,690.40,766.76,33.56,,,
0.20835625,3.38E-02,-774.195518,-355.54156,-341.546828,697.09,774.20,33.83,,,
0.21035625,3.41E-02,-781.626967,-358.954808,-344.824886,703.78,781.63,34.09,,,
0.21235625,3.44E-02,-789.058415,-362.368067,-348.102934,710.47,789.06,34.35,,,
0.21435625,3.46E-02,-796.489863,-365.781335,-351.380972,717.16,796.49,34.62,,,
0.21635625,3.49E-02,-803.921311,-369.194614,-354.659,723.85,803.92,34.88,,,
0.21835625,3.51E-02,-811.352759,-372.607902,-357.937017,730.54,811.35,35.14,,,
0.22035625,3.54E-02,-818.784207,-376.021201,-361.215025,737.24,818.78,35.39,,,
0.22235625,3.57E-02,-826.215655,-379.434511,-364.493021,743.93,826.22,35.65,,,
0.22435625,3.59E-02,-833.647103,-382.84783,-367.771008,750.62,833.65,35.91,,,
0.22635625,3.62E-02,-841.078551,-386.261161,-371.048984,757.31,841.08,36.16,,,
0.22835625,3.64E-02,-848.509999,-389.674501,-374.32695,764.00,848.51,36.42,,,
0.23035625,3.67E-02,-855.941446,-393.087852,-377.604906,770.69,855.94,36.67,,,
0.23235625,3.69E-02,-863.372894,-396.501213,-380.882851,777.38,863.37,36.93,,,
0.23435625,3.72E-02,-870.804342,-399.914585,-384.160785,784.08,870.80,37.18,,,
0.23635625,3.74E-02,-878.235789,-403.327967,-387.438709,790.77,878.24,37.43,,,
0.23835625,3.77E-02,-885.667237,-406.741359,-390.716623,797.46,885.67,37.68,,,
0.24035625,3.79E-02,-893.098685,-410.154762,-393.994525,804.15,893.10,37.93,,,
0.24235625,3.82E-02,-900.530132,-413.568176,-397.272418,810.84,900.53,38.18,,,
0.24435625,3.84E-02,-907.96158,-416.9816,-400.5503,817.53,907.96,38.43,,,
0.24635625,3.87E-02,-915.393027,-420.395035,-403.828171,824.22,915.39,38.67,,,
0.24835625,3.89E-02,-922.824475,-423.808481,-407.106032,830.91,922.82,38.92,,,
0.25035625,3.92E-02,-930.255922,-427.221937,-410.383881,837.61,930.26,39.17,,,
0.25235625,3.94E-02,-937.687369,-430.635403,-413.661721,844.30,937.69,39.41,,,
0.25435625,3.97E-02,-945.118817,-434.048881,-416.93955,850.99,945.12,39.65,,,
0.25635625,3.99E-02,-952.550264,-437.462369,-420.217367,857.68,952.55,39.90,,,
0.25835625,4.01E-02,-959.981711,-440.875867,-423.495174,864.37,959.98,40.14,,,
0.26035625,4.04E-02,-967.413158,-444.289377,-426.772971,871.06,967.41,40.38,,,
0.26235625,4.06E-02,-974.844606,-447.702897,-430.050757,877.75,974.84,40.62,,,
0.26435625,4.09E-02,-982.276053,-451.116428,-433.328531,884.44,982.28,40.86,,,
0.26635625,4.11E-02,-989.7075,-454.52997,-436.606296,891.14,989.71,41.10,,,
0.26835625,4.13E-02,-997.138947,-457.943522,-439.884049,897.83,997.14,41.33,,,
0.27035625,4.16E-02,-1004.57039,-461.357086,-443.161792,904.52,1004.57,41.57,,,
0.27235625,4.18E-02,-1012.00184,-464.77066,-446.439523,911.21,1012.00,41.81,,,
0.27435625,4.20E-02,-1019.43329,-468.184245,-449.717244,917.90,1019.43,42.04,,,
0.27635625,4.23E-02,-1026.86473,-471.59784,-452.994954,924.59,1026.86,42.28,,,
0.27835625,4.25E-02,-1034.29618,-475.011447,-456.272653,931.28,1034.30,42.51,,,
0.28035625,4.27E-02,-1041.72763,-478.425065,-459.550341,937.98,1041.73,42.74,,,
0.28235625,4.30E-02,-1049.15908,-481.838693,-462.828019,944.67,1049.16,42.97,,,
0.28435625,4.32E-02,-1056.59052,-485.252332,-466.105685,951.36,1056.59,43.20,,,
0.28635625,4.34E-02,-1064.02197,-488.665982,-469.383341,958.05,1064.02,43.44,,,
0.28835625,4.37E-02,-1071.45342,-492.079644,-472.660985,964.74,1071.45,43.66,,,
0.29035625,4.39E-02,-1078.88486,-495.493316,-475.938619,971.43,1078.88,43.89,,,
0.29235625,4.41E-02,-1086.31631,-498.906999,-479.216242,978.12,1086.32,44.12,,,
0.29435625,4.43E-02,-1093.74776,-502.320692,-482.493854,984.81,1093.75,44.35,,,
0.29635625,4.46E-02,-1101.1792,-505.734397,-485.771454,991.51,1101.18,44.58,,,
0.29835625,4.48E-02,-1108.61065,-509.148113,-489.049044,998.20,1108.61,44.80,,,
0.30035625,4.50E-02,-1116.0421,-512.56184,-492.326623,1004.89,1116.04,45.03,,,
0.30235625,4.52E-02,-1123.47354,-515.975578,-495.604191,1011.58,1123.47,45.25,,,
0.30435625,4.55E-02,-1130.90499,-519.389327,-498.881748,1018.27,1130.90,45.47,,,
0.30635625,4.57E-02,-1138.33644,-522.803086,-502.159293,1024.96,1138.34,45.70,,,
0.30835625,4.59E-02,-1145.76788,-526.216857,-505.436828,1031.65,1145.77,45.92,,,
0.31035625,4.61E-02,-1153.19933,-529.630639,-508.714352,1038.34,1153.20,46.14,,,
0.31235625,4.64E-02,-1160.63078,-533.044432,-511.991864,1045.04,1160.63,46.36,,,
0.31435625,4.66E-02,-1168.06222,-536.458236,-515.269366,1051.73,1168.06,46.58,,,
0.31635625,4.68E-02,-1175.49367,-539.87205,-518.546856,1058.42,1175.49,46.80,,,
0.31835625,4.70E-02,-1182.92512,-543.285876,-521.824336,1065.11,1182.93,47.02,,,
0.32035625,4.72E-02,-1190.35656,-546.699713,-525.101805,1071.80,1190.36,47.23,,,
0.32235625,4.74E-02,-1197.78801,-550.113561,-528.379262,1078.49,1197.79,47.45,,,
0.32435625,4.77E-02,-1205.21946,-553.52742,-531.656709,1085.18,1205.22,47.67,,,
0.32635625,4.79E-02,-1212.6509,-556.941291,-534.934144,1091.88,1212.65,47.88,,,
0.32835625,4.81E-02,-1220.08235,-560.355172,-538.211568,1098.57,1220.08,48.10,,,
0.33035625,4.83E-02,-1227.51379,-563.769064,-541.488981,1105.26,1227.51,48.31,,,
0.33235625,4.85E-02,-1234.94524,-567.182967,-544.766383,1111.95,1234.95,48.52,,,
0.33435625,4.87E-02,-1242.37669,-570.596882,-548.043774,1118.64,1242.38,48.73,,,
0.33635625,4.89E-02,-1249.80813,-574.010807,-551.321155,1125.33,1249.81,48.95,,,
0.33835625,4.92E-02,-1257.23958,-577.424744,-554.598523,1132.02,1257.24,49.16,,,
0.34035625,4.94E-02,-1264.67103,-580.838692,-557.875881,1138.71,1264.67,49.37,,,
0.34235625,4.96E-02,-1272.10247,-584.25265,-561.153227,1145.41,1272.10,49.58,,,
0.34435625,4.98E-02,-1279.53392,-587.66662,-564.430563,1152.10,1279.53,49.79,,,
0.34635625,5.00E-02,-1286.96537,-591.080601,-567.707887,1158.79,1286.97,49.99,,,
0.34835625,5.02E-02,-1294.39681,-594.494593,-570.985201,1165.48,1294.40,50.20,,,
0.35035625,5.04E-02,-1301.82826,-597.908596,-574.262503,1172.17,1301.83,50.41,,,
0.35235625,5.06E-02,-1309.2597,-601.32261,-577.539794,1178.86,1309.26,50.62,,,
0.35435625,5.08E-02,-1316.69115,-604.736636,-580.817074,1185.55,1316.69,50.82,,,
0.35635625,5.10E-02,-1324.1226,-608.150672,-584.094343,1192.25,1324.12,51.03,,,
0.35835625,5.12E-02,-1331.55404,-611.564719,-587.371601,1198.94,1331.55,51.23,,,
0.36035625,5.14E-02,-1338.98549,-614.978778,-590.648848,1205.63,1338.99,51.43,,,
0.36235625,5.16E-02,-1346.41694,-618.392848,-593.926083,1212.32,1346.42,51.64,,,
0.36435625,5.18E-02,-1353.84838,-621.806928,-597.203308,1219.01,1353.85,51.84,,,
0.36635625,5.20E-02,-1361.27983,-625.22102,-600.480521,1225.70,1361.28,52.04,,,
0.36835625,5.22E-02,-1368.71127,-628.635123,-603.757724,1232.39,1368.71,52.24,,,
0.37035625,5.24E-02,-1376.14272,-632.049237,-607.034915,1239.08,1376.14,52.44,,,
0.37235625,5.26E-02,-1383.57417,-635.463362,-610.312095,1245.78,1383.57,52.64,,,
0.37435625,5.28E-02,-1391.00561,-638.877499,-613.589264,1252.47,1391.01,52.84,,,
0.37635625,5.30E-02,-1398.43706,-642.291646,-616.866422,1259.16,1398.44,53.04,,,
0.37835625,5.32E-02,-1405.8685,-645.705804,-620.143569,1265.85,1405.87,53.24,,,
0.38035625,5.34E-02,-1413.29995,-649.119974,-623.420704,1272.54,1413.30,53.43,,,
0.38235625,5.36E-02,-1420.7314,-652.534154,-626.697829,1279.23,1420.73,53.63,,,
0.38435625,5.38E-02,-1428.16284,-655.948346,-629.974943,1285.92,1428.16,53.83,,,
0.38635625,5.40E-02,-1435.59429,-659.362548,-633.252045,1292.61,1435.59,54.02,,,
0.38835625,5.42E-02,-1443.02574,-662.776762,-636.529137,1299.31,1443.03,54.22,,,
0.39035625,5.44E-02,-1450.45718,-666.190987,-639.806217,1306.00,1450.46,54.41,,,
0.39235625,5.46E-02,-1457.88863,-669.605223,-643.083287,1312.69,1457.89,54.60,,,
0.39435625,5.48E-02,-1465.32007,-673.01947,-646.360345,1319.38,1465.32,54.80,,,
0.39635625,5.50E-02,-1472.75152,-676.433728,-649.637392,1326.07,1472.75,54.99,,,
0.39835625,5.52E-02,-1480.18297,-679.847997,-652.914428,1332.76,1480.18,55.18,,,
0.40035625,5.54E-02,-1487.61441,-683.262277,-656.191453,1339.45,1487.61,55.37,,,
0.40235625,5.56E-02,-1495.04586,-686.676568,-659.468467,1346.15,1495.05,55.56,,,
0.40435625,5.58E-02,-1502.4773,-690.09087,-662.74547,1352.84,1502.48,55.75,,,
0.40635625,5.59E-02,-1509.90875,-693.505183,-666.022462,1359.53,1509.91,55.94,,,
0.40835625,5.61E-02,-1517.3402,-696.919507,-669.299443,1366.22,1517.34,56.13,,,
0.41035625,5.63E-02,-1524.77164,-700.333842,-672.576413,1372.91,1524.77,56.32,,,
0.41235625,5.65E-02,-1532.20309,-703.748189,-675.853372,1379.60,1532.20,56.50,,,
0.41435625,5.67E-02,-1539.63453,-707.162546,-679.13032,1386.29,1539.63,56.69,,,
0.41635625,5.69E-02,-1547.06598,-710.576914,-682.407257,1392.98,1547.07,56.88,,,
0.41835625,5.71E-02,-1554.49743,-713.991293,-685.684183,1399.68,1554.50,57.06,,,
0.42035625,5.72E-02,-1561.92887,-717.405683,-688.961098,1406.37,1561.93,57.25,,,
0.42235625,5.74E-02,-1569.36032,-720.820085,-692.238001,1413.06,1569.36,57.43,,,
0.42435625,5.76E-02,-1576.79176,-724.234497,-695.514894,1419.75,1576.79,57.62,,,
0.42635625,5.78E-02,-1584.22321,-727.64892,-698.791776,1426.44,1584.22,57.80,,,
0.42835625,5.80E-02,-1591.65466,-731.063354,-702.068647,1433.13,1591.65,57.98,,,
0.43035625,5.82E-02,-1599.0861,-734.477799,-705.345508,1439.82,1599.09,58.16,,,
0.43235625,5.83E-02,-1606.51755,-737.892255,-708.622357,1446.51,1606.52,58.35,,,
0.43435625,5.85E-02,-1613.94899,-741.306722,-711.899195,1453.21,1613.95,58.53,,,
0.43635625,5.87E-02,-1621.38044,-744.7212,-715.176022,1459.90,1621.38,58.71,,,
0.43835625,5.89E-02,-1628.81189,-748.135689,-718.452838,1466.59,1628.81,58.89,,,
0.44035625,5.91E-02,-1636.24333,-751.550189,-721.729643,1473.28,1636.24,59.07,,,
0.44235625,5.92E-02,-1643.67478,-754.964699,-725.006437,1479.97,1643.67,59.25,,,
0.44435625,5.94E-02,-1651.10622,-758.379221,-728.283221,1486.66,1651.11,59.42,,,
0.44635625,5.96E-02,-1658.53767,-761.793753,-731.559993,1493.35,1658.54,59.60,,,
0.44835625,5.98E-02,-1665.96912,-765.208297,-734.836755,1500.05,1665.97,59.78,,,
0.45035625,6.00E-02,-1673.40056,-768.622851,-738.113506,1506.74,1673.40,59.96,,,
0.45235625,6.01E-02,-1680.83201,-772.037416,-741.390246,1513.43,1680.83,60.13,,,
0.45435625,6.03E-02,-1688.26345,-775.451992,-744.666974,1520.12,1688.26,60.31,,,
0.45635625,6.05E-02,-1695.6949,-778.866579,-747.943693,1526.81,1695.69,60.48,,,
0.45835625,6.07E-02,-1703.12635,-782.281177,-751.2204,1533.50,1703.13,60.66,,,
0.46035625,6.08E-02,-1710.55779,-785.695786,-754.497096,1540.19,1710.56,60.83,,,
0.46235625,6.10E-02,-1717.98924,-789.110405,-757.773782,1546.88,1717.99,61.01,,,
0.46435625,6.12E-02,-1725.42068,-792.525035,-761.050457,1553.58,1725.42,61.18,,,
0.46635625,6.14E-02,-1732.85213,-795.939676,-764.327121,1560.27,1732.85,61.35,,,
0.46835625,6.15E-02,-1740.28358,-799.354328,-767.603774,1566.96,1740.28,61.52,,,
0.47035625,6.17E-02,-1747.71502,-802.768991,-770.880416,1573.65,1747.72,61.70,,,
0.47235625,6.19E-02,-1755.14647,-806.183664,-774.157048,1580.34,1755.15,61.87,,,
0.47435625,6.20E-02,-1762.57791,-809.598349,-777.433668,1587.03,1762.58,62.04,,,
0.47635625,6.22E-02,-1770.00936,-813.013044,-780.710278,1593.72,1770.01,62.21,,,
0.47835625,6.24E-02,-1777.4408,-816.427749,-783.986877,1600.41,1777.44,62.38,,,
0.48035625,6.25E-02,-1784.87225,-819.842466,-787.263466,1607.11,1784.87,62.55,,,
0.48235625,6.27E-02,-1792.3037,-823.257193,-790.540044,1613.80,1792.30,62.71,,,
0.48435625,6.29E-02,-1799.73514,-826.671931,-793.816611,1620.49,1799.74,62.88,,,
0.48635625,6.30E-02,-1807.16659,-830.08668,-797.093167,1627.18,1807.17,63.05,,,
0.48835625,6.32E-02,-1814.59803,-833.501439,-800.369712,1633.87,1814.60,63.22,,,
0.49035625,6.34E-02,-1822.02948,-836.91621,-803.646248,1640.56,1822.03,63.38,,,
0.49235625,6.35E-02,-1829.46093,-840.33099,-806.922772,1647.25,1829.46,63.55,,,
0.49435625,6.37E-02,-1836.89237,-843.745782,-810.199285,1653.95,1836.89,63.71,,,
0.49635625,6.39E-02,-1844.32382,-847.160584,-813.475787,1660.64,1844.32,63.88,,,
0.49835625,6.40E-02,-1851.75526,-850.575397,-816.75228,1667.33,1851.76,64.04,,,
0.50035625,6.42E-02,-1859.18671,-853.990221,-820.028762,1674.02,1859.19,64.21,,,
0.50235625,6.44E-02,-1866.61816,-857.405055,-823.305232,1680.71,1866.62,64.37,,,
0.50435625,6.45E-02,-1874.0496,-860.819899,-826.581692,1687.40,1874.05,64.53,,,
0.50635625,6.47E-02,-1881.48105,-864.234755,-829.858141,1694.09,1881.48,64.70,,,
0.50835625,6.49E-02,-1888.91249,-867.649621,-833.13458,1700.78,1888.91,64.86,,,
0.51035625,6.50E-02,-1896.34394,-871.064498,-836.411009,1707.48,1896.34,65.02,,,
0.51235625,6.52E-02,-1903.77539,-874.479385,-839.687426,1714.17,1903.78,65.18,,,
0.51435625,6.53E-02,-1911.20683,-877.894283,-842.963834,1720.86,1911.21,65.34,,,
0.51635625,6.55E-02,-1918.63828,-881.309191,-846.24023,1727.55,1918.64,65.50,,,
0.51835625,6.57E-02,-1926.06972,-884.72411,-849.516616,1734.24,1926.07,65.66,,,
0.52035625,6.58E-02,-1933.50117,-888.139039,-852.792992,1740.93,1933.50,65.82,,,
0.52235625,6.60E-02,-1940.93262,-891.553979,-856.069357,1747.62,1940.93,65.98,,,
0.52435625,6.61E-02,-1948.36406,-894.96893,-859.345711,1754.31,1948.36,66.14,,,
0.52635625,6.63E-02,-1955.79551,-898.383891,-862.622055,1761.01,1955.80,66.30,,,
0.52835625,6.65E-02,-1963.22695,-901.798862,-865.898389,1767.70,1963.23,66.46,,,
0.53035625,6.66E-02,-1970.6584,-905.213844,-869.174712,1774.39,1970.66,66.61,,,
0.53235625,6.68E-02,-1978.08985,-908.628837,-872.451024,1781.08,1978.09,66.77,,,
0.53435625,6.69E-02,-1985.52129,-912.04384,-875.727326,1787.77,1985.52,66.93,,,
0.53635625,6.71E-02,-1992.95274,-915.458853,-879.003618,1794.46,1992.95,67.08,,,
0.53835625,6.72E-02,-2000.38418,-918.873877,-882.279899,1801.15,2000.38,67.24,,,
0.54035625,6.74E-02,-2007.81563,-922.288911,-885.556169,1807.85,2007.82,67.39,,,
0.54235625,6.75E-02,-2015.24708,-925.703956,-888.83243,1814.54,2015.25,67.55,,,
0.54435625,6.77E-02,-2022.67852,-929.119011,-892.10868,1821.23,2022.68,67.70,,,
0.54635625,6.79E-02,-2030.10997,-932.534076,-895.384919,1827.92,2030.11,67.85,,,
0.54835625,6.80E-02,-2037.54141,-935.949152,-898.661148,1834.61,2037.54,68.01,,,
0.55035625,6.82E-02,-2044.97286,-939.364239,-901.937367,1841.30,2044.97,68.16,,,
0.55235625,6.83E-02,-2052.40431,-942.779335,-905.213575,1847.99,2052.40,68.31,,,
0.55435625,6.85E-02,-2059.83575,-946.194442,-908.489773,1854.68,2059.84,68.46,,,
0.55635625,6.86E-02,-2067.2672,-949.609559,-911.765961,1861.38,2067.27,68.62,,,
0.55835625,6.88E-02,-2074.69864,-953.024687,-915.042138,1868.07,2074.70,68.77,,,
0.56035625,6.89E-02,-2082.13009,-956.439825,-918.318305,1874.76,2082.13,68.92,,,
0.56235625,6.91E-02,-2089.56154,-959.854973,-921.594462,1881.45,2089.56,69.07,,,
0.56435625,6.92E-02,-2096.99298,-963.270131,-924.870609,1888.14,2096.99,69.22,,,
0.56635625,6.94E-02,-2104.42443,-966.6853,-928.146745,1894.83,2104.42,69.37,,,
0.56835625,6.95E-02,-2111.85587,-970.100479,-931.42287,1901.52,2111.86,69.51,,,
