TIME, FX_5
2.E-04, -99.8650492
4.E-04, -199.780166
7.E-04, -349.520364
1.15E-03, -574.21231
1.825E-03, -911.252687
2.8375E-03, -1416.8279
4.35625E-03, -2175.23771
6.35625E-03, -3173.89474
8.35625E-03, -4172.42053
1.035625E-02, -5171.03178
1.235625E-02, -6169.6591
1.435625E-02, -7168.28812
1.635625E-02, -8166.91745
1.835625E-02, -9165.96437
2.035625E-02, -10164.4293
2.235625E-02, -11162.9612
2.435625E-02, -12161.5349
2.635625E-02, -13160.1305
2.835625E-02, -14158.7386
3.035625E-02, -15157.3544
3.235625E-02, -16155.9748
3.435625E-02, -17154.5982
3.635625E-02, -18153.2235
3.835625E-02, -19151.8501
4.035625E-02, -20150.4776
4.235625E-02, -21149.1056
4.435625E-02, -22147.734
4.635625E-02, -23146.3628
4.835625E-02, -24144.9917
5.035625E-02, -25143.6208
5.235625E-02, -26142.25
5.435625E-02, -27140.8792
5.635625E-02, -28139.5086
5.835625E-02, -29138.1379
6.035625E-02, -30136.7673
6.235625E-02, -31135.3968
6.435625E-02, -32134.0262
6.635625E-02, -33132.6557
6.835625E-02, -34131.2852
7.035625E-02, -35129.9147
7.235625E-02, -36128.5442
7.435625E-02, -37127.1737
7.635625E-02, -38125.8032
7.835625E-02, -39124.4327
8.035625E-02, -40123.0622
8.235625E-02, -41121.6917
8.435625E-02, -42120.3212
8.635625E-02, -43118.9508
8.835625E-02, -44117.5803
9.035625E-02, -45116.2098
9.235625E-02, -46114.8393
9.435625E-02, -47113.4689
9.635625E-02, -48112.0984
9.835625E-02, -49110.7279
0.10035625, -50109.3574
0.10235625, -51107.987
0.10435625, -52106.6165
0.10635625, -53105.246
0.10835625, -54103.8755
0.11035625, -55102.5051
0.11235625, -56101.1346
0.11435625, -57099.7641
0.11635625, -58098.3937
0.11835625, -59097.0232
0.12035625, -60095.6527
0.12235625, -61094.2823
0.12435625, -62092.9118
0.12635625, -63091.5413
0.12835625, -64090.1708
0.13035625, -65088.8004
0.13235625, -66087.4299
0.13435625, -67086.0594
0.13635625, -68084.689
0.13835625, -69083.3185
0.14035625, -70081.948
0.14235625, -71080.5776
0.14435625, -72079.2071
0.14635625, -73077.8366
0.14835625, -74076.4661
0.15035625, -75075.0957
0.15235625, -76073.7252
0.15435625, -77072.3547
0.15635625, -78070.9843
0.15835625, -79069.6138
0.16035625, -80068.2433
0.16235625, -81066.8729
0.16435625, -82065.5024
0.16635625, -83064.1319
0.16835625, -84062.7615
0.17035625, -85061.391
0.17235625, -86060.0205
0.17435625, -87058.65
0.17635625, -88057.2796
0.17835625, -89055.9091
0.18035625, -90054.5386
0.18235625, -91053.1682
0.18435625, -92051.7977
0.18635625, -93050.4272
0.18835625, -94049.0568
0.19035625, -95047.6863
0.19235625, -96046.3158
0.19435625, -97044.9454
0.19635625, -98043.5749
0.19835625, -99042.2044
0.20035625, -100040.834
0.20235625, -101039.463
0.20435625, -102038.093
0.20635625, -103036.723
0.20835625, -104035.352
0.21035625, -105033.982
0.21235625, -106032.611
0.21435625, -107031.241
0.21635625, -108029.87
0.21835625, -109028.5
0.22035625, -110027.129
0.22235625, -111025.759
0.22435625, -112024.388
0.22635625, -113023.018
0.22835625, -114021.647
0.23035625, -115020.277
0.23235625, -116018.906
0.23435625, -117017.536
0.23635625, -118016.165
0.23835625, -119014.795
0.24035625, -120013.425
0.24235625, -121012.054
0.24435625, -122010.684
0.24635625, -123009.313
0.24835625, -124007.943
0.25035625, -125006.572
0.25235625, -126005.202
0.25435625, -127003.831
0.25635625, -128002.461
0.25835625, -129001.09
0.26035625, -129999.72
0.26235625, -130998.349
0.26435625, -131996.979
0.26635625, -132995.608
0.26835625, -133994.238
0.27035625, -134992.868
0.27235625, -135991.497
0.27435625, -136990.127
0.27635625, -137988.756
0.27835625, -138987.386
0.28035625, -139986.015
0.28235625, -140984.645
0.28435625, -141983.274
0.28635625, -142981.904
0.28835625, -143980.533
0.29035625, -144979.163
0.29235625, -145977.792
0.29435625, -146976.422
0.29635625, -147975.051
0.29835625, -148973.681
0.30035625, -149972.31
0.30235625, -150970.94
0.30435625, -151969.57
0.30635625, -152968.199
0.30835625, -153966.829
0.31035625, -154965.458
0.31235625, -155964.088
0.31435625, -156962.717
0.31635625, -157961.347
0.31835625, -158959.976
0.32035625, -159958.606
0.32235625, -160957.235
0.32435625, -161955.865
0.32635625, -162954.494
0.32835625, -163953.124
0.33035625, -164951.753
0.33235625, -165950.383
0.33435625, -166949.012
0.33635625, -167947.642
0.33835625, -168946.272
0.34035625, -169944.901
0.34235625, -170943.531
0.34435625, -171942.16
0.34635625, -172940.79
0.34835625, -173939.419
0.35035625, -174938.049
0.35235625, -175936.678
0.35435625, -176935.308
0.35635625, -177933.937
0.35835625, -178932.567
0.36035625, -179931.196
0.36235625, -180929.826
0.36435625, -181928.455
0.36635625, -182927.085
0.36835625, -183925.715
0.37035625, -184924.344
0.37235625, -185922.974
0.37435625, -186921.603
0.37635625, -187920.233
0.37835625, -188918.862
0.38035625, -189917.492
0.38235625, -190916.121
0.38435625, -191914.751
0.38635625, -192913.38
0.38835625, -193912.01
0.39035625, -194910.639
0.39235625, -195909.269
0.39435625, -196907.898
0.39635625, -197906.528
0.39835625, -198905.157
0.40035625, -199903.787
0.40235625, -200902.417
0.40435625, -201901.046
0.40635625, -202899.676
0.40835625, -203898.305
0.41035625, -204896.935
0.41235625, -205895.564
0.41435625, -206894.194
0.41635625, -207892.823
0.41835625, -208891.453
0.42035625, -209890.082
0.42235625, -210888.712
0.42435625, -211887.341
0.42635625, -212885.971
0.42835625, -213884.6
0.43035625, -214883.23
0.43235625, -215881.859
0.43435625, -216880.489
0.43635625, -217879.119
0.43835625, -218877.748
0.44035625, -219876.378
0.44235625, -220875.007
0.44435625, -221873.637
0.44635625, -222872.266
0.44835625, -223870.896
0.45035625, -224869.525
0.45235625, -225868.155
0.45435625, -226866.784
0.45635625, -227865.414
0.45835625, -228864.043
0.46035625, -229862.673
0.46235625, -230861.302
0.46435625, -231859.932
0.46635625, -232858.561
0.46835625, -233857.191
0.47035625, -234855.821
0.47235625, -235854.45
0.47435625, -236853.08
0.47635625, -237851.709
0.47835625, -238850.339
0.48035625, -239848.968
0.48235625, -240847.598
0.48435625, -241846.227
0.48635625, -242844.857
0.48835625, -243843.486
0.49035625, -244842.116
0.49235625, -245840.745
0.49435625, -246839.375
0.49635625, -247838.004
0.49835625, -248836.634
0.50035625, -249835.264
0.50235625, -250833.893
0.50435625, -251832.523
0.50635625, -252831.152
0.50835625, -253829.782
0.51035625, -254828.411
0.51235625, -255827.041
0.51435625, -256825.67
0.51635625, -257824.3
0.51835625, -258822.929
0.52035625, -259821.559
0.52235625, -260820.188
0.52435625, -261818.818
0.52635625, -262817.447
0.52835625, -263816.077
0.53035625, -264814.706
0.53235625, -265813.336
0.53435625, -266811.966
0.53635625, -267810.595
0.53835625, -268809.225
0.54035625, -269807.854
0.54235625, -270806.484
0.54435625, -271805.113
0.54635625, -272803.743
0.54835625, -273802.372
0.55035625, -274801.002
0.55235625, -275799.631
0.55435625, -276798.261
0.55635625, -277796.89
0.55835625, -278795.52
0.56035625, -279794.149
0.56235625, -280792.779
0.56435625, -281791.408
0.56635625, -282790.038
0.56835625, -283788.668
0.57035625, -284787.297
0.57235625, -285785.927
0.57435625, -286784.556
0.57635625, -287783.186
0.57835625, -288781.815
0.58035625, -289780.445
0.58235625, -290779.074
0.58435625, -291777.704
0.58635625, -292776.333
0.58835625, -293774.963
0.59035625, -294773.592
0.59235625, -295772.222
0.59435625, -296770.851
0.59635625, -297769.481
0.59835625, -298768.111
0.60035625, -299766.74
0.60235625, -300765.37
0.60435625, -301763.999
0.60635625, -302762.629
0.60835625, -303761.258
0.61035625, -304759.888
0.61235625, -305758.517
0.61435625, -306757.147
0.61635625, -307755.776
0.61835625, -308754.406
0.62035625, -309753.035
0.62235625, -310751.665
0.62435625, -311750.294
0.62635625, -312748.924
0.62835625, -313747.553
0.63035625, -314746.183
0.63235625, -315744.813
0.63435625, -316743.442
0.63635625, -317742.072
0.63835625, -318740.701
0.64035625, -319739.331
0.64235625, -320737.96
0.64435625, -321736.59
0.64635625, -322735.219
0.64835625, -323733.849
0.65035625, -324732.478
0.65235625, -325731.108
0.65435625, -326729.737
0.65635625, -327728.367
0.65835625, -328726.996
0.66035625, -329725.626
0.66235625, -330724.255
0.66435625, -331722.885
0.66635625, -332721.515
0.66835625, -333720.144
0.67035625, -334718.774
0.67235625, -335717.403
0.67435625, -336716.033
0.67635625, -337714.662
0.67835625, -338713.292
0.68035625, -339711.921
0.68235625, -340710.551
0.68435625, -341709.18
0.68635625, -342707.81
0.68835625, -343706.439
0.69035625, -344705.069
0.69235625, -345703.698
0.69435625, -346702.328
0.69635625, -347700.957
0.69835625, -348699.587
0.70035625, -349698.217
0.70235625, -350696.846
0.70435625, -351695.476
0.70635625, -352694.105
0.70835625, -353692.735
0.71035625, -354691.364
0.71235625, -355689.994
0.71435625, -356688.623
0.71635625, -357687.253
0.71835625, -358685.882
0.72035625, -359684.512
0.72235625, -360683.141
0.72435625, -361681.771
0.72635625, -362680.4
0.72835625, -363679.03
0.73035625, -364677.66
0.73235625, -365676.289
0.73435625, -366674.919
0.73635625, -367673.548
0.73835625, -368672.178
0.74035625, -369670.807
0.74235625, -370669.437
0.74435625, -371668.066
0.74635625, -372666.696
0.74835625, -373665.325
0.75035625, -374663.955
0.75235625, -375662.584
0.75435625, -376661.214
0.75635625, -377659.843
0.75835625, -378658.473
0.76035625, -379657.102
0.76235625, -380655.732
0.76435625, -381654.362
0.76635625, -382652.991
0.76835625, -383651.621
0.77035625, -384650.25
0.77235625, -385648.88
0.77435625, -386647.509
0.77635625, -387646.139
0.77835625, -388644.768
0.78035625, -389643.398
0.78235625, -390642.027
0.78435625, -391640.657
0.78635625, -392639.286
0.78835625, -393637.916
0.79035625, -394636.545
0.79235625, -395635.175
0.79435625, -396633.804
0.79635625, -397632.434
0.79835625, -398631.064
0.80035625, -399629.693
0.80235625, -400628.323
0.80435625, -401626.952
0.80635625, -402625.582
0.80835625, -403624.211
0.81035625, -404622.841
0.81235625, -405621.47
0.81435625, -406620.1
0.81635625, -407618.729
0.81835625, -408617.359
0.82035625, -409615.988
0.82235625, -410614.618
0.82435625, -411613.247
0.82635625, -412611.877
0.82835625, -413610.506
0.83035625, -414609.136
0.83235625, -415607.766
0.83435625, -416606.395
0.83635625, -417605.025
0.83835625, -418603.654
0.84035625, -419602.284
0.84235625, -420600.913
0.84435625, -421599.543
0.84635625, -422598.172
0.84835625, -423596.802
0.85035625, -424595.431
0.85235625, -425594.061
0.85435625, -426592.69
0.85635625, -427591.32
0.85835625, -428589.949
0.86035625, -429588.579
0.86235625, -430587.209
0.86435625, -431585.838
0.86635625, -432584.468
0.86835625, -433583.097
0.87035625, -434581.727
0.87235625, -435580.356
0.87435625, -436578.986
0.87635625, -437577.615
0.87835625, -438576.245
0.88035625, -439574.874
0.88235625, -440573.504
0.88435625, -441572.133
0.88635625, -442570.763
0.88835625, -443569.392
0.89035625, -444568.022
