TIME, UY_5
0.32835625, 8.957859583E-02
0.33035625, 9.006553431E-02
0.33235625, 9.055167211E-02
0.33435625, 9.103700859E-02
0.33635625, 9.152154317E-02
0.33835625, 9.200527525E-02
0.34035625, 9.248820427E-02
0.34235625, 9.29703297E-02
0.34435625, 9.345165101E-02
0.34635625, 9.39321677E-02
0.34835625, 9.44118793E-02
0.35035625, 9.489078533E-02
0.35235625, 9.536888536E-02
0.35435625, 9.584617897E-02
0.35635625, 9.632266576E-02
0.35835625, 9.679834533E-02
0.36035625, 9.727321734E-02
0.36235625, 9.774728142E-02
0.36435625, 9.822053727E-02
0.36635625, 9.869298456E-02
0.36835625, 9.916462301E-02
0.37035625, 9.963545236E-02
0.37235625, 0.100105472
0.37435625, 0.100574683
0.37635625, 0.101043083
0.37835625, 0.101510674
0.38035625, 0.101977454
0.38235625, 0.102443424
0.38435625, 0.102908584
0.38635625, 0.103372933
0.38835625, 0.103836471
0.39035625, 0.104299198
0.39235625, 0.104761115
0.39435625, 0.10522222
0.39635625, 0.105682515
0.39835625, 0.106141998
0.40035625, 0.106600671
0.40235625, 0.107058532
0.40435625, 0.107515583
0.40635625, 0.107971822
0.40835625, 0.108427251
0.41035625, 0.108881869
0.41235625, 0.109335676
0.41435625, 0.109788672
0.41635625, 0.110240858
0.41835625, 0.110692234
0.42035625, 0.111142799
0.42235625, 0.111592554
0.42435625, 0.1120415
0.42635625, 0.112489636
0.42835625, 0.112936962
0.43035625, 0.113383479
0.43235625, 0.113829187
0.43435625, 0.114274086
0.43635625, 0.114718177
0.43835625, 0.11516146
0.44035625, 0.115603934
0.44235625, 0.116045602
0.44435625, 0.116486461
0.44635625, 0.116926514
0.44835625, 0.117365761
0.45035625, 0.117804201
0.45235625, 0.118241835
0.45435625, 0.118678664
0.45635625, 0.119114688
0.45835625, 0.119549907
0.46035625, 0.119984322
0.46235625, 0.120417934
0.46435625, 0.120850742
0.46635625, 0.121282747
0.46835625, 0.12171395
0.47035625, 0.122144351
0.47235625, 0.122573951
0.47435625, 0.12300275
0.47635625, 0.123430749
0.47835625, 0.123857948
0.48035625, 0.124284347
0.48235625, 0.124709948
0.48435625, 0.125134752
0.48635625, 0.125558757
0.48835625, 0.125981966
0.49035625, 0.126404378
0.49235625, 0.126825995
0.49435625, 0.127246817
0.49635625, 0.127666845
0.49835625, 0.128086078
0.50035625, 0.128504519
0.50235625, 0.128922167
0.50435625, 0.129339024
0.50635625, 0.12975509
0.50835625, 0.130170365
0.51035625, 0.130584851
0.51235625, 0.130998548
0.51435625, 0.131411456
0.51635625, 0.131823578
0.51835625, 0.132234913
0.52035625, 0.132645462
0.52235625, 0.133055225
0.52435625, 0.133464205
0.52635625, 0.133872401
0.52835625, 0.134279814
0.53035625, 0.134686445
0.53235625, 0.135092296
0.53435625, 0.135497366
0.53635625, 0.135901656
0.53835625, 0.136305168
0.54035625, 0.136707902
0.54235625, 0.137109859
0.54435625, 0.137511041
0.54635625, 0.137911447
0.54835625, 0.138311078
0.55035625, 0.138709937
0.55235625, 0.139108023
0.55435625, 0.139505337
0.55635625, 0.139901881
0.55835625, 0.140297655
0.56035625, 0.14069266
0.56235625, 0.141086897
0.56435625, 0.141480368
0.56635625, 0.141873072
0.56835625, 0.142265011
0.57035625, 0.142656187
0.57235625, 0.143046599
0.57435625, 0.143436249
0.57635625, 0.143825138
0.57835625, 0.144213267
0.58035625, 0.144600636
0.58235625, 0.144987248
0.58435625, 0.145373102
0.58635625, 0.145758201
0.58835625, 0.146142544
0.59035625, 0.146526133
0.59235625, 0.14690897
0.59435625, 0.147291054
0.59635625, 0.147672387
0.59835625, 0.148052971
0.60035625, 0.148432805
0.60235625, 0.148811892
0.60435625, 0.149190232
0.60635625, 0.149567827
0.60835625, 0.149944677
0.61035625, 0.150320783
0.61235625, 0.150696148
0.61435625, 0.151070771
0.61635625, 0.151444653
0.61835625, 0.151817797
0.62035625, 0.152190203
0.62235625, 0.152561872
0.62435625, 0.152932805
0.62635625, 0.153303004
0.62835625, 0.153672469
0.63035625, 0.154041202
0.63235625, 0.154409204
0.63435625, 0.154776475
0.63635625, 0.155143018
0.63835625, 0.155508833
0.64035625, 0.155873922
0.64235625, 0.156238285
0.64435625, 0.156601923
0.64635625, 0.156964839
0.64835625, 0.157327033
0.65035625, 0.157688505
0.65235625, 0.158049259
0.65435625, 0.158409294
0.65635625, 0.158768611
0.65835625, 0.159127213
0.66035625, 0.1594851
0.66235625, 0.159842273
0.66435625, 0.160198733
0.66635625, 0.160554483
0.66835625, 0.160909522
0.67035625, 0.161263853
0.67235625, 0.161617476
0.67435625, 0.161970392
0.67635625, 0.162322603
0.67835625, 0.16267411
0.68035625, 0.163024915
0.68235625, 0.163375018
0.68435625, 0.163724421
0.68635625, 0.164073124
0.68835625, 0.16442113
0.69035625, 0.164768439
0.69235625, 0.165115053
0.69435625, 0.165460972
0.69635625, 0.165806199
0.69835625, 0.166150734
0.70035625, 0.166494579
0.70235625, 0.166837734
0.70435625, 0.167180202
0.70635625, 0.167521982
0.70835625, 0.167863078
0.71035625, 0.168203489
0.71235625, 0.168543218
0.71435625, 0.168882264
0.71635625, 0.169220631
0.71835625, 0.169558318
0.72035625, 0.169895328
0.72235625, 0.170231661
0.72435625, 0.170567318
0.72635625, 0.170902302
0.72835625, 0.171236612
0.73035625, 0.171570252
0.73235625, 0.171903221
0.73435625, 0.172235521
0.73635625, 0.172567153
0.73835625, 0.172898119
0.74035625, 0.17322842
0.74235625, 0.173558057
0.74435625, 0.173887032
0.74635625, 0.174215345
0.74835625, 0.174542999
0.75035625, 0.174869993
0.75235625, 0.17519633
0.75435625, 0.175522011
0.75635625, 0.175847037
0.75835625, 0.17617141
0.76035625, 0.17649513
0.76235625, 0.1768182
0.76435625, 0.177140619
0.76635625, 0.177462391
0.76835625, 0.177783515
0.77035625, 0.178103993
0.77235625, 0.178423827
0.77435625, 0.178743017
0.77635625, 0.179061566
0.77835625, 0.179379474
0.78035625, 0.179696742
0.78235625, 0.180013372
0.78435625, 0.180329366
0.78635625, 0.180644724
0.78835625, 0.180959448
0.79035625, 0.181273539
0.79235625, 0.181586999
0.79435625, 0.181899828
0.79635625, 0.182212028
0.79835625, 0.1825236
0.80035625, 0.182834546
0.80235625, 0.183144867
0.80435625, 0.183454564
0.80635625, 0.183763639
0.80835625, 0.184072092
0.81035625, 0.184379925
0.81235625, 0.18468714
0.81435625, 0.184993737
0.81635625, 0.185299718
0.81835625, 0.185605084
0.82035625, 0.185909837
0.82235625, 0.186213977
0.82435625, 0.186517507
0.82635625, 0.186820427
0.82835625, 0.187122739
0.83035625, 0.187424444
0.83235625, 0.187725542
0.83435625, 0.188026037
0.83635625, 0.188325928
0.83835625, 0.188625217
0.84035625, 0.188923906
0.84235625, 0.189221995
0.84435625, 0.189519487
0.84635625, 0.189816381
0.84835625, 0.190112681
0.85035625, 0.190408386
0.85235625, 0.190703498
0.85435625, 0.190998018
0.85635625, 0.191291948
0.85835625, 0.191585289
0.86035625, 0.191878042
0.86235625, 0.192170209
0.86435625, 0.192461791
0.86635625, 0.192752788
0.86835625, 0.193043203
0.87035625, 0.193333036
0.87235625, 0.19362229
0.87435625, 0.193910964
0.87635625, 0.194199061
0.87835625, 0.194486582
0.88035625, 0.194773527
0.88235625, 0.195059899
0.88435625, 0.195345698
0.88635625, 0.195630926
0.88835625, 0.195915584
0.89035625, 0.196199673
0.89235625, 0.196483195
0.89435625, 0.196766151
0.89635625, 0.197048541
0.89835625, 0.197330368
0.90035625, 0.197611633
0.90235625, 0.197892336
0.90435625, 0.19817248
0.90635625, 0.198452064
0.90835625, 0.198731092
0.91035625, 0.199009563
0.91235625, 0.199287479
0.91435625, 0.199564842
0.91635625, 0.199841652
0.91835625, 0.200117911
0.92035625, 0.20039362
0.92235625, 0.20066878
0.92435625, 0.200943393
0.92635625, 0.20121746
0.92835625, 0.201490981
0.93035625, 0.201763959
0.93235625, 0.202036395
0.93435625, 0.202308289
0.93635625, 0.202579643
0.93835625, 0.202850458
0.94035625, 0.203120735
0.94235625, 0.203390477
0.94435625, 0.203659683
0.94635625, 0.203928355
0.94835625, 0.204196494
0.95035625, 0.204464102
0.95235625, 0.204731179
0.95435625, 0.204997728
0.95635625, 0.205263748
0.95835625, 0.205529242
0.96035625, 0.205794211
0.96235625, 0.206058655
0.96435625, 0.206322577
0.96635625, 0.206585976
0.96835625, 0.206848855
0.97035625, 0.207111214
0.97235625, 0.207373056
0.97435625, 0.20763438
0.97635625, 0.207895188
0.97835625, 0.208155482
0.98035625, 0.208415262
0.98235625, 0.20867453
0.98435625, 0.208933287
0.98635625, 0.209191534
0.98835625, 0.209449273
0.99035625, 0.209706503
0.99235625, 0.209963228
0.99435625, 0.210219447
0.99635625, 0.210475163
0.99835625, 0.210730375
1, 0.210939746
