TIME, FX_2
2.E-04, 0.866025403
4.E-04, 1.73205079
7.E-04, 3.03108884
1.15E-03, 4.97964559
1.825E-03, 7.90247885
2.8375E-03, 12.2867184
4.35625E-03, 18.8630225
6.35625E-03, 27.5230435
8.35625E-03, 36.1831995
1.035625E-02, 44.8434619
1.235625E-02, 53.5037258
1.435625E-02, 62.1639881
1.635625E-02, 70.8242506
1.835625E-02, 79.4845132
2.035625E-02, 88.1447761
2.235625E-02, 96.8050392
2.435625E-02, 105.465303
2.635625E-02, 114.125566
2.835625E-02, 122.78583
3.035625E-02, 131.446094
3.235625E-02, 140.106358
3.435625E-02, 148.766622
3.635625E-02, 157.426887
3.835625E-02, 166.087152
4.035625E-02, 174.747417
4.235625E-02, 183.407682
4.435625E-02, 192.067947
4.635625E-02, 200.728213
4.835625E-02, 209.388479
5.035625E-02, 218.048746
5.235625E-02, 226.709012
5.435625E-02, 235.369279
5.635625E-02, 244.029546
5.835625E-02, 252.689813
6.035625E-02, 261.350081
6.235625E-02, 270.010349
6.435625E-02, 278.670617
6.635625E-02, 287.330886
6.835625E-02, 295.991155
7.035625E-02, 304.651424
7.235625E-02, 313.311693
7.435625E-02, 321.971963
7.635625E-02, 330.632233
7.835625E-02, 339.292504
8.035625E-02, 347.952774
8.235625E-02, 356.613046
8.435625E-02, 365.273317
8.635625E-02, 373.933589
8.835625E-02, 382.593861
9.035625E-02, 391.254134
9.235625E-02, 399.914406
9.435625E-02, 408.57468
9.635625E-02, 417.234953
9.835625E-02, 425.895228
0.10035625, 434.555502
0.10235625, 443.215777
0.10435625, 451.876052
0.10635625, 460.536328
0.10835625, 469.196604
0.11035625, 477.856881
0.11235625, 486.517158
0.11435625, 495.177435
0.11635625, 503.837713
0.11835625, 512.497992
0.12035625, 521.158271
0.12235625, 529.81855
0.12435625, 538.47883
0.12635625, 547.139111
0.12835625, 555.799392
0.13035625, 564.459673
0.13235625, 573.119955
0.13435625, 581.780238
0.13635625, 590.440521
0.13835625, 599.100805
0.14035625, 607.761089
0.14235625, 616.421374
0.14435625, 625.081659
0.14635625, 633.741945
0.14835625, 642.402232
0.15035625, 651.062519
0.15235625, 659.722807
0.15435625, 668.383096
0.15635625, 677.043385
0.15835625, 685.703675
0.16035625, 694.363966
0.16235625, 703.024257
0.16435625, 711.684549
0.16635625, 720.344842
0.16835625, 729.005136
0.17035625, 737.66543
0.17235625, 746.325725
0.17435625, 754.986021
0.17635625, 763.646318
0.17835625, 772.306615
0.18035625, 780.966914
0.18235625, 789.627213
0.18435625, 798.287513
0.18635625, 806.947814
0.18835625, 815.608116
0.19035625, 824.268418
0.19235625, 832.928722
0.19435625, 841.589027
0.19635625, 850.249332
0.19835625, 858.909639
0.20035625, 867.569946
0.20235625, 876.230255
0.20435625, 884.890564
0.20635625, 893.550875
0.20835625, 902.211187
0.21035625, 910.871499
0.21235625, 919.531813
0.21435625, 928.192128
0.21635625, 936.852445
0.21835625, 945.512762
0.22035625, 954.17308
0.22235625, 962.8334
0.22435625, 971.493721
0.22635625, 980.154044
0.22835625, 988.814367
0.23035625, 997.474692
0.23235625, 1006.13502
0.23435625, 1014.79535
0.23635625, 1023.45567
0.23835625, 1032.11601
0.24035625, 1040.77634
0.24235625, 1049.43667
0.24435625, 1058.09701
0.24635625, 1066.75734
0.24835625, 1075.41768
0.25035625, 1084.07802
0.25235625, 1092.73836
0.25435625, 1101.3987
0.25635625, 1110.05905
0.25835625, 1118.71939
0.26035625, 1127.37971
0.26235625, 1136.04002
0.26435625, 1144.70033
0.26635625, 1153.36064
0.26835625, 1162.02096
0.27035625, 1170.68127
0.27235625, 1179.34159
0.27435625, 1188.0019
0.27635625, 1196.66222
0.27835625, 1205.32254
0.28035625, 1213.98286
0.28235625, 1222.64318
0.28435625, 1231.3035
0.28635625, 1239.96382
0.28835625, 1248.62414
