TIME, UY_3
0.298825, 6.721427827E-03
0.299825, 6.724220536E-03
0.300825, 6.726999889E-03
0.301825, 6.729765994E-03
0.302825, 6.732518962E-03
0.303825, 6.735258899E-03
0.304825, 6.737985911E-03
0.305825, 6.740700105E-03
0.306825, 6.743401584E-03
0.307825, 6.746090451E-03
0.308825, 6.748766807E-03
0.309825, 6.751430753E-03
0.310825, 6.754082388E-03
0.311825, 6.756721811E-03
0.312825, 6.759349118E-03
0.313825, 6.761964407E-03
0.314825, 6.764567771E-03
0.315825, 6.767159306E-03
0.316825, 6.769739103E-03
0.317825, 6.772307255E-03
0.318825, 6.774863853E-03
0.319825, 6.777408987E-03
0.320825, 6.779942745E-03
0.321825, 6.782465216E-03
0.322825, 6.784976487E-03
0.323825, 6.787476644E-03
0.324825, 6.789965773E-03
0.325825, 6.792443957E-03
0.326825, 6.79491128E-03
0.327825, 6.797367824E-03
0.328825, 6.799813672E-03
0.329825, 6.802248903E-03
0.330825, 6.804673599E-03
0.331825, 6.807087837E-03
0.332825, 6.809491697E-03
0.333825, 6.811885255E-03
0.334825, 6.814268589E-03
0.335825, 6.816641775E-03
0.336825, 6.819004887E-03
0.337825, 6.821357999E-03
0.338825, 6.823701186E-03
0.339825, 6.82603452E-03
0.340825, 6.828358073E-03
0.341825, 6.830671916E-03
0.342825, 6.832976121E-03
0.343825, 6.835270757E-03
0.344825, 6.837555892E-03
0.345825, 6.839831596E-03
0.346825, 6.842097937E-03
0.347825, 6.844354981E-03
0.348825, 6.846602795E-03
0.349825, 6.848841445E-03
0.350825, 6.851070995E-03
0.351825, 6.853291511E-03
0.352825, 6.855503057E-03
0.353825, 6.857705694E-03
0.354825, 6.859899487E-03
0.355825, 6.862084497E-03
0.356825, 6.864260785E-03
0.357825, 6.866428412E-03
0.358825, 6.868587438E-03
0.359825, 6.870737924E-03
0.360825, 6.872879928E-03
0.361825, 6.875013508E-03
0.362825, 6.877138722E-03
0.363825, 6.879255628E-03
0.364825, 6.881364283E-03
0.365825, 6.883464743E-03
0.366825, 6.885557063E-03
0.367825, 6.887641299E-03
0.368825, 6.889717506E-03
0.369825, 6.891785737E-03
0.370825, 6.893846046E-03
0.371825, 6.895898486E-03
0.372825, 6.897943111E-03
0.373825, 6.899979972E-03
0.374825, 6.902009121E-03
0.375825, 6.904030609E-03
0.376825, 6.906044487E-03
0.377825, 6.908050805E-03
0.378825, 6.910049612E-03
0.379825, 6.912040959E-03
0.380825, 6.914024894E-03
0.381825, 6.916001466E-03
0.382825, 6.917970722E-03
0.383825, 6.919932711E-03
0.384825, 6.921887478E-03
0.385825, 6.923835072E-03
0.386825, 6.925775538E-03
0.387825, 6.927708921E-03
0.388825, 6.929635269E-03
0.389825, 6.931554625E-03
0.390825, 6.933467034E-03
0.391825, 6.935372541E-03
0.392825, 6.937271189E-03
0.393825, 6.939163022E-03
0.394825, 6.941048083E-03
0.395825, 6.942926415E-03
0.396825, 6.944798059E-03
0.397825, 6.946663059E-03
0.398825, 6.948521455E-03
0.399825, 6.950373289E-03
0.400825, 6.952218601E-03
0.401825, 6.954057432E-03
0.402825, 6.955889823E-03
0.403825, 6.957715813E-03
0.404825, 6.959535442E-03
0.405825, 6.961348748E-03
0.406825, 6.96315577E-03
0.407825, 6.964956548E-03
0.408825, 6.966751119E-03
0.409825, 6.968539521E-03
0.410825, 6.970321791E-03
0.411825, 6.972097967E-03
0.412825, 6.973868085E-03
0.413825, 6.975632182E-03
0.414825, 6.977390294E-03
0.415825, 6.979142458E-03
0.416825, 6.980888709E-03
0.417825, 6.982629081E-03
0.418825, 6.984363611E-03
0.419825, 6.986092333E-03
0.420825, 6.987815281E-03
0.421825, 6.98953249E-03
0.422825, 6.991243994E-03
0.423825, 6.992949825E-03
0.424825, 6.994650018E-03
0.425825, 6.996344606E-03
0.426825, 6.99803362E-03
0.427825, 6.999717095E-03
0.428825, 7.001395062E-03
0.429825, 7.003067553E-03
0.430825, 7.0047346E-03
0.431825, 7.006396234E-03
0.432825, 7.008052487E-03
0.433825, 7.009703389E-03
0.434825, 7.011348972E-03
0.435825, 7.012989265E-03
0.436825, 7.0146243E-03
0.437825, 7.016254105E-03
0.438825, 7.017878711E-03
0.439825, 7.019498148E-03
0.440825, 7.021112444E-03
0.441825, 7.022721629E-03
0.442825, 7.024325732E-03
0.443825, 7.02592478E-03
0.444825, 7.027518803E-03
0.445825, 7.029107829E-03
0.446825, 7.030691885E-03
0.447825, 7.032271E-03
0.448825, 7.0338452E-03
0.449825, 7.035414514E-03
0.450825, 7.036978967E-03
0.451825, 7.038538588E-03
0.452825, 7.040093403E-03
0.453825, 7.041643437E-03
0.454825, 7.043188718E-03
0.455825, 7.044729272E-03
0.456825, 7.046265124E-03
0.457825, 7.0477963E-03
0.458825, 7.049322825E-03
0.459825, 7.050844725E-03
0.460825, 7.052362025E-03
0.461825, 7.053874749E-03
0.462825, 7.055382923E-03
0.463825, 7.056886571E-03
0.464825, 7.058385717E-03
0.465825, 7.059880385E-03
0.466825, 7.0613706E-03
0.467825, 7.062856384E-03
0.468825, 7.064337763E-03
0.469825, 7.065814758E-03
0.470825, 7.067287394E-03
0.471825, 7.068755694E-03
0.472825, 7.07021968E-03
0.473825, 7.071679375E-03
0.474825, 7.073134802E-03
0.475825, 7.074585983E-03
0.476825, 7.07603294E-03
0.477825, 7.077475696E-03
0.478825, 7.078914272E-03
0.479825, 7.080348691E-03
0.480825, 7.081778973E-03
0.481825, 7.08320514E-03
0.482825, 7.084627214E-03
0.483825, 7.086045216E-03
0.484825, 7.087459166E-03
0.485825, 7.088869086E-03
0.486825, 7.090274996E-03
0.487825, 7.091676917E-03
0.488825, 7.093074869E-03
0.489825, 7.094468872E-03
0.490825, 7.095858947E-03
0.491825, 7.097245113E-03
0.492825, 7.09862739E-03
0.493825, 7.100005799E-03
0.494825, 7.101380357E-03
0.495825, 7.102751086E-03
0.496825, 7.104118004E-03
0.497825, 7.10548113E-03
0.498825, 7.106840484E-03
0.499825, 7.108196083E-03
0.500825, 7.109547947E-03
0.501825, 7.110896095E-03
0.502825, 7.112240545E-03
0.503825, 7.113581315E-03
0.504825, 7.114918424E-03
0.505825, 7.116251889E-03
0.506825, 7.117581729E-03
0.507825, 7.118907961E-03
0.508825, 7.120230603E-03
0.509825, 7.121549673E-03
0.510825, 7.122865188E-03
0.511825, 7.124177166E-03
0.512825, 7.125485624E-03
0.513825, 7.126790578E-03
0.514825, 7.128092046E-03
0.515825, 7.129390046E-03
0.516825, 7.130684592E-03
0.517825, 7.131975704E-03
0.518825, 7.133263395E-03
0.519825, 7.134547685E-03
0.520825, 7.135828587E-03
0.521825, 7.13710612E-03
0.522825, 7.138380298E-03
0.523825, 7.139651139E-03
0.524825, 7.140918657E-03
0.525825, 7.142182869E-03
0.526825, 7.14344379E-03
0.527825, 7.144701436E-03
0.528825, 7.145955822E-03
0.529825, 7.147206964E-03
0.530825, 7.148454877E-03
0.531825, 7.149699576E-03
0.532825, 7.150941077E-03
0.533825, 7.152179394E-03
0.534825, 7.153414542E-03
0.535825, 7.154646536E-03
0.536825, 7.15587539E-03
0.537825, 7.15710112E-03
0.538825, 7.158323739E-03
0.539825, 7.159543262E-03
0.540825, 7.160759704E-03
0.541825, 7.161973079E-03
0.542825, 7.1631834E-03
0.543825, 7.164390682E-03
0.544825, 7.165594939E-03
0.545825, 7.166796184E-03
0.546825, 7.167994432E-03
0.547825, 7.169189695E-03
0.548825, 7.170381989E-03
0.549825, 7.171571325E-03
0.550825, 7.172757718E-03
0.551825, 7.173941181E-03
0.552825, 7.175121727E-03
0.553825, 7.176299369E-03
0.554825, 7.177474121E-03
0.555825, 7.178645995E-03
0.556825, 7.179815004E-03
0.557825, 7.180981162E-03
0.558825, 7.18214448E-03
0.559825, 7.183304972E-03
0.560825, 7.18446265E-03
0.561825, 7.185617527E-03
