TIME, FX_3
2.E-05, -9.99847698
4.E-05, -19.9969547
7.E-05, -34.9946719
1.15E-04, -57.4912551
1.825E-04, -91.2361626
2.8375E-04, -141.853677
4.35625E-04, -217.78064
6.35625E-04, -317.767976
8.35625E-04, -417.753204
1.035625E-03, -517.737356
1.235625E-03, -617.721609
1.435625E-03, -717.705947
1.635625E-03, -817.690352
1.835625E-03, -917.674813
2.035625E-03, -1017.65932
2.235625E-03, -1117.64387
2.435625E-03, -1217.62844
2.635625E-03, -1317.61305
2.835625E-03, -1417.59768
3.035625E-03, -1517.58232
3.235625E-03, -1617.56698
3.435625E-03, -1717.55166
3.635625E-03, -1817.53635
3.835625E-03, -1917.52105
4.035625E-03, -2017.50575
4.235625E-03, -2117.49047
4.435625E-03, -2217.47519
4.635625E-03, -2317.45991
4.835625E-03, -2417.44464
5.035625E-03, -2517.42938
5.235625E-03, -2617.41412
5.435625E-03, -2717.39886
5.635625E-03, -2817.38361
5.835625E-03, -2917.36835
6.035625E-03, -3017.3531
6.235625E-03, -3117.33786
6.435625E-03, -3217.32261
6.635625E-03, -3317.30736
6.835625E-03, -3417.29212
7.035625E-03, -3517.27688
7.235625E-03, -3617.26164
7.435625E-03, -3717.2464
7.635625E-03, -3817.23116
7.835625E-03, -3917.21592
8.035625E-03, -4017.20068
8.235625E-03, -4117.18544
8.435625E-03, -4217.17021
8.635625E-03, -4317.15497
8.835625E-03, -4417.13973
9.035625E-03, -4517.1245
9.235625E-03, -4617.10926
9.435625E-03, -4717.09403
9.635625E-03, -4817.07879
9.835625E-03, -4917.06356
1.0035625E-02, -5017.04833
1.0235625E-02, -5117.03309
1.0435625E-02, -5217.01786
1.0635625E-02, -5317.00263
1.0835625E-02, -5416.98739
1.1035625E-02, -5516.97216
1.1235625E-02, -5616.95693
1.1435625E-02, -5716.94169
1.1635625E-02, -5816.92646
1.1835625E-02, -5916.91123
1.2035625E-02, -6016.896
1.2235625E-02, -6116.88077
1.2435625E-02, -6216.86553
1.2635625E-02, -6316.8503
