TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
0.27635625,8.28E-02,144.435616,-701.159988,-673.056498,1374.22,-144.44,82.83,,,
0.27835625,8.34E-02,145.4809,-706.238896,-677.922844,1384.16,-145.48,83.42,,,
0.28035625,8.40E-02,146.526183,-711.317903,-682.789091,1394.11,-146.53,84.01,,,
0.28235625,8.46E-02,147.571466,-716.397011,-687.655238,1404.05,-147.57,84.59,,,
0.28435625,8.52E-02,148.616749,-721.476219,-692.521283,1414.00,-148.62,85.18,,,
0.28635625,8.58E-02,149.662033,-726.555529,-697.387226,1423.94,-149.66,85.77,,,
0.28835625,8.64E-02,150.707316,-731.634942,-702.253067,1433.89,-150.71,86.36,,,
0.29035625,8.69E-02,151.752599,-736.714458,-707.118805,1443.83,-151.75,86.95,,,
0.29235625,8.75E-02,152.797882,-741.794077,-711.984439,1453.78,-152.80,87.53,,,
0.29435625,8.81E-02,153.843165,-746.873802,-716.849967,1463.72,-153.84,88.12,,,
0.29635625,8.87E-02,154.888447,-751.953631,-721.715392,1473.67,-154.89,88.71,,,
0.29835625,8.93E-02,155.93373,-757.033566,-726.580709,1483.61,-155.93,89.29,,,
0.30035625,8.99E-02,156.979013,-762.113608,-731.445921,1493.56,-156.98,89.88,,,
0.30235625,9.05E-02,158.024296,-767.193757,-736.311024,1503.50,-158.02,90.46,,,
0.30435625,9.10E-02,159.069578,-772.274015,-741.17602,1513.45,-159.07,91.05,,,
0.30635625,9.16E-02,160.114861,-777.35438,-746.040907,1523.40,-160.11,91.63,,,
0.30835625,9.22E-02,161.160144,-782.434856,-750.905685,1533.34,-161.16,92.21,,,
0.31035625,9.28E-02,162.205426,-787.515441,-755.770352,1543.29,-162.21,92.80,,,
0.31235625,9.34E-02,163.250709,-792.596137,-760.634908,1553.23,-163.25,93.38,,,
0.31435625,9.40E-02,164.295991,-797.676945,-765.499354,1563.18,-164.30,93.96,,,
0.31635625,9.45E-02,165.341274,-802.757864,-770.363686,1573.12,-165.34,94.54,,,
0.31835625,9.51E-02,166.386556,-807.838897,-775.227907,1583.07,-166.39,95.12,,,
0.32035625,9.57E-02,167.431838,-812.920042,-780.092013,1593.01,-167.43,95.70,,,
0.32235625,9.63E-02,168.477121,-818.001302,-784.956005,1602.96,-168.48,96.28,,,
0.32435625,9.69E-02,169.522403,-823.082677,-789.819883,1612.90,-169.52,96.86,,,
0.32635625,9.74E-02,170.567685,-828.164168,-794.683644,1622.85,-170.57,97.44,,,
0.32835625,9.80E-02,171.612967,-833.245774,-799.54729,1632.79,-171.61,98.02,,,
0.33035625,9.86E-02,172.658249,-838.327498,-804.410818,1642.74,-172.66,98.60,,,
0.33235625,9.92E-02,173.703531,-843.409339,-809.274229,1652.68,-173.70,99.18,,,
0.33435625,9.98E-02,174.748813,-848.491298,-814.137521,1662.63,-174.75,99.75,,,
0.33635625,0.10033159,175.794095,-853.573376,-819.000695,1672.57,-175.79,100.33,,,
0.33835625,0.100907726,176.839377,-858.655573,-823.863749,1682.52,-176.84,100.91,,,
0.34035625,0.101483339,177.884659,-863.737891,-828.726682,1692.46,-177.88,101.48,,,
0.34235625,0.102058425,178.929941,-868.82033,-833.589495,1702.41,-178.93,102.06,,,
0.34435625,0.102632981,179.975223,-873.90289,-838.452186,1712.36,-179.98,102.63,,,
0.34635625,0.103207003,181.020505,-878.985572,-843.314755,1722.30,-181.02,103.21,,,
0.34835625,0.103780485,182.065787,-884.068378,-848.177201,1732.25,-182.07,103.78,,,
0.35035625,0.104353425,183.111068,-889.151307,-853.039523,1742.19,-183.11,104.35,,,
0.35235625,0.104925817,184.15635,-894.23436,-857.90172,1752.14,-184.16,104.93,,,
0.35435625,0.105497659,185.201632,-899.317538,-862.763793,1762.08,-185.20,105.50,,,
0.35635625,0.106068946,186.246913,-904.400841,-867.625741,1772.03,-186.25,106.07,,,
0.35835625,0.106639673,187.292195,-909.484271,-872.487561,1781.97,-187.29,106.64,,,
0.36035625,0.107209838,188.337476,-914.567827,-877.349256,1791.92,-188.34,107.21,,,
0.36235625,0.107779435,189.382758,-919.651511,-882.210822,1801.86,-189.38,107.78,,,
0.36435625,0.108348462,190.42804,-924.735323,-887.07226,1811.81,-190.43,108.35,,,
0.36635625,0.108916914,191.473321,-929.819264,-891.93357,1821.75,-191.47,108.92,,,
0.36835625,0.109484788,192.518602,-934.903334,-896.79475,1831.70,-192.52,109.48,,,
0.37035625,0.110052079,193.563884,-939.987534,-901.655799,1841.64,-193.56,110.05,,,
0.37235625,0.110618784,194.609165,-945.071865,-906.516717,1851.59,-194.61,110.62,,,
0.37435625,0.1111849,195.654446,-950.156328,-911.377506,1861.53,-195.65,111.18,,,
0.37635625,0.111750421,196.699728,-955.240922,-916.238161,1871.48,-196.70,111.75,,,
0.37835625,0.112315345,197.745009,-960.325649,-921.098683,1881.42,-197.75,112.32,,,
0.38035625,0.112879668,198.79029,-965.410509,-925.959073,1891.37,-198.79,112.88,,,
0.38235625,0.113443387,199.835572,-970.495503,-930.819328,1901.31,-199.84,113.44,,,
0.38435625,0.114006497,200.880853,-975.580632,-935.679449,1911.26,-200.88,114.01,,,
0.38635625,0.114568995,201.926134,-980.665896,-940.539434,1921.21,-201.93,114.57,,,
0.38835625,0.115130877,202.971415,-985.751296,-945.399283,1931.15,-202.97,115.13,,,
0.39035625,0.11569214,204.016696,-990.836832,-950.258996,1941.10,-204.02,115.69,,,
0.39235625,0.116252781,205.061977,-995.922505,-955.118571,1951.04,-205.06,116.25,,,
0.39435625,0.116812795,206.107258,-1001.00832,-959.978009,1960.99,-206.11,116.81,,,
0.39635625,0.11737218,207.152539,-1006.09427,-964.837308,1970.93,-207.15,117.37,,,
0.39835625,0.117930932,208.19782,-1011.18035,-969.696469,1980.88,-208.20,117.93,,,
0.40035625,0.118489048,209.243101,-1016.26658,-974.555489,1990.82,-209.24,118.49,,,
0.40235625,0.119046523,210.288382,-1021.35295,-979.414369,2000.77,-210.29,119.05,,,
0.40435625,0.119603355,211.333663,-1026.43946,-984.273109,2010.71,-211.33,119.60,,,
0.40635625,0.120159541,212.378944,-1031.52611,-989.131706,2020.66,-212.38,120.16,,,
0.40835625,0.120715077,213.424225,-1036.6129,-993.990162,2030.60,-213.42,120.72,,,
0.41035625,0.12126996,214.469506,-1041.69983,-998.848475,2040.55,-214.47,121.27,,,
0.41235625,0.121824186,215.514787,-1046.78691,-1003.70664,2050.49,-215.51,121.82,,,
0.41435625,0.122377753,216.560068,-1051.87413,-1008.56467,2060.44,-216.56,122.38,,,
0.41635625,0.122930657,217.605349,-1056.9615,-1013.42255,2070.38,-217.61,122.93,,,
0.41835625,0.123482895,218.650629,-1062.04901,-1018.28029,2080.33,-218.65,123.48,,,
0.42035625,0.124034464,219.69591,-1067.13667,-1023.13788,2090.27,-219.70,124.03,,,
0.42235625,0.124585361,220.741191,-1072.22447,-1027.99532,2100.22,-220.74,124.59,,,
0.42435625,0.125135582,221.786472,-1077.31242,-1032.85262,2110.17,-221.79,125.14,,,
0.42635625,0.125685125,222.831752,-1082.40052,-1037.70977,2120.11,-222.83,125.69,,,
0.42835625,0.126233987,223.877033,-1087.48877,-1042.56677,2130.06,-223.88,126.23,,,
0.43035625,0.126782164,224.922314,-1092.57716,-1047.42362,2140.00,-224.92,126.78,,,
0.43235625,0.127329654,225.967594,-1097.66571,-1052.28032,2149.95,-225.97,127.33,,,
0.43435625,0.127876454,227.012875,-1102.7544,-1057.13687,2159.89,-227.01,127.88,,,
0.43635625,0.128422561,228.058156,-1107.84325,-1061.99327,2169.84,-228.06,128.42,,,
0.43835625,0.128967971,229.103436,-1112.93224,-1066.84953,2179.78,-229.10,128.97,,,
0.44035625,0.129512683,230.148717,-1118.02139,-1071.70562,2189.73,-230.15,129.51,,,
0.44235625,0.130056693,231.193998,-1123.11069,-1076.56157,2199.67,-231.19,130.06,,,
0.44435625,0.130599998,232.239278,-1128.20014,-1081.41736,2209.62,-232.24,130.60,,,
0.44635625,0.131142596,233.284559,-1133.28974,-1086.273,2219.56,-233.28,131.14,,,
0.44835625,0.131684484,234.32984,-1138.3795,-1091.12849,2229.51,-234.33,131.68,,,
0.45035625,0.13222566,235.37512,-1143.46942,-1095.98382,2239.45,-235.38,132.23,,,
0.45235625,0.13276612,236.420401,-1148.55949,-1100.839,2249.40,-236.42,132.77,,,
0.45435625,0.133305861,237.465681,-1153.64971,-1105.69402,2259.34,-237.47,133.31,,,
0.45635625,0.133844882,238.510962,-1158.74009,-1110.54888,2269.29,-238.51,133.84,,,
0.45835625,0.13438318,239.556242,-1163.83063,-1115.40359,2279.23,-239.56,134.38,,,
0.46035625,0.134920752,240.601523,-1168.92133,-1120.25814,2289.18,-240.60,134.92,,,
0.46235625,0.135457595,241.646803,-1174.01218,-1125.11253,2299.12,-241.65,135.46,,,
0.46435625,0.135993708,242.692084,-1179.10319,-1129.96676,2309.07,-242.69,135.99,,,
0.46635625,0.136529087,243.737364,-1184.19436,-1134.82083,2319.02,-243.74,136.53,,,
0.46835625,0.13706373,244.782645,-1189.2857,-1139.67475,2328.96,-244.78,137.06,,,
0.47035625,0.137597635,245.827925,-1194.37719,-1144.5285,2338.91,-245.83,137.60,,,
0.47235625,0.138130799,246.873206,-1199.46884,-1149.38209,2348.85,-246.87,138.13,,,
0.47435625,0.13866322,247.918486,-1204.56065,-1154.23552,2358.80,-247.92,138.66,,,
0.47635625,0.139194895,248.963767,-1209.65263,-1159.08879,2368.74,-248.96,139.19,,,
0.47835625,0.139725823,250.009047,-1214.74476,-1163.94189,2378.69,-250.01,139.73,,,
0.48035625,0.140256001,251.054328,-1219.83707,-1168.79484,2388.63,-251.05,140.26,,,
0.48235625,0.140785426,252.099608,-1224.92953,-1173.64762,2398.58,-252.10,140.79,,,
0.48435625,0.141314097,253.144889,-1230.02216,-1178.50023,2408.52,-253.14,141.31,,,
0.48635625,0.141842011,254.190169,-1235.11495,-1183.35268,2418.47,-254.19,141.84,,,
0.48835625,0.142369167,255.23545,-1240.20791,-1188.20497,2428.41,-255.24,142.37,,,
0.49035625,0.142895561,256.28073,-1245.30103,-1193.05708,2438.36,-256.28,142.90,,,
0.49235625,0.143421191,257.32601,-1250.39432,-1197.90904,2448.30,-257.33,143.42,,,
0.49435625,0.143946057,258.371291,-1255.48778,-1202.76082,2458.25,-258.37,143.95,,,
0.49635625,0.144470155,259.416571,-1260.58141,-1207.61244,2468.19,-259.42,144.47,,,
0.49835625,0.144993484,260.461852,-1265.6752,-1212.46389,2478.14,-260.46,144.99,,,
0.50035625,0.145516041,261.507132,-1270.76916,-1217.31517,2488.08,-261.51,145.52,,,
0.50235625,0.146037825,262.552413,-1275.86329,-1222.16628,2498.03,-262.55,146.04,,,
0.50435625,0.146558834,263.597693,-1280.95759,-1227.01722,2507.97,-263.60,146.56,,,
0.50635625,0.147079065,264.642974,-1286.05206,-1231.868,2517.92,-264.64,147.08,,,
0.50835625,0.147598517,265.688254,-1291.1467,-1236.7186,2527.87,-265.69,147.60,,,
0.51035625,0.148117188,266.733535,-1296.24151,-1241.56903,2537.81,-266.73,148.12,,,
0.51235625,0.148635075,267.778815,-1301.33649,-1246.41929,2547.76,-267.78,148.64,,,
0.51435625,0.149152179,268.824096,-1306.43165,-1251.26937,2557.70,-268.82,149.15,,,
0.51635625,0.149668495,269.869376,-1311.52697,-1256.11929,2567.65,-269.87,149.67,,,
0.51835625,0.150184023,270.914657,-1316.62248,-1260.96903,2577.59,-270.91,150.18,,,
0.52035625,0.150698761,271.959937,-1321.71815,-1265.81859,2587.54,-271.96,150.70,,,
0.52235625,0.151212708,273.005217,-1326.814,-1270.66798,2597.48,-273.01,151.21,,,
0.52435625,0.151725861,274.050498,-1331.91002,-1275.5172,2607.43,-274.05,151.73,,,
0.52635625,0.152238218,275.095778,-1337.00622,-1280.36624,2617.37,-275.10,152.24,,,
0.52835625,0.152749779,276.141059,-1342.10259,-1285.21511,2627.32,-276.14,152.75,,,
0.53035625,0.153260542,277.186339,-1347.19914,-1290.0638,2637.26,-277.19,153.26,,,
0.53235625,0.153770504,278.23162,-1352.29587,-1294.91231,2647.21,-278.23,153.77,,,
0.53435625,0.154279665,279.276901,-1357.39277,-1299.76065,2657.15,-279.28,154.28,,,
0.53635625,0.154788023,280.322181,-1362.48986,-1304.60881,2667.10,-280.32,154.79,,,
0.53835625,0.155295576,281.367462,-1367.58712,-1309.45678,2677.04,-281.37,155.30,,,
0.54035625,0.155802323,282.412742,-1372.68456,-1314.30458,2686.99,-282.41,155.80,,,
0.54235625,0.156308262,283.458023,-1377.78217,-1319.15221,2696.93,-283.46,156.31,,,
0.54435625,0.156813393,284.503303,-1382.87997,-1323.99965,2706.88,-284.50,156.81,,,
0.54635625,0.157317713,285.548584,-1387.97795,-1328.84691,2716.82,-285.55,157.32,,,
0.54835625,0.157821222,286.593864,-1393.07611,-1333.69399,2726.77,-286.59,157.82,,,
0.55035625,0.158323917,287.639145,-1398.17445,-1338.54089,2736.72,-287.64,158.32,,,
0.55235625,0.158825798,288.684426,-1403.27297,-1343.3876,2746.66,-288.68,158.83,,,
0.55435625,0.159326863,289.729706,-1408.37167,-1348.23414,2756.61,-289.73,159.33,,,
0.55635625,0.159827111,290.774987,-1413.47056,-1353.08049,2766.55,-290.77,159.83,,,
0.55835625,0.160326541,291.820268,-1418.56963,-1357.92666,2776.50,-291.82,160.33,,,
0.56035625,0.160825152,292.865548,-1423.66888,-1362.77264,2786.44,-292.87,160.83,,,
0.56235625,0.161322941,293.910829,-1428.76832,-1367.61845,2796.39,-293.91,161.32,,,
0.56435625,0.161819909,294.956109,-1433.86794,-1372.46406,2806.33,-294.96,161.82,,,
0.56635625,0.162316054,296.00139,-1438.96775,-1377.30949,2816.28,-296.00,162.32,,,
0.56835625,0.162811374,297.046671,-1444.06774,-1382.15474,2826.22,-297.05,162.81,,,
0.57035625,0.16330587,298.091952,-1449.16792,-1386.9998,2836.17,-298.09,163.31,,,
0.57235625,0.163799539,299.137232,-1454.26828,-1391.84467,2846.11,-299.14,163.80,,,
0.57435625,0.16429238,300.182513,-1459.36883,-1396.68936,2856.06,-300.18,164.29,,,
0.57635625,0.164784393,301.227794,-1464.46957,-1401.53385,2866.00,-301.23,164.78,,,
