TIME, FY_4
2.E-04, -0.364140962
4.E-04, -0.728281968
7.E-04, -1.27449351
1.15E-03, -2.09381116
1.825E-03, -3.32278916
2.8375E-03, -5.16626356
4.35625E-03, -7.93151111
6.35625E-03, -11.5730695
8.35625E-03, -15.2145446
1.035625E-02, -18.8559545
1.235625E-02, -22.4973623
1.435625E-02, -26.1387694
1.635625E-02, -29.7801746
1.835625E-02, -33.4215776
2.035625E-02, -37.0629781
2.235625E-02, -40.7043759
2.435625E-02, -44.3457709
2.635625E-02, -47.9871627
2.835625E-02, -51.628551
3.035625E-02, -55.2699357
3.235625E-02, -58.9113166
3.435625E-02, -62.5526934
3.635625E-02, -66.1940659
3.835625E-02, -69.8354339
4.035625E-02, -73.4767972
4.235625E-02, -77.1181555
4.435625E-02, -80.7595088
4.635625E-02, -84.4008566
4.835625E-02, -88.0421989
5.035625E-02, -91.6835355
5.235625E-02, -95.3248661
5.435625E-02, -98.9661906
5.635625E-02, -102.607509
5.835625E-02, -106.24882
6.035625E-02, -109.890125
6.235625E-02, -113.531423
6.435625E-02, -117.172714
6.635625E-02, -120.813998
6.835625E-02, -124.455275
7.035625E-02, -128.096544
7.235625E-02, -131.737805
7.435625E-02, -135.379058
7.635625E-02, -139.020303
7.835625E-02, -142.66154
8.035625E-02, -146.302768
8.235625E-02, -149.943988
8.435625E-02, -153.585199
8.635625E-02, -157.226402
8.835625E-02, -160.867595
9.035625E-02, -164.508779
9.235625E-02, -168.149954
9.435625E-02, -171.79112
9.635625E-02, -175.432276
9.835625E-02, -179.073422
0.10035625, -182.714558
0.10235625, -186.355684
0.10435625, -189.996801
0.10635625, -193.637907
0.10835625, -197.279002
0.11035625, -200.920087
0.11235625, -204.561162
0.11435625, -208.202225
0.11635625, -211.843278
0.11835625, -215.48432
0.12035625, -219.125351
0.12235625, -222.76637
0.12435625, -226.407378
0.12635625, -230.048375
0.12835625, -233.68936
0.13035625, -237.330334
0.13235625, -240.971296
0.13435625, -244.612246
0.13635625, -248.253183
0.13835625, -251.894109
0.14035625, -255.535023
0.14235625, -259.175924
0.14435625, -262.816813
0.14635625, -266.45769
0.14835625, -270.098554
0.15035625, -273.739405
0.15235625, -277.380244
0.15435625, -281.021069
0.15635625, -284.661882
0.15835625, -288.302682
0.16035625, -291.943469
0.16235625, -295.584243
0.16435625, -299.225003
0.16635625, -302.86575
0.16835625, -306.506483
0.17035625, -310.147204
0.17235625, -313.78791
0.17435625, -317.428603
0.17635625, -321.069282
0.17835625, -324.709948
0.18035625, -328.350599
0.18235625, -331.991237
0.18435625, -335.631861
0.18635625, -339.27247
0.18835625, -342.913066
0.19035625, -346.553647
0.19235625, -350.194214
0.19435625, -353.834767
0.19635625, -357.475305
0.19835625, -361.115829
0.20035625, -364.756339
0.20235625, -368.396833
0.20435625, -372.037314
0.20635625, -375.677779
0.20835625, -379.31823
0.21035625, -382.958666
0.21235625, -386.599087
0.21435625, -390.239494
0.21635625, -393.879885
0.21835625, -397.520262
0.22035625, -401.160623
0.22235625, -404.80097
0.22435625, -408.441301
0.22635625, -412.081617
0.22835625, -415.721918
0.23035625, -419.362204
0.23235625, -423.002474
0.23435625, -426.642729
0.23635625, -430.282968
0.23835625, -433.923193
0.24035625, -437.563401
0.24235625, -441.203594
0.24435625, -444.843772
0.24635625, -448.483934
0.24835625, -452.12408
0.25035625, -455.764211
0.25235625, -459.404326
0.25435625, -463.044425
0.25635625, -466.684509
0.25835625, -470.324577
0.26035625, -473.964629
0.26235625, -477.604665
0.26435625, -481.244685
0.26635625, -484.884689
0.26835625, -488.524678
0.27035625, -492.16465
0.27235625, -495.804606
0.27435625, -499.444547
0.27635625, -503.084471
0.27835625, -506.724379
0.28035625, -510.364271
0.28235625, -514.004147
0.28435625, -517.644007
0.28635625, -521.28385
0.28835625, -524.923678
0.29035625, -528.563489
0.29235625, -532.203284
0.29435625, -535.843063
0.29635625, -539.482825
0.29835625, -543.122571
0.30035625, -546.762301
0.30235625, -550.402014
0.30435625, -554.041711
0.30635625, -557.681392
0.30835625, -561.321056
0.31035625, -564.960704
0.31235625, -568.600335
0.31435625, -572.23995
0.31635625, -575.879549
0.31835625, -579.519131
0.32035625, -583.158696
0.32235625, -586.798245
0.32435625, -590.437778
0.32635625, -594.077294
0.32835625, -597.716793
0.33035625, -601.356276
0.33235625, -604.995742
0.33435625, -608.635192
0.33635625, -612.274625
0.33835625, -615.914042
0.34035625, -619.553442
0.34235625, -623.192825
0.34435625, -626.832192
0.34635625, -630.471542
0.34835625, -634.110876
0.35035625, -637.750192
0.35235625, -641.389493
0.35435625, -645.028776
0.35635625, -648.668043
0.35835625, -652.307293
0.36035625, -655.946527
0.36235625, -659.585744
0.36435625, -663.224944
0.36635625, -666.864127
0.36835625, -670.503294
0.37035625, -674.142444
0.37235625, -677.781577
0.37435625, -681.420694
0.37635625, -685.059795
0.37835625, -688.698878
0.38035625, -692.337944
0.38235625, -695.976994
0.38435625, -699.616027
0.38635625, -703.255044
0.38835625, -706.894044
0.39035625, -710.533027
0.39235625, -714.171993
0.39435625, -717.810943
0.39635625, -721.449876
0.39835625, -725.088792
0.40035625, -728.727691
0.40235625, -732.366575
0.40435625, -736.005441
0.40635625, -739.64429
0.40835625, -743.283123
0.41035625, -746.921939
0.41235625, -750.560738
0.41435625, -754.199521
0.41635625, -757.838287
0.41835625, -761.477036
0.42035625, -765.115769
0.42235625, -768.754485
0.42435625, -772.393184
