TIME, UX_2
0.32835625, 3.63105857E-03
0.33035625, 3.65497314E-03
0.33235625, 3.678890748E-03
0.33435625, 3.702811373E-03
0.33635625, 3.726734998E-03
0.33835625, 3.750661603E-03
0.34035625, 3.774591171E-03
0.34235625, 3.798523683E-03
0.34435625, 3.822459124E-03
0.34635625, 3.846397474E-03
0.34835625, 3.870338718E-03
0.35035625, 3.89428284E-03
0.35235625, 3.918229823E-03
0.35435625, 3.942179651E-03
0.35635625, 3.96613231E-03
0.35835625, 3.990087785E-03
0.36035625, 4.014046059E-03
0.36235625, 4.03800712E-03
0.36435625, 4.061970952E-03
0.36635625, 4.085937543E-03
0.36835625, 4.109906877E-03
0.37035625, 4.133878943E-03
0.37235625, 4.157853726E-03
0.37435625, 4.181831214E-03
0.37635625, 4.205811394E-03
0.37835625, 4.229794253E-03
0.38035625, 4.253779781E-03
0.38235625, 4.277767964E-03
0.38435625, 4.301758791E-03
0.38635625, 4.32575225E-03
0.38835625, 4.349748331E-03
0.39035625, 4.373747021E-03
0.39235625, 4.397748311E-03
0.39435625, 4.421752189E-03
0.39635625, 4.445758645E-03
0.39835625, 4.469767669E-03
0.40035625, 4.493779251E-03
0.40235625, 4.51779338E-03
0.40435625, 4.541810046E-03
0.40635625, 4.565829242E-03
0.40835625, 4.589850956E-03
0.41035625, 4.613875179E-03
0.41235625, 4.637901903E-03
0.41435625, 4.661931119E-03
0.41635625, 4.685962817E-03
0.41835625, 4.709996989E-03
0.42035625, 4.734033627E-03
0.42235625, 4.758072723E-03
0.42435625, 4.782114267E-03
0.42635625, 4.806158253E-03
0.42835625, 4.830204671E-03
0.43035625, 4.854253515E-03
0.43235625, 4.878304777E-03
0.43435625, 4.902358448E-03
0.43635625, 4.926414522E-03
0.43835625, 4.950472992E-03
0.44035625, 4.97453385E-03
0.44235625, 4.998597089E-03
0.44435625, 5.022662702E-03
0.44635625, 5.046730683E-03
0.44835625, 5.070801025E-03
0.45035625, 5.09487372E-03
0.45235625, 5.118948763E-03
0.45435625, 5.143026147E-03
0.45635625, 5.167105867E-03
0.45835625, 5.191187915E-03
0.46035625, 5.215272285E-03
0.46235625, 5.239358972E-03
0.46435625, 5.26344797E-03
0.46635625, 5.287539272E-03
0.46835625, 5.311632874E-03
0.47035625, 5.335728769E-03
0.47235625, 5.359826953E-03
0.47435625, 5.383927418E-03
0.47635625, 5.408030161E-03
0.47835625, 5.432135176E-03
0.48035625, 5.456242457E-03
