TIME, FX_2
2.E-05, -9.99657323
4.E-05, -19.9931465
7.E-05, -34.9880063
1.15E-04, -57.4802961
1.825E-04, -91.2187308
2.8375E-04, -141.826383
4.35625E-04, -217.737861
6.35625E-04, -317.703593
8.35625E-04, -417.669326
1.035625E-03, -517.635058
1.235625E-03, -617.60079
1.435625E-03, -717.566523
1.635625E-03, -817.532255
1.835625E-03, -917.497988
2.035625E-03, -1017.46372
2.235625E-03, -1117.42945
2.435625E-03, -1217.39518
2.635625E-03, -1317.36092
2.835625E-03, -1417.32665
3.035625E-03, -1517.29238
3.235625E-03, -1617.25811
3.435625E-03, -1717.22385
3.635625E-03, -1817.18958
3.835625E-03, -1917.15531
4.035625E-03, -2017.12104
4.235625E-03, -2117.08678
4.435625E-03, -2217.05251
4.635625E-03, -2317.01824
4.835625E-03, -2416.98397
5.035625E-03, -2516.94971
5.235625E-03, -2616.91544
5.435625E-03, -2716.88117
5.635625E-03, -2816.8469
5.835625E-03, -2916.81264
6.035625E-03, -3016.77837
6.235625E-03, -3116.7441
6.435625E-03, -3216.70983
6.635625E-03, -3316.67557
6.835625E-03, -3416.6413
7.035625E-03, -3516.60703
7.235625E-03, -3616.57276
7.435625E-03, -3716.53849
7.635625E-03, -3816.50423
7.835625E-03, -3916.46996
8.035625E-03, -4016.43569
8.235625E-03, -4116.40142
8.435625E-03, -4216.36716
8.635625E-03, -4316.33289
8.835625E-03, -4416.29862
9.035625E-03, -4516.26435
9.235625E-03, -4616.23009
9.435625E-03, -4716.19582
9.635625E-03, -4816.16155
9.835625E-03, -4916.12728
1.0035625E-02, -5016.09302
1.0235625E-02, -5116.05875
1.0435625E-02, -5216.02448
1.0635625E-02, -5315.99021
1.0835625E-02, -5415.95595
1.1035625E-02, -5515.92168
1.1235625E-02, -5615.88741
1.1435625E-02, -5715.85314
1.1635625E-02, -5815.81888
1.1835625E-02, -5915.78461
1.2035625E-02, -6015.75034
1.2235625E-02, -6115.71607
1.2435625E-02, -6215.6818
1.2635625E-02, -6315.64754
1.2835625E-02, -6415.61327
1.3035625E-02, -6515.579
1.3235625E-02, -6615.54473
1.3435625E-02, -6715.51047
1.3635625E-02, -6815.4762
1.3835625E-02, -6915.44193
1.4035625E-02, -7015.40766
1.4235625E-02, -7115.3734
1.4435625E-02, -7215.33913
1.4635625E-02, -7315.30486
1.4835625E-02, -7415.27059
1.5035625E-02, -7515.23633
1.5235625E-02, -7615.20206
1.5435625E-02, -7715.16779
1.5635625E-02, -7815.13352
1.5835625E-02, -7915.09926
1.6035625E-02, -8015.06499
1.6235625E-02, -8115.03072
1.6435625E-02, -8214.99645
1.6635625E-02, -8314.96218
1.6835625E-02, -8414.92792
1.7035625E-02, -8514.89365
1.7235625E-02, -8614.85938
1.7435625E-02, -8714.82511
1.7635625E-02, -8814.79085
1.7835625E-02, -8914.75658
1.8035625E-02, -9014.72231
1.8235625E-02, -9114.68804
1.8435625E-02, -9214.65378
1.8635625E-02, -9314.61951
1.8835625E-02, -9414.58524
1.9035625E-02, -9514.55097
1.9235625E-02, -9614.51671
1.9435625E-02, -9714.48244
1.9635625E-02, -9814.44817
1.9835625E-02, -9914.4139
2.0035625E-02, -10014.3796
2.0235625E-02, -10114.3454
2.0435625E-02, -10214.3111
2.0635625E-02, -10314.2768
2.0835625E-02, -10414.2426
2.1035625E-02, -10514.2083
2.1235625E-02, -10614.174
2.1435625E-02, -10714.1398
2.1635625E-02, -10814.1055
2.1835625E-02, -10914.0712
2.2035625E-02, -11014.037
2.2235625E-02, -11114.0027
2.2435625E-02, -11213.9684
2.2635625E-02, -11313.9342
2.2835625E-02, -11413.8999
2.3035625E-02, -11513.8656
2.3235625E-02, -11613.8314
2.3435625E-02, -11713.7971
2.3635625E-02, -11813.7628
2.3835625E-02, -11913.7286
2.4035625E-02, -12013.6943
2.4235625E-02, -12113.66
2.4435625E-02, -12213.6257
2.4635625E-02, -12313.5915
2.4835625E-02, -12413.5572
2.5035625E-02, -12513.5229
2.5235625E-02, -12613.4887
2.5435625E-02, -12713.4544
2.5635625E-02, -12813.4201
2.5835625E-02, -12913.3859
2.6035625E-02, -13013.3516
2.6235625E-02, -13113.3173
2.6435625E-02, -13213.2831
2.6635625E-02, -13313.2488
2.6835625E-02, -13413.2145
2.7035625E-02, -13513.1803
2.7235625E-02, -13613.146
2.7435625E-02, -13713.1117
2.7635625E-02, -13813.0775
2.7835625E-02, -13913.0432
2.8035625E-02, -14013.0089
2.8235625E-02, -14112.9747
2.8435625E-02, -14212.9404
2.8635625E-02, -14312.9061
2.8835625E-02, -14412.8719
2.9035625E-02, -14512.8376
2.9235625E-02, -14612.8033
2.9435625E-02, -14712.7691
2.9635625E-02, -14812.7348
2.9835625E-02, -14912.7005
3.0035625E-02, -15012.6663
3.0235625E-02, -15112.632
3.0435625E-02, -15212.5977
3.0635625E-02, -15312.5635
3.0835625E-02, -15412.5292
3.1035625E-02, -15512.4949
3.1235625E-02, -15612.4606
3.1435625E-02, -15712.4264
3.1635625E-02, -15812.3921
3.1835625E-02, -15912.3578
3.2035625E-02, -16012.3236
3.2235625E-02, -16112.2893
3.2435625E-02, -16212.255
3.2635625E-02, -16312.2208
3.2835625E-02, -16412.1865
3.3035625E-02, -16512.1522
3.3235625E-02, -16612.118
3.3435625E-02, -16712.0837
3.3635625E-02, -16812.0494
3.3835625E-02, -16912.0152
3.4035625E-02, -17011.9809
3.4235625E-02, -17111.9466
3.4435625E-02, -17211.9124
3.4635625E-02, -17311.8781
3.4835625E-02, -17411.8438
3.5035625E-02, -17511.8096
3.5235625E-02, -17611.7753
3.5435625E-02, -17711.741
3.5635625E-02, -17811.7068
3.5835625E-02, -17911.6725
3.6035625E-02, -18011.6382
3.6235625E-02, -18111.604
3.6435625E-02, -18211.5697
3.6635625E-02, -18311.5354
3.6835625E-02, -18411.5012
3.7035625E-02, -18511.4669
3.7235625E-02, -18611.4326
3.7435625E-02, -18711.3984
3.7635625E-02, -18811.3641
3.7835625E-02, -18911.3298
3.8035625E-02, -19011.2956
3.8235625E-02, -19111.2613
3.8435625E-02, -19211.227
3.8635625E-02, -19311.1927
3.8835625E-02, -19411.1585
3.9035625E-02, -19511.1242
3.9235625E-02, -19611.0899
3.9435625E-02, -19711.0557
3.9635625E-02, -19811.0214
3.9835625E-02, -19910.9871
4.0035625E-02, -20010.9529
4.0235625E-02, -20110.9186
4.0435625E-02, -20210.8843
4.0635625E-02, -20310.8501
4.0835625E-02, -20410.8158
4.1035625E-02, -20510.7815
4.1235625E-02, -20610.7473
4.1435625E-02, -20710.713
4.1635625E-02, -20810.6787
4.1835625E-02, -20910.6445
4.2035625E-02, -21010.6102
4.2235625E-02, -21110.5759
4.2435625E-02, -21210.5417
4.2635625E-02, -21310.5074
4.2835625E-02, -21410.4731
4.3035625E-02, -21510.4389
4.3235625E-02, -21610.4046
4.3435625E-02, -21710.3703
4.3635625E-02, -21810.3361
4.3835625E-02, -21910.3018
4.4035625E-02, -22010.2675
4.4235625E-02, -22110.2333
4.4435625E-02, -22210.199
4.4635625E-02, -22310.1647
4.4835625E-02, -22410.1305
4.5035625E-02, -22510.0962
4.5235625E-02, -22610.0619
4.5435625E-02, -22710.0277
4.5635625E-02, -22809.9934
4.5835625E-02, -22909.9591
4.6035625E-02, -23009.9248
4.6235625E-02, -23109.8906
4.6435625E-02, -23209.8563
4.6635625E-02, -23309.822
4.6835625E-02, -23409.7878
4.7035625E-02, -23509.7535
4.7235625E-02, -23609.7192
4.7435625E-02, -23709.685
4.7635625E-02, -23809.6507
4.7835625E-02, -23909.6164
4.8035625E-02, -24009.5822
4.8235625E-02, -24109.5479
4.8435625E-02, -24209.5136
4.8635625E-02, -24309.4794
4.8835625E-02, -24409.4451
4.9035625E-02, -24509.4108
