TIME, FY_4
2.E-04, -1.65039911
4.E-04, -3.30091856
7.E-04, -5.77692027
1.15E-03, -9.491415
1.825E-03, -15.064236
2.825E-03, -23.3225539
3.825E-03, -31.5834768
4.825E-03, -39.8468688
5.825E-03, -48.1126067
6.825E-03, -56.3805658
7.825E-03, -64.6506392
8.825E-03, -72.9227236
9.825E-03, -81.1967219
1.0825E-02, -89.4725431
1.1825E-02, -97.7501016
1.2825E-02, -106.029317
1.3825E-02, -114.310113
1.4825E-02, -122.59242
1.5825E-02, -130.876169
1.6825E-02, -139.161297
1.7825E-02, -147.447745
1.8825E-02, -155.735456
1.9825E-02, -164.024376
2.0825E-02, -172.314455
2.1825E-02, -180.605645
2.2825E-02, -188.897901
2.3825E-02, -197.19118
2.4825E-02, -205.48544
2.5825E-02, -213.780644
2.6825E-02, -222.076754
2.7825E-02, -230.373736
2.8825E-02, -238.671557
2.9825E-02, -246.970184
3.0825E-02, -255.269588
3.1825E-02, -263.56974
3.2825E-02, -271.870613
3.3825E-02, -280.172181
3.4825E-02, -288.474419
3.5825E-02, -296.777303
3.6825E-02, -305.080811
3.7825E-02, -313.384922
3.8825E-02, -321.689614
3.9825E-02, -329.994868
4.0825E-02, -338.300666
4.1825E-02, -346.606989
4.2825E-02, -354.913819
4.3825E-02, -363.221141
4.4825E-02, -371.528938
4.5825E-02, -379.837196
4.6825E-02, -388.1459
4.7825E-02, -396.455035
4.8825E-02, -404.764589
4.9825E-02, -413.074549
5.0825E-02, -421.384902
5.1825E-02, -429.695637
5.2825E-02, -438.006742
5.3825E-02, -446.318206
5.4825E-02, -454.630019
5.5825E-02, -462.94217
5.6825E-02, -471.254651
5.7825E-02, -479.567451
5.8825E-02, -487.880561
5.9825E-02, -496.193973
6.0825E-02, -504.507679
6.1825E-02, -512.821671
6.2825E-02, -521.13594
6.3825E-02, -529.450479
6.4825E-02, -537.765281
6.5825E-02, -546.08034
6.6825E-02, -554.395647
6.7825E-02, -562.711198
6.8825E-02, -571.026985
6.9825E-02, -579.343003
7.0825E-02, -587.659245
7.1825E-02, -595.975707
7.2825E-02, -604.292382
7.3825E-02, -612.609266
7.4825E-02, -620.926353
7.5825E-02, -629.243639
7.6825E-02, -637.561118
7.7825E-02, -645.878786
7.8825E-02, -654.196638
7.9825E-02, -662.514671
8.0825E-02, -670.83288
8.1825E-02, -679.151261
8.2825E-02, -687.46981
8.3825E-02, -695.788524
8.4825E-02, -704.107397
8.5825E-02, -712.426428
8.6825E-02, -720.745613
8.7825E-02, -729.064948
8.8825E-02, -737.384429
8.9825E-02, -745.704055
9.0825E-02, -754.023821
9.1825E-02, -762.343725
9.2825E-02, -770.663764
9.3825E-02, -778.983935
9.4825E-02, -787.304236
9.5825E-02, -795.624663
9.6825E-02, -803.945214
9.7825E-02, -812.265887
9.8825E-02, -820.586679
9.9825E-02, -828.907588
0.100825, -837.228611
0.101825, -845.549747
0.102825, -853.870993
0.103825, -862.192347
0.104825, -870.513807
0.105825, -878.835371
0.106825, -887.157038
0.107825, -895.478804
0.108825, -903.800669
0.109825, -912.12263
0.110825, -920.444686
0.111825, -928.766835
0.112825, -937.089076
0.113825, -945.411407
0.114825, -953.733825
0.115825, -962.056331
0.116825, -970.378922
0.117825, -978.701596
0.118825, -987.024353
0.119825, -995.347191
0.120825, -1003.67011
0.121825, -1011.9931
0.122825, -1020.31618
0.123825, -1028.63933
0.124825, -1036.96255
0.125825, -1045.28584
0.126825, -1053.60921
0.127825, -1061.93265
0.128825, -1070.25616
0.129825, -1078.57974
0.130825, -1086.90339
0.131825, -1095.2271
0.132825, -1103.55088
0.133825, -1111.87472
0.134825, -1120.19863
0.135825, -1128.5226
0.136825, -1136.84663
0.137825, -1145.17072
0.138825, -1153.49488
0.139825, -1161.81909
0.140825, -1170.14336
0.141825, -1178.46769
0.142825, -1186.79207
0.143825, -1195.11651
0.144825, -1203.44101
0.145825, -1211.76556
0.146825, -1220.09017
0.147825, -1228.41482
0.148825, -1236.73953
0.149825, -1245.06429
0.150825, -1253.38911
0.151825, -1261.71397
0.152825, -1270.03888
0.153825, -1278.36384
0.154825, -1286.68885
0.155825, -1295.0139
0.156825, -1303.33901
0.157825, -1311.66416
0.158825, -1319.98935
0.159825, -1328.3146
0.160825, -1336.63988
0.161825, -1344.96521
0.162825, -1353.29059
0.163825, -1361.616
0.164825, -1369.94146
0.165825, -1378.26696
0.166825, -1386.59251
0.167825, -1394.91809
0.168825, -1403.24372
0.169825, -1411.56938
0.170825, -1419.89509
0.171825, -1428.22083
0.172825, -1436.54662
0.173825, -1444.87244
0.174825, -1453.1983
0.175825, -1461.5242
0.176825, -1469.85013
0.177825, -1478.1761
0.178825, -1486.50211
0.179825, -1494.82815
0.180825, -1503.15423
0.181825, -1511.48035
0.182825, -1519.8065
0.183825, -1528.13268
0.184825, -1536.4589
0.185825, -1544.78515
0.186825, -1553.11144
0.187825, -1561.43775
0.188825, -1569.76411
0.189825, -1578.09049
0.190825, -1586.4169
0.191825, -1594.74335
0.192825, -1603.06983
0.193825, -1611.39634
0.194825, -1619.72288
0.195825, -1628.04945
0.196825, -1636.37605
0.197825, -1644.70269
0.198825, -1653.02935
0.199825, -1661.35604
0.200825, -1669.68276
0.201825, -1678.00951
0.202825, -1686.33628
0.203825, -1694.66309
0.204825, -1702.98992
0.205825, -1711.31679
0.206825, -1719.64367
0.207825, -1727.97059
0.208825, -1736.29754
0.209825, -1744.62451
0.210825, -1752.9515
0.211825, -1761.27853
0.212825, -1769.60558
0.213825, -1777.93265
0.214825, -1786.25975
0.215825, -1794.58688
0.216825, -1802.91403
0.217825, -1811.24121
0.218825, -1819.56841
0.219825, -1827.89564
0.220825, -1836.22289
0.221825, -1844.55017
0.222825, -1852.87746
0.223825, -1861.20479
0.224825, -1869.53214
0.225825, -1877.85951
0.226825, -1886.1869
0.227825, -1894.51432
0.228825, -1902.84176
0.229825, -1911.16922
0.230825, -1919.49671
0.231825, -1927.82421
0.232825, -1936.15174
0.233825, -1944.47929
0.234825, -1952.80687
0.235825, -1961.13446
0.236825, -1969.46208
0.237825, -1977.78972
0.238825, -1986.11738
0.239825, -1994.44506
0.240825, -2002.77276
0.241825, -2011.10049
0.242825, -2019.42823
0.243825, -2027.75599
0.244825, -2036.08378
0.245825, -2044.41158
0.246825, -2052.73941
0.247825, -2061.06725
0.248825, -2069.39511
0.249825, -2077.723
0.250825, -2086.0509
0.251825, -2094.37882
0.252825, -2102.70677
0.253825, -2111.03473
0.254825, -2119.36271
0.255825, -2127.69071
0.256825, -2136.01872
0.257825, -2144.34676
0.258825, -2152.67481
0.259825, -2161.00289
0.260825, -2169.33098
0.261825, -2177.65909
0.262825, -2185.98722
0.263825, -2194.31536
0.264825, -2202.64352
0.265825, -2210.9717
0.266825, -2219.2999
0.267825, -2227.62812
0.268825, -2235.95635
0.269825, -2244.2846
0.270825, -2252.61287
0.271825, -2260.94115
0.272825, -2269.26945
0.273825, -2277.59777
0.274825, -2285.92611
0.275825, -2294.25446
0.276825, -2302.58282
0.277825, -2310.91121
0.278825, -2319.23961
0.279825, -2327.56802
0.280825, -2335.89646
0.281825, -2344.22491
0.282825, -2352.55337
0.283825, -2360.88185
0.284825, -2369.21035
0.285825, -2377.53886
0.286825, -2385.86738
0.287825, -2394.19593
0.288825, -2402.52448
0.289825, -2410.85306
0.290825, -2419.18165
0.291825, -2427.51025
0.292825, -2435.83887
0.293825, -2444.1675
0.294825, -2452.49615
0.295825, -2460.82481
0.296825, -2469.15349
0.297825, -2477.48218
0.298825, -2485.81089
0.299825, -2494.13961
0.300825, -2502.46834
0.301825, -2510.79709
0.302825, -2519.12586
0.303825, -2527.45464
0.304825, -2535.78343
0.305825, -2544.11223
0.306825, -2552.44105
0.307825, -2560.76989
0.308825, -2569.09874
0.309825, -2577.4276
0.310825, -2585.75647
0.311825, -2594.08536
0.312825, -2602.41426
0.313825, -2610.74318
0.314825, -2619.07211
0.315825, -2627.40105
0.316825, -2635.73
0.317825, -2644.05897
0.318825, -2652.38795
0.319825, -2660.71695
0.320825, -2669.04595
0.321825, -2677.37497
0.322825, -2685.70401
0.323825, -2694.03305
0.324825, -2702.36211
0.325825, -2710.69118
0.326825, -2719.02026
0.327825, -2727.34936
0.328825, -2735.67847
0.329825, -2744.00759
0.330825, -2752.33672
0.331825, -2760.66587
0.332825, -2768.99502
0.333825, -2777.32419
0.334825, -2785.65338
0.335825, -2793.98257
0.336825, -2802.31178
0.337825, -2810.64099
0.338825, -2818.97022
0.339825, -2827.29946
0.340825, -2835.62872
0.341825, -2843.95798
0.342825, -2852.28726
0.343825, -2860.61655
0.344825, -2868.94585
0.345825, -2877.27516
0.346825, -2885.60448
0.347825, -2893.93381
0.348825, -2902.26316
0.349825, -2910.59251
0.350825, -2918.92188
0.351825, -2927.25126
0.352825, -2935.58065
0.353825, -2943.91005
0.354825, -2952.23946
0.355825, -2960.56889
0.356825, -2968.89832
0.357825, -2977.22776
0.358825, -2985.55722
0.359825, -2993.88669
0.360825, -3002.21616
0.361825, -3010.54565
0.362825, -3018.87515
0.363825, -3027.20466
0.364825, -3035.53418
0.365825, -3043.86371
0.366825, -3052.19325
0.367825, -3060.5228
0.368825, -3068.85236
0.369825, -3077.18193
0.370825, -3085.51152
0.371825, -3093.84111
0.372825, -3102.17071
0.373825, -3110.50032
0.374825, -3118.82995
0.375825, -3127.15958
0.376825, -3135.48922
0.377825, -3143.81888
0.378825, -3152.14854
0.379825, -3160.47821
0.380825, -3168.8079
0.381825, -3177.13759
