TIME, UX_2
0.1731, 2.061129284E-03
0.1735, 2.065916539E-03
0.1739, 2.070703876E-03
0.1743, 2.075491295E-03
0.1747, 2.080278796E-03
0.1751, 2.085066379E-03
0.1755, 2.089854045E-03
0.1759, 2.094641792E-03
0.1763, 2.099429621E-03
0.1767, 2.104217532E-03
0.1771, 2.109005524E-03
0.1775, 2.113793598E-03
0.1779, 2.118581754E-03
0.1783, 2.123369991E-03
0.1787, 2.12815831E-03
0.1791, 2.13294671E-03
0.1795, 2.137735192E-03
0.1799, 2.142523754E-03
0.1803, 2.147312398E-03
0.1807, 2.152101123E-03
0.1811, 2.156889929E-03
0.1815, 2.161678816E-03
0.1819, 2.166467784E-03
0.1823, 2.171256833E-03
0.1827, 2.176045963E-03
0.1831, 2.180835173E-03
0.1835, 2.185624465E-03
0.1839, 2.190413837E-03
0.1843, 2.195203289E-03
0.1847, 2.199992822E-03
0.1851, 2.204782436E-03
0.1855, 2.20957213E-03
0.1859, 2.214361904E-03
0.1863, 2.219151759E-03
0.1867, 2.223941694E-03
0.1871, 2.228731709E-03
0.1875, 2.233521804E-03
0.1879, 2.238311979E-03
0.1883, 2.243102235E-03
0.1887, 2.24789257E-03
0.1891, 2.252682985E-03
0.1895, 2.25747348E-03
0.1899, 2.262264055E-03
0.1903, 2.26705471E-03
0.1907, 2.271845445E-03
0.1911, 2.276636259E-03
0.1915, 2.281427153E-03
0.1919, 2.286218126E-03
0.1923, 2.291009179E-03
0.1927, 2.295800311E-03
0.1931, 2.300591523E-03
0.1935, 2.305382814E-03
0.1939, 2.310174185E-03
0.1943, 2.314965634E-03
0.1947, 2.319757163E-03
0.1951, 2.324548772E-03
0.1955, 2.329340459E-03
0.1959, 2.334132225E-03
0.1963, 2.338924071E-03
0.1967, 2.343715995E-03
0.1971, 2.348507998E-03
0.1975, 2.353300081E-03
0.1979, 2.358092242E-03
0.1983, 2.362884481E-03
0.1987, 2.3676768E-03
0.1991, 2.372469197E-03
0.1995, 2.377261673E-03
0.1999, 2.382054228E-03
0.2003, 2.386846861E-03
0.2007, 2.391639573E-03
0.2011, 2.396432363E-03
0.2015, 2.401225232E-03
0.2019, 2.406018179E-03
0.2023, 2.410811204E-03
0.2027, 2.415604308E-03
0.2031, 2.42039749E-03
0.2035, 2.425190751E-03
0.2039, 2.429984089E-03
0.2043, 2.434777506E-03
0.2047, 2.439571001E-03
0.2051, 2.444364573E-03
0.2055, 2.449158224E-03
0.2059, 2.453951953E-03
0.2063, 2.45874576E-03
0.2067, 2.463539645E-03
0.2071, 2.468333607E-03
0.2075, 2.473127648E-03
0.2079, 2.477921766E-03
0.2083, 2.482715962E-03
0.2087, 2.487510236E-03
0.2091, 2.492304587E-03
0.2095, 2.497099016E-03
0.2099, 2.501893523E-03
0.2103, 2.506688107E-03
0.2107, 2.511482769E-03
0.2111, 2.516277508E-03
0.2115, 2.521072325E-03
0.2119, 2.525867219E-03
0.2123, 2.53066219E-03
0.2127, 2.535457239E-03
0.2131, 2.540252365E-03
0.2135, 2.545047569E-03
0.2139, 2.549842849E-03
0.2143, 2.554638207E-03
0.2147, 2.559433642E-03
0.2151, 2.564229155E-03
0.2155, 2.569024744E-03
0.2159, 2.57382041E-03
0.2163, 2.578616154E-03
0.2167, 2.583411974E-03
0.2171, 2.588207872E-03
0.2175, 2.593003846E-03
0.2179, 2.597799897E-03
0.2183, 2.602596025E-03
0.2187, 2.60739223E-03
0.2191, 2.612188512E-03
0.2195, 2.616984871E-03
0.2199, 2.621781306E-03
0.2203, 2.626577818E-03
0.2207, 2.631374406E-03
0.2211, 2.636171072E-03
0.2215, 2.640967814E-03
0.2219, 2.645764632E-03
0.2223, 2.650561527E-03
0.2227, 2.655358499E-03
0.2231, 2.660155547E-03
0.2235, 2.664952671E-03
0.2239, 2.669749872E-03
0.2243, 2.674547149E-03
0.2247, 2.679344503E-03
0.2251, 2.684141933E-03
0.2255, 2.68893944E-03
0.2259, 2.693737022E-03
0.2263, 2.698534681E-03
0.2267, 2.703332416E-03
0.2271, 2.708130228E-03
0.2275, 2.712928115E-03
0.2279, 2.717726079E-03
0.2283, 2.722524118E-03
0.2287, 2.727322234E-03
0.2291, 2.732120426E-03
0.2295, 2.736918694E-03
0.2299, 2.741717038E-03
0.2303, 2.746515458E-03
0.2307, 2.751313954E-03
0.2311, 2.756112525E-03
0.2315, 2.760911173E-03
0.2319, 2.765709896E-03
0.2323, 2.770508696E-03
0.2327, 2.775307571E-03
0.2331, 2.780106522E-03
0.2335, 2.784905549E-03
0.2339, 2.789704651E-03
0.2343, 2.794503829E-03
0.2347, 2.799303083E-03
0.2351, 2.804102412E-03
0.2355, 2.808901817E-03
0.2359, 2.813701298E-03
0.2363, 2.818500854E-03
0.2367, 2.823300486E-03
0.2371, 2.828100194E-03
0.2375, 2.832899977E-03
0.2379, 2.837699835E-03
0.2383, 2.842499769E-03
0.2387, 2.847299778E-03
0.2391, 2.852099863E-03
0.2395, 2.856900023E-03
0.2399, 2.861700258E-03
0.2403, 2.866500569E-03
0.2407, 2.871300955E-03
0.2411, 2.876101417E-03
0.2415, 2.880901953E-03
0.2419, 2.885702565E-03
0.2423, 2.890503252E-03
0.2427, 2.895304015E-03
0.2431, 2.900104852E-03
0.2435, 2.904905765E-03
0.2439, 2.909706753E-03
0.2443, 2.914507816E-03
0.2447, 2.919308954E-03
0.2451, 2.924110167E-03
0.2455, 2.928911455E-03
0.2459, 2.933712818E-03
0.2463, 2.938514256E-03
0.2467, 2.943315769E-03
0.2471, 2.948117357E-03
0.2475, 2.95291902E-03
0.2479, 2.957720758E-03
0.2483, 2.962522571E-03
0.2487, 2.967324459E-03
0.2491, 2.972126422E-03
0.2495, 2.976928459E-03
0.2499, 2.981730571E-03
0.2503, 2.986532758E-03
0.2507, 2.99133502E-03
0.2511, 2.996137357E-03
0.2515, 3.000939768E-03
0.2519, 3.005742254E-03
0.2523, 3.010544815E-03
0.2527, 3.01534745E-03
0.2531, 3.02015016E-03
0.2535, 3.024952945E-03
0.2539, 3.029755804E-03
0.2543, 3.034558738E-03
0.2547, 3.039361747E-03
0.2551, 3.04416483E-03
0.2555, 3.048967988E-03
0.2559, 3.05377122E-03
0.2563, 3.058574526E-03
0.2567, 3.063377908E-03
0.2571, 3.068181363E-03
0.2575, 3.072984893E-03
0.2579, 3.077788498E-03
0.2583, 3.082592177E-03
0.2587, 3.08739593E-03
0.2591, 3.092199758E-03
0.2595, 3.09700366E-03
0.2599, 3.101807636E-03
0.2603, 3.106611687E-03
0.2607, 3.111415812E-03
0.2611, 3.116220011E-03
0.2615, 3.121024285E-03
0.2619, 3.125828632E-03
0.2623, 3.130633054E-03
0.2627, 3.135437551E-03
0.2631, 3.140242121E-03
0.2635, 3.145046766E-03
0.2639, 3.149851485E-03
0.2643, 3.154656278E-03
0.2647, 3.159461145E-03
0.2651, 3.164266086E-03
0.2655, 3.169071102E-03
0.2659, 3.173876191E-03
0.2663, 3.178681355E-03
0.2667, 3.183486592E-03
0.2671, 3.188291904E-03
0.2675, 3.19309729E-03
0.2679, 3.197902749E-03
0.2683, 3.202708283E-03
0.2687, 3.207513891E-03
0.2691, 3.212319572E-03
0.2695, 3.217125328E-03
0.2699, 3.221931157E-03
0.2703, 3.226737061E-03
0.2707, 3.231543038E-03
0.2711, 3.236349089E-03
0.2715, 3.241155214E-03
0.2719, 3.245961413E-03
0.2723, 3.250767686E-03
0.2727, 3.255574032E-03
0.2731, 3.260380453E-03
0.2735, 3.265186947E-03
0.2739, 3.269993515E-03
0.2743, 3.274800157E-03
0.2747, 3.279606872E-03
0.2751, 3.284413661E-03
0.2755, 3.289220524E-03
0.2759, 3.294027461E-03
0.2763, 3.298834471E-03
0.2767, 3.303641556E-03
0.2771, 3.308448713E-03
0.2775, 3.313255945E-03
0.2779, 3.31806325E-03
0.2783, 3.322870628E-03
0.2787, 3.327678081E-03
0.2791, 3.332485606E-03
0.2795, 3.337293206E-03
0.2799, 3.342100879E-03
0.2803, 3.346908625E-03
0.2807, 3.351716446E-03
0.2811, 3.356524339E-03
0.2815, 3.361332306E-03
0.2819, 3.366140347E-03
0.2823, 3.370948461E-03
0.2827, 3.375756649E-03
0.2831, 3.38056491E-03
0.2835, 3.385373245E-03
0.2839, 3.390181653E-03
0.2843, 3.394990134E-03
0.2847, 3.399798689E-03
0.2851, 3.404607318E-03
0.2855, 3.409416019E-03
0.2859, 3.414224794E-03
0.2863, 3.419033643E-03
0.2867, 3.423842565E-03
0.2871, 3.42865156E-03
0.2875, 3.433460628E-03
0.2879, 3.43826977E-03
0.2883, 3.443078985E-03
0.2887, 3.447888273E-03
0.2891, 3.452697635E-03
0.2895, 3.45750707E-03
0.2899, 3.462316578E-03
0.2903, 3.46712616E-03
0.2907, 3.471935815E-03
0.2911, 3.476745543E-03
0.2915, 3.481555344E-03
0.2919, 3.486365218E-03
0.2923, 3.491175166E-03
0.2927, 3.495985186E-03
0.2931, 3.50079528E-03
0.2935, 3.505605447E-03
0.2939, 3.510415688E-03
0.2943, 3.515226001E-03
0.2947, 3.520036387E-03
0.2951, 3.524846847E-03
0.2955, 3.52965738E-03
0.2959, 3.534467986E-03
0.2963, 3.539278664E-03
0.2967, 3.544089416E-03
0.2971, 3.548900241E-03
0.2975, 3.553711139E-03
0.2979, 3.558522111E-03
0.2983, 3.563333155E-03
0.2987, 3.568144272E-03
0.2991, 3.572955462E-03
0.2995, 3.577766725E-03
0.2999, 3.582578061E-03
