TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
7.84E-02,1.51E-02,316.957743,-117.446013,-112.837045,230.28,-316.96,15.05,,,
8.04E-02,1.55E-02,325.047936,-120.443857,-115.717057,236.16,-325.05,15.47,,,
8.24E-02,1.59E-02,333.138128,-123.44171,-118.597061,242.04,-333.14,15.90,,,
8.44E-02,1.63E-02,341.228322,-126.439571,-121.477057,247.92,-341.23,16.33,,,
8.64E-02,1.68E-02,349.318515,-129.43744,-124.357044,253.79,-349.32,16.76,,,
8.84E-02,1.72E-02,357.40871,-132.435318,-127.237022,259.67,-357.41,17.19,,,
9.04E-02,1.76E-02,365.498904,-135.433205,-130.116992,265.55,-365.50,17.62,,,
9.24E-02,1.81E-02,373.589099,-138.431102,-132.996952,271.43,-373.59,18.06,,,
9.44E-02,1.85E-02,381.679295,-141.429008,-135.876902,277.31,-381.68,18.49,,,
9.64E-02,1.89E-02,389.769491,-144.426924,-138.756843,283.18,-389.77,18.93,,,
9.84E-02,1.94E-02,397.859687,-147.424851,-141.636773,289.06,-397.86,19.37,,,
0.10035625,1.98E-02,405.949884,-150.422788,-144.516692,294.94,-405.95,19.82,,,
0.10235625,2.03E-02,414.040082,-153.420736,-147.396601,300.82,-414.04,20.27,,,
0.10435625,2.07E-02,422.13028,-156.418695,-150.276499,306.70,-422.13,20.71,,,
0.10635625,2.12E-02,430.220478,-159.416665,-153.156385,312.57,-430.22,21.17,,,
0.10835625,2.16E-02,438.310677,-162.414648,-156.036259,318.45,-438.31,21.62,,,
0.11035625,2.21E-02,446.400877,-165.412643,-158.916121,324.33,-446.40,22.07,,,
0.11235625,2.25E-02,454.491077,-168.41065,-161.79597,330.21,-454.49,22.53,,,
0.11435625,2.30E-02,462.581278,-171.408671,-164.675807,336.08,-462.58,22.99,,,
0.11635625,2.35E-02,470.671479,-174.406704,-167.55563,341.96,-470.67,23.46,,,
0.11835625,2.39E-02,478.761681,-177.404752,-170.43544,347.84,-478.76,23.92,,,
0.12035625,2.44E-02,486.851883,-180.402813,-173.315235,353.72,-486.85,24.39,,,
0.12235625,2.49E-02,494.942086,-183.400889,-176.195016,359.60,-494.94,24.86,,,
0.12435625,2.53E-02,503.03229,-186.398979,-179.074783,365.47,-503.03,25.33,,,
0.12635625,2.58E-02,511.122494,-189.397085,-181.954534,371.35,-511.12,25.80,,,
0.12835625,2.63E-02,519.212699,-192.395206,-184.83427,377.23,-519.21,26.28,,,
0.13035625,2.68E-02,527.302904,-195.393343,-187.71399,383.11,-527.30,26.76,,,
0.13235625,2.72E-02,535.39311,-198.391497,-190.593693,388.99,-535.39,27.24,,,
0.13435625,2.77E-02,543.483317,-201.389667,-193.47338,394.86,-543.48,27.73,,,
0.13635625,2.82E-02,551.573524,-204.387855,-196.353049,400.74,-551.57,28.21,,,
0.13835625,2.87E-02,559.663732,-207.38606,-199.232701,406.62,-559.66,28.70,,,
0.14035625,2.92E-02,567.753941,-210.384283,-202.112335,412.50,-567.75,29.19,,,
0.14235625,2.97E-02,575.84415,-213.382525,-204.99195,418.37,-575.84,29.69,,,
0.14435625,3.02E-02,583.934361,-216.380785,-207.871546,424.25,-583.93,30.19,,,
0.14635625,3.07E-02,592.024571,-219.379066,-210.751123,430.13,-592.02,30.68,,,
0.14835625,3.12E-02,600.114783,-222.377366,-213.63068,436.01,-600.11,31.19,,,
0.15035625,3.17E-02,608.204995,-225.375686,-216.510217,441.89,-608.20,31.69,,,
0.15235625,3.22E-02,616.295208,-228.374027,-219.389733,447.76,-616.30,32.20,,,
0.15435625,3.27E-02,624.385422,-231.37239,-222.269227,453.64,-624.39,32.71,,,
0.15635625,3.32E-02,632.475637,-234.370774,-225.1487,459.52,-632.48,33.22,,,
0.15835625,3.37E-02,640.565852,-237.36918,-228.028151,465.40,-640.57,33.74,,,
0.16035625,3.43E-02,648.656068,-240.36761,-230.907578,471.28,-648.66,34.25,,,
0.16235625,3.48E-02,656.746285,-243.366063,-233.786982,477.15,-656.75,34.78,,,
0.16435625,3.53E-02,664.836503,-246.364539,-236.666362,483.03,-664.84,35.30,,,
0.16635625,3.58E-02,672.926722,-249.363041,-239.545718,488.91,-672.93,35.82,,,
0.16835625,3.64E-02,681.016941,-252.361567,-242.425049,494.79,-681.02,36.35,,,
0.17035625,3.69E-02,689.107162,-255.360118,-245.304354,500.66,-689.11,36.88,,,
0.17235625,3.74E-02,697.197383,-258.358696,-248.183633,506.54,-697.20,37.42,,,
0.17435625,3.80E-02,705.287605,-261.357301,-251.062885,512.42,-705.29,37.96,,,
0.17635625,3.85E-02,713.377828,-264.355932,-253.94211,518.30,-713.38,38.50,,,
0.17835625,3.90E-02,721.468052,-267.354592,-256.821308,524.18,-721.47,39.04,,,
0.18035625,3.96E-02,729.558277,-270.35328,-259.700476,530.05,-729.56,39.59,,,
0.18235625,4.01E-02,737.648503,-273.351997,-262.579616,535.93,-737.65,40.13,,,
0.18435625,4.07E-02,745.73873,-276.350744,-265.458725,541.81,-745.74,40.69,,,
0.18635625,4.12E-02,753.828957,-279.349521,-268.337805,547.69,-753.83,41.24,,,
0.18835625,4.18E-02,761.919186,-282.348329,-271.216853,553.57,-761.92,41.80,,,
0.19035625,4.24E-02,770.009416,-285.347169,-274.09587,559.44,-770.01,42.36,,,
0.19235625,4.29E-02,778.099647,-288.346042,-276.974855,565.32,-778.10,42.92,,,
0.19435625,4.35E-02,786.189879,-291.344947,-279.853805,571.20,-786.19,43.49,,,
0.19635625,4.41E-02,794.280105,-294.343886,-282.732724,577.08,-794.28,44.06,,,
0.19835625,4.46E-02,802.370298,-297.342865,-285.611612,582.95,-802.37,44.63,,,
0.20035625,4.52E-02,810.460492,-300.341879,-288.490465,588.83,-810.46,45.20,,,
0.20235625,4.58E-02,818.550686,-303.34093,-291.369283,594.71,-818.55,45.78,,,
0.20435625,4.64E-02,826.64088,-306.340017,-294.248065,600.59,-826.64,46.36,,,
0.20635625,4.69E-02,834.731074,-309.339142,-297.126809,606.47,-834.73,46.95,,,
0.20835625,4.75E-02,842.821269,-312.338305,-300.005516,612.34,-842.82,47.54,,,
0.21035625,4.81E-02,850.911463,-315.337507,-302.884184,618.22,-850.91,48.13,,,
0.21235625,4.87E-02,859.001659,-318.33675,-305.762812,624.10,-859.00,48.72,,,
0.21435625,4.93E-02,867.091854,-321.336033,-308.641401,629.98,-867.09,49.32,,,
0.21635625,4.99E-02,875.182049,-324.335357,-311.519948,635.86,-875.18,49.92,,,
0.21835625,5.05E-02,883.272245,-327.334724,-314.398453,641.73,-883.27,50.52,,,
0.22035625,5.11E-02,891.36244,-330.334135,-317.276916,647.61,-891.36,51.13,,,
0.22235625,5.17E-02,899.452636,-333.333589,-320.155336,653.49,-899.45,51.74,,,
0.22435625,5.24E-02,907.542833,-336.333089,-323.03371,659.37,-907.54,52.35,,,
0.22635625,5.30E-02,915.633029,-339.332635,-325.91204,665.24,-915.63,52.97,,,
0.22835625,5.36E-02,923.723226,-342.332227,-328.790323,671.12,-923.72,53.59,,,
0.23035625,5.42E-02,931.813422,-345.331867,-331.66856,677.00,-931.81,54.21,,,
0.23235625,5.48E-02,939.90362,-348.331556,-334.546748,682.88,-939.90,54.84,,,
0.23435625,5.55E-02,947.993817,-351.331295,-337.424888,688.76,-947.99,55.47,,,
0.23635625,5.61E-02,956.084014,-354.331084,-340.302978,694.63,-956.08,56.10,,,
0.23835625,5.67E-02,964.174212,-357.330925,-343.181017,700.51,-964.17,56.74,,,
0.24035625,5.74E-02,972.26441,-360.330818,-346.059004,706.39,-972.26,57.38,,,
0.24235625,5.80E-02,980.354607,-363.330765,-348.936939,712.27,-980.35,58.02,,,
0.24435625,5.87E-02,988.444806,-366.330767,-351.814819,718.15,-988.44,58.66,,,
0.24635625,5.93E-02,996.535004,-369.330824,-354.692645,724.02,-996.54,59.32,,,
0.24835625,6.00E-02,1004.6252,-372.330939,-357.570415,729.90,-1004.63,59.97,,,
0.25035625,6.06E-02,1012.7154,-375.331111,-360.448128,735.78,-1012.72,60.63,,,
0.25235625,6.13E-02,1020.8056,-378.331342,-363.325783,741.66,-1020.81,61.29,,,
0.25435625,6.20E-02,1028.8958,-381.331633,-366.20338,747.54,-1028.90,61.95,,,
0.25635625,6.26E-02,1036.986,-384.331986,-369.080915,753.41,-1036.99,62.62,,,
0.25835625,6.33E-02,1045.0762,-387.332401,-371.95839,759.29,-1045.08,63.29,,,
0.26035625,6.40E-02,1053.1664,-390.33288,-374.835802,765.17,-1053.17,63.96,,,
0.26235625,6.46E-02,1061.25659,-393.333423,-377.71315,771.05,-1061.26,64.64,,,
0.26435625,6.53E-02,1069.34679,-396.334032,-380.590435,776.92,-1069.35,65.32,,,
0.26635625,6.60E-02,1077.43699,-399.334709,-383.467652,782.80,-1077.44,66.01,,,
0.26835625,6.67E-02,1085.52719,-402.335454,-386.344803,788.68,-1085.53,66.70,,,
0.27035625,6.74E-02,1093.61739,-405.336269,-389.221884,794.56,-1093.62,67.39,,,
0.27235625,6.81E-02,1101.70759,-408.337156,-392.098897,800.44,-1101.71,68.09,,,
0.27435625,6.88E-02,1109.79779,-411.338114,-394.975838,806.31,-1109.80,68.79,,,
0.27635625,6.95E-02,1117.88799,-414.339147,-397.852707,812.19,-1117.89,69.49,,,
0.27835625,7.02E-02,1125.97819,-417.340254,-400.729503,818.07,-1125.98,70.20,,,
0.28035625,7.09E-02,1134.06839,-420.341438,-403.606224,823.95,-1134.07,70.91,,,
0.28235625,7.16E-02,1142.15859,-423.3427,-406.482868,829.83,-1142.16,71.63,,,
0.28435625,7.23E-02,1150.24879,-426.344041,-409.359435,835.70,-1150.25,72.35,,,
0.28635625,7.31E-02,1158.33899,-429.345463,-412.235922,841.58,-1158.34,73.07,,,
0.28835625,7.38E-02,1166.42919,-432.346967,-415.11233,847.46,-1166.43,73.80,,,
0.29035625,7.45E-02,1174.51939,-435.348556,-417.988655,853.34,-1174.52,74.53,,,
0.29235625,7.53E-02,1182.60959,-438.350229,-420.864897,859.22,-1182.61,75.26,,,
0.29435625,7.60E-02,1190.69979,-441.351989,-423.741053,865.09,-1190.70,76.00,,,
0.29635625,7.67E-02,1198.78999,-444.353838,-426.617124,870.97,-1198.79,76.74,,,
0.29835625,7.75E-02,1206.88019,-447.355776,-429.493106,876.85,-1206.88,77.49,,,
0.30035625,7.82E-02,1214.97039,-450.357807,-432.368999,882.73,-1214.97,78.24,,,
0.30235625,7.90E-02,1223.06059,-453.35993,-435.244801,888.60,-1223.06,78.99,,,
0.30435625,7.97E-02,1231.15079,-456.362149,-438.120511,894.48,-1231.15,79.75,,,
0.30635625,8.05E-02,1239.24099,-459.364464,-440.996126,900.36,-1239.24,80.51,,,
0.30835625,8.13E-02,1247.33119,-462.366877,-443.871645,906.24,-1247.33,81.27,,,
0.31035625,8.20E-02,1255.42138,-465.369391,-446.747066,912.12,-1255.42,82.04,,,
0.31235625,8.28E-02,1263.51158,-468.372006,-449.622389,917.99,-1263.51,82.82,,,
0.31435625,8.36E-02,1271.60178,-471.374726,-452.497609,923.87,-1271.60,83.59,,,
0.31635625,8.44E-02,1279.69198,-474.37755,-455.372728,929.75,-1279.69,84.37,,,
0.31835625,8.52E-02,1287.78218,-477.380482,-458.247743,935.63,-1287.78,85.16,,,
0.32035625,8.59E-02,1295.87237,-480.383524,-461.12265,941.51,-1295.87,85.95,,,
0.32235625,8.67E-02,1303.96257,-483.386676,-463.997449,947.38,-1303.96,86.74,,,
0.32435625,8.75E-02,1312.05277,-486.389942,-466.872138,953.26,-1312.05,87.54,,,
0.32635625,8.83E-02,1320.14297,-489.393322,-469.746715,959.14,-1320.14,88.34,,,
0.32835625,8.91E-02,1328.23316,-492.39682,-472.621179,965.02,-1328.23,89.15,,,
0.33035625,9.00E-02,1336.32336,-495.400437,-475.495526,970.90,-1336.32,89.96,,,
0.33235625,9.08E-02,1344.41355,-498.404175,-478.369756,976.77,-1344.41,90.77,,,
0.33435625,9.16E-02,1352.50375,-501.408037,-481.243867,982.65,-1352.50,91.59,,,
0.33635625,9.24E-02,1360.59394,-504.412023,-484.117855,988.53,-1360.59,92.41,,,
0.33835625,9.32E-02,1368.68414,-507.416138,-486.991719,994.41,-1368.68,93.24,,,
0.34035625,9.41E-02,1376.77433,-510.420382,-489.865458,1000.29,-1376.77,94.07,,,
0.34235625,9.49E-02,1384.86453,-513.424758,-492.739069,1006.16,-1384.86,94.90,,,
0.34435625,9.57E-02,1392.95472,-516.429268,-495.612549,1012.04,-1392.95,95.74,,,
0.34635625,9.66E-02,1401.04491,-519.433915,-498.485897,1017.92,-1401.04,96.58,,,
0.34835625,9.74E-02,1409.13511,-522.4387,-501.359112,1023.80,-1409.14,97.43,,,
0.35035625,9.83E-02,1417.2253,-525.443626,-504.232189,1029.68,-1417.23,98.28,,,
0.35235625,9.91E-02,1425.31549,-528.448696,-507.105127,1035.55,-1425.32,99.13,,,
0.35435625,1.00E-01,1433.40568,-531.453912,-509.977924,1041.43,-1433.41,99.99,,,
0.35635625,0.100855843,1441.49587,-534.459277,-512.850577,1047.31,-1441.50,100.86,,,
0.35835625,0.101723152,1449.58606,-537.464792,-515.723084,1053.19,-1449.59,101.72,,,
0.36035625,0.102594611,1457.67625,-540.47046,-518.595443,1059.07,-1457.68,102.59,,,
0.36235625,0.103470222,1465.76644,-543.476284,-521.467651,1064.94,-1465.77,103.47,,,
0.36435625,0.104349986,1473.85663,-546.482267,-524.339707,1070.82,-1473.86,104.35,,,
0.36635625,0.105233902,1481.94682,-549.488411,-527.211606,1076.70,-1481.95,105.23,,,
0.36835625,0.106121968,1490.037,-552.494718,-530.083347,1082.58,-1490.04,106.12,,,
0.37035625,0.107014184,1498.12719,-555.501192,-532.954927,1088.46,-1498.13,107.01,,,
0.37235625,0.107910547,1506.21738,-558.507835,-535.826344,1094.33,-1506.22,107.91,,,
0.37435625,0.108811054,1514.30756,-561.51465,-538.697596,1100.21,-1514.31,108.81,,,
0.37635625,0.109715701,1522.39775,-564.521639,-541.568679,1106.09,-1522.40,109.72,,,
0.37835625,0.110624483,1530.48793,-567.528806,-544.439589,1111.97,-1530.49,110.62,,,
0.38035625,0.111537396,1538.57812,-570.536153,-547.310327,1117.85,-1538.58,111.54,,,
0.38235625,0.112454433,1546.6683,-573.543683,-550.180888,1123.72,-1546.67,112.45,,,
0.38435625,0.113375588,1554.75849,-576.551399,-553.051269,1129.60,-1554.76,113.38,,,
0.38635625,0.114300852,1562.84867,-579.559304,-555.921468,1135.48,-1562.85,114.30,,,
0.38835625,0.115230218,1570.93885,-582.567402,-558.791481,1141.36,-1570.94,115.23,,,
0.39035625,0.116163676,1579.02903,-585.575694,-561.661307,1147.24,-1579.03,116.16,,,
0.39235625,0.117101216,1587.11922,-588.584185,-564.530942,1153.12,-1587.12,117.10,,,
0.39435625,0.118042828,1595.2094,-591.592877,-567.400382,1158.99,-1595.21,118.04,,,
0.39635625,0.118988499,1603.29958,-594.601773,-570.269626,1164.87,-1603.30,118.99,,,
0.39835625,0.119938216,1611.38976,-597.610876,-573.138669,1170.75,-1611.39,119.94,,,
0.40035625,0.120891967,1619.47994,-600.620191,-576.007509,1176.63,-1619.48,120.89,,,
0.40235625,0.121849737,1627.57012,-603.629719,-578.876144,1182.51,-1627.57,121.85,,,
0.40435625,0.12281151,1635.6603,-606.639465,-581.744569,1188.38,-1635.66,122.81,,,
0.40635625,0.12377727,1643.75048,-609.649431,-584.612781,1194.26,-1643.75,123.78,,,
0.40835625,0.124747,1651.84066,-612.659621,-587.480778,1200.14,-1651.84,124.75,,,
0.41035625,0.125720682,1659.93084,-615.670038,-590.348555,1206.02,-1659.93,125.72,,,
0.41235625,0.126698297,1668.02102,-618.680686,-593.21611,1211.90,-1668.02,126.70,,,
0.41435625,0.127679823,1676.1112,-621.691568,-596.08344,1217.78,-1676.11,127.68,,,
0.41635625,0.128665242,1684.20138,-624.702688,-598.950541,1223.65,-1684.20,128.67,,,
0.41835625,0.129654529,1692.29156,-627.714049,-601.817409,1229.53,-1692.29,129.65,,,
0.42035625,0.130647663,1700.38173,-630.725655,-604.684041,1235.41,-1700.38,130.65,,,
0.42235625,0.131644618,1708.47191,-633.737509,-607.550435,1241.29,-1708.47,131.64,,,
0.42435625,0.132645371,1716.5621,-636.749614,-610.416584,1247.17,-1716.56,132.65,,,
0.42635625,0.133649894,1724.65228,-639.761976,-613.282487,1253.04,-1724.65,133.65,,,
0.42835625,0.134658161,1732.74246,-642.774596,-616.148141,1258.92,-1732.74,134.66,,,
0.43035625,0.135670142,1740.83264,-645.78748,-619.01354,1264.80,-1740.83,135.67,,,
0.43235625,0.13668581,1748.92282,-648.80063,-621.878682,1270.68,-1748.92,136.69,,,
0.43435625,0.137705133,1757.013,-651.81405,-624.743564,1276.56,-1757.01,137.71,,,
0.43635625,0.138728079,1765.10319,-654.827745,-627.608179,1282.44,-1765.10,138.73,,,
0.43835625,0.139754617,1773.19337,-657.841718,-630.472528,1288.31,-1773.19,139.75,,,
0.44035625,0.140784713,1781.28356,-660.855973,-633.336602,1294.19,-1781.28,140.78,,,
0.44235625,0.141818332,1789.37375,-663.870514,-636.200401,1300.07,-1789.37,141.82,,,
0.44435625,0.142855437,1797.46393,-666.885345,-639.063919,1305.95,-1797.46,142.86,,,
0.44635625,0.143895993,1805.55412,-669.900469,-641.927152,1311.83,-1805.55,143.90,,,
0.44835625,0.14493996,1813.64432,-672.915891,-644.790098,1317.71,-1813.64,144.94,,,
0.45035625,0.145987301,1821.73451,-675.931615,-647.652752,1323.58,-1821.73,145.99,,,
0.45235625,0.147037974,1829.8247,-678.947645,-650.515109,1329.46,-1829.82,147.04,,,
0.45435625,0.148091938,1837.9149,-681.963984,-653.377165,1335.34,-1837.91,148.09,,,
0.45635625,0.149149151,1846.0051,-684.980638,-656.238917,1341.22,-1846.01,149.15,,,
0.45835625,0.150209569,1854.0953,-687.99761,-659.10036,1347.10,-1854.10,150.21,,,
0.46035625,0.151273148,1862.1855,-691.014903,-661.96149,1352.98,-1862.19,151.27,,,
0.46235625,0.152339841,1870.27571,-694.032524,-664.822303,1358.85,-1870.28,152.34,,,
0.46435625,0.153409602,1878.36592,-697.050475,-667.682795,1364.73,-1878.37,153.41,,,
0.46635625,0.154482382,1886.45613,-700.06876,-670.542959,1370.61,-1886.46,154.48,,,
0.46835625,0.155558134,1894.54634,-703.087385,-673.402795,1376.49,-1894.55,155.56,,,
0.47035625,0.156636805,1902.63656,-706.106353,-676.262294,1382.37,-1902.64,156.64,,,
0.47235625,0.157718346,1910.72678,-709.125668,-679.121456,1388.25,-1910.73,157.72,,,
0.47435625,0.158802704,1918.817,-712.145336,-681.980273,1394.13,-1918.82,158.80,,,
0.47635625,0.159889825,1926.90723,-715.165359,-684.838743,1400.00,-1926.91,159.89,,,
0.47835625,0.160979655,1934.99746,-718.185744,-687.696859,1405.88,-1935.00,160.98,,,
0.48035625,0.162072138,1943.08769,-721.206493,-690.554618,1411.76,-1943.09,162.07,,,
0.48235625,0.163167219,1951.17793,-724.227611,-693.412017,1417.64,-1951.18,163.17,,,
0.48435625,0.164264838,1959.26817,-727.249104,-696.269047,1423.52,-1959.27,164.26,,,
0.48635625,0.165364939,1967.35842,-730.270974,-699.125707,1429.40,-1967.36,165.36,,,
0.48835625,0.16646746,1975.44867,-733.293227,-701.981991,1435.28,-1975.45,166.47,,,
0.49035625,0.167572342,1983.53893,-736.315867,-704.837895,1441.15,-1983.54,167.57,,,
0.49235625,0.168679522,1991.62919,-739.338898,-707.693413,1447.03,-1991.63,168.68,,,
0.49435625,0.169788939,1999.71945,-742.362325,-710.548541,1452.91,-1999.72,169.79,,,
0.49635625,0.170900529,2007.80973,-745.386153,-713.403274,1458.79,-2007.81,170.90,,,
0.49835625,0.172014227,2015.9,-748.410385,-716.257607,1464.67,-2015.90,172.01,,,
0.50035625,0.173129968,2023.99028,-751.435027,-719.111535,1470.55,-2023.99,173.13,,,
0.50235625,0.174247687,2032.08057,-754.460084,-721.965054,1476.43,-2032.08,174.25,,,
0.50435625,0.175367315,2040.17086,-757.485558,-724.818158,1482.30,-2040.17,175.37,,,
0.50635625,0.176488785,2048.26116,-760.511456,-727.670842,1488.18,-2048.26,176.49,,,
0.50835625,0.177612029,2056.35147,-763.537781,-730.523102,1494.06,-2056.35,177.61,,,
0.51035625,0.178736976,2064.44178,-766.564539,-733.374932,1499.94,-2064.44,178.74,,,
0.51235625,0.179863556,2072.5321,-769.591733,-736.226328,1505.82,-2072.53,179.86,,,
0.51435625,0.180991699,2080.62242,-772.619369,-739.077284,1511.70,-2080.62,180.99,,,
0.51635625,0.182121332,2088.71275,-775.647451,-741.927796,1517.58,-2088.71,182.12,,,
0.51835625,0.183252384,2096.80309,-778.675983,-744.777857,1523.45,-2096.80,183.25,,,
0.52035625,0.18438478,2104.89343,-781.704971,-747.627463,1529.33,-2104.89,184.38,,,
0.52235625,0.185518446,2112.98378,-784.734418,-750.47661,1535.21,-2112.98,185.52,,,
0.52435625,0.18665331,2121.07414,-787.76433,-753.325292,1541.09,-2121.07,186.65,,,
0.52635625,0.187789294,2129.16451,-790.794711,-756.173503,1546.97,-2129.16,187.79,,,
0.52835625,0.188926325,2137.25488,-793.825566,-759.021238,1552.85,-2137.25,188.93,,,
0.53035625,0.190064325,2145.34526,-796.8569,-761.868493,1558.73,-2145.35,190.06,,,
0.53235625,0.191203218,2153.43565,-799.888716,-764.715262,1564.60,-2153.44,191.20,,,
0.53435625,0.192342926,2161.52604,-802.92102,-767.56154,1570.48,-2161.53,192.34,,,
0.53635625,0.193483373,2169.61644,-805.953817,-770.407321,1576.36,-2169.62,193.48,,,
0.53835625,0.194624479,2177.70685,-808.98711,-773.252601,1582.24,-2177.71,194.62,,,
0.54035625,0.195766167,2185.79727,-812.020906,-776.097374,1588.12,-2185.80,195.77,,,
0.54235625,0.196908358,2193.88769,-815.055208,-778.941637,1594.00,-2193.89,196.91,,,
0.54435625,0.198050972,2201.97812,-818.09002,-781.78538,1599.88,-2201.98,198.05,,,
0.54635625,0.199193931,2210.06856,-821.125349,-784.628602,1605.75,-2210.07,199.19,,,
0.54835625,0.200337155,2218.15901,-824.161198,-787.471296,1611.63,-2218.16,200.34,,,
0.55035625,0.201480563,2226.24946,-827.197573,-790.313456,1617.51,-2226.25,201.48,,,
0.55235625,0.202624076,2234.33993,-830.234477,-793.155079,1623.39,-2234.34,202.62,,,
0.55435625,0.203767613,2242.4304,-833.271916,-795.996158,1629.27,-2242.43,203.77,,,
0.55635625,0.204911095,2250.52087,-836.309894,-798.836689,1635.15,-2250.52,204.91,,,
0.55835625,0.20605444,2258.61136,-839.348416,-801.676665,1641.03,-2258.61,206.05,,,
0.56035625,0.207197568,2266.70185,-842.387486,-804.516082,1646.90,-2266.70,207.20,,,
0.56235625,0.2083404,2274.79235,-845.42711,-807.354935,1652.78,-2274.79,208.34,,,
0.56435625,0.209482853,2282.88285,-848.467292,-810.193218,1658.66,-2282.88,209.48,,,
0.56635625,0.210624849,2290.97336,-851.508037,-813.030926,1664.54,-2290.97,210.62,,,
0.56835625,0.211766305,2299.06388,-854.549349,-815.868054,1670.42,-2299.06,211.77,,,
0.57035625,0.212907144,2307.15441,-857.591234,-818.704598,1676.30,-2307.15,212.91,,,
0.57235625,0.214047283,2315.24494,-860.633695,-821.54055,1682.17,-2315.24,214.05,,,
0.57435625,0.215186644,2323.33548,-863.676738,-824.375907,1688.05,-2323.34,215.19,,,
