TIME, FX_4
2.E-04, -99.9450186
4.E-04, -199.890043
7.E-04, -349.807576
1.15E-03, -574.683874
1.825E-03, -911.998322
2.825E-03, -1411.72343
3.825E-03, -1911.44854
4.825E-03, -2411.17365
5.825E-03, -2910.89875
6.825E-03, -3410.62386
7.825E-03, -3910.34897
8.825E-03, -4410.07407
9.825E-03, -4909.79918
1.0825E-02, -5409.52429
1.1825E-02, -5909.2494
1.2825E-02, -6408.9745
1.3825E-02, -6908.69961
1.4825E-02, -7408.42472
1.5825E-02, -7908.14983
1.6825E-02, -8407.87494
1.7825E-02, -8907.60004
1.8825E-02, -9407.32515
1.9825E-02, -9907.05026
2.0825E-02, -10406.7754
2.1825E-02, -10906.5005
2.2825E-02, -11406.2256
2.3825E-02, -11905.9507
2.4825E-02, -12405.6758
2.5825E-02, -12905.4009
2.6825E-02, -13405.126
2.7825E-02, -13904.8511
2.8825E-02, -14404.5762
2.9825E-02, -14904.3013
3.0825E-02, -15404.0264
3.1825E-02, -15903.7515
3.2825E-02, -16403.4767
3.3825E-02, -16903.2018
3.4825E-02, -17402.9269
3.5825E-02, -17902.652
3.6825E-02, -18402.3771
3.7825E-02, -18902.1022
3.8825E-02, -19401.8273
3.9825E-02, -19901.5524
4.0825E-02, -20401.2775
4.1825E-02, -20901.0026
4.2825E-02, -21400.7277
4.3825E-02, -21900.4528
4.4825E-02, -22400.1779
4.5825E-02, -22899.9031
4.6825E-02, -23399.6282
4.7825E-02, -23899.3533
4.8825E-02, -24399.0784
4.9825E-02, -24898.8035
5.0825E-02, -25398.5286
5.1825E-02, -25898.2537
5.2825E-02, -26397.9788
5.3825E-02, -26897.7039
5.4825E-02, -27397.429
5.5825E-02, -27897.1541
5.6825E-02, -28396.8792
5.7825E-02, -28896.6043
5.8825E-02, -29396.3295
5.9825E-02, -29896.0546
6.0825E-02, -30395.7797
6.1825E-02, -30895.5048
6.2825E-02, -31395.2299
6.3825E-02, -31894.955
6.4825E-02, -32394.6801
6.5825E-02, -32894.4052
6.6825E-02, -33394.1303
6.7825E-02, -33893.8554
6.8825E-02, -34393.5805
6.9825E-02, -34893.3056
7.0825E-02, -35393.0307
7.1825E-02, -35892.7559
7.2825E-02, -36392.481
7.3825E-02, -36892.2061
7.4825E-02, -37391.9312
7.5825E-02, -37891.6563
7.6825E-02, -38391.3814
7.7825E-02, -38891.1065
7.8825E-02, -39390.8316
7.9825E-02, -39890.5567
8.0825E-02, -40390.2818
8.1825E-02, -40890.0069
8.2825E-02, -41389.732
8.3825E-02, -41889.4571
8.4825E-02, -42389.1823
8.5825E-02, -42888.9074
8.6825E-02, -43388.6325
8.7825E-02, -43888.3576
8.8825E-02, -44388.0827
8.9825E-02, -44887.8078
9.0825E-02, -45387.5329
9.1825E-02, -45887.258
9.2825E-02, -46386.9831
9.3825E-02, -46886.7082
9.4825E-02, -47386.4333
9.5825E-02, -47886.1584
9.6825E-02, -48385.8835
9.7825E-02, -48885.6086
9.8825E-02, -49385.3338
9.9825E-02, -49885.0589
0.100825, -50384.784
0.101825, -50884.5091
0.102825, -51384.2342
0.103825, -51883.9593
0.104825, -52383.6844
0.105825, -52883.4095
0.106825, -53383.1346
0.107825, -53882.8597
0.108825, -54382.5848
0.109825, -54882.3099
0.110825, -55382.035
0.111825, -55881.7602
0.112825, -56381.4853
0.113825, -56881.2104
0.114825, -57380.9355
0.115825, -57880.6606
0.116825, -58380.3857
0.117825, -58880.1108
0.118825, -59379.8359
0.119825, -59879.561
0.120825, -60379.2861
0.121825, -60879.0112
0.122825, -61378.7363
