TIME, FY_5
2.E-04, -35.7682849
4.E-04, -71.1955903
7.E-04, -124.618982
1.15E-03, -204.692592
1.825E-03, -324.829543
2.8375E-03, -505.04178
4.35625E-03, -775.361222
6.35625E-03, -1131.3377
8.35625E-03, -1487.31287
1.035625E-02, -1843.28838
1.235625E-02, -2199.26474
1.435625E-02, -2555.24112
1.635625E-02, -2911.21745
1.835625E-02, -3267.19378
2.035625E-02, -3623.1701
2.235625E-02, -3979.14642
2.435625E-02, -4335.12275
2.635625E-02, -4691.09907
2.835625E-02, -5047.0754
3.035625E-02, -5403.05173
3.235625E-02, -5759.02806
3.435625E-02, -6115.00438
3.635625E-02, -6470.98071
3.835625E-02, -6826.95704
4.035625E-02, -7182.93336
4.235625E-02, -7538.90968
4.435625E-02, -7894.886
4.635625E-02, -8250.86232
4.835625E-02, -8606.83864
5.035625E-02, -8962.81496
5.235625E-02, -9318.79127
5.435625E-02, -9674.76758
5.635625E-02, -10030.7439
5.835625E-02, -10386.7202
6.035625E-02, -10742.6965
6.235625E-02, -11098.6728
6.435625E-02, -11454.6491
6.635625E-02, -11810.6254
6.835625E-02, -12166.6017
7.035625E-02, -12522.578
7.235625E-02, -12878.5542
7.435625E-02, -13234.5305
7.635625E-02, -13590.5068
7.835625E-02, -13946.4831
8.035625E-02, -14302.4593
8.235625E-02, -14658.4356
8.435625E-02, -15014.4119
8.635625E-02, -15370.3881
8.835625E-02, -15726.3644
9.035625E-02, -16082.3406
9.235625E-02, -16438.3169
9.435625E-02, -16794.2931
9.635625E-02, -17150.2694
9.835625E-02, -17506.2456
0.10035625, -17862.2218
0.10235625, -18218.1981
0.10435625, -18574.1743
0.10635625, -18930.1505
0.10835625, -19286.1267
0.11035625, -19642.1029
0.11235625, -19998.0791
0.11435625, -20354.0553
0.11635625, -20710.0315
0.11835625, -21066.0077
0.12035625, -21421.9839
0.12235625, -21777.9601
0.12435625, -22133.9363
0.12635625, -22489.9125
0.12835625, -22845.8886
0.13035625, -23201.8648
0.13235625, -23557.841
0.13435625, -23913.8171
0.13635625, -24269.7933
0.13835625, -24625.7694
0.14035625, -24981.7455
0.14235625, -25337.7217
0.14435625, -25693.6978
0.14635625, -26049.6739
0.14835625, -26405.6501
0.15035625, -26761.6262
0.15235625, -27117.6023
0.15435625, -27473.5784
0.15635625, -27829.5545
0.15835625, -28185.5306
0.16035625, -28541.5067
0.16235625, -28897.4828
0.16435625, -29253.4589
0.16635625, -29609.4349
0.16835625, -29965.411
0.17035625, -30321.3871
0.17235625, -30677.3631
0.17435625, -31033.3392
0.17635625, -31389.3152
0.17835625, -31745.2913
0.18035625, -32101.2673
0.18235625, -32457.2434
0.18435625, -32813.2194
0.18635625, -33169.1954
0.18835625, -33525.1714
0.19035625, -33881.1474
0.19235625, -34237.1234
0.19435625, -34593.0994
0.19635625, -34949.0754
0.19835625, -35305.0514
0.20035625, -35661.0274
0.20235625, -36017.0034
0.20435625, -36372.9794
0.20635625, -36728.9553
0.20835625, -37084.9313
0.21035625, -37440.9072
0.21235625, -37796.8832
0.21435625, -38152.8591
0.21635625, -38508.8351
0.21835625, -38864.811
0.22035625, -39220.7869
0.22235625, -39576.7628
0.22435625, -39932.7387
0.22635625, -40288.7146
0.22835625, -40644.6905
0.23035625, -41000.6664
0.23235625, -41356.6423
0.23435625, -41712.6182
0.23635625, -42068.5941
0.23835625, -42424.5699
0.24035625, -42780.5458
0.24235625, -43136.5216
0.24435625, -43492.4975
0.24635625, -43848.4733
0.24835625, -44204.4492
0.25035625, -44560.425
0.25235625, -44916.4008
0.25435625, -45272.3766
0.25635625, -45628.3524
0.25835625, -45984.3282
0.26035625, -46340.304
0.26235625, -46696.2798
0.26435625, -47052.2556
0.26635625, -47408.2314
0.26835625, -47764.2071
0.27035625, -48120.1829
0.27235625, -48476.1587
0.27435625, -48832.1344
0.27635625, -49188.1101
0.27835625, -49544.0859
0.28035625, -49900.0616
0.28235625, -50256.0373
0.28435625, -50612.013
0.28635625, -50967.9887
0.28835625, -51323.9644
0.29035625, -51679.9401
0.29235625, -52035.9158
0.29435625, -52391.8915
0.29635625, -52747.8671
0.29835625, -53103.8428
0.30035625, -53459.8184
0.30235625, -53815.7941
0.30435625, -54171.7697
0.30635625, -54527.7453
0.30835625, -54883.721
0.31035625, -55239.6966
0.31235625, -55595.6722
