TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
4.44E-02,1.23E-02,-68.5349099,-107.574094,-103.353489,210.93,68.53,12.30,,,
4.64E-02,1.28E-02,-71.6250945,-112.424637,-108.013534,220.44,71.63,12.84,,,
4.84E-02,1.34E-02,-74.7152789,-117.275193,-112.673567,229.95,74.72,13.39,,,
5.04E-02,1.39E-02,-77.8054633,-122.125762,-117.333586,239.46,77.81,13.93,,,
5.24E-02,1.45E-02,-80.8956476,-126.976345,-121.993592,248.97,80.90,14.47,,,
5.44E-02,1.50E-02,-83.9858318,-131.826941,-126.653584,258.48,83.99,15.00,,,
5.64E-02,1.55E-02,-87.0760159,-136.677552,-131.313561,267.99,87.08,15.54,,,
5.84E-02,1.61E-02,-90.1661999,-141.528178,-135.973523,277.50,90.17,16.08,,,
6.04E-02,1.66E-02,-93.2563838,-146.378819,-140.633469,287.01,93.26,16.61,,,
6.24E-02,1.71E-02,-96.3465676,-151.229476,-145.2934,296.52,96.35,17.15,,,
6.44E-02,1.77E-02,-99.4367513,-156.08015,-149.953314,306.03,99.44,17.68,,,
6.64E-02,1.82E-02,-102.526935,-160.93084,-154.613211,315.54,102.53,18.21,,,
6.84E-02,1.87E-02,-105.617118,-165.781548,-159.27309,325.05,105.62,18.75,,,
7.04E-02,1.93E-02,-108.707302,-170.632273,-163.932952,334.57,108.71,19.28,,,
7.24E-02,1.98E-02,-111.797485,-175.483017,-168.592795,344.08,111.80,19.81,,,
7.44E-02,2.03E-02,-114.887668,-180.333779,-173.252619,353.59,114.89,20.33,,,
7.64E-02,2.09E-02,-117.977851,-185.18456,-177.912424,363.10,117.98,20.86,,,
7.84E-02,2.14E-02,-121.068034,-190.035361,-182.572209,372.61,121.07,21.39,,,
8.04E-02,2.19E-02,-124.158217,-194.886182,-187.231975,382.12,124.16,21.91,,,
8.24E-02,2.24E-02,-127.2484,-199.737024,-191.891719,391.63,127.25,22.44,,,
8.44E-02,2.30E-02,-130.338583,-204.587886,-196.551443,401.14,130.34,22.96,,,
8.64E-02,2.35E-02,-133.428766,-209.43877,-201.211145,410.65,133.43,23.48,,,
8.84E-02,2.40E-02,-136.518948,-214.289675,-205.870825,420.16,136.52,24.00,,,
9.04E-02,2.45E-02,-139.609131,-219.140603,-210.530482,429.67,139.61,24.52,,,
9.24E-02,2.50E-02,-142.699313,-223.991553,-215.190117,439.18,142.70,25.04,,,
9.44E-02,2.56E-02,-145.789495,-228.842527,-219.849729,448.69,145.79,25.56,,,
9.64E-02,2.61E-02,-148.879677,-233.693523,-224.509317,458.20,148.88,26.08,,,
9.84E-02,2.66E-02,-151.969859,-238.544544,-229.168881,467.71,151.97,26.59,,,
0.10035625,2.71E-02,-155.060041,-243.395589,-233.82842,477.22,155.06,27.11,,,
0.10235625,2.76E-02,-158.150223,-248.246659,-238.487935,486.73,158.15,27.62,,,
0.10435625,2.81E-02,-161.240405,-253.097754,-243.147424,496.25,161.24,28.13,,,
0.10635625,2.86E-02,-164.330587,-257.948875,-247.806888,505.76,164.33,28.65,,,
0.10835625,2.92E-02,-167.420768,-262.800021,-252.466326,515.27,167.42,29.16,,,
0.11035625,2.97E-02,-170.51095,-267.651194,-257.125737,524.78,170.51,29.67,,,
0.11235625,3.02E-02,-173.601131,-272.502393,-261.785121,534.29,173.60,30.17,,,
0.11435625,3.07E-02,-176.691312,-277.35362,-266.444478,543.80,176.69,30.68,,,
0.11635625,3.12E-02,-179.781493,-282.204874,-271.103807,553.31,179.78,31.19,,,
0.11835625,3.17E-02,-182.871674,-287.056156,-275.763108,562.82,182.87,31.69,,,
0.12035625,3.22E-02,-185.961855,-291.907467,-280.422381,572.33,185.96,32.20,,,
0.12235625,3.27E-02,-189.052036,-296.758806,-285.081625,581.84,189.05,32.70,,,
0.12435625,3.32E-02,-192.142217,-301.610174,-289.74084,591.35,192.14,33.20,,,
0.12635625,3.37E-02,-195.232398,-306.461571,-294.400025,600.86,195.23,33.71,,,
0.12835625,3.42E-02,-198.322578,-311.312999,-299.05918,610.37,198.32,34.21,,,
0.13035625,3.47E-02,-201.412759,-316.164456,-303.718305,619.88,201.41,34.70,,,
0.13235625,3.52E-02,-204.502939,-321.015944,-308.377399,629.39,204.50,35.20,,,
0.13435625,3.57E-02,-207.59312,-325.867463,-313.036463,638.90,207.59,35.70,,,
0.13635625,3.62E-02,-210.6833,-330.719013,-317.695494,648.41,210.68,36.20,,,
0.13835625,3.67E-02,-213.77348,-335.570595,-322.354495,657.93,213.77,36.69,,,
0.14035625,3.72E-02,-216.86366,-340.422209,-327.013463,667.44,216.86,37.18,,,
0.14235625,3.77E-02,-219.95384,-345.273855,-331.672398,676.95,219.95,37.68,,,
0.14435625,3.82E-02,-223.04402,-350.125533,-336.331301,686.46,223.04,38.17,,,
0.14635625,3.87E-02,-226.1342,-354.977245,-340.990171,695.97,226.13,38.66,,,
0.14835625,3.92E-02,-229.224379,-359.82899,-345.649006,705.48,229.22,39.15,,,
0.15035625,3.96E-02,-232.314559,-364.680769,-350.307809,714.99,232.31,39.64,,,
0.15235625,4.01E-02,-235.404738,-369.532582,-354.966577,724.50,235.40,40.13,,,
0.15435625,4.06E-02,-238.494918,-374.384429,-359.625311,734.01,238.49,40.61,,,
0.15635625,4.11E-02,-241.585097,-379.236311,-364.284009,743.52,241.59,41.10,,,
0.15835625,4.16E-02,-244.675276,-384.088227,-368.942673,753.03,244.68,41.58,,,
0.16035625,4.21E-02,-247.765455,-388.94018,-373.601301,762.54,247.77,42.07,,,
0.16235625,4.26E-02,-250.855635,-393.792168,-378.259894,772.05,250.86,42.55,,,
0.16435625,4.30E-02,-253.945813,-398.644191,-382.91845,781.56,253.95,43.03,,,
0.16635625,4.35E-02,-257.035992,-403.496252,-387.57697,791.07,257.04,43.51,,,
0.16835625,4.40E-02,-260.126171,-408.348349,-392.235453,800.58,260.13,43.99,,,
0.17035625,4.45E-02,-263.21635,-413.200482,-396.893899,810.09,263.22,44.47,,,
0.17235625,4.49E-02,-266.306528,-418.052653,-401.552307,819.60,266.31,44.95,,,
0.17435625,4.54E-02,-269.396707,-422.904862,-406.210678,829.12,269.40,45.43,,,
0.17635625,4.59E-02,-272.486885,-427.757108,-410.869011,838.63,272.49,45.90,,,
0.17835625,4.64E-02,-275.577064,-432.609393,-415.527306,848.14,275.58,46.38,,,
0.18035625,4.68E-02,-278.667242,-437.461716,-420.185561,857.65,278.67,46.85,,,
0.18235625,4.73E-02,-281.75742,-442.314078,-424.843778,867.16,281.76,47.32,,,
0.18435625,4.78E-02,-284.847598,-447.166479,-429.501957,876.67,284.85,47.79,,,
0.18635625,4.83E-02,-287.937776,-452.018919,-434.160095,886.18,287.94,48.26,,,
0.18835625,4.87E-02,-291.027954,-456.871399,-438.818194,895.69,291.03,48.73,,,
0.19035625,4.92E-02,-294.118132,-461.723919,-443.476252,905.20,294.12,49.20,,,
0.19235625,4.97E-02,-297.208309,-466.576479,-448.13427,914.71,297.21,49.67,,,
0.19435625,5.01E-02,-300.298487,-471.42908,-452.792248,924.22,300.30,50.13,,,
0.19635625,5.06E-02,-303.388664,-476.281721,-457.450185,933.73,303.39,50.60,,,
0.19835625,5.11E-02,-306.478842,-481.134404,-462.10808,943.24,306.48,51.06,,,
0.20035625,5.15E-02,-309.569019,-485.987128,-466.765934,952.75,309.57,51.53,,,
0.20235625,5.20E-02,-312.659197,-490.839893,-471.423746,962.26,312.66,51.99,,,
0.20435625,5.25E-02,-315.749374,-495.692701,-476.081516,971.77,315.75,52.45,,,
0.20635625,5.29E-02,-318.839551,-500.54555,-480.739244,981.28,318.84,52.91,,,
0.20835625,5.34E-02,-321.929728,-505.398442,-485.39693,990.80,321.93,53.37,,,
0.21035625,5.38E-02,-325.019905,-510.251376,-490.054573,1000.31,325.02,53.83,,,
0.21235625,5.43E-02,-328.110082,-515.104354,-494.712172,1009.82,328.11,54.29,,,
0.21435625,5.47E-02,-331.200259,-519.957375,-499.369728,1019.33,331.20,54.74,,,
0.21635625,5.52E-02,-334.290435,-524.810439,-504.027241,1028.84,334.29,55.20,,,
0.21835625,5.57E-02,-337.380612,-529.663547,-508.68471,1038.35,337.38,55.65,,,
0.22035625,5.61E-02,-340.470788,-534.516699,-513.342135,1047.86,340.47,56.11,,,
0.22235625,5.66E-02,-343.560965,-539.369895,-517.999515,1057.37,343.56,56.56,,,
0.22435625,5.70E-02,-346.651141,-544.223135,-522.656851,1066.88,346.65,57.01,,,
0.22635625,5.75E-02,-349.741318,-549.07642,-527.314142,1076.39,349.74,57.46,,,
0.22835625,5.79E-02,-352.831494,-553.929751,-531.971388,1085.90,352.83,57.91,,,
0.23035625,5.84E-02,-355.92167,-558.783126,-536.628589,1095.41,355.92,58.36,,,
0.23235625,5.88E-02,-359.011846,-563.636547,-541.285744,1104.92,359.01,58.80,,,
0.23435625,5.93E-02,-362.102022,-568.490013,-545.942854,1114.43,362.10,59.25,,,
0.23635625,5.97E-02,-365.192198,-573.343526,-550.599917,1123.94,365.19,59.70,,,
0.23835625,6.01E-02,-368.282374,-578.197084,-555.256934,1133.45,368.28,60.14,,,
0.24035625,6.06E-02,-371.37255,-583.050689,-559.913904,1142.96,371.37,60.58,,,
0.24235625,6.10E-02,-374.462725,-587.904341,-564.570829,1152.48,374.46,61.03,,,
0.24435625,6.15E-02,-377.552901,-592.758039,-569.227705,1161.99,377.55,61.47,,,
0.24635625,6.19E-02,-380.643076,-597.611784,-573.884535,1171.50,380.64,61.91,,,
0.24835625,6.23E-02,-383.733252,-602.465577,-578.541318,1181.01,383.73,62.35,,,
0.25035625,6.28E-02,-386.823427,-607.319417,-583.198053,1190.52,386.82,62.79,,,
0.25235625,6.32E-02,-389.913603,-612.173305,-587.85474,1200.03,389.91,63.22,,,
0.25435625,6.37E-02,-393.003778,-617.027241,-592.511378,1209.54,393.00,63.66,,,
0.25635625,6.41E-02,-396.093953,-621.881225,-597.16797,1219.05,396.09,64.10,,,
0.25835625,6.45E-02,-399.184128,-626.735257,-601.824512,1228.56,399.18,64.53,,,
0.26035625,6.50E-02,-402.274303,-631.589338,-606.481005,1238.07,402.27,64.96,,,
0.26235625,6.54E-02,-405.364478,-636.443467,-611.13745,1247.58,405.36,65.40,,,
0.26435625,6.58E-02,-408.454653,-641.297646,-615.793845,1257.09,408.45,65.83,,,
0.26635625,6.63E-02,-411.544828,-646.151873,-620.450192,1266.60,411.54,66.26,,,
0.26835625,6.67E-02,-414.635002,-651.006151,-625.106489,1276.11,414.64,66.69,,,
0.27035625,6.71E-02,-417.725177,-655.860477,-629.762737,1285.62,417.73,67.12,,,
0.27235625,6.75E-02,-420.815352,-660.714854,-634.418934,1295.13,420.82,67.55,,,
0.27435625,6.80E-02,-423.905526,-665.56928,-639.075081,1304.64,423.91,67.97,,,
0.27635625,6.84E-02,-426.995701,-670.423757,-643.731178,1314.15,427.00,68.40,,,
0.27835625,6.88E-02,-430.085875,-675.278284,-648.387225,1323.67,430.09,68.82,,,
0.28035625,6.92E-02,-433.176049,-680.132861,-653.043221,1333.18,433.18,69.25,,,
0.28235625,6.97E-02,-436.266224,-684.987489,-657.699166,1342.69,436.27,69.67,,,
0.28435625,7.01E-02,-439.356398,-689.842169,-662.35506,1352.20,439.36,70.09,,,
0.28635625,7.05E-02,-442.446572,-694.696899,-667.010903,1361.71,442.45,70.51,,,
0.28835625,7.09E-02,-445.536746,-699.55168,-671.666694,1371.22,445.54,70.93,,,
0.29035625,7.14E-02,-448.62692,-704.406514,-676.322434,1380.73,448.63,71.35,,,
0.29235625,7.18E-02,-451.717094,-709.261398,-680.978122,1390.24,451.72,71.77,,,
0.29435625,7.22E-02,-454.807268,-714.116335,-685.633759,1399.75,454.81,72.19,,,
0.29635625,7.26E-02,-457.897441,-718.971323,-690.289343,1409.26,457.90,72.61,,,
0.29835625,7.30E-02,-460.987615,-723.826364,-694.944875,1418.77,460.99,73.02,,,
0.30035625,7.34E-02,-464.077789,-728.681457,-699.600354,1428.28,464.08,73.44,,,
0.30235625,7.38E-02,-467.167962,-733.536603,-704.255781,1437.79,467.17,73.85,,,
0.30435625,7.43E-02,-470.258136,-738.391801,-708.911154,1447.30,470.26,74.26,,,
0.30635625,7.47E-02,-473.348309,-743.247053,-713.566476,1456.81,473.35,74.67,,,
0.30835625,7.51E-02,-476.438483,-748.102357,-718.221743,1466.32,476.44,75.08,,,
0.31035625,7.55E-02,-479.528656,-752.957714,-722.876958,1475.83,479.53,75.49,,,
0.31235625,7.59E-02,-482.618829,-757.813125,-727.532119,1485.35,482.62,75.90,,,
0.31435625,7.63E-02,-485.709003,-762.66859,-732.187227,1494.86,485.71,76.31,,,
0.31635625,7.67E-02,-488.799176,-767.524108,-736.84228,1504.37,488.80,76.72,,,
0.31835625,7.71E-02,-491.889349,-772.37968,-741.49728,1513.88,491.89,77.13,,,
0.32035625,7.75E-02,-494.979522,-777.235306,-746.152226,1523.39,494.98,77.53,,,
0.32235625,7.79E-02,-498.069695,-782.090986,-750.807117,1532.90,498.07,77.94,,,
0.32435625,7.83E-02,-501.159868,-786.94672,-755.461954,1542.41,501.16,78.34,,,
0.32635625,7.87E-02,-504.250041,-791.802509,-760.116737,1551.92,504.25,78.74,,,
0.32835625,7.91E-02,-507.340214,-796.658352,-764.771465,1561.43,507.34,79.14,,,
0.33035625,7.95E-02,-510.430386,-801.514251,-769.426138,1570.94,510.43,79.54,,,
0.33235625,7.99E-02,-513.520559,-806.370204,-774.080755,1580.45,513.52,79.94,,,
0.33435625,8.03E-02,-516.610732,-811.226212,-778.735318,1589.96,516.61,80.34,,,
0.33635625,8.07E-02,-519.700904,-816.082275,-783.389826,1599.47,519.70,80.74,,,
0.33835625,8.11E-02,-522.791077,-820.938394,-788.044278,1608.98,522.79,81.14,,,
0.34035625,8.15E-02,-525.881249,-825.794568,-792.698674,1618.49,525.88,81.53,,,
0.34235625,8.19E-02,-528.971422,-830.650798,-797.353016,1628.00,528.97,81.93,,,
0.34435625,8.23E-02,-532.061594,-835.507083,-802.0073,1637.51,532.06,82.32,,,
0.34635625,8.27E-02,-535.151766,-840.363425,-806.661529,1647.02,535.15,82.72,,,
0.34835625,8.31E-02,-538.241939,-845.219822,-811.315703,1656.54,538.24,83.11,,,
0.35035625,8.35E-02,-541.332111,-850.076276,-815.969819,1666.05,541.33,83.50,,,
0.35235625,8.39E-02,-544.422283,-854.932786,-820.62388,1675.56,544.42,83.89,,,
0.35435625,8.43E-02,-547.512455,-859.789352,-825.277883,1685.07,547.51,84.28,,,
0.35635625,8.47E-02,-550.602627,-864.645975,-829.931831,1694.58,550.60,84.67,,,
0.35835625,8.51E-02,-553.692799,-869.502655,-834.585721,1704.09,553.69,85.06,,,
0.36035625,8.54E-02,-556.782971,-874.359391,-839.239555,1713.60,556.78,85.45,,,
0.36235625,8.58E-02,-559.873143,-879.216184,-843.893331,1723.11,559.87,85.83,,,
0.36435625,8.62E-02,-562.963315,-884.073035,-848.54705,1732.62,562.96,86.22,,,
0.36635625,8.66E-02,-566.053486,-888.929942,-853.200712,1742.13,566.05,86.60,,,
0.36835625,8.70E-02,-569.143658,-893.786907,-857.854317,1751.64,569.14,86.99,,,
0.37035625,8.74E-02,-572.23383,-898.643929,-862.507865,1761.15,572.23,87.37,,,
0.37235625,8.78E-02,-575.324001,-903.501009,-867.161355,1770.66,575.32,87.75,,,
0.37435625,8.81E-02,-578.414173,-908.358146,-871.814786,1780.17,578.41,88.13,,,
0.37635625,8.85E-02,-581.504344,-913.215342,-876.468161,1789.68,581.50,88.51,,,
0.37835625,8.89E-02,-584.594516,-918.072595,-881.121477,1799.19,584.59,88.89,,,
0.38035625,8.93E-02,-587.684687,-922.929906,-885.774735,1808.70,587.68,89.27,,,
0.38235625,8.97E-02,-590.774859,-927.787275,-890.427935,1818.22,590.77,89.65,,,
0.38435625,9.00E-02,-593.86503,-932.644702,-895.081077,1827.73,593.87,90.03,,,
0.38635625,9.04E-02,-596.955201,-937.502188,-899.73416,1837.24,596.96,90.40,,,
0.38835625,9.08E-02,-600.045373,-942.359732,-904.387184,1846.75,600.05,90.78,,,
0.39035625,9.12E-02,-603.135544,-947.217335,-909.04015,1856.26,603.14,91.15,,,
0.39235625,9.15E-02,-606.225715,-952.074996,-913.693058,1865.77,606.23,91.53,,,
0.39435625,9.19E-02,-609.315886,-956.932716,-918.345906,1875.28,609.32,91.90,,,
0.39635625,9.23E-02,-612.406057,-961.790495,-922.998696,1884.79,612.41,92.27,,,
0.39835625,9.26E-02,-615.496228,-966.648333,-927.651427,1894.30,615.50,92.64,,,
0.40035625,9.30E-02,-618.586399,-971.50623,-932.304099,1903.81,618.59,93.01,,,
0.40235625,9.34E-02,-621.67657,-976.364186,-936.956711,1913.32,621.68,93.38,,,
0.40435625,9.37E-02,-624.766741,-981.222202,-941.609264,1922.83,624.77,93.75,,,
0.40635625,9.41E-02,-627.856912,-986.080277,-946.261757,1932.34,627.86,94.12,,,
0.40835625,9.45E-02,-630.947083,-990.938411,-950.914192,1941.85,630.95,94.48,,,
0.41035625,9.48E-02,-634.037253,-995.796604,-955.566566,1951.36,634.04,94.85,,,
0.41235625,9.52E-02,-637.127424,-1000.65486,-960.218881,1960.87,637.13,95.21,,,
0.41435625,9.56E-02,-640.217595,-1005.51317,-964.871135,1970.38,640.22,95.58,,,
0.41635625,9.59E-02,-643.307765,-1010.37154,-969.52333,1979.89,643.31,95.94,,,
0.41835625,9.63E-02,-646.397936,-1015.22998,-974.175466,1989.41,646.40,96.31,,,
0.42035625,9.67E-02,-649.488107,-1020.08847,-978.827541,1998.92,649.49,96.67,,,
0.42235625,9.70E-02,-652.578277,-1024.94702,-983.479556,2008.43,652.58,97.03,,,
0.42435625,9.74E-02,-655.668448,-1029.80564,-988.131511,2017.94,655.67,97.39,,,
0.42635625,9.77E-02,-658.758618,-1034.66431,-992.783405,2027.45,658.76,97.75,,,
0.42835625,9.81E-02,-661.848788,-1039.52304,-997.435239,2036.96,661.85,98.11,,,
0.43035625,9.85E-02,-664.938959,-1044.38184,-1002.08701,2046.47,664.94,98.46,,,
0.43235625,9.88E-02,-668.029129,-1049.24069,-1006.73873,2055.98,668.03,98.82,,,
0.43435625,9.92E-02,-671.119299,-1054.09961,-1011.39038,2065.49,671.12,99.18,,,
0.43635625,9.95E-02,-674.20947,-1058.95858,-1016.04197,2075.00,674.21,99.53,,,
0.43835625,9.99E-02,-677.29964,-1063.81762,-1020.6935,2084.51,677.30,99.89,,,
0.44035625,0.100239849,-680.38981,-1068.67672,-1025.34497,2094.02,680.39,100.24,,,
0.44235625,0.100592682,-683.47998,-1073.53587,-1029.99638,2103.53,683.48,100.59,,,
0.44435625,0.100944715,-686.57015,-1078.39509,-1034.64773,2113.04,686.57,100.94,,,
0.44635625,0.101295948,-689.66032,-1083.25437,-1039.29901,2122.55,689.66,101.30,,,
0.44835625,0.101646384,-692.75049,-1088.11372,-1043.95024,2132.06,692.75,101.65,,,
0.45035625,0.101996024,-695.84066,-1092.97312,-1048.6014,2141.57,695.84,102.00,,,
0.45235625,0.102344871,-698.93083,-1097.83258,-1053.2525,2151.09,698.93,102.34,,,
0.45435625,0.102692927,-702.021,-1102.69211,-1057.90355,2160.60,702.02,102.69,,,
0.45635625,0.103040192,-705.11117,-1107.5517,-1062.55453,2170.11,705.11,103.04,,,
0.45835625,0.10338667,-708.20134,-1112.41134,-1067.20544,2179.62,708.20,103.39,,,
0.46035625,0.103732363,-711.29151,-1117.27105,-1071.8563,2189.13,711.29,103.73,,,
0.46235625,0.104077271,-714.381679,-1122.13082,-1076.5071,2198.64,714.38,104.08,,,
0.46435625,0.104421397,-717.471849,-1126.99066,-1081.15783,2208.15,717.47,104.42,,,
0.46635625,0.104764743,-720.562019,-1131.85055,-1085.8085,2217.66,720.56,104.76,,,
0.46835625,0.105107312,-723.652189,-1136.71051,-1090.45911,2227.17,723.65,105.11,,,
0.47035625,0.105449104,-726.742358,-1141.57053,-1095.10966,2236.68,726.74,105.45,,,
0.47235625,0.105790122,-729.832528,-1146.43061,-1099.76014,2246.19,729.83,105.79,,,
0.47435625,0.106130367,-732.922697,-1151.29075,-1104.41057,2255.70,732.92,106.13,,,
0.47635625,0.106469842,-736.012867,-1156.15096,-1109.06093,2265.21,736.01,106.47,,,
0.47835625,0.106808549,-739.103036,-1161.01122,-1113.71123,2274.72,739.10,106.81,,,
0.48035625,0.107146489,-742.193206,-1165.87155,-1118.36147,2284.23,742.19,107.15,,,
0.48235625,0.107483664,-745.283375,-1170.73194,-1123.01164,2293.74,745.28,107.48,,,
0.48435625,0.107820077,-748.373545,-1175.5924,-1127.66175,2303.25,748.37,107.82,,,
0.48635625,0.108155728,-751.463714,-1180.45291,-1132.3118,2312.76,751.46,108.16,,,
0.48835625,0.108490621,-754.553884,-1185.31349,-1136.96179,2322.28,754.55,108.49,,,
0.49035625,0.108824757,-757.644053,-1190.17413,-1141.61172,2331.79,757.64,108.82,,,
0.49235625,0.109158138,-760.734222,-1195.03484,-1146.26158,2341.30,760.73,109.16,,,
0.49435625,0.109490765,-763.824392,-1199.8956,-1150.91138,2350.81,763.82,109.49,,,
0.49635625,0.109822642,-766.914561,-1204.75643,-1155.56112,2360.32,766.91,109.82,,,
0.49835625,0.110153768,-770.00473,-1209.61732,-1160.21079,2369.83,770.00,110.15,,,
0.50035625,0.110484148,-773.094899,-1214.47828,-1164.8604,2379.34,773.09,110.48,,,
0.50235625,0.110813782,-776.185068,-1219.33929,-1169.50995,2388.85,776.19,110.81,,,
0.50435625,0.111142672,-779.275238,-1224.20037,-1174.15944,2398.36,779.28,111.14,,,
0.50635625,0.11147082,-782.365407,-1229.06151,-1178.80886,2407.87,782.37,111.47,,,
0.50835625,0.111798228,-785.455576,-1233.92272,-1183.45822,2417.38,785.46,111.80,,,
0.51035625,0.112124899,-788.545745,-1238.78399,-1188.10752,2426.89,788.55,112.12,,,
0.51235625,0.112450833,-791.635914,-1243.64532,-1192.75675,2436.40,791.64,112.45,,,
0.51435625,0.112776033,-794.726083,-1248.50671,-1197.40592,2445.91,794.73,112.78,,,
0.51635625,0.1131005,-797.816252,-1253.36817,-1202.05503,2455.42,797.82,113.10,,,
0.51835625,0.113424238,-800.906421,-1258.22969,-1206.70407,2464.93,800.91,113.42,,,
0.52035625,0.113747246,-803.99659,-1263.09128,-1211.35306,2474.44,804.00,113.75,,,
0.52235625,0.114069528,-807.086759,-1267.95292,-1216.00197,2483.95,807.09,114.07,,,
0.52435625,0.114391085,-810.176927,-1272.81463,-1220.65083,2493.47,810.18,114.39,,,
0.52635625,0.114711919,-813.267096,-1277.67641,-1225.29962,2502.98,813.27,114.71,,,
0.52835625,0.115032032,-816.357265,-1282.53825,-1229.94835,2512.49,816.36,115.03,,,
0.53035625,0.115351425,-819.447434,-1287.40015,-1234.59701,2522.00,819.45,115.35,,,
0.53235625,0.115670102,-822.537603,-1292.26211,-1239.24561,2531.51,822.54,115.67,,,
0.53435625,0.115988063,-825.627772,-1297.12414,-1243.89415,2541.02,825.63,115.99,,,
0.53635625,0.11630531,-828.71794,-1301.98623,-1248.54262,2550.53,828.72,116.31,,,
0.53835625,0.116621845,-831.808109,-1306.84838,-1253.19103,2560.04,831.81,116.62,,,
0.54035625,0.11693767,-834.898278,-1311.7106,-1257.83938,2569.55,834.90,116.94,,,
0.54235625,0.117252788,-837.988446,-1316.57288,-1262.48766,2579.06,837.99,117.25,,,
0.54435625,0.117567199,-841.078615,-1321.43523,-1267.13588,2588.57,841.08,117.57,,,
0.54635625,0.117880905,-844.168784,-1326.29764,-1271.78404,2598.08,844.17,117.88,,,
0.54835625,0.11819391,-847.258952,-1331.16011,-1276.43213,2607.59,847.26,118.19,,,
0.55035625,0.118506213,-850.349121,-1336.02265,-1281.08016,2617.10,850.35,118.51,,,
0.55235625,0.118817818,-853.439289,-1340.88525,-1285.72812,2626.61,853.44,118.82,,,
0.55435625,0.119128725,-856.529458,-1345.74791,-1290.37602,2636.12,856.53,119.13,,,
0.55635625,0.119438937,-859.619626,-1350.61064,-1295.02386,2645.63,859.62,119.44,,,
0.55835625,0.119748456,-862.709795,-1355.47343,-1299.67163,2655.15,862.71,119.75,,,
0.56035625,0.120057284,-865.799963,-1360.33629,-1304.31934,2664.66,865.80,120.06,,,
0.56235625,0.120365421,-868.890132,-1365.19921,-1308.96698,2674.17,868.89,120.37,,,
0.56435625,0.120672871,-871.9803,-1370.06219,-1313.61456,2683.68,871.98,120.67,,,
0.56635625,0.120979635,-875.070469,-1374.92524,-1318.26208,2693.19,875.07,120.98,,,
0.56835625,0.121285714,-878.160637,-1379.78835,-1322.90953,2702.70,878.16,121.29,,,
0.57035625,0.121591111,-881.250806,-1384.65153,-1327.55692,2712.21,881.25,121.59,,,
0.57235625,0.121895828,-884.340974,-1389.51477,-1332.20424,2721.72,884.34,121.90,,,
0.57435625,0.122199865,-887.431142,-1394.37807,-1336.8515,2731.23,887.43,122.20,,,
0.57635625,0.122503226,-890.521311,-1399.24144,-1341.4987,2740.74,890.52,122.50,,,
