TIME, UX_2, FX_3, FY_5, FY_4,Displacement,Reaction,Load,,,
0.86035625,-0.391715018,4301.34263,-36.3605963,-38.8331364,-391.72,-4301.34,75.19,,,
0.86235625,-0.395129793,4311.33771,-36.4362481,-38.928537,-395.13,-4311.34,75.36,,,
0.86435625,-0.398528088,4321.33287,-36.5119048,-39.0240978,-398.53,-4321.33,75.54,,,
0.86635625,-0.401909995,4331.3281,-36.5875576,-39.1198108,-401.91,-4331.33,75.71,,,
0.86835625,-0.405275605,4341.32341,-36.6632051,-39.2156764,-405.28,-4341.32,75.88,,,
0.87035625,-0.408625012,4351.31879,-36.7388482,-39.3116965,-408.63,-4351.32,76.05,,,
0.87235625,-0.411958308,4361.31424,-36.8144842,-39.4078706,-411.96,-4361.31,76.22,,,
0.87435625,-0.415275584,4371.30976,-36.8901093,-39.5041954,-415.28,-4371.31,76.39,,,
0.87635625,-0.418576934,4381.30535,-36.9657171,-39.6006668,-418.58,-4381.31,76.57,,,
0.87835625,-0.421862448,4391.301,-37.0413029,-39.697281,-421.86,-4391.30,76.74,,,
0.88035625,-0.425132221,4401.29672,-37.1168624,-39.7940354,-425.13,-4401.30,76.91,,,
0.88235625,-0.428386343,4411.2925,-37.1923921,-39.8909279,-428.39,-4411.29,77.08,,,
0.88435625,-0.431624907,4421.28834,-37.2678878,-39.9879567,-431.62,-4421.29,77.26,,,
0.88635625,-0.434848005,4431.28424,-37.3433475,-40.0851199,-434.85,-4431.28,77.43,,,
0.88835625,-0.43805573,4441.2802,-37.4187673,-40.182416,-438.06,-4441.28,77.60,,,
0.89035625,-0.441248173,4451.27622,-37.4941434,-40.2798431,-441.25,-4451.28,77.77,,,
0.89235625,-0.444425425,4461.27229,-37.5694731,-40.3773998,-444.43,-4461.27,77.95,,,
0.89435625,-0.447587579,4471.26841,-37.6447535,-40.4750847,-447.59,-4471.27,78.12,,,
0.89635625,-0.450734725,4481.26459,-37.7199812,-40.5728967,-450.73,-4481.26,78.29,,,
0.89835625,-0.453866955,4491.26081,-37.7951543,-40.6708346,-453.87,-4491.26,78.47,,,
0.90035625,-0.456984359,4501.25709,-37.8702697,-40.7688976,-456.98,-4501.26,78.64,,,
0.90235625,-0.460087027,4511.25341,-37.9453246,-40.8670847,-460.09,-4511.25,78.81,,,
0.90435625,-0.46317505,4521.24978,-38.0203167,-40.9653953,-463.18,-4521.25,78.99,,,
0.90635625,-0.466248517,4531.24619,-38.0952432,-41.0638286,-466.25,-4531.25,79.16,,,
0.90835625,-0.469307517,4541.24265,-38.1701023,-41.1623841,-469.31,-4541.24,79.33,,,
0.91035625,-0.47235214,4551.23916,-38.2448913,-41.2610614,-472.35,-4551.24,79.51,,,
0.91235625,-0.475382474,4561.2357,-38.3196081,-41.35986,-475.38,-4561.24,79.68,,,
0.91435625,-0.478398607,4571.23228,-38.3942502,-41.4587797,-478.40,-4571.23,79.85,,,
0.91635625,-0.481400627,4581.22891,-38.468816,-41.5578202,-481.40,-4581.23,80.03,,,
0.91835625,-0.484388621,4591.22557,-38.543303,-41.6569813,-484.39,-4591.23,80.20,,,
0.92035625,-0.487362677,4601.22227,-38.6177093,-41.7562631,-487.36,-4601.22,80.37,,,
0.92235625,-0.49032288,4611.21901,-38.6920327,-41.8556655,-490.32,-4611.22,80.55,,,
0.92435625,-0.493269317,4621.21578,-38.7662716,-41.9551885,-493.27,-4621.22,80.72,,,
0.92635625,-0.496202073,4631.21259,-38.8404235,-42.0548323,-496.20,-4631.21,80.90,,,
0.92835625,-0.499121233,4641.20943,-38.914487,-42.1545971,-499.12,-4641.21,81.07,,,
0.93035625,-0.502026883,4651.20631,-38.9884603,-42.2544831,-502.03,-4651.21,81.24,,,
0.93235625,-0.504919106,4661.20322,-39.0623411,-42.3544905,-504.92,-4661.20,81.42,,,
0.93435625,-0.507797986,4671.20015,-39.1361278,-42.4546198,-507.80,-4671.20,81.59,,,
0.93635625,-0.510663606,4681.19712,-39.2098187,-42.5548713,-510.66,-4681.20,81.76,,,
0.93835625,-0.513516049,4691.19412,-39.2834118,-42.6552455,-513.52,-4691.19,81.94,,,
0.94035625,-0.516355397,4701.19115,-39.3569056,-42.7557429,-516.36,-4701.19,82.11,,,
0.94235625,-0.519181732,4711.18821,-39.4302981,-42.856364,-519.18,-4711.19,82.29,,,
0.94435625,-0.521995135,4721.1853,-39.5035878,-42.9571095,-522.00,-4721.19,82.46,,,
0.94635625,-0.524795687,4731.18241,-39.5767727,-43.0579799,-524.80,-4731.18,82.63,,,
0.94835625,-0.527583467,4741.17955,-39.6498513,-43.158976,-527.58,-4741.18,82.81,,,
0.95035625,-0.530358557,4751.17671,-39.7228219,-43.2600985,-530.36,-4751.18,82.98,,,
0.95235625,-0.533121035,4761.1739,-39.7956828,-43.3613481,-533.12,-4761.17,83.16,,,
0.95435625,-0.535870979,4771.17111,-39.8684322,-43.4627257,-535.87,-4771.17,83.33,,,
0.95635625,-0.538608468,4781.16835,-39.9410685,-43.564232,-538.61,-4781.17,83.51,,,
0.95835625,-0.54133358,4791.16561,-40.01359,-43.6658681,-541.33,-4791.17,83.68,,,
0.96035625,-0.544046392,4801.16289,-40.0859951,-43.7676347,-544.05,-4801.16,83.85,,,
0.96235625,-0.54674698,4811.1602,-40.1582819,-43.869533,-546.75,-4811.16,84.03,,,
0.96435625,-0.549435421,4821.15752,-40.230449,-43.9715637,-549.44,-4821.16,84.20,,,
0.96635625,-0.55211179,4831.15487,-40.3024945,-44.0737281,-552.11,-4831.15,84.38,,,
0.96835625,-0.554776163,4841.15224,-40.3744168,-44.1760271,-554.78,-4841.15,84.55,,,
0.97035625,-0.557428614,4851.14963,-40.4462142,-44.278462,-557.43,-4851.15,84.72,,,
0.97235625,-0.560069217,4861.14704,-40.517885,-44.3810337,-560.07,-4861.15,84.90,,,
0.97435625,-0.562698046,4871.14447,-40.5894275,-44.4837435,-562.70,-4871.14,85.07,,,
0.97635625,-0.565315174,4881.14191,-40.6608399,-44.5865926,-565.32,-4881.14,85.25,,,
0.97835625,-0.567920674,4891.13938,-40.7321207,-44.6895823,-567.92,-4891.14,85.42,,,
0.98035625,-0.570514618,4901.13686,-40.8032679,-44.7927137,-570.51,-4901.14,85.60,,,
0.98235625,-0.573097077,4911.13436,-40.8742799,-44.8959883,-573.10,-4911.13,85.77,,,
0.98435625,-0.575668123,4921.13187,-40.9451549,-44.9994073,-575.67,-4921.13,85.94,,,
0.98635625,-0.578227826,4931.12941,-41.0158912,-45.1029721,-578.23,-4931.13,86.12,,,
0.98835625,-0.580776256,4941.12696,-41.0864869,-45.2066842,-580.78,-4941.13,86.29,,,
0.99035625,-0.583313484,4951.12452,-41.1569403,-45.310545,-583.31,-4951.12,86.47,,,
0.99235625,-0.585839577,4961.1221,-41.2272495,-45.414556,-585.84,-4961.12,86.64,,,
0.99435625,-0.588354605,4971.1197,-41.2974128,-45.5187186,-588.35,-4971.12,86.82,,,
0.99635625,-0.590858637,4981.11731,-41.3674283,-45.6230345,-590.86,-4981.12,86.99,,,
0.99835625,-0.593351739,4991.11493,-41.437294,-45.7275051,-593.35,-4991.11,87.16,,,
1,-0.595390567,4999.3077,-41.489015,-45.8078444,-595.39,-4999.31,87.30,,,
