TIME, FX_4
2.E-04, -195.629479
4.E-04, -391.25904
7.E-04, -684.703321
1.15E-03, -1124.86974
1.816666667E-03, -1776.96814
2.483333333E-03, -2429.06654
3.15E-03, -3081.16494
3.816666667E-03, -3733.26334
4.483333333E-03, -4385.36174
5.15E-03, -5037.46014
5.816666667E-03, -5689.55854
6.483333333E-03, -6341.65694
7.15E-03, -6993.75534
7.816666667E-03, -7645.85374
8.483333333E-03, -8297.95214
9.15E-03, -8950.05054
9.816666667E-03, -9602.14894
1.048333333E-02, -10254.2473
1.115E-02, -10906.3457
1.181666667E-02, -11558.4441
1.248333333E-02, -12210.5425
1.315E-02, -12862.6409
1.381666667E-02, -13514.7393
1.448333333E-02, -14166.8377
1.515E-02, -14818.9361
1.581666667E-02, -15471.0345
1.648333333E-02, -16123.1329
1.715E-02, -16775.2313
1.781666667E-02, -17427.3297
1.848333333E-02, -18079.4281
1.915E-02, -18731.5265
1.981666667E-02, -19383.6249
2.048333333E-02, -20035.7233
2.115E-02, -20687.8217
2.181666667E-02, -21339.9201
2.248333333E-02, -21992.0185
2.315E-02, -22644.1169
2.381666667E-02, -23296.2153
2.448333333E-02, -23948.3137
2.515E-02, -24600.4121
2.581666667E-02, -25252.5105
2.648333333E-02, -25904.6089
2.715E-02, -26556.7073
2.781666667E-02, -27208.8057
2.848333333E-02, -27860.9041
2.915E-02, -28513.0025
2.981666667E-02, -29165.1009
3.048333333E-02, -29817.1993
3.115E-02, -30469.2977
3.181666667E-02, -31121.3961
3.248333333E-02, -31773.4945
3.315E-02, -32425.5929
3.381666667E-02, -33077.6913
3.448333333E-02, -33729.7897
3.515E-02, -34381.8881
3.581666667E-02, -35033.9865
3.648333333E-02, -35686.0849
3.715E-02, -36338.1833
3.781666667E-02, -36990.2817
3.848333333E-02, -37642.3801
3.915E-02, -38294.4785
3.981666667E-02, -38946.5769
4.048333333E-02, -39598.6753
4.115E-02, -40250.7737
4.181666667E-02, -40902.8721
4.248333333E-02, -41554.9705
4.315E-02, -42207.0689
4.381666667E-02, -42859.1673
4.448333333E-02, -43511.2657
4.515E-02, -44163.3641
4.581666667E-02, -44815.4625
4.648333333E-02, -45467.5609
4.715E-02, -46119.6593
4.781666667E-02, -46771.7577
4.848333333E-02, -47423.8561
4.915E-02, -48075.9545
4.981666667E-02, -48728.0529
5.048333333E-02, -49380.1513
5.115E-02, -50032.2497
5.181666667E-02, -50684.3481
5.248333333E-02, -51336.4465
5.315E-02, -51988.5449
5.381666667E-02, -52640.6433
5.448333333E-02, -53292.7417
5.515E-02, -53944.8401
5.581666667E-02, -54596.9385
5.648333333E-02, -55249.0369
5.715E-02, -55901.1353
5.781666667E-02, -56553.2337
5.848333333E-02, -57205.3321
5.915E-02, -57857.4305
5.981666667E-02, -58509.5289
6.048333333E-02, -59161.6273
6.115E-02, -59813.7257
6.181666667E-02, -60465.8241
6.248333333E-02, -61117.9225
6.315E-02, -61770.0209
6.381666667E-02, -62422.1193
6.448333333E-02, -63074.2177
6.515E-02, -63726.3161
6.581666667E-02, -64378.4145
6.648333333E-02, -65030.5129
6.715E-02, -65682.6113
6.781666667E-02, -66334.7097
6.848333333E-02, -66986.8081
6.915E-02, -67638.9065
6.981666667E-02, -68291.0049
7.048333333E-02, -68943.1033
7.115E-02, -69595.2017
7.181666667E-02, -70247.3001
7.248333333E-02, -70899.3985
7.315E-02, -71551.4969
7.381666667E-02, -72203.5953
7.448333333E-02, -72855.6937
7.515E-02, -73507.7921
7.581666667E-02, -74159.8905
7.648333333E-02, -74811.9889
7.715E-02, -75464.0873
7.781666667E-02, -76116.1857
7.848333333E-02, -76768.2841
7.915E-02, -77420.3825
7.981666667E-02, -78072.4809
8.048333333E-02, -78724.5793
8.115E-02, -79376.6777
8.181666667E-02, -80028.7761
8.248333333E-02, -80680.8745
8.315E-02, -81332.9729
8.381666667E-02, -81985.0713
8.448333333E-02, -82637.1697
8.515E-02, -83289.2681
8.581666667E-02, -83941.3665
8.648333333E-02, -84593.4649
8.715E-02, -85245.5633
8.781666667E-02, -85897.6617
8.848333333E-02, -86549.7601
8.915E-02, -87201.8585
8.981666667E-02, -87853.9569
9.048333333E-02, -88506.0553
9.115E-02, -89158.1537
9.181666667E-02, -89810.2521
9.248333333E-02, -90462.3505
9.315E-02, -91114.4489
9.381666667E-02, -91766.5473
9.448333333E-02, -92418.6457
9.515E-02, -93070.7441
9.581666667E-02, -93722.8425
9.648333333E-02, -94374.9409
9.715E-02, -95027.0393
9.781666667E-02, -95679.1377
9.848333333E-02, -96331.2361
9.915E-02, -96983.3345
9.981666667E-02, -97635.4329
0.100483333, -98287.5313
0.10115, -98939.6297
0.101816667, -99591.7281
0.102483333, -100243.827
0.10315, -100895.925
0.103816667, -101548.023
0.104483333, -102200.122
0.10515, -102852.22
0.105816667, -103504.319
0.106483333, -104156.417
0.10715, -104808.515
0.107816667, -105460.614
0.108483333, -106112.712
0.10915, -106764.811
0.109816667, -107416.909
0.110483333, -108069.007
0.11115, -108721.106
0.111816667, -109373.204
0.112483333, -110025.303
0.11315, -110677.401
0.113816667, -111329.499
0.114483333, -111981.598
0.11515, -112633.696
0.115816667, -113285.795
0.116483333, -113937.893
0.11715, -114589.991
0.117816667, -115242.09
0.118483333, -115894.188
0.11915, -116546.287
0.119816667, -117198.385
0.120483333, -117850.483
0.12115, -118502.582
0.121816667, -119154.68
0.122483333, -119806.779
0.12315, -120458.877
0.123816667, -121110.975
0.124483333, -121763.074
0.12515, -122415.172
0.125816667, -123067.271
0.126483333, -123719.369
0.12715, -124371.467
0.127816667, -125023.566
0.128483333, -125675.664
0.12915, -126327.763
0.129816667, -126979.861
0.130483333, -127631.959
0.13115, -128284.058
0.131816667, -128936.156
0.132483333, -129588.255
0.13315, -130240.353
0.133816667, -130892.451
0.134483333, -131544.55
0.13515, -132196.648
0.135816667, -132848.747
0.136483333, -133500.845
0.13715, -134152.943
0.137816667, -134805.042
0.138483333, -135457.14
0.13915, -136109.239
0.139816667, -136761.337
0.140483333, -137413.435
0.14115, -138065.534
0.141816667, -138717.632
0.142483333, -139369.731
0.14315, -140021.829
0.143816667, -140673.927
0.144483333, -141326.026
0.14515, -141978.124
0.145816667, -142630.222
0.146483333, -143282.321
0.14715, -143934.419
0.147816667, -144586.518
0.148483333, -145238.616
0.14915, -145890.714
0.149816667, -146542.813
0.150483333, -147194.911
0.15115, -147847.01
0.151816667, -148499.108
0.152483333, -149151.206
0.15315, -149803.305
0.153816667, -150455.403
0.154483333, -151107.502
0.15515, -151759.6
0.155816667, -152411.698
0.156483333, -153063.797
0.15715, -153715.895
0.157816667, -154367.994
0.158483333, -155020.092
0.15915, -155672.19
0.159816667, -156324.289
0.160483333, -156976.387
0.16115, -157628.486
0.161816667, -158280.584
0.162483333, -158932.682
0.16315, -159584.781
0.163816667, -160236.879
0.164483333, -160888.978
0.16515, -161541.076
0.165816667, -162193.174
0.166483333, -162845.273
0.16715, -163497.371
0.167816667, -164149.47
0.168483333, -164801.568
0.16915, -165453.666
0.169816667, -166105.765
0.170483333, -166757.863
0.17115, -167409.962
0.171816667, -168062.06
0.172483333, -168714.158
0.17315, -169366.257
0.173816667, -170018.355
0.174483333, -170670.454
0.17515, -171322.552
0.175816667, -171974.65
0.176483333, -172626.749
0.17715, -173278.847
0.177816667, -173930.946
0.178483333, -174583.044
0.17915, -175235.142
0.179816667, -175887.241
0.180483333, -176539.339
0.18115, -177191.438
0.181816667, -177843.536
0.182483333, -178495.634
0.18315, -179147.733
0.183816667, -179799.831
0.184483333, -180451.93
0.18515, -181104.028
0.185816667, -181756.126
0.186483333, -182408.225
0.18715, -183060.323
0.187816667, -183712.422
0.188483333, -184364.52
0.18915, -185016.618
0.189816667, -185668.717
0.190483333, -186320.815
0.19115, -186972.914
0.191816667, -187625.012
0.192483333, -188277.11
0.19315, -188929.209
0.193816667, -189581.307
0.194483333, -190233.406
0.19515, -190885.504
0.195816667, -191537.602
0.196483333, -192189.701
0.19715, -192841.799
0.197816667, -193493.898
0.198483333, -194145.996
