TIME, FX_3
2.E-04, -5.63816172
4.E-04, -11.2763463
7.E-04, -19.7336659
1.15E-03, -32.4199819
1.825E-03, -51.4510024
2.8375E-03, -80.0048
4.35625E-03, -122.868308
6.35625E-03, -179.380014
8.35625E-03, -235.831325
1.035625E-02, -292.189902
1.235625E-02, -348.538087
1.435625E-02, -404.901146
1.635625E-02, -461.268913
1.835625E-02, -517.637433
2.035625E-02, -574.00685
2.235625E-02, -630.377377
2.435625E-02, -686.748919
2.635625E-02, -743.121354
2.835625E-02, -799.494586
3.035625E-02, -855.868538
3.235625E-02, -912.243137
3.435625E-02, -968.618321
3.635625E-02, -1024.99403
3.835625E-02, -1081.37022
4.035625E-02, -1137.74684
4.235625E-02, -1194.12386
4.435625E-02, -1250.50123
4.635625E-02, -1306.87892
4.835625E-02, -1363.25691
5.035625E-02, -1419.63516
5.235625E-02, -1476.01366
5.435625E-02, -1532.39239
5.635625E-02, -1588.77131
5.835625E-02, -1645.15043
6.035625E-02, -1701.52971
6.235625E-02, -1757.90915
6.435625E-02, -1814.28874
6.635625E-02, -1870.66846
6.835625E-02, -1927.0483
7.035625E-02, -1983.42825
7.235625E-02, -2039.80831
7.435625E-02, -2096.18846
7.635625E-02, -2152.5687
7.835625E-02, -2208.94903
8.035625E-02, -2265.32942
8.235625E-02, -2321.70989
8.435625E-02, -2378.09042
8.635625E-02, -2434.47102
8.835625E-02, -2490.85166
9.035625E-02, -2547.23237
9.235625E-02, -2603.61311
9.435625E-02, -2659.99391
9.635625E-02, -2716.37474
9.835625E-02, -2772.75562
0.10035625, -2829.13653
0.10235625, -2885.51748
0.10435625, -2941.89845
0.10635625, -2998.27946
0.10835625, -3054.6605
0.11035625, -3111.04156
0.11235625, -3167.42264
0.11435625, -3223.80375
0.11635625, -3280.18488
0.11835625, -3336.56603
0.12035625, -3392.9472
0.12235625, -3449.32839
0.12435625, -3505.7096
0.12635625, -3562.09082
0.12835625, -3618.47206
0.13035625, -3674.85331
0.13235625, -3731.23457
0.13435625, -3787.61585
0.13635625, -3843.99714
0.13835625, -3900.37844
0.14035625, -3956.75975
0.14235625, -4013.14107
0.14435625, -4069.5224
0.14635625, -4125.90374
0.14835625, -4182.28509
0.15035625, -4238.66645
0.15235625, -4295.04781
0.15435625, -4351.42918
0.15635625, -4407.81056
0.15835625, -4464.19195
0.16035625, -4520.57334
0.16235625, -4576.95474
0.16435625, -4633.33614
0.16635625, -4689.71755
0.16835625, -4746.09897
0.17035625, -4802.48039
0.17235625, -4858.86181
0.17435625, -4915.24324
0.17635625, -4971.62468
0.17835625, -5028.00612
0.18035625, -5084.38756
0.18235625, -5140.76901
0.18435625, -5197.15046
0.18635625, -5253.53191
0.18835625, -5309.91337
0.19035625, -5366.29483
0.19235625, -5422.67629
0.19435625, -5479.05775
0.19635625, -5535.43922
0.19835625, -5591.8207
0.20035625, -5648.20217
0.20235625, -5704.58365
0.20435625, -5760.96513
0.20635625, -5817.34661
0.20835625, -5873.72809
0.21035625, -5930.10958
0.21235625, -5986.49107
0.21435625, -6042.87256
0.21635625, -6099.25405
0.21835625, -6155.63554
0.22035625, -6212.01704
0.22235625, -6268.39853
0.22435625, -6324.78003
0.22635625, -6381.16153
0.22835625, -6437.54304
0.23035625, -6493.92454
0.23235625, -6550.30605
0.23435625, -6606.68755
0.23635625, -6663.06906
0.23835625, -6719.45057
0.24035625, -6775.83208
0.24235625, -6832.21359
0.24435625, -6888.59511
0.24635625, -6944.97662
0.24835625, -7001.35813
0.25035625, -7057.73965
0.25235625, -7114.12117
0.25435625, -7170.50269
0.25635625, -7226.88421
0.25835625, -7283.26573
0.26035625, -7339.64725
0.26235625, -7396.02877
0.26435625, -7452.41029
0.26635625, -7508.79182
0.26835625, -7565.17334
0.27035625, -7621.55486
0.27235625, -7677.93639
0.27435625, -7734.31792
0.27635625, -7790.69945
0.27835625, -7847.08097
