TIME, FY_4
2.E-04, -31.5197463
4.E-04, -63.0396567
7.E-04, -110.320001
1.15E-03, -181.244444
1.825E-03, -287.687011
2.658333333E-03, -419.066277
3.491666667E-03, -550.33113
4.325E-03, -681.680493
5.158333333E-03, -814.018419
5.991666667E-03, -944.662259
6.825E-03, -1079.47209
7.658333333E-03, -1211.25772
8.491666667E-03, -1340.4066
9.325E-03, -1470.83931
1.015833333E-02, -1601.93156
1.099166667E-02, -1733.11088
1.1825E-02, -1864.33761
1.265833333E-02, -1995.61435
1.349166667E-02, -2126.92462
1.4325E-02, -2258.25651
1.515833333E-02, -2389.60299
1.599166667E-02, -2520.95957
1.6825E-02, -2652.32327
1.765833333E-02, -2783.69208
1.849166667E-02, -2915.06463
1.9325E-02, -3046.44
2.015833333E-02, -3177.81749
2.099166667E-02, -3309.19665
2.1825E-02, -3440.57711
2.265833333E-02, -3571.95864
2.349166667E-02, -3703.34102
2.4325E-02, -3834.72413
2.515833333E-02, -3966.10785
2.599166667E-02, -4097.4921
2.6825E-02, -4228.8768
2.765833333E-02, -4360.2619
2.849166667E-02, -4491.64735
2.9325E-02, -4623.03313
3.015833333E-02, -4754.4192
3.099166667E-02, -4885.80553
3.1825E-02, -5017.19211
3.265833333E-02, -5148.57892
3.349166667E-02, -5279.96594
3.4325E-02, -5411.35315
3.515833333E-02, -5542.74055
3.599166667E-02, -5674.12813
3.6825E-02, -5805.51588
3.765833333E-02, -5936.90378
3.849166667E-02, -6068.29183
3.9325E-02, -6199.68003
4.015833333E-02, -6331.06837
4.099166667E-02, -6462.45683
4.1825E-02, -6593.84543
4.265833333E-02, -6725.23414
4.349166667E-02, -6856.62297
4.4325E-02, -6988.01192
4.515833333E-02, -7119.40097
4.599166667E-02, -7250.79013
4.6825E-02, -7382.17939
4.765833333E-02, -7513.56875
4.849166667E-02, -7644.95821
4.9325E-02, -7776.34776
5.015833333E-02, -7907.7374
5.099166667E-02, -8039.12712
5.1825E-02, -8170.51694
5.265833333E-02, -8301.90683
5.349166667E-02, -8433.2968
5.4325E-02, -8564.68686
5.515833333E-02, -8696.07699
5.599166667E-02, -8827.46719
5.6825E-02, -8958.85747
5.765833333E-02, -9090.24782
5.849166667E-02, -9221.63824
5.9325E-02, -9353.02872
6.015833333E-02, -9484.41927
6.099166667E-02, -9615.80989
6.1825E-02, -9747.20057
6.265833333E-02, -9878.59131
6.349166667E-02, -10009.9821
6.4325E-02, -10141.373
6.515833333E-02, -10272.7639
6.599166667E-02, -10404.1549
6.6825E-02, -10535.5459
6.765833333E-02, -10666.937
6.849166667E-02, -10798.3281
6.9325E-02, -10929.7193
7.015833333E-02, -11061.1105
7.099166667E-02, -11192.5018
7.1825E-02, -11323.8932
7.265833333E-02, -11455.2846
7.349166667E-02, -11586.676
7.4325E-02, -11718.0675
7.515833333E-02, -11849.459
7.599166667E-02, -11980.8506
7.6825E-02, -12112.2422
7.765833333E-02, -12243.6339
7.849166667E-02, -12375.0256
7.9325E-02, -12506.4173
8.015833333E-02, -12637.8091
8.099166667E-02, -12769.201
8.1825E-02, -12900.5928
8.265833333E-02, -13031.9847
8.349166667E-02, -13163.3767
8.4325E-02, -13294.7687
8.515833333E-02, -13426.1607
8.599166667E-02, -13557.5527
8.6825E-02, -13688.9448
8.765833333E-02, -13820.337
8.849166667E-02, -13951.7291
8.9325E-02, -14083.1213
9.015833333E-02, -14214.5136
9.099166667E-02, -14345.9058
9.1825E-02, -14477.2981
9.265833333E-02, -14608.6905
9.349166667E-02, -14740.0828
9.4325E-02, -14871.4752
9.515833333E-02, -15002.8677
9.599166667E-02, -15134.2601
9.6825E-02, -15265.6526
9.765833333E-02, -15397.0451
