TIME, FY_5
2.E-04, -30.2836297
4.E-04, -60.5671664
7.E-04, -105.992095
1.15E-03, -174.13082
1.825E-03, -276.386923
2.658333333E-03, -402.587541
3.491666667E-03, -528.66744
4.325E-03, -654.820392
5.158333333E-03, -781.883422
5.991666667E-03, -907.365623
6.825E-03, -1036.74219
7.658333333E-03, -1163.22925
8.491666667E-03, -1287.30891
9.325E-03, -1412.58733
1.015833333E-02, -1538.46826
1.099166667E-02, -1664.42824
1.1825E-02, -1790.43106
1.265833333E-02, -1916.4781
1.349166667E-02, -2042.55406
1.4325E-02, -2168.6481
1.515833333E-02, -2294.7539
1.599166667E-02, -2420.86746
1.6825E-02, -2546.98617
1.765833333E-02, -2673.10831
1.849166667E-02, -2799.23275
1.9325E-02, -2925.35872
2.015833333E-02, -3051.48569
2.099166667E-02, -3177.6133
2.1825E-02, -3303.7413
2.265833333E-02, -3429.86952
2.349166667E-02, -3555.99784
2.4325E-02, -3682.12616
2.515833333E-02, -3808.25444
2.599166667E-02, -3934.38263
2.6825E-02, -4060.51071
2.765833333E-02, -4186.63865
2.849166667E-02, -4312.76644
2.9325E-02, -4438.89408
3.015833333E-02, -4565.02156
3.099166667E-02, -4691.14888
3.1825E-02, -4817.27605
3.265833333E-02, -4943.40305
3.349166667E-02, -5069.5299
3.4325E-02, -5195.65661
3.515833333E-02, -5321.78316
3.599166667E-02, -5447.90957
3.6825E-02, -5574.03584
3.765833333E-02, -5700.16197
3.849166667E-02, -5826.28797
3.9325E-02, -5952.41385
4.015833333E-02, -6078.53959
4.099166667E-02, -6204.66522
4.1825E-02, -6330.79073
4.265833333E-02, -6456.91613
4.349166667E-02, -6583.04141
4.4325E-02, -6709.16659
4.515833333E-02, -6835.29167
4.599166667E-02, -6961.41664
4.6825E-02, -7087.54151
4.765833333E-02, -7213.66629
4.849166667E-02, -7339.79098
4.9325E-02, -7465.91557
5.015833333E-02, -7592.04008
5.099166667E-02, -7718.1645
5.1825E-02, -7844.28884
5.265833333E-02, -7970.4131
5.349166667E-02, -8096.53728
5.4325E-02, -8222.66137
5.515833333E-02, -8348.7854
5.599166667E-02, -8474.90935
5.6825E-02, -8601.03323
5.765833333E-02, -8727.15703
5.849166667E-02, -8853.28077
5.9325E-02, -8979.40445
6.015833333E-02, -9105.52805
6.099166667E-02, -9231.65159
6.1825E-02, -9357.77507
6.265833333E-02, -9483.89849
6.349166667E-02, -9610.02185
6.4325E-02, -9736.14515
6.515833333E-02, -9862.26839
6.599166667E-02, -9988.39157
6.6825E-02, -10114.5147
6.765833333E-02, -10240.6378
6.849166667E-02, -10366.7608
6.9325E-02, -10492.8838
7.015833333E-02, -10619.0067
7.099166667E-02, -10745.1296
7.1825E-02, -10871.2524
7.265833333E-02, -10997.3751
7.349166667E-02, -11123.4979
7.4325E-02, -11249.6205
7.515833333E-02, -11375.7432
7.599166667E-02, -11501.8658
7.6825E-02, -11627.9883
7.765833333E-02, -11754.1108
7.849166667E-02, -11880.2333
7.9325E-02, -12006.3557
8.015833333E-02, -12132.478
8.099166667E-02, -12258.6004
8.1825E-02, -12384.7227
8.265833333E-02, -12510.8449
8.349166667E-02, -12636.9671
8.4325E-02, -12763.0893
8.515833333E-02, -12889.2114
8.599166667E-02, -13015.3335
8.6825E-02, -13141.4556
8.765833333E-02, -13267.5776
8.849166667E-02, -13393.6996
8.9325E-02, -13519.8216
9.015833333E-02, -13645.9435
9.099166667E-02, -13772.0654
9.1825E-02, -13898.1873
9.265833333E-02, -14024.3091
9.349166667E-02, -14150.4309
9.4325E-02, -14276.5527
9.515833333E-02, -14402.6744
9.599166667E-02, -14528.7961
9.6825E-02, -14654.9178
9.765833333E-02, -14781.0394
9.849166667E-02, -14907.161
9.9325E-02, -15033.2826
0.100158333, -15159.4041
0.100991667, -15285.5257
0.101825, -15411.6472
0.102658333, -15537.7686
0.103491667, -15663.8901
0.104325, -15790.0115
0.105158333, -15916.1329
0.105991667, -16042.2542
0.106825, -16168.3756
0.107658333, -16294.4969
0.108491667, -16420.6182
0.109325, -16546.7394
0.110158333, -16672.8607
0.110991667, -16798.9819
0.111825, -16925.1031
0.112658333, -17051.2242
0.113491667, -17177.3454
0.114325, -17303.4665
0.115158333, -17429.5876
0.115991667, -17555.7087
0.116825, -17681.8297
0.117658333, -17807.9508
0.118491667, -17934.0718
0.119325, -18060.1927
0.120158333, -18186.3137
0.120991667, -18312.4347
0.121825, -18438.5556
0.122658333, -18564.6765
0.123491667, -18690.7974
0.124325, -18816.9182
0.125158333, -18943.0391
0.125991667, -19069.1599
0.126825, -19195.2807
0.127658333, -19321.4015
0.128491667, -19447.5223
0.129325, -19573.643
0.130158333, -19699.7637
0.130991667, -19825.8844
0.131825, -19952.0051
0.132658333, -20078.1258
0.133491667, -20204.2465
0.134325, -20330.3671
0.135158333, -20456.4877
0.135991667, -20582.6083
0.136825, -20708.7289
0.137658333, -20834.8495
0.138491667, -20960.97
0.139325, -21087.0906
0.140158333, -21213.2111
0.140991667, -21339.3316
0.141825, -21465.4521
0.142658333, -21591.5726
0.143491667, -21717.693
0.144325, -21843.8135
0.145158333, -21969.9339
0.145991667, -22096.0543
0.146825, -22222.1747
0.147658333, -22348.2951
0.148491667, -22474.4155
0.149325, -22600.5358
0.150158333, -22726.6562
0.150991667, -22852.7765
0.151825, -22978.8968
0.152658333, -23105.0171
0.153491667, -23231.1374
0.154325, -23357.2576
0.155158333, -23483.3779
0.155991667, -23609.4981
0.156825, -23735.6184
0.157658333, -23861.7386
0.158491667, -23987.8588
0.159325, -24113.979
0.160158333, -24240.0992
0.160991667, -24366.2193
0.161825, -24492.3395
0.162658333, -24618.4596
0.163491667, -24744.5797
0.164325, -24870.6998
0.165158333, -24996.8199
0.165991667, -25122.94
0.166825, -25249.0601
0.167658333, -25375.1802
0.168491667, -25501.3002
0.169325, -25627.4203
0.170158333, -25753.5403
0.170991667, -25879.6603
0.171825, -26005.7803
0.172658333, -26131.9003
0.173491667, -26258.0203
0.174325, -26384.1403
0.175158333, -26510.2603
0.175991667, -26636.3802
0.176825, -26762.5002
0.177658333, -26888.6201
0.178491667, -27014.74
0.179325, -27140.8599
0.180158333, -27266.9798
0.180991667, -27393.0997
0.181825, -27519.2196
0.182658333, -27645.3395
0.183491667, -27771.4593
0.184325, -27897.5792
0.185158333, -28023.699
0.185991667, -28149.8188
0.186825, -28275.9387
0.187658333, -28402.0585
0.188491667, -28528.1783
0.189325, -28654.2981
0.190158333, -28780.4179
0.190991667, -28906.5376
0.191825, -29032.6574
0.192658333, -29158.7771
0.193491667, -29284.8969
0.194325, -29411.0166
0.195158333, -29537.1364
0.195991667, -29663.2561
0.196825, -29789.3758
0.197658333, -29915.4955
0.198491667, -30041.6152
0.199325, -30167.7349
0.200158333, -30293.8546
0.200991667, -30419.9742
0.201825, -30546.0939
0.202658333, -30672.2135
0.203491667, -30798.3332
0.204325, -30924.4528
0.205158333, -31050.5724
0.205991667, -31176.6921
0.206825, -31302.8117
0.207658333, -31428.9313
0.208491667, -31555.0509
0.209325, -31681.1705
0.210158333, -31807.29
0.210991667, -31933.4096
0.211825, -32059.5292
0.212658333, -32185.6487
0.213491667, -32311.7683
0.214325, -32437.8878
