TIME, UX_2, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
0.65035625,-6.17E-02,-1652.27322,-1581.7002,-339.90549,-61.71,3233.97,339.91,,,
0.65235625,-6.20E-02,-1657.36976,-1586.54888,-340.950774,-62.00,3243.92,340.95,,,
0.65435625,-6.23E-02,-1662.46642,-1591.39744,-341.996059,-62.30,3253.86,342.00,,,
0.65635625,-6.26E-02,-1667.56319,-1596.24589,-343.041344,-62.59,3263.81,343.04,,,
0.65835625,-6.29E-02,-1672.66009,-1601.09421,-344.086628,-62.88,3273.75,344.09,,,
0.66035625,-6.32E-02,-1677.7571,-1605.94242,-345.131913,-63.18,3283.70,345.13,,,
0.66235625,-6.35E-02,-1682.85423,-1610.79051,-346.177197,-63.47,3293.64,346.18,,,
0.66435625,-6.38E-02,-1687.95148,-1615.63848,-347.222482,-63.76,3303.59,347.22,,,
0.66635625,-6.41E-02,-1693.04885,-1620.48633,-348.267766,-64.06,3313.54,348.27,,,
0.66835625,-6.44E-02,-1698.14634,-1625.33406,-349.31305,-64.35,3323.48,349.31,,,
0.67035625,-6.46E-02,-1703.24395,-1630.18167,-350.358335,-64.65,3333.43,350.36,,,
0.67235625,-6.49E-02,-1708.34168,-1635.02917,-351.403619,-64.94,3343.37,351.40,,,
0.67435625,-6.52E-02,-1713.43952,-1639.87654,-352.448904,-65.24,3353.32,352.45,,,
0.67635625,-6.55E-02,-1718.53749,-1644.72379,-353.494188,-65.53,3363.26,353.49,,,
0.67835625,-6.58E-02,-1723.63557,-1649.57093,-354.539472,-65.83,3373.21,354.54,,,
0.68035625,-6.61E-02,-1728.73378,-1654.41794,-355.584756,-66.12,3383.15,355.58,,,
0.68235625,-6.64E-02,-1733.8321,-1659.26484,-356.630041,-66.42,3393.10,356.63,,,
0.68435625,-6.67E-02,-1738.93055,-1664.11161,-357.675325,-66.71,3403.04,357.68,,,
0.68635625,-6.70E-02,-1744.02911,-1668.95827,-358.720609,-67.01,3412.99,358.72,,,
0.68835625,-6.73E-02,-1749.1278,-1673.8048,-359.765893,-67.30,3422.93,359.77,,,
0.69035625,-6.76E-02,-1754.2266,-1678.65122,-360.811178,-67.60,3432.88,360.81,,,
0.69235625,-6.79E-02,-1759.32552,-1683.49751,-361.856462,-67.89,3442.82,361.86,,,
0.69435625,-6.82E-02,-1764.42457,-1688.34369,-362.901746,-68.19,3452.77,362.90,,,
0.69635625,-6.85E-02,-1769.52373,-1693.18974,-363.94703,-68.49,3462.71,363.95,,,
0.69835625,-6.88E-02,-1774.62302,-1698.03568,-364.992314,-68.78,3472.66,364.99,,,
0.70035625,-6.91E-02,-1779.72242,-1702.88149,-366.037598,-69.08,3482.60,366.04,,,
0.70235625,-6.94E-02,-1784.82195,-1707.72718,-367.082882,-69.38,3492.55,367.08,,,
0.70435625,-6.97E-02,-1789.9216,-1712.57275,-368.128166,-69.67,3502.49,368.13,,,
0.70635625,-7.00E-02,-1795.02137,-1717.41821,-369.17345,-69.97,3512.44,369.17,,,
0.70835625,-7.03E-02,-1800.12126,-1722.26354,-370.218734,-70.27,3522.38,370.22,,,
0.71035625,-7.06E-02,-1805.22127,-1727.10874,-371.264018,-70.56,3532.33,371.26,,,
0.71235625,-7.09E-02,-1810.3214,-1731.95383,-372.309302,-70.86,3542.28,372.31,,,
0.71435625,-7.12E-02,-1815.42165,-1736.7988,-373.354586,-71.16,3552.22,373.35,,,
0.71635625,-7.15E-02,-1820.52202,-1741.64364,-374.39987,-71.46,3562.17,374.40,,,
0.71835625,-7.18E-02,-1825.62252,-1746.48837,-375.445154,-71.75,3572.11,375.45,,,
0.72035625,-7.21E-02,-1830.72313,-1751.33297,-376.490438,-72.05,3582.06,376.49,,,
0.72235625,-7.23E-02,-1835.82387,-1756.17745,-377.535722,-72.35,3592.00,377.54,,,
0.72435625,-7.26E-02,-1840.92473,-1761.02181,-378.581005,-72.65,3601.95,378.58,,,
0.72635625,-7.29E-02,-1846.02571,-1765.86605,-379.626289,-72.94,3611.89,379.63,,,
0.72835625,-7.32E-02,-1851.12681,-1770.71016,-380.671573,-73.24,3621.84,380.67,,,
0.73035625,-7.35E-02,-1856.22804,-1775.55416,-381.716857,-73.54,3631.78,381.72,,,
0.73235625,-7.38E-02,-1861.32938,-1780.39803,-382.762141,-73.84,3641.73,382.76,,,
0.73435625,-7.41E-02,-1866.43085,-1785.24178,-383.807424,-74.14,3651.67,383.81,,,
0.73635625,-7.44E-02,-1871.53244,-1790.08541,-384.852708,-74.43,3661.62,384.85,,,
0.73835625,-7.47E-02,-1876.63415,-1794.92892,-385.897992,-74.73,3671.56,385.90,,,
0.74035625,-7.50E-02,-1881.73599,-1799.7723,-386.943275,-75.03,3681.51,386.94,,,
0.74235625,-7.53E-02,-1886.83794,-1804.61556,-387.988559,-75.33,3691.45,387.99,,,
0.74435625,-7.56E-02,-1891.94002,-1809.4587,-389.033843,-75.63,3701.40,389.03,,,
0.74635625,-7.59E-02,-1897.04222,-1814.30172,-390.079126,-75.93,3711.34,390.08,,,
0.74835625,-7.62E-02,-1902.14454,-1819.14461,-391.12441,-76.22,3721.29,391.12,,,
0.75035625,-7.65E-02,-1907.24699,-1823.98738,-392.169694,-76.52,3731.23,392.17,,,
0.75235625,-7.68E-02,-1912.34956,-1828.83003,-393.214977,-76.82,3741.18,393.21,,,
0.75435625,-7.71E-02,-1917.45225,-1833.67256,-394.260261,-77.12,3751.12,394.26,,,
0.75635625,-7.74E-02,-1922.55506,-1838.51496,-395.305544,-77.42,3761.07,395.31,,,
0.75835625,-7.77E-02,-1927.658,-1843.35724,-396.350828,-77.72,3771.02,396.35,,,
0.76035625,-7.80E-02,-1932.76106,-1848.1994,-397.396111,-78.02,3780.96,397.40,,,
0.76235625,-7.83E-02,-1937.86424,-1853.04144,-398.441395,-78.32,3790.91,398.44,,,
0.76435625,-7.86E-02,-1942.96755,-1857.88335,-399.486678,-78.62,3800.85,399.49,,,
0.76635625,-7.89E-02,-1948.07098,-1862.72514,-400.531962,-78.92,3810.80,400.53,,,
0.76835625,-7.92E-02,-1953.17453,-1867.5668,-401.577245,-79.21,3820.74,401.58,,,
0.77035625,-7.95E-02,-1958.2782,-1872.40835,-402.622529,-79.51,3830.69,402.62,,,
0.77235625,-7.98E-02,-1963.382,-1877.24977,-403.667812,-79.81,3840.63,403.67,,,
0.77435625,-8.01E-02,-1968.48592,-1882.09106,-404.713096,-80.11,3850.58,404.71,,,
0.77635625,-8.04E-02,-1973.58997,-1886.93223,-405.758379,-80.41,3860.52,405.76,,,
0.77835625,-8.07E-02,-1978.69414,-1891.77328,-406.803663,-80.71,3870.47,406.80,,,
0.78035625,-8.10E-02,-1983.79843,-1896.61421,-407.848946,-81.01,3880.41,407.85,,,
0.78235625,-8.13E-02,-1988.90284,-1901.45501,-408.894229,-81.31,3890.36,408.89,,,
0.78435625,-8.16E-02,-1994.00738,-1906.29569,-409.939513,-81.61,3900.30,409.94,,,
0.78635625,-8.19E-02,-1999.11204,-1911.13624,-410.984796,-81.91,3910.25,410.98,,,
0.78835625,-8.22E-02,-2004.21683,-1915.97667,-412.030079,-82.21,3920.19,412.03,,,
0.79035625,-8.25E-02,-2009.32174,-1920.81698,-413.075363,-82.51,3930.14,413.08,,,
0.79235625,-8.28E-02,-2014.42677,-1925.65717,-414.120646,-82.81,3940.08,414.12,,,
0.79435625,-8.31E-02,-2019.53193,-1930.49722,-415.165929,-83.11,3950.03,415.17,,,
0.79635625,-8.34E-02,-2024.63721,-1935.33716,-416.211212,-83.41,3959.97,416.21,,,
0.79835625,-8.37E-02,-2029.74262,-1940.17697,-417.256496,-83.71,3969.92,417.26,,,
0.80035625,-8.40E-02,-2034.84815,-1945.01666,-418.301779,-84.01,3979.86,418.30,,,
0.80235625,-8.43E-02,-2039.9538,-1949.85622,-419.347062,-84.31,3989.81,419.35,,,
0.80435625,-8.46E-02,-2045.05958,-1954.69566,-420.392345,-84.60,3999.76,420.39,,,
0.80635625,-8.49E-02,-2050.16548,-1959.53498,-421.437628,-84.90,4009.70,421.44,,,
0.80835625,-8.52E-02,-2055.27151,-1964.37417,-422.482912,-85.20,4019.65,422.48,,,
0.81035625,-8.55E-02,-2060.37766,-1969.21323,-423.528195,-85.50,4029.59,423.53,,,
0.81235625,-8.58E-02,-2065.48393,-1974.05217,-424.573478,-85.80,4039.54,424.57,,,
0.81435625,-8.61E-02,-2070.59033,-1978.89099,-425.618761,-86.10,4049.48,425.62,,,
0.81635625,-8.64E-02,-2075.69685,-1983.72968,-426.664044,-86.40,4059.43,426.66,,,
0.81835625,-8.67E-02,-2080.8035,-1988.56825,-427.709327,-86.70,4069.37,427.71,,,
0.82035625,-8.70E-02,-2085.91027,-1993.4067,-428.75461,-87.00,4079.32,428.75,,,
0.82235625,-8.73E-02,-2091.01717,-1998.24501,-429.799894,-87.30,4089.26,429.80,,,
0.82435625,-8.76E-02,-2096.12419,-2003.08321,-430.845177,-87.60,4099.21,430.85,,,
0.82635625,-8.79E-02,-2101.23134,-2007.92128,-431.89046,-87.90,4109.15,431.89,,,
0.82835625,-8.82E-02,-2106.33861,-2012.75922,-432.935743,-88.20,4119.10,432.94,,,
0.83035625,-8.85E-02,-2111.44601,-2017.59704,-433.981026,-88.50,4129.04,433.98,,,
0.83235625,-8.88E-02,-2116.55353,-2022.43474,-435.026309,-88.80,4138.99,435.03,,,
0.83435625,-8.91E-02,-2121.66117,-2027.27231,-436.071592,-89.10,4148.93,436.07,,,
0.83635625,-8.94E-02,-2126.76894,-2032.10976,-437.116875,-89.40,4158.88,437.12,,,
0.83835625,-8.97E-02,-2131.87684,-2036.94708,-438.162158,-89.70,4168.82,438.16,,,
0.84035625,-9.00E-02,-2136.98486,-2041.78427,-439.207441,-90.00,4178.77,439.21,,,
0.84235625,-9.03E-02,-2142.093,-2046.62134,-440.252724,-90.30,4188.71,440.25,,,
0.84435625,-9.06E-02,-2147.20127,-2051.45829,-441.298007,-90.60,4198.66,441.30,,,
0.84635625,-9.09E-02,-2152.30967,-2056.29511,-442.34329,-90.90,4208.60,442.34,,,
0.84835625,-9.12E-02,-2157.41819,-2061.1318,-443.388573,-91.20,4218.55,443.39,,,
0.85035625,-9.15E-02,-2162.52684,-2065.96837,-444.433856,-91.49,4228.50,444.43,,,
0.85235625,-9.18E-02,-2167.63561,-2070.80482,-445.479139,-91.79,4238.44,445.48,,,
0.85435625,-9.21E-02,-2172.7445,-2075.64114,-446.524421,-92.09,4248.39,446.52,,,
0.85635625,-9.24E-02,-2177.85353,-2080.47733,-447.569704,-92.39,4258.33,447.57,,,
0.85835625,-9.27E-02,-2182.96267,-2085.3134,-448.614987,-92.69,4268.28,448.61,,,
0.86035625,-9.30E-02,-2188.07195,-2090.14934,-449.66027,-92.99,4278.22,449.66,,,
0.86235625,-9.33E-02,-2193.18134,-2094.98516,-450.705553,-93.29,4288.17,450.71,,,
0.86435625,-9.36E-02,-2198.29087,-2099.82085,-451.750836,-93.59,4298.11,451.75,,,
0.86635625,-9.39E-02,-2203.40051,-2104.65642,-452.796119,-93.89,4308.06,452.80,,,
0.86835625,-9.42E-02,-2208.51029,-2109.49186,-453.841402,-94.19,4318.00,453.84,,,
0.87035625,-9.45E-02,-2213.62019,-2114.32718,-454.886684,-94.49,4327.95,454.89,,,
0.87235625,-9.48E-02,-2218.73021,-2119.16237,-455.931967,-94.79,4337.89,455.93,,,
0.87435625,-9.51E-02,-2223.84036,-2123.99743,-456.97725,-95.08,4347.84,456.98,,,
0.87635625,-9.54E-02,-2228.95064,-2128.83237,-458.022533,-95.38,4357.78,458.02,,,
0.87835625,-9.57E-02,-2234.06104,-2133.66719,-459.067816,-95.68,4367.73,459.07,,,
0.88035625,-9.60E-02,-2239.17157,-2138.50187,-460.113098,-95.98,4377.67,460.11,,,
0.88235625,-9.63E-02,-2244.28222,-2143.33644,-461.158381,-96.28,4387.62,461.16,,,
0.88435625,-9.66E-02,-2249.393,-2148.17087,-462.203664,-96.58,4397.56,462.20,,,
0.88635625,-9.69E-02,-2254.50391,-2153.00518,-463.248947,-96.88,4407.51,463.25,,,
0.88835625,-9.72E-02,-2259.61494,-2157.83937,-464.29423,-97.17,4417.45,464.29,,,
0.89035625,-9.75E-02,-2264.7261,-2162.67342,-465.339512,-97.47,4427.40,465.34,,,
0.89235625,-9.78E-02,-2269.83738,-2167.50736,-466.384795,-97.77,4437.34,466.38,,,
0.89435625,-9.81E-02,-2274.94879,-2172.34116,-467.430078,-98.07,4447.29,467.43,,,
0.89635625,-9.84E-02,-2280.06032,-2177.17485,-468.475361,-98.37,4457.24,468.48,,,
0.89835625,-9.87E-02,-2285.17198,-2182.0084,-469.520643,-98.67,4467.18,469.52,,,
0.90035625,-9.90E-02,-2290.28377,-2186.84183,-470.565926,-98.96,4477.13,470.57,,,
0.90235625,-9.93E-02,-2295.39568,-2191.67513,-471.611209,-99.26,4487.07,471.61,,,
0.90435625,-9.96E-02,-2300.50772,-2196.50831,-472.656491,-99.56,4497.02,472.66,,,
0.90635625,-9.99E-02,-2305.61988,-2201.34136,-473.701774,-99.86,4506.96,473.70,,,
0.90835625,-0.100156596,-2310.73217,-2206.17428,-474.747057,-100.16,4516.91,474.75,,,
0.91035625,-0.100454391,-2315.84459,-2211.00708,-475.792339,-100.45,4526.85,475.79,,,
0.91235625,-0.100752114,-2320.95713,-2215.83975,-476.837622,-100.75,4536.80,476.84,,,
0.91435625,-0.101049762,-2326.0698,-2220.6723,-477.882905,-101.05,4546.74,477.88,,,
0.91635625,-0.101347334,-2331.18259,-2225.50472,-478.928187,-101.35,4556.69,478.93,,,
0.91835625,-0.10164483,-2336.29552,-2230.33701,-479.97347,-101.64,4566.63,479.97,,,
0.92035625,-0.101942248,-2341.40856,-2235.16918,-481.018753,-101.94,4576.58,481.02,,,
0.92235625,-0.102239587,-2346.52174,-2240.00122,-482.064035,-102.24,4586.52,482.06,,,
0.92435625,-0.102536845,-2351.63504,-2244.83314,-483.109318,-102.54,4596.47,483.11,,,
0.92635625,-0.102834021,-2356.74846,-2249.66493,-484.1546,-102.83,4606.41,484.15,,,
0.92835625,-0.103131115,-2361.86201,-2254.49659,-485.199883,-103.13,4616.36,485.20,,,
0.93035625,-0.103428125,-2366.97569,-2259.32813,-486.245166,-103.43,4626.30,486.25,,,
0.93235625,-0.10372505,-2372.0895,-2264.15954,-487.290448,-103.73,4636.25,487.29,,,
0.93435625,-0.104021888,-2377.20343,-2268.99082,-488.335731,-104.02,4646.19,488.34,,,
0.93635625,-0.104318639,-2382.31749,-2273.82198,-489.381013,-104.32,4656.14,489.38,,,
0.93835625,-0.104615301,-2387.43167,-2278.65301,-490.426296,-104.62,4666.08,490.43,,,
0.94035625,-0.104911874,-2392.54598,-2283.48391,-491.471579,-104.91,4676.03,491.47,,,
0.94235625,-0.105208355,-2397.66042,-2288.31469,-492.516861,-105.21,4685.98,492.52,,,
0.94435625,-0.105504745,-2402.77498,-2293.14534,-493.562144,-105.50,4695.92,493.56,,,
0.94635625,-0.105801042,-2407.88967,-2297.97586,-494.607426,-105.80,4705.87,494.61,,,
0.94835625,-0.106097244,-2413.00449,-2302.80626,-495.652709,-106.10,4715.81,495.65,,,
0.95035625,-0.106393352,-2418.11943,-2307.63653,-496.697991,-106.39,4725.76,496.70,,,
0.95235625,-0.106689363,-2423.2345,-2312.46668,-497.743274,-106.69,4735.70,497.74,,,
0.95435625,-0.106985276,-2428.3497,-2317.2967,-498.788556,-106.99,4745.65,498.79,,,
0.95635625,-0.107281091,-2433.46502,-2322.12659,-499.833839,-107.28,4755.59,499.83,,,
0.95835625,-0.107576806,-2438.58047,-2326.95636,-500.879121,-107.58,4765.54,500.88,,,
0.96035625,-0.107872421,-2443.69604,-2331.786,-501.924404,-107.87,4775.48,501.92,,,
0.96235625,-0.108167934,-2448.81174,-2336.61551,-502.969686,-108.17,4785.43,502.97,,,
0.96435625,-0.108463345,-2453.92757,-2341.44489,-504.014969,-108.46,4795.37,504.01,,,
0.96635625,-0.108758652,-2459.04353,-2346.27415,-505.060251,-108.76,4805.32,505.06,,,
0.96835625,-0.109053854,-2464.15961,-2351.10329,-506.105534,-109.05,4815.26,506.11,,,
0.97035625,-0.10934895,-2469.27582,-2355.93229,-507.150816,-109.35,4825.21,507.15,,,
0.97235625,-0.10964394,-2474.39215,-2360.76117,-508.196099,-109.64,4835.15,508.20,,,
0.97435625,-0.109938822,-2479.50861,-2365.58992,-509.241381,-109.94,4845.10,509.24,,,
0.97635625,-0.110233595,-2484.6252,-2370.41855,-510.286664,-110.23,4855.04,510.29,,,
0.97835625,-0.110528259,-2489.74192,-2375.24705,-511.331946,-110.53,4864.99,511.33,,,
0.98035625,-0.110822812,-2494.85876,-2380.07542,-512.377229,-110.82,4874.93,512.38,,,
0.98235625,-0.111117253,-2499.97573,-2384.90367,-513.422511,-111.12,4884.88,513.42,,,
0.98435625,-0.111411581,-2505.09282,-2389.73179,-514.467794,-111.41,4894.82,514.47,,,
0.98635625,-0.111705797,-2510.21004,-2394.55978,-515.513076,-111.71,4904.77,515.51,,,
0.98835625,-0.111999897,-2515.32739,-2399.38765,-516.558359,-112.00,4914.72,516.56,,,
0.99035625,-0.112293882,-2520.44486,-2404.21539,-517.603641,-112.29,4924.66,517.60,,,
0.99235625,-0.112587751,-2525.56247,-2409.043,-518.648924,-112.59,4934.61,518.65,,,
0.99435625,-0.112881503,-2530.68019,-2413.87048,-519.694206,-112.88,4944.55,519.69,,,
0.99635625,-0.113175136,-2535.79805,-2418.69784,-520.739488,-113.18,4954.50,520.74,,,
0.99835625,-0.113468651,-2540.91603,-2423.52508,-521.784771,-113.47,4964.44,521.78,,,
1,-0.113709785,-2545.12175,-2427.49171,-522.643469,-113.71,4972.61,522.64,,,
