TIME, FX_4
2.E-04, -760.976539
4.E-04, -1518.19793
7.E-04, -2651.54642
1.15E-03, -4356.20629
1.825E-03, -6905.68429
2.825E-03, -10700.1694
3.825E-03, -14466.6533
4.825E-03, -18252.2109
5.825E-03, -22088.6416
6.825E-03, -25839.2955
7.825E-03, -29601.5686
8.825E-03, -33379.5678
9.825E-03, -37160.2102
1.0825E-02, -40941.5867
1.1825E-02, -44723.3399
1.2825E-02, -48505.2623
1.3825E-02, -52287.2612
1.4825E-02, -56069.2966
1.5825E-02, -59851.35
1.6825E-02, -63633.4128
1.7825E-02, -67415.4805
1.8825E-02, -71197.5509
1.9825E-02, -74979.6228
2.0825E-02, -78761.6956
2.1825E-02, -82543.7689
2.2825E-02, -86325.8425
2.3825E-02, -90107.9163
2.4825E-02, -93889.9902
2.5825E-02, -97672.0641
2.6825E-02, -101454.138
2.7825E-02, -105236.212
2.8825E-02, -109018.286
2.9825E-02, -112800.36
3.0825E-02, -116582.434
3.1825E-02, -120364.509
3.2825E-02, -124146.583
3.3825E-02, -127928.657
3.4825E-02, -131710.731
3.5825E-02, -135492.805
3.6825E-02, -139274.879
3.7825E-02, -143056.953
3.8825E-02, -146839.027
3.9825E-02, -150621.101
4.0825E-02, -154403.175
4.1825E-02, -158185.25
4.2825E-02, -161967.324
4.3825E-02, -165749.398
4.4825E-02, -169531.472
4.5825E-02, -173313.546
4.6825E-02, -177095.62
4.7825E-02, -180877.694
4.8825E-02, -184659.768
4.9825E-02, -188441.842
5.0825E-02, -192223.916
5.1825E-02, -196005.991
5.2825E-02, -199788.065
5.3825E-02, -203570.139
5.4825E-02, -207352.213
5.5825E-02, -211134.287
5.6825E-02, -214916.361
5.7825E-02, -218698.435
5.8825E-02, -222480.509
5.9825E-02, -226262.583
6.0825E-02, -230044.657
6.1825E-02, -233826.732
6.2825E-02, -237608.806
6.3825E-02, -241390.88
6.4825E-02, -245172.954
6.5825E-02, -248955.028
6.6825E-02, -252737.102
6.7825E-02, -256519.176
6.8825E-02, -260301.25
6.9825E-02, -264083.324
7.0825E-02, -267865.398
7.1825E-02, -271647.473
7.2825E-02, -275429.547
7.3825E-02, -279211.621
7.4825E-02, -282993.695
7.5825E-02, -286775.769
7.6825E-02, -290557.843
7.7825E-02, -294339.917
7.8825E-02, -298121.991
7.9825E-02, -301904.065
8.0825E-02, -305686.139
8.1825E-02, -309468.214
8.2825E-02, -313250.288
8.3825E-02, -317032.362
8.4825E-02, -320814.436
8.5825E-02, -324596.51
8.6825E-02, -328378.584
8.7825E-02, -332160.658
8.8825E-02, -335942.732
8.9825E-02, -339724.806
9.0825E-02, -343506.88
9.1825E-02, -347288.955
9.2825E-02, -351071.029
9.3825E-02, -354853.103
9.4825E-02, -358635.177
9.5825E-02, -362417.251
9.6825E-02, -366199.325
9.7825E-02, -369981.399
9.8825E-02, -373763.473
9.9825E-02, -377545.547
0.100825, -381327.621
0.101825, -385109.695
0.102825, -388891.77
0.103825, -392673.844
0.104825, -396455.918
0.105825, -400237.992
0.106825, -404020.066
0.107825, -407802.14
0.108825, -411584.214
0.109825, -415366.288
0.110825, -419148.362
0.111825, -422930.436
0.112825, -426712.511
0.113825, -430494.585
0.114825, -434276.659
0.115825, -438058.733
0.116825, -441840.807
0.117825, -445622.881
0.118825, -449404.955
0.119825, -453187.029
0.120825, -456969.103
0.121825, -460751.177
0.122825, -464533.251
0.123825, -468315.326
0.124825, -472097.4
0.125825, -475879.474
0.126825, -479661.548
0.127825, -483443.622
0.128825, -487225.696
0.129825, -491007.77
0.130825, -494789.844
0.131825, -498571.918
0.132825, -502353.992
0.133825, -506136.066
0.134825, -509918.141
0.135825, -513700.215
0.136825, -517482.289
0.137825, -521264.363
0.138825, -525046.437
0.139825, -528828.511
0.140825, -532610.585
0.141825, -536392.659
0.142825, -540174.733
0.143825, -543956.807
0.144825, -547738.881
0.145825, -551520.955
0.146825, -555303.03
0.147825, -559085.104
0.148825, -562867.178
0.149825, -566649.252
0.150825, -570431.326
0.151825, -574213.4
0.152825, -577995.474
0.153825, -581777.548
0.154825, -585559.622
0.155825, -589341.696
0.156825, -593123.77
0.157825, -596905.845
0.158825, -600687.919
0.159825, -604469.993
0.160825, -608252.067
0.161825, -612034.141
0.162825, -615816.215
0.163825, -619598.289
0.164825, -623380.363
0.165825, -627162.437
0.166825, -630944.511
0.167825, -634726.585
0.168825, -638508.659
0.169825, -642290.734
0.170825, -646072.808
0.171825, -649854.882
0.172825, -653636.956
0.173825, -657419.03
0.174825, -661201.104
0.175825, -664983.178
0.176825, -668765.252
0.177825, -672547.326
0.178825, -676329.4
0.179825, -680111.474
0.180825, -683893.548
0.181825, -687675.622
0.182825, -691457.697
0.183825, -695239.771
0.184825, -699021.845
0.185825, -702803.919
0.186825, -706585.993
0.187825, -710368.067
0.188825, -714150.141
0.189825, -717932.215
0.190825, -721714.289
0.191825, -725496.363
0.192825, -729278.437
0.193825, -733060.511
0.194825, -736842.586
0.195825, -740624.66
0.196825, -744406.734
0.197825, -748188.808
0.198825, -751970.882
0.199825, -755752.956
0.200825, -759535.03
0.201825, -763317.104
0.202825, -767099.178
0.203825, -770881.252
0.204825, -774663.326
0.205825, -778445.4
0.206825, -782227.474
0.207825, -786009.549
0.208825, -789791.623
0.209825, -793573.697
0.210825, -797355.771
0.211825, -801137.845
0.212825, -804919.919
0.213825, -808701.993
0.214825, -812484.067
0.215825, -816266.141
0.216825, -820048.215
0.217825, -823830.289
0.218825, -827612.363
0.219825, -831394.437
0.220825, -835176.511
0.221825, -838958.586
0.222825, -842740.66
0.223825, -846522.734
0.224825, -850304.808
0.225825, -854086.882
0.226825, -857868.956
0.227825, -861651.03
0.228825, -865433.104
0.229825, -869215.178
0.230825, -872997.252
0.231825, -876779.326
0.232825, -880561.4
0.233825, -884343.474
0.234825, -888125.549
0.235825, -891907.623
0.236825, -895689.697
0.237825, -899471.771
0.238825, -903253.845
0.239825, -907035.919
0.240825, -910817.993
0.241825, -914600.067
0.242825, -918382.141
0.243825, -922164.215
0.244825, -925946.289
0.245825, -929728.363
0.246825, -933510.437
0.247825, -937292.511
0.248825, -941074.585
0.249825, -944856.66
0.250825, -948638.734
0.251825, -952420.808
0.252825, -956202.882
0.253825, -959984.956
0.254825, -963767.03
0.255825, -967549.104
0.256825, -971331.178
0.257825, -975113.252
0.258825, -978895.326
0.259825, -982677.4
0.260825, -986459.474
0.261825, -990241.548
0.262825, -994023.622
0.263825, -997805.696
0.264825, -1001587.77
0.265825, -1005369.84
0.266825, -1009151.92
0.267825, -1012933.99
0.268825, -1016716.07
0.269825, -1020498.14
