TIME, UX_2, FX_3, FY_4, FY_5,Displacement,Load,Reaction,,,
0.73035625,-0.264539467,3162.59665,-938.714103,-887.238755,-264.54,1825.95,-3162.60,,,
0.73235625,-0.266647023,3171.25716,-941.364311,-889.587566,-266.65,1830.95,-3171.26,,,
0.73435625,-0.268756387,3179.91764,-944.015477,-891.935417,-268.76,1835.95,-3179.92,,,
0.73635625,-0.270867439,3188.57812,-946.667605,-894.2823,-270.87,1840.95,-3188.58,,,
0.73835625,-0.272980055,3197.23858,-949.320701,-896.628213,-272.98,1845.95,-3197.24,,,
0.74035625,-0.275094115,3205.89903,-951.974769,-898.973154,-275.09,1850.95,-3205.90,,,
0.74235625,-0.277209501,3214.55947,-954.629814,-901.317115,-277.21,1855.95,-3214.56,,,
0.74435625,-0.279326095,3223.2199,-957.285841,-903.660095,-279.33,1860.95,-3223.22,,,
0.74635625,-0.281443781,3231.88031,-959.942853,-906.002088,-281.44,1865.94,-3231.88,,,
0.74835625,-0.283562445,3240.54071,-962.600857,-908.343089,-283.56,1870.94,-3240.54,,,
0.75035625,-0.285681973,3249.2011,-965.259856,-910.683097,-285.68,1875.94,-3249.20,,,
0.75235625,-0.287802254,3257.86148,-967.919855,-913.022105,-287.80,1880.94,-3257.86,,,
0.75435625,-0.289923179,3266.52184,-970.58086,-915.360109,-289.92,1885.94,-3266.52,,,
0.75635625,-0.292044638,3275.1822,-973.242874,-917.697107,-292.04,1890.94,-3275.18,,,
0.75835625,-0.294166524,3283.84254,-975.905902,-920.033092,-294.17,1895.94,-3283.84,,,
0.76035625,-0.296288733,3292.50287,-978.569949,-922.368061,-296.29,1900.94,-3292.50,,,
0.76235625,-0.298411159,3301.16319,-981.23502,-924.70201,-298.41,1905.94,-3301.16,,,
0.76435625,-0.300533701,3309.8235,-983.901119,-927.034934,-300.53,1910.94,-3309.82,,,
0.76635625,-0.302656258,3318.4838,-986.568252,-929.366829,-302.66,1915.94,-3318.48,,,
0.76835625,-0.304778729,3327.14409,-989.236422,-931.69769,-304.78,1920.93,-3327.14,,,
0.77035625,-0.306901017,3335.80437,-991.905634,-934.027515,-306.90,1925.93,-3335.80,,,
0.77235625,-0.309023026,3344.46464,-994.575894,-936.356296,-309.02,1930.93,-3344.46,,,
0.77435625,-0.31114466,3353.12489,-997.247205,-938.684031,-311.14,1935.93,-3353.12,,,
0.77635625,-0.313265827,3361.78495,-999.920007,-941.011148,-313.27,1940.93,-3361.78,,,
0.77835625,-0.315386433,3370.44492,-1002.59403,-943.337373,-315.39,1945.93,-3370.44,,,
0.78035625,-0.317506388,3379.10489,-1005.26912,-945.662531,-317.51,1950.93,-3379.10,,,
0.78235625,-0.319625604,3387.76487,-1007.94527,-947.98662,-319.63,1955.93,-3387.76,,,
0.78435625,-0.321743993,3396.42484,-1010.6225,-950.309634,-321.74,1960.93,-3396.42,,,
0.78635625,-0.323861468,3405.08481,-1013.30079,-952.63157,-323.86,1965.93,-3405.08,,,
0.78835625,-0.325977945,3413.74478,-1015.98017,-954.95242,-325.98,1970.93,-3413.74,,,
0.79035625,-0.32809334,3422.40475,-1018.66062,-957.272182,-328.09,1975.93,-3422.40,,,
0.79235625,-0.330207573,3431.06472,-1021.34217,-959.59085,-330.21,1980.93,-3431.06,,,
0.79435625,-0.332320561,3439.7247,-1024.02481,-961.908421,-332.32,1985.93,-3439.72,,,
0.79635625,-0.334432227,3448.38467,-1026.70854,-964.22489,-334.43,1990.93,-3448.38,,,
0.79835625,-0.336542494,3457.04464,-1029.39338,-966.54025,-336.54,1995.93,-3457.04,,,
0.80035625,-0.338651283,3465.70461,-1032.07933,-968.854499,-338.65,2000.93,-3465.70,,,
0.80235625,-0.340758522,3474.36458,-1034.76638,-971.167631,-340.76,2005.93,-3474.36,,,
0.80435625,-0.342864136,3483.02455,-1037.45456,-973.479641,-342.86,2010.93,-3483.02,,,
0.80635625,-0.344968054,3491.68452,-1040.14385,-975.790526,-344.97,2015.93,-3491.68,,,
0.80835625,-0.347070204,3500.34449,-1042.83427,-978.100279,-347.07,2020.93,-3500.34,,,
0.81035625,-0.349170518,3509.00446,-1045.52582,-980.408897,-349.17,2025.93,-3509.00,,,
0.81235625,-0.351268927,3517.66444,-1048.21851,-982.716374,-351.27,2030.93,-3517.66,,,
0.81435625,-0.353365365,3526.32441,-1050.91234,-985.022706,-353.37,2035.94,-3526.32,,,
0.81635625,-0.355459766,3534.98438,-1053.60731,-987.327888,-355.46,2040.94,-3534.98,,,
0.81835625,-0.357552066,3543.64436,-1056.30344,-989.631914,-357.55,2045.94,-3543.64,,,
0.82035625,-0.359642202,3552.30433,-1059.00071,-991.93478,-359.64,2050.94,-3552.30,,,
0.82235625,-0.361730113,3560.96431,-1061.69915,-994.236482,-361.73,2055.94,-3560.96,,,
0.82435625,-0.363815738,3569.62428,-1064.39876,-996.537015,-363.82,2060.94,-3569.62,,,
0.82635625,-0.365899018,3578.28426,-1067.09954,-998.836372,-365.90,2065.94,-3578.28,,,
0.82835625,-0.367979896,3586.94424,-1069.80149,-1001.13455,-367.98,2070.94,-3586.94,,,
0.83035625,-0.370058313,3595.60421,-1072.50462,-1003.43154,-370.06,2075.94,-3595.60,,,
0.83235625,-0.372134216,3604.26419,-1075.20893,-1005.72735,-372.13,2080.94,-3604.26,,,
0.83435625,-0.37420755,3612.92417,-1077.91444,-1008.02196,-374.21,2085.94,-3612.92,,,
0.83635625,-0.376278261,3621.58416,-1080.62114,-1010.31537,-376.28,2090.94,-3621.58,,,
0.83835625,-0.378346298,3630.24414,-1083.32905,-1012.60757,-378.35,2095.94,-3630.24,,,
0.84035625,-0.380411609,3638.90412,-1086.03816,-1014.89857,-380.41,2100.94,-3638.90,,,
0.84235625,-0.382474145,3647.5641,-1088.74847,-1017.18835,-382.47,2105.94,-3647.56,,,
0.84435625,-0.384533857,3656.22409,-1091.46001,-1019.47692,-384.53,2110.94,-3656.22,,,
0.84635625,-0.386590698,3664.88408,-1094.17276,-1021.76425,-386.59,2115.94,-3664.88,,,
0.84835625,-0.38864462,3673.54406,-1096.88675,-1024.05036,-388.64,2120.94,-3673.54,,,
0.85035625,-0.39069558,3682.20405,-1099.60196,-1026.33524,-390.70,2125.94,-3682.20,,,
0.85235625,-0.392743532,3690.86404,-1102.31841,-1028.61887,-392.74,2130.94,-3690.86,,,
0.85435625,-0.394788432,3699.52403,-1105.0361,-1030.90126,-394.79,2135.94,-3699.52,,,
0.85635625,-0.39683024,3708.18402,-1107.75504,-1033.18239,-396.83,2140.94,-3708.18,,,
0.85835625,-0.398868912,3716.84402,-1110.47523,-1035.46228,-398.87,2145.94,-3716.84,,,
0.86035625,-0.40090441,3725.50401,-1113.19668,-1037.7409,-400.90,2150.94,-3725.50,,,
0.86235625,-0.402936693,3734.16401,-1115.91939,-1040.01825,-402.94,2155.94,-3734.16,,,
0.86435625,-0.404965723,3742.824,-1118.64337,-1042.29434,-404.97,2160.94,-3742.82,,,
0.86635625,-0.406991463,3751.484,-1121.36862,-1044.56914,-406.99,2165.94,-3751.48,,,
0.86835625,-0.409013877,3760.144,-1124.09515,-1046.84267,-409.01,2170.94,-3760.14,,,
0.87035625,-0.411032928,3768.804,-1126.82297,-1049.11491,-411.03,2175.94,-3768.80,,,
0.87235625,-0.413048582,3777.46401,-1129.55207,-1051.38585,-413.05,2180.94,-3777.46,,,
0.87435625,-0.415060805,3786.12401,-1132.28247,-1053.6555,-415.06,2185.94,-3786.12,,,
0.87635625,-0.417069564,3794.78401,-1135.01417,-1055.92385,-417.07,2190.94,-3794.78,,,
0.87835625,-0.419074828,3803.44402,-1137.74718,-1058.19088,-419.07,2195.94,-3803.44,,,
0.88035625,-0.421076565,3812.10403,-1140.4815,-1060.4566,-421.08,2200.94,-3812.10,,,
0.88235625,-0.423074744,3820.76404,-1143.21713,-1062.72101,-423.07,2205.94,-3820.76,,,
0.88435625,-0.425069337,3829.42405,-1145.95408,-1064.98409,-425.07,2210.94,-3829.42,,,
0.88635625,-0.427060314,3838.08406,-1148.69237,-1067.24583,-427.06,2215.94,-3838.08,,,
0.88835625,-0.429047648,3846.74407,-1151.43198,-1069.50624,-429.05,2220.94,-3846.74,,,
0.89035625,-0.431031312,3855.40409,-1154.17294,-1071.76532,-431.03,2225.94,-3855.40,,,
0.89235625,-0.433011278,3864.0641,-1156.91524,-1074.02304,-433.01,2230.94,-3864.06,,,
0.89435625,-0.434987522,3872.72412,-1159.65889,-1076.27941,-434.99,2235.94,-3872.72,,,
0.89635625,-0.436960019,3881.38414,-1162.40389,-1078.53442,-436.96,2240.94,-3881.38,,,
0.89835625,-0.438928744,3890.04416,-1165.15026,-1080.78807,-438.93,2245.94,-3890.04,,,
0.90035625,-0.440893675,3898.70418,-1167.89799,-1083.04036,-440.89,2250.94,-3898.70,,,
0.90235625,-0.442854788,3907.36421,-1170.64709,-1085.29126,-442.85,2255.94,-3907.36,,,
0.90435625,-0.444812063,3916.02423,-1173.39757,-1087.54079,-444.81,2260.94,-3916.02,,,
0.90635625,-0.446765476,3924.68426,-1176.14944,-1089.78893,-446.77,2265.94,-3924.68,,,
0.90835625,-0.448715008,3933.34428,-1178.90269,-1092.03568,-448.72,2270.94,-3933.34,,,
0.91035625,-0.45066064,3942.00431,-1181.65734,-1094.28103,-450.66,2275.94,-3942.00,,,
0.91235625,-0.452602351,3950.66434,-1184.41339,-1096.52498,-452.60,2280.94,-3950.66,,,
0.91435625,-0.454540122,3959.32438,-1187.17085,-1098.76752,-454.54,2285.94,-3959.32,,,
0.91635625,-0.456473937,3967.98441,-1189.92972,-1101.00865,-456.47,2290.94,-3967.98,,,
0.91835625,-0.458403778,3976.64444,-1192.69,-1103.24835,-458.40,2295.94,-3976.64,,,
0.92035625,-0.460329628,3985.30448,-1195.45171,-1105.48664,-460.33,2300.94,-3985.30,,,
0.92235625,-0.46225147,3993.96452,-1198.21485,-1107.72349,-462.25,2305.94,-3993.96,,,
0.92435625,-0.46416929,4002.62456,-1200.97943,-1109.9589,-464.17,2310.94,-4002.62,,,
0.92635625,-0.466083072,4011.2846,-1203.74544,-1112.19287,-466.08,2315.94,-4011.28,,,
0.92835625,-0.467992802,4019.94464,-1206.5129,-1114.42539,-467.99,2320.94,-4019.94,,,
0.93035625,-0.469898465,4028.60468,-1209.28182,-1116.65645,-469.90,2325.94,-4028.60,,,
0.93235625,-0.47180005,4037.26472,-1212.05219,-1118.88606,-471.80,2330.94,-4037.26,,,
0.93435625,-0.473697542,4045.92477,-1214.82403,-1121.1142,-473.70,2335.94,-4045.92,,,
0.93635625,-0.475590929,4054.58482,-1217.59734,-1123.34087,-475.59,2340.94,-4054.58,,,
0.93835625,-0.477480201,4063.24487,-1220.37212,-1125.56606,-477.48,2345.94,-4063.24,,,
0.94035625,-0.479365345,4071.90492,-1223.14839,-1127.78976,-479.37,2350.94,-4071.90,,,
0.94235625,-0.481246352,4080.56497,-1225.92615,-1130.01198,-481.25,2355.94,-4080.56,,,
0.94435625,-0.483123209,4089.22502,-1228.70539,-1132.23269,-483.12,2360.94,-4089.23,,,
0.94635625,-0.484995909,4097.88507,-1231.48614,-1134.45191,-485.00,2365.94,-4097.89,,,
0.94835625,-0.486864442,4106.54513,-1234.2684,-1136.66962,-486.86,2370.94,-4106.55,,,
0.95035625,-0.488728798,4115.20519,-1237.05217,-1138.88582,-488.73,2375.94,-4115.21,,,
0.95235625,-0.49058897,4123.86524,-1239.83745,-1141.1005,-490.59,2380.94,-4123.87,,,
0.95435625,-0.492444949,4132.5253,-1242.62426,-1143.31365,-492.44,2385.94,-4132.53,,,
0.95635625,-0.494296729,4141.18536,-1245.4126,-1145.52527,-494.30,2390.94,-4141.19,,,
0.95835625,-0.496144301,4149.84543,-1248.20247,-1147.73535,-496.14,2395.94,-4149.85,,,
0.96035625,-0.49798766,4158.50549,-1250.99389,-1149.94389,-497.99,2400.94,-4158.51,,,
0.96235625,-0.499826799,4167.16555,-1253.78686,-1152.15088,-499.83,2405.94,-4167.17,,,
0.96435625,-0.501661712,4175.82562,-1256.58138,-1154.35631,-501.66,2410.94,-4175.83,,,
0.96635625,-0.503492395,4184.48569,-1259.37746,-1156.56018,-503.49,2415.94,-4184.49,,,
0.96835625,-0.505318841,4193.14575,-1262.1751,-1158.76249,-505.32,2420.94,-4193.15,,,
0.97035625,-0.507141046,4201.80582,-1264.97432,-1160.96322,-507.14,2425.94,-4201.81,,,
0.97235625,-0.508959006,4210.4659,-1267.77512,-1163.16237,-508.96,2430.94,-4210.47,,,
0.97435625,-0.510772718,4219.12597,-1270.5775,-1165.35993,-510.77,2435.94,-4219.13,,,
0.97635625,-0.512582176,4227.78604,-1273.38148,-1167.5559,-512.58,2440.94,-4227.79,,,
0.97835625,-0.514387379,4236.44612,-1276.18705,-1169.75028,-514.39,2445.94,-4236.45,,,
0.98035625,-0.516188324,4245.10619,-1278.99422,-1171.94305,-516.19,2450.94,-4245.11,,,
0.98235625,-0.517985007,4253.76627,-1281.803,-1174.13421,-517.99,2455.94,-4253.77,,,
0.98435625,-0.519777427,4262.42635,-1284.6134,-1176.32375,-519.78,2460.94,-4262.43,,,
0.98635625,-0.521565582,4271.08643,-1287.42542,-1178.51167,-521.57,2465.94,-4271.09,,,
0.98835625,-0.52334947,4279.74651,-1290.23907,-1180.69796,-523.35,2470.94,-4279.75,,,
0.99035625,-0.52512909,4288.40659,-1293.05435,-1182.88261,-525.13,2475.94,-4288.41,,,
0.99235625,-0.526904442,4297.06667,-1295.87127,-1185.06563,-526.90,2480.94,-4297.07,,,
0.99435625,-0.528675523,4305.72675,-1298.68984,-1187.247,-528.68,2485.94,-4305.73,,,
0.99635625,-0.530442335,4314.38684,-1301.51006,-1189.42671,-530.44,2490.94,-4314.39,,,
0.99835625,-0.532204877,4323.04693,-1304.33194,-1191.60476,-532.20,2495.94,-4323.05,,,
1,-0.533649649,4330.1548,-1306.6461,-1193.38786,-533.65,2500.03,-4330.15,,,
