TIME, UX_2, FX_4, FY_5, FY_6,Displacement,Load,Reaction,,,
0.181816667,1.29E-03,-90410.328,-4859.8078,-4642.70058,1.29,9502.51,90410.33,,,
0.182483333,1.30E-03,-90741.8353,-4877.60007,-4659.75112,1.30,9537.35,90741.84,,,
0.18315,1.31E-03,-91073.3426,-4895.3923,-4676.80171,1.31,9572.19,91073.34,,,
0.183816667,1.32E-03,-91404.8499,-4913.18449,-4693.85235,1.32,9607.04,91404.85,,,
0.184483333,1.32E-03,-91736.3572,-4930.97662,-4710.90304,1.32,9641.88,91736.36,,,
0.18515,1.33E-03,-92067.8645,-4948.76871,-4727.95377,1.33,9676.72,92067.86,,,
0.185816667,1.34E-03,-92399.3718,-4966.56075,-4745.00455,1.34,9711.57,92399.37,,,
0.186483333,1.34E-03,-92730.8791,-4984.35275,-4762.05537,1.34,9746.41,92730.88,,,
0.18715,1.35E-03,-93062.3864,-5002.14471,-4779.10624,1.35,9781.25,93062.39,,,
0.187816667,1.36E-03,-93393.8937,-5019.93661,-4796.15715,1.36,9816.09,93393.89,,,
0.188483333,1.36E-03,-93725.401,-5037.72848,-4813.20811,1.36,9850.94,93725.40,,,
0.18915,1.37E-03,-94056.9083,-5055.5203,-4830.25911,1.37,9885.78,94056.91,,,
0.189816667,1.38E-03,-94388.4156,-5073.31207,-4847.31016,1.38,9920.62,94388.42,,,
0.190483333,1.39E-03,-94719.9229,-5091.1038,-4864.36125,1.39,9955.47,94719.92,,,
0.19115,1.39E-03,-95051.4302,-5108.89549,-4881.41238,1.39,9990.31,95051.43,,,
0.191816667,1.40E-03,-95382.9375,-5126.68713,-4898.46356,1.40,10025.15,95382.94,,,
0.192483333,1.41E-03,-95714.4448,-5144.47873,-4915.51478,1.41,10059.99,95714.44,,,
0.19315,1.41E-03,-96045.9521,-5162.27029,-4932.56604,1.41,10094.84,96045.95,,,
0.193816667,1.42E-03,-96377.4594,-5180.06181,-4949.61734,1.42,10129.68,96377.46,,,
0.194483333,1.43E-03,-96708.9667,-5197.85328,-4966.66869,1.43,10164.52,96708.97,,,
0.19515,1.44E-03,-97040.474,-5215.64472,-4983.72008,1.44,10199.36,97040.47,,,
0.195816667,1.44E-03,-97371.9813,-5233.43611,-5000.77151,1.44,10234.21,97371.98,,,
0.196483333,1.45E-03,-97703.4886,-5251.22746,-5017.82298,1.45,10269.05,97703.49,,,
0.19715,1.46E-03,-98034.9959,-5269.01877,-5034.87449,1.46,10303.89,98035.00,,,
0.197816667,1.46E-03,-98366.5032,-5286.81003,-5051.92605,1.46,10338.74,98366.50,,,
0.198483333,1.47E-03,-98698.0105,-5304.60126,-5068.97764,1.47,10373.58,98698.01,,,
0.19915,1.48E-03,-99029.5178,-5322.39245,-5086.02927,1.48,10408.42,99029.52,,,
0.199816667,1.49E-03,-99361.0251,-5340.18359,-5103.08095,1.49,10443.26,99361.03,,,
0.200483333,1.49E-03,-99692.5324,-5357.9747,-5120.13266,1.49,10478.11,99692.53,,,
0.20115,1.50E-03,-100024.04,-5375.76577,-5137.18442,1.50,10512.95,100024.04,,,
0.201816667,1.51E-03,-100355.547,-5393.5568,-5154.23621,1.51,10547.79,100355.55,,,
0.202483333,1.51E-03,-100687.054,-5411.34779,-5171.28804,1.51,10582.64,100687.05,,,
0.20315,1.52E-03,-101018.562,-5429.13874,-5188.33991,1.52,10617.48,101018.56,,,
0.203816667,1.53E-03,-101350.069,-5446.92965,-5205.39182,1.53,10652.32,101350.07,,,
0.204483333,1.54E-03,-101681.576,-5464.72052,-5222.44377,1.54,10687.16,101681.58,,,
0.20515,1.54E-03,-102013.083,-5482.51136,-5239.49575,1.54,10722.01,102013.08,,,
0.205816667,1.55E-03,-102344.591,-5500.30216,-5256.54777,1.55,10756.85,102344.59,,,
0.206483333,1.56E-03,-102676.098,-5518.09292,-5273.59984,1.56,10791.69,102676.10,,,
0.20715,1.56E-03,-103007.605,-5535.88364,-5290.65193,1.56,10826.54,103007.61,,,
0.207816667,1.57E-03,-103339.113,-5553.67433,-5307.70407,1.57,10861.38,103339.11,,,
0.208483333,1.58E-03,-103670.62,-5571.46497,-5324.75624,1.58,10896.22,103670.62,,,
0.20915,1.59E-03,-104002.127,-5589.25559,-5341.80845,1.59,10931.06,104002.13,,,
0.209816667,1.59E-03,-104333.635,-5607.04616,-5358.8607,1.59,10965.91,104333.64,,,
0.210483333,1.60E-03,-104665.142,-5624.8367,-5375.91298,1.60,11000.75,104665.14,,,
0.21115,1.61E-03,-104996.649,-5642.6272,-5392.9653,1.61,11035.59,104996.65,,,
0.211816667,1.61E-03,-105328.156,-5660.41767,-5410.01765,1.61,11070.44,105328.16,,,
0.212483333,1.62E-03,-105659.664,-5678.2081,-5427.07004,1.62,11105.28,105659.66,,,
0.21315,1.63E-03,-105991.171,-5695.9985,-5444.12247,1.63,11140.12,105991.17,,,
0.213816667,1.64E-03,-106322.678,-5713.78886,-5461.17493,1.64,11174.96,106322.68,,,
0.214483333,1.64E-03,-106654.186,-5731.57918,-5478.22742,1.64,11209.81,106654.19,,,
0.21515,1.65E-03,-106985.693,-5749.36947,-5495.27995,1.65,11244.65,106985.69,,,
0.215816667,1.66E-03,-107317.2,-5767.15973,-5512.33252,1.66,11279.49,107317.20,,,
0.216483333,1.67E-03,-107648.708,-5784.94995,-5529.38512,1.67,11314.34,107648.71,,,
0.21715,1.67E-03,-107980.215,-5802.74014,-5546.43775,1.67,11349.18,107980.22,,,
0.217816667,1.68E-03,-108311.722,-5820.53029,-5563.49042,1.68,11384.02,108311.72,,,
0.218483333,1.69E-03,-108643.229,-5838.32041,-5580.54312,1.69,11418.86,108643.23,,,
0.21915,1.69E-03,-108974.737,-5856.1105,-5597.59586,1.69,11453.71,108974.74,,,
0.219816667,1.70E-03,-109306.244,-5873.90055,-5614.64863,1.70,11488.55,109306.24,,,
0.220483333,1.71E-03,-109637.751,-5891.69057,-5631.70143,1.71,11523.39,109637.75,,,
0.22115,1.72E-03,-109969.259,-5909.48055,-5648.75427,1.72,11558.23,109969.26,,,
0.221816667,1.72E-03,-110300.766,-5927.2705,-5665.80713,1.72,11593.08,110300.77,,,
0.222483333,1.73E-03,-110632.273,-5945.06042,-5682.86004,1.73,11627.92,110632.27,,,
0.22315,1.74E-03,-110963.781,-5962.85031,-5699.91297,1.74,11662.76,110963.78,,,
0.223816667,1.74E-03,-111295.288,-5980.64016,-5716.96594,1.74,11697.61,111295.29,,,
0.224483333,1.75E-03,-111626.795,-5998.42999,-5734.01894,1.75,11732.45,111626.80,,,
0.22515,1.76E-03,-111958.302,-6016.21977,-5751.07197,1.76,11767.29,111958.30,,,
0.225816667,1.77E-03,-112289.81,-6034.00953,-5768.12503,1.77,11802.13,112289.81,,,
0.226483333,1.77E-03,-112621.317,-6051.79926,-5785.17813,1.77,11836.98,112621.32,,,
0.22715,1.78E-03,-112952.824,-6069.58895,-5802.23125,1.78,11871.82,112952.82,,,
0.227816667,1.79E-03,-113284.332,-6087.37862,-5819.28441,1.79,11906.66,113284.33,,,
0.228483333,1.80E-03,-113615.839,-6105.16825,-5836.3376,1.80,11941.51,113615.84,,,
0.22915,1.80E-03,-113947.346,-6122.95785,-5853.39082,1.80,11976.35,113947.35,,,
0.229816667,1.81E-03,-114278.853,-6140.74742,-5870.44407,1.81,12011.19,114278.85,,,
0.230483333,1.82E-03,-114610.361,-6158.53696,-5887.49735,1.82,12046.03,114610.36,,,
0.23115,1.83E-03,-114941.868,-6176.32647,-5904.55067,1.83,12080.88,114941.87,,,
0.231816667,1.83E-03,-115273.375,-6194.11594,-5921.60401,1.83,12115.72,115273.38,,,
0.232483333,1.84E-03,-115604.883,-6211.90539,-5938.65738,1.84,12150.56,115604.88,,,
0.23315,1.85E-03,-115936.39,-6229.69481,-5955.71079,1.85,12185.41,115936.39,,,
0.233816667,1.85E-03,-116267.897,-6247.48419,-5972.76422,1.85,12220.25,116267.90,,,
0.234483333,1.86E-03,-116599.405,-6265.27355,-5989.81769,1.86,12255.09,116599.41,,,
0.23515,1.87E-03,-116930.912,-6283.06288,-6006.87118,1.87,12289.93,116930.91,,,
0.235816667,1.88E-03,-117262.419,-6300.85218,-6023.9247,1.88,12324.78,117262.42,,,
0.236483333,1.88E-03,-117593.926,-6318.64145,-6040.97825,1.88,12359.62,117593.93,,,
0.23715,1.89E-03,-117925.434,-6336.43068,-6058.03184,1.89,12394.46,117925.43,,,
0.237816667,1.90E-03,-118256.941,-6354.21989,-6075.08545,1.90,12429.31,118256.94,,,
0.238483333,1.91E-03,-118588.448,-6372.00908,-6092.13909,1.91,12464.15,118588.45,,,
0.23915,1.91E-03,-118919.956,-6389.79823,-6109.19276,1.91,12498.99,118919.96,,,
0.239816667,1.92E-03,-119251.463,-6407.58735,-6126.24645,1.92,12533.83,119251.46,,,
0.240483333,1.93E-03,-119582.97,-6425.37645,-6143.30018,1.93,12568.68,119582.97,,,
0.24115,1.93E-03,-119914.478,-6443.16551,-6160.35393,1.93,12603.52,119914.48,,,
0.241816667,1.94E-03,-120245.985,-6460.95455,-6177.40772,1.94,12638.36,120245.99,,,
0.242483333,1.95E-03,-120577.492,-6478.74356,-6194.46153,1.95,12673.21,120577.49,,,
0.24315,1.96E-03,-120908.999,-6496.53254,-6211.51537,1.96,12708.05,120909.00,,,
0.243816667,1.96E-03,-121240.507,-6514.3215,-6228.56923,1.96,12742.89,121240.51,,,
0.244483333,1.97E-03,-121572.014,-6532.11042,-6245.62313,1.97,12777.73,121572.01,,,
0.24515,1.98E-03,-121903.521,-6549.89932,-6262.67705,1.98,12812.58,121903.52,,,
0.245816667,1.99E-03,-122235.029,-6567.68819,-6279.731,1.99,12847.42,122235.03,,,
0.246483333,1.99E-03,-122566.536,-6585.47704,-6296.78498,1.99,12882.26,122566.54,,,
0.24715,2.00E-03,-122898.043,-6603.26586,-6313.83898,2.00,12917.10,122898.04,,,
0.247816667,2.01E-03,-123229.551,-6621.05465,-6330.89301,2.01,12951.95,123229.55,,,
0.248483333,2.02E-03,-123561.058,-6638.84341,-6347.94707,2.02,12986.79,123561.06,,,
0.24915,2.02E-03,-123892.565,-6656.63214,-6365.00116,2.02,13021.63,123892.57,,,
0.249816667,2.03E-03,-124224.072,-6674.42085,-6382.05527,2.03,13056.48,124224.07,,,
0.250483333,2.04E-03,-124555.58,-6692.20954,-6399.10941,2.04,13091.32,124555.58,,,
0.25115,2.05E-03,-124887.087,-6709.99819,-6416.16357,2.05,13126.16,124887.09,,,
0.251816667,2.05E-03,-125218.594,-6727.78682,-6433.21776,2.05,13161.00,125218.59,,,
0.252483333,2.06E-03,-125550.102,-6745.57542,-6450.27198,2.06,13195.85,125550.10,,,
0.25315,2.07E-03,-125881.609,-6763.364,-6467.32623,2.07,13230.69,125881.61,,,
0.253816667,2.08E-03,-126213.116,-6781.15255,-6484.3805,2.08,13265.53,126213.12,,,
0.254483333,2.08E-03,-126544.624,-6798.94108,-6501.43479,2.08,13300.38,126544.62,,,
0.25515,2.09E-03,-126876.131,-6816.72958,-6518.48911,2.09,13335.22,126876.13,,,
0.255816667,2.10E-03,-127207.638,-6834.51805,-6535.54346,2.10,13370.06,127207.64,,,
0.256483333,2.10E-03,-127539.145,-6852.3065,-6552.59783,2.10,13404.90,127539.15,,,
0.25715,2.11E-03,-127870.653,-6870.09492,-6569.65223,2.11,13439.75,127870.65,,,
0.257816667,2.12E-03,-128202.16,-6887.88332,-6586.70665,2.12,13474.59,128202.16,,,
0.258483333,2.13E-03,-128533.667,-6905.67169,-6603.7611,2.13,13509.43,128533.67,,,
0.25915,2.13E-03,-128865.175,-6923.46004,-6620.81558,2.13,13544.28,128865.18,,,
0.259816667,2.14E-03,-129196.682,-6941.24836,-6637.87007,2.14,13579.12,129196.68,,,
0.260483333,2.15E-03,-129528.189,-6959.03666,-6654.9246,2.15,13613.96,129528.19,,,
0.26115,2.16E-03,-129859.697,-6976.82493,-6671.97915,2.16,13648.80,129859.70,,,
0.261816667,2.16E-03,-130191.204,-6994.61318,-6689.03372,2.16,13683.65,130191.20,,,
0.262483333,2.17E-03,-130522.711,-7012.40141,-6706.08832,2.17,13718.49,130522.71,,,
0.26315,2.18E-03,-130854.218,-7030.1896,-6723.14294,2.18,13753.33,130854.22,,,
0.263816667,2.19E-03,-131185.726,-7047.97778,-6740.19758,2.19,13788.18,131185.73,,,
0.264483333,2.19E-03,-131517.233,-7065.76593,-6757.25225,2.19,13823.02,131517.23,,,
0.26515,2.20E-03,-131848.74,-7083.55406,-6774.30695,2.20,13857.86,131848.74,,,
0.265816667,2.21E-03,-132180.248,-7101.34216,-6791.36167,2.21,13892.70,132180.25,,,
0.266483333,2.22E-03,-132511.755,-7119.13024,-6808.41641,2.22,13927.55,132511.76,,,
0.26715,2.22E-03,-132843.262,-7136.91829,-6825.47118,2.22,13962.39,132843.26,,,
0.267816667,2.23E-03,-133174.77,-7154.70632,-6842.52597,2.23,13997.23,133174.77,,,
0.268483333,2.24E-03,-133506.277,-7172.49433,-6859.58078,2.24,14032.08,133506.28,,,
0.26915,2.25E-03,-133837.784,-7190.28232,-6876.63562,2.25,14066.92,133837.78,,,
0.269816667,2.25E-03,-134169.291,-7208.07028,-6893.69048,2.25,14101.76,134169.29,,,
0.270483333,2.26E-03,-134500.799,-7225.85821,-6910.74536,2.26,14136.60,134500.80,,,
0.27115,2.27E-03,-134832.306,-7243.64613,-6927.80027,2.27,14171.45,134832.31,,,
0.271816667,2.28E-03,-135163.813,-7261.43402,-6944.8552,2.28,14206.29,135163.81,,,
0.272483333,2.28E-03,-135495.321,-7279.22189,-6961.91015,2.28,14241.13,135495.32,,,
0.27315,2.29E-03,-135826.828,-7297.00973,-6978.96513,2.29,14275.97,135826.83,,,
0.273816667,2.30E-03,-136158.335,-7314.79755,-6996.02013,2.30,14310.82,136158.34,,,
0.274483333,2.31E-03,-136489.842,-7332.58535,-7013.07515,2.31,14345.66,136489.84,,,
0.27515,2.31E-03,-136821.35,-7350.37313,-7030.13019,2.31,14380.50,136821.35,,,
0.275816667,2.32E-03,-137152.857,-7368.16088,-7047.18526,2.32,14415.35,137152.86,,,
0.276483333,2.33E-03,-137484.364,-7385.94861,-7064.24035,2.33,14450.19,137484.36,,,
0.27715,2.34E-03,-137815.872,-7403.73632,-7081.29546,2.34,14485.03,137815.87,,,
0.277816667,2.34E-03,-138147.379,-7421.52401,-7098.3506,2.34,14519.87,138147.38,,,
0.278483333,2.35E-03,-138478.886,-7439.31167,-7115.40575,2.35,14554.72,138478.89,,,
0.27915,2.36E-03,-138810.394,-7457.09932,-7132.46093,2.36,14589.56,138810.39,,,
0.279816667,2.37E-03,-139141.901,-7474.88694,-7149.51613,2.37,14624.40,139141.90,,,
0.280483333,2.37E-03,-139473.408,-7492.67454,-7166.57135,2.37,14659.25,139473.41,,,
0.28115,2.38E-03,-139804.915,-7510.46211,-7183.6266,2.38,14694.09,139804.92,,,
0.281816667,2.39E-03,-140136.423,-7528.24967,-7200.68187,2.39,14728.93,140136.42,,,
0.282483333,2.40E-03,-140467.93,-7546.0372,-7217.73715,2.40,14763.77,140467.93,,,
0.28315,2.40E-03,-140799.437,-7563.82471,-7234.79246,2.40,14798.62,140799.44,,,
0.283816667,2.41E-03,-141130.945,-7581.6122,-7251.84779,2.41,14833.46,141130.95,,,
0.284483333,2.42E-03,-141462.452,-7599.39967,-7268.90315,2.42,14868.30,141462.45,,,
0.28515,2.43E-03,-141793.959,-7617.18712,-7285.95852,2.43,14903.15,141793.96,,,
0.285816667,2.43E-03,-142125.467,-7634.97454,-7303.01391,2.43,14937.99,142125.47,,,
0.286483333,2.44E-03,-142456.974,-7652.76195,-7320.06933,2.44,14972.83,142456.97,,,
0.28715,2.45E-03,-142788.481,-7670.54933,-7337.12477,2.45,15007.67,142788.48,,,
0.287816667,2.46E-03,-143119.988,-7688.3367,-7354.18023,2.46,15042.52,143119.99,,,
0.288483333,2.46E-03,-143451.496,-7706.12404,-7371.23571,2.46,15077.36,143451.50,,,
0.28915,2.47E-03,-143783.003,-7723.91136,-7388.29121,2.47,15112.20,143783.00,,,
0.289816667,2.48E-03,-144114.51,-7741.69866,-7405.34673,2.48,15147.05,144114.51,,,
0.290483333,2.49E-03,-144446.018,-7759.48594,-7422.40227,2.49,15181.89,144446.02,,,
0.29115,2.49E-03,-144777.525,-7777.2732,-7439.45783,2.49,15216.73,144777.53,,,
0.291816667,2.50E-03,-145109.032,-7795.06044,-7456.51341,2.50,15251.57,145109.03,,,
0.292483333,2.51E-03,-145440.54,-7812.84765,-7473.56902,2.51,15286.42,145440.54,,,
0.29315,2.52E-03,-145772.047,-7830.63485,-7490.62464,2.52,15321.26,145772.05,,,
0.293816667,2.52E-03,-146103.554,-7848.42203,-7507.68028,2.52,15356.10,146103.55,,,
0.294483333,2.53E-03,-146435.061,-7866.20919,-7524.73595,2.53,15390.95,146435.06,,,
0.29515,2.54E-03,-146766.569,-7883.99632,-7541.79163,2.54,15425.79,146766.57,,,
0.295816667,2.55E-03,-147098.076,-7901.78344,-7558.84734,2.55,15460.63,147098.08,,,
0.296483333,2.55E-03,-147429.583,-7919.57054,-7575.90306,2.55,15495.47,147429.58,,,
0.29715,2.56E-03,-147761.091,-7937.35761,-7592.9588,2.56,15530.32,147761.09,,,
0.297816667,2.57E-03,-148092.598,-7955.14467,-7610.01457,2.57,15565.16,148092.60,,,
0.298483333,2.58E-03,-148424.105,-7972.93171,-7627.07035,2.58,15600.00,148424.11,,,
0.29915,2.58E-03,-148755.613,-7990.71872,-7644.12616,2.58,15634.84,148755.61,,,
0.299816667,2.59E-03,-149087.12,-8008.50572,-7661.18198,2.59,15669.69,149087.12,,,
0.300483333,2.60E-03,-149418.627,-8026.2927,-7678.23782,2.60,15704.53,149418.63,,,
0.30115,2.61E-03,-149750.134,-8044.07966,-7695.29369,2.61,15739.37,149750.13,,,
0.301816667,2.61E-03,-150081.642,-8061.8666,-7712.34957,2.61,15774.22,150081.64,,,
0.302483333,2.62E-03,-150413.149,-8079.65352,-7729.40547,2.62,15809.06,150413.15,,,
0.30315,2.63E-03,-150744.656,-8097.44042,-7746.46139,2.63,15843.90,150744.66,,,
0.303816667,2.64E-03,-151076.164,-8115.2273,-7763.51733,2.64,15878.74,151076.16,,,
0.304483333,2.64E-03,-151407.671,-8133.01416,-7780.57329,2.64,15913.59,151407.67,,,
0.30515,2.65E-03,-151739.178,-8150.801,-7797.62927,2.65,15948.43,151739.18,,,
0.305816667,2.66E-03,-152070.686,-8168.58783,-7814.68526,2.66,15983.27,152070.69,,,
0.306483333,2.67E-03,-152402.193,-8186.37463,-7831.74128,2.67,16018.12,152402.19,,,
0.30715,2.67E-03,-152733.7,-8204.16142,-7848.79731,2.67,16052.96,152733.70,,,
0.307816667,2.68E-03,-153065.207,-8221.94819,-7865.85337,2.68,16087.80,153065.21,,,
0.308483333,2.69E-03,-153396.715,-8239.73493,-7882.90944,2.69,16122.64,153396.72,,,
0.30915,2.70E-03,-153728.222,-8257.52166,-7899.96553,2.70,16157.49,153728.22,,,
0.309816667,2.70E-03,-154059.729,-8275.30838,-7917.02164,2.70,16192.33,154059.73,,,
0.310483333,2.71E-03,-154391.237,-8293.09507,-7934.07777,2.71,16227.17,154391.24,,,
0.31115,2.72E-03,-154722.744,-8310.88174,-7951.13392,2.72,16262.02,154722.74,,,
0.311816667,2.73E-03,-155054.251,-8328.6684,-7968.19008,2.73,16296.86,155054.25,,,
0.312483333,2.73E-03,-155385.759,-8346.45503,-7985.24627,2.73,16331.70,155385.76,,,
0.31315,2.74E-03,-155717.266,-8364.24165,-8002.30247,2.74,16366.54,155717.27,,,
0.313816667,2.75E-03,-156048.773,-8382.02825,-8019.35869,2.75,16401.39,156048.77,,,
0.314483333,2.76E-03,-156380.28,-8399.81484,-8036.41493,2.76,16436.23,156380.28,,,
0.31515,2.76E-03,-156711.788,-8417.6014,-8053.47118,2.76,16471.07,156711.79,,,
0.315816667,2.77E-03,-157043.295,-8435.38795,-8070.52746,2.77,16505.92,157043.30,,,
0.316483333,2.78E-03,-157374.802,-8453.17448,-8087.58375,2.78,16540.76,157374.80,,,
0.31715,2.79E-03,-157706.31,-8470.96099,-8104.64006,2.79,16575.60,157706.31,,,
0.317816667,2.79E-03,-158037.817,-8488.74748,-8121.69639,2.79,16610.44,158037.82,,,
0.318483333,2.80E-03,-158369.324,-8506.53395,-8138.75274,2.80,16645.29,158369.32,,,
0.31915,2.81E-03,-158700.831,-8524.32041,-8155.8091,2.81,16680.13,158700.83,,,
0.319816667,2.82E-03,-159032.339,-8542.10685,-8172.86548,2.82,16714.97,159032.34,,,
0.320483333,2.82E-03,-159363.846,-8559.89327,-8189.92188,2.82,16749.82,159363.85,,,
0.32115,2.83E-03,-159695.353,-8577.67968,-8206.9783,2.83,16784.66,159695.35,,,
0.321816667,2.84E-03,-160026.861,-8595.46606,-8224.03473,2.84,16819.50,160026.86,,,
0.322483333,2.85E-03,-160358.368,-8613.25243,-8241.09119,2.85,16854.34,160358.37,,,
0.32315,2.85E-03,-160689.875,-8631.03878,-8258.14766,2.85,16889.19,160689.88,,,
0.323816667,2.86E-03,-161021.383,-8648.82512,-8275.20414,2.86,16924.03,161021.38,,,
0.324483333,2.87E-03,-161352.89,-8666.61143,-8292.26065,2.87,16958.87,161352.89,,,
0.32515,2.88E-03,-161684.397,-8684.39773,-8309.31717,2.88,16993.71,161684.40,,,
0.325816667,2.89E-03,-162015.904,-8702.18402,-8326.37371,2.89,17028.56,162015.90,,,
0.326483333,2.89E-03,-162347.412,-8719.97028,-8343.43026,2.89,17063.40,162347.41,,,
0.32715,2.90E-03,-162678.919,-8737.75653,-8360.48684,2.90,17098.24,162678.92,,,
0.327816667,2.91E-03,-163010.426,-8755.54276,-8377.54342,2.91,17133.09,163010.43,,,
0.328483333,2.92E-03,-163341.934,-8773.32898,-8394.60003,2.92,17167.93,163341.93,,,
0.32915,2.92E-03,-163673.441,-8791.11517,-8411.65666,2.92,17202.77,163673.44,,,
0.329816667,2.93E-03,-164004.948,-8808.90135,-8428.7133,2.93,17237.61,164004.95,,,
0.330483333,2.94E-03,-164336.456,-8826.68752,-8445.76995,2.94,17272.46,164336.46,,,
0.33115,2.95E-03,-164667.963,-8844.47366,-8462.82663,2.95,17307.30,164667.96,,,
0.331816667,2.95E-03,-164999.47,-8862.25979,-8479.88332,2.95,17342.14,164999.47,,,
0.332483333,2.96E-03,-165330.977,-8880.04591,-8496.94003,2.96,17376.99,165330.98,,,
0.33315,2.97E-03,-165662.485,-8897.832,-8513.99675,2.97,17411.83,165662.49,,,
0.333816667,2.98E-03,-165993.992,-8915.61809,-8531.05349,2.98,17446.67,165993.99,,,
0.334483333,2.98E-03,-166325.499,-8933.40415,-8548.11025,2.98,17481.51,166325.50,,,
0.33515,2.99E-03,-166657.007,-8951.1902,-8565.16702,2.99,17516.36,166657.01,,,
0.335816667,3.00E-03,-166988.514,-8968.97623,-8582.22381,3.00,17551.20,166988.51,,,
0.336483333,3.01E-03,-167320.021,-8986.76224,-8599.28062,3.01,17586.04,167320.02,,,
0.33715,3.01E-03,-167651.529,-9004.54824,-8616.33744,3.01,17620.89,167651.53,,,
0.337816667,3.02E-03,-167983.036,-9022.33422,-8633.39428,3.02,17655.73,167983.04,,,
0.338483333,3.03E-03,-168314.543,-9040.12019,-8650.45113,3.03,17690.57,168314.54,,,
0.33915,3.04E-03,-168646.05,-9057.90614,-8667.508,3.04,17725.41,168646.05,,,
0.339816667,3.05E-03,-168977.558,-9075.69208,-8684.56489,3.05,17760.26,168977.56,,,
0.340483333,3.05E-03,-169309.065,-9093.47799,-8701.62179,3.05,17795.10,169309.07,,,
0.34115,3.06E-03,-169640.572,-9111.2639,-8718.67871,3.06,17829.94,169640.57,,,
0.341816667,3.07E-03,-169972.08,-9129.04978,-8735.73565,3.07,17864.79,169972.08,,,
0.342483333,3.08E-03,-170303.587,-9146.83565,-8752.7926,3.08,17899.63,170303.59,,,
0.34315,3.08E-03,-170635.094,-9164.62151,-8769.84956,3.08,17934.47,170635.09,,,
0.343816667,3.09E-03,-170966.602,-9182.40734,-8786.90655,3.09,17969.31,170966.60,,,
0.344483333,3.10E-03,-171298.109,-9200.19317,-8803.96354,3.10,18004.16,171298.11,,,
0.34515,3.11E-03,-171629.616,-9217.97897,-8821.02056,3.11,18039.00,171629.62,,,
0.345816667,3.11E-03,-171961.123,-9235.76477,-8838.07759,3.11,18073.84,171961.12,,,
0.346483333,3.12E-03,-172292.631,-9253.55054,-8855.13463,3.12,18108.69,172292.63,,,
0.34715,3.13E-03,-172624.138,-9271.3363,-8872.19169,3.13,18143.53,172624.14,,,
0.347816667,3.14E-03,-172955.645,-9289.12205,-8889.24877,3.14,18178.37,172955.65,,,
0.348483333,3.14E-03,-173287.153,-9306.90778,-8906.30586,3.14,18213.21,173287.15,,,
0.34915,3.15E-03,-173618.66,-9324.69349,-8923.36297,3.15,18248.06,173618.66,,,
0.349816667,3.16E-03,-173950.167,-9342.47919,-8940.42009,3.16,18282.90,173950.17,,,
0.350483333,3.17E-03,-174281.675,-9360.26487,-8957.47723,3.17,18317.74,174281.68,,,
0.35115,3.17E-03,-174613.182,-9378.05054,-8974.53438,3.17,18352.58,174613.18,,,
0.351816667,3.18E-03,-174944.689,-9395.83619,-8991.59155,3.18,18387.43,174944.69,,,
0.352483333,3.19E-03,-175276.196,-9413.62183,-9008.64873,3.19,18422.27,175276.20,,,
0.35315,3.20E-03,-175607.704,-9431.40745,-9025.70593,3.20,18457.11,175607.70,,,
0.353816667,3.21E-03,-175939.211,-9449.19306,-9042.76314,3.21,18491.96,175939.21,,,
0.354483333,3.21E-03,-176270.718,-9466.97865,-9059.82037,3.21,18526.80,176270.72,,,
0.35515,3.22E-03,-176602.226,-9484.76423,-9076.87762,3.22,18561.64,176602.23,,,
0.355816667,3.23E-03,-176933.733,-9502.54979,-9093.93488,3.23,18596.48,176933.73,,,
0.356483333,3.24E-03,-177265.24,-9520.33534,-9110.99215,3.24,18631.33,177265.24,,,
0.35715,3.24E-03,-177596.748,-9538.12087,-9128.04944,3.24,18666.17,177596.75,,,
0.357816667,3.25E-03,-177928.255,-9555.90639,-9145.10674,3.25,18701.01,177928.26,,,
0.358483333,3.26E-03,-178259.762,-9573.6919,-9162.16406,3.26,18735.86,178259.76,,,
0.35915,3.27E-03,-178591.269,-9591.47738,-9179.22139,3.27,18770.70,178591.27,,,
0.359816667,3.27E-03,-178922.777,-9609.26286,-9196.27874,3.27,18805.54,178922.78,,,
0.360483333,3.28E-03,-179254.284,-9627.04832,-9213.3361,3.28,18840.38,179254.28,,,
0.36115,3.29E-03,-179585.791,-9644.83376,-9230.39348,3.29,18875.23,179585.79,,,
0.361816667,3.30E-03,-179917.299,-9662.61919,-9247.45087,3.30,18910.07,179917.30,,,
0.362483333,3.30E-03,-180248.806,-9680.40461,-9264.50827,3.30,18944.91,180248.81,,,
0.36315,3.31E-03,-180580.313,-9698.19001,-9281.56569,3.31,18979.76,180580.31,,,
0.363816667,3.32E-03,-180911.82,-9715.97539,-9298.62313,3.32,19014.60,180911.82,,,
0.364483333,3.33E-03,-181243.328,-9733.76077,-9315.68058,3.33,19049.44,181243.33,,,
0.36515,3.34E-03,-181574.835,-9751.54612,-9332.73804,3.34,19084.28,181574.84,,,
0.365816667,3.34E-03,-181906.342,-9769.33147,-9349.79552,3.34,19119.13,181906.34,,,
0.366483333,3.35E-03,-182237.85,-9787.1168,-9366.85301,3.35,19153.97,182237.85,,,
0.36715,3.36E-03,-182569.357,-9804.90211,-9383.91052,3.36,19188.81,182569.36,,,
0.367816667,3.37E-03,-182900.864,-9822.68741,-9400.96804,3.37,19223.66,182900.86,,,
