TIME, UX_3
0.148483333, -4.822695107E-04
0.14915, -4.702584152E-04
0.149816667, -4.582222789E-04
0.150483333, -4.461613657E-04
0.15115, -4.340759358E-04
0.151816667, -4.219662453E-04
0.152483333, -4.098325467E-04
0.15315, -3.976750886E-04
0.153816667, -3.85494116E-04
0.154483333, -3.732898703E-04
0.15515, -3.610625894E-04
0.155816667, -3.488125077E-04
0.156483333, -3.365398562E-04
0.15715, -3.242448626E-04
0.157816667, -3.119277514E-04
0.158483333, -2.995887436E-04
0.15915, -2.872280574E-04
0.159816667, -2.748459076E-04
0.160483333, -2.624425062E-04
0.16115, -2.500180621E-04
0.161816667, -2.375727811E-04
0.162483333, -2.251068664E-04
0.16315, -2.126205183E-04
0.163816667, -2.001139341E-04
0.164483333, -1.875873087E-04
0.16515, -1.750408339E-04
0.165816667, -1.624746993E-04
0.166483333, -1.498890917E-04
0.16715, -1.372841952E-04
0.167816667, -1.246601917E-04
0.168483333, -1.120172604E-04
0.16915, -9.935557816E-05
0.169816667, -8.667531952E-05
0.170483333, -7.397665661E-05
0.17115, -6.125975927E-05
0.171816667, -4.852479511E-05
0.172483333, -3.57719295E-05
0.17315, -2.300132562E-05
0.173816667, -1.021314452E-05
0.174483333, 2.592454883E-06
0.17515, 1.541531572E-05
0.175816667, 2.82552832E-05
0.176483333, 4.11122045E-05
0.17715, 5.398592881E-05
0.177816667, 6.687630723E-05
0.178483333, 7.97831928E-05
0.17915, 9.270644042E-05
0.179816667, 1.056459068E-04
0.180483333, 1.186014507E-04
0.18115, 1.315729322E-04
0.181816667, 1.445602137E-04
0.182483333, 1.575631589E-04
0.18315, 1.705816333E-04
0.183816667, 1.836155044E-04
0.184483333, 1.966646409E-04
0.18515, 2.097289134E-04
0.185816667, 2.22808194E-04
0.186483333, 2.359023564E-04
0.18715, 2.490112758E-04
0.187816667, 2.621348291E-04
0.188483333, 2.752728945E-04
0.18915, 2.884253517E-04
0.189816667, 3.015920821E-04
0.190483333, 3.147729682E-04
0.19115, 3.27967894E-04
0.191816667, 3.411767452E-04
0.192483333, 3.543994084E-04
0.19315, 3.676357718E-04
0.193816667, 3.80885725E-04
0.194483333, 3.941491588E-04
0.19515, 4.074259652E-04
0.195816667, 4.207160376E-04
0.196483333, 4.340192707E-04
0.19715, 4.473355602E-04
0.197816667, 4.606648033E-04
0.198483333, 4.740068982E-04
0.19915, 4.873617443E-04
0.199816667, 5.007292423E-04
0.200483333, 5.141092938E-04
0.20115, 5.275018017E-04
0.201816667, 5.409066701E-04
0.202483333, 5.543238039E-04
0.20315, 5.677531093E-04
0.203816667, 5.811944936E-04
0.204483333, 5.946478649E-04
0.20515, 6.081131327E-04
0.205816667, 6.215902071E-04
0.206483333, 6.350789995E-04
0.20715, 6.485794222E-04
0.207816667, 6.620913885E-04
0.208483333, 6.756148126E-04
0.20915, 6.891496096E-04
0.209816667, 7.026956958E-04
0.210483333, 7.162529881E-04
0.21115, 7.298214045E-04
0.211816667, 7.434008638E-04
0.212483333, 7.569912858E-04
0.21315, 7.70592591E-04
0.213816667, 7.842047009E-04
0.214483333, 7.978275378E-04
0.21515, 8.114610249E-04
0.215816667, 8.25105086E-04
0.216483333, 8.38759646E-04
0.21715, 8.524246304E-04
0.217816667, 8.660999657E-04
0.218483333, 8.797855789E-04
0.21915, 8.934813979E-04
0.219816667, 9.071873516E-04
0.220483333, 9.209033691E-04
0.22115, 9.346293808E-04
0.221816667, 9.483653175E-04
0.222483333, 9.621111109E-04
0.22315, 9.758666931E-04
0.223816667, 9.896319974E-04
0.224483333, 1.003406957E-03
0.22515, 1.017191507E-03
0.225816667, 1.030985582E-03
0.226483333, 1.044789118E-03
0.22715, 1.058602052E-03
0.227816667, 1.072424319E-03
0.228483333, 1.086255859E-03
0.22915, 1.100096609E-03
0.229816667, 1.113946508E-03
0.230483333, 1.127805495E-03
0.23115, 1.141673512E-03
0.231816667, 1.155550498E-03
0.232483333, 1.169436396E-03
0.23315, 1.183331146E-03
0.233816667, 1.197234691E-03
0.234483333, 1.211146975E-03
0.23515, 1.225067941E-03
0.235816667, 1.238997534E-03
0.236483333, 1.252935697E-03
0.23715, 1.266882377E-03
0.237816667, 1.280837518E-03
0.238483333, 1.294801068E-03
0.23915, 1.308772974E-03
0.239816667, 1.322753182E-03
0.240483333, 1.33674164E-03
0.24115, 1.350738298E-03
0.241816667, 1.364743103E-03
0.242483333, 1.378756005E-03
0.24315, 1.392776955E-03
0.243816667, 1.406805902E-03
0.244483333, 1.420842796E-03
0.24515, 1.43488759E-03
0.245816667, 1.448940236E-03
0.246483333, 1.463000684E-03
0.24715, 1.477068889E-03
0.247816667, 1.491144802E-03
0.248483333, 1.505228378E-03
0.24915, 1.51931957E-03
0.249816667, 1.533418334E-03
0.250483333, 1.547524622E-03
0.25115, 1.561638392E-03
0.251816667, 1.575759598E-03
0.252483333, 1.589888197E-03
0.25315, 1.604024145E-03
0.253816667, 1.618167398E-03
0.254483333, 1.632317914E-03
0.25515, 1.646475651E-03
0.255816667, 1.660640567E-03
0.256483333, 1.67481262E-03
0.25715, 1.688991769E-03
0.257816667, 1.703177972E-03
0.258483333, 1.717371191E-03
0.25915, 1.731571383E-03
0.259816667, 1.74577851E-03
0.260483333, 1.759992532E-03
0.26115, 1.774213411E-03
0.261816667, 1.788441106E-03
0.262483333, 1.802675581E-03
0.26315, 1.816916797E-03
0.263816667, 1.831164716E-03
0.264483333, 1.845419301E-03
0.26515, 1.859680515E-03
0.265816667, 1.873948321E-03
0.266483333, 1.888222683E-03
0.26715, 1.902503565E-03
0.267816667, 1.91679093E-03
0.268483333, 1.931084745E-03
0.26915, 1.945384972E-03
0.269816667, 1.959691578E-03
0.270483333, 1.974004528E-03
0.27115, 1.988323788E-03
0.271816667, 2.002649324E-03
0.272483333, 2.016981101E-03
0.27315, 2.031319088E-03
0.273816667, 2.04566325E-03
0.274483333, 2.060013555E-03
0.27515, 2.074369971E-03
0.275816667, 2.088732464E-03
0.276483333, 2.103101004E-03
0.27715, 2.117475558E-03
0.277816667, 2.131856095E-03
0.278483333, 2.146242583E-03
0.27915, 2.160634993E-03
0.279816667, 2.175033293E-03
0.280483333, 2.189437452E-03
0.28115, 2.203847441E-03
0.281816667, 2.21826323E-03
0.282483333, 2.232684789E-03
0.28315, 2.247112088E-03
0.283816667, 2.261545099E-03
0.284483333, 2.275983792E-03
0.28515, 2.29042814E-03
0.285816667, 2.304878112E-03
0.286483333, 2.319333682E-03
0.28715, 2.33379482E-03
0.287816667, 2.3482615E-03
0.288483333, 2.362733694E-03
0.28915, 2.377211374E-03
0.289816667, 2.391694513E-03
0.290483333, 2.406183085E-03
0.29115, 2.420677063E-03
0.291816667, 2.43517642E-03
0.292483333, 2.449681129E-03
0.29315, 2.464191166E-03
0.293816667, 2.478706504E-03
0.294483333, 2.493227118E-03
0.29515, 2.507752981E-03
0.295816667, 2.522284069E-03
0.296483333, 2.536820357E-03
0.29715, 2.55136182E-03
0.297816667, 2.565908434E-03
0.298483333, 2.580460173E-03
0.29915, 2.595017014E-03
0.299816667, 2.609578932E-03
0.300483333, 2.624145905E-03
0.30115, 2.638717907E-03
0.301816667, 2.653294915E-03
0.302483333, 2.667876907E-03
0.30315, 2.682463858E-03
0.303816667, 2.697055747E-03
0.304483333, 2.71165255E-03
0.30515, 2.726254244E-03
0.305816667, 2.740860808E-03
0.306483333, 2.755472218E-03
0.30715, 2.770088453E-03
0.307816667, 2.784709491E-03
0.308483333, 2.79933531E-03
0.30915, 2.813965889E-03
0.309816667, 2.828601205E-03
0.310483333, 2.843241238E-03
0.31115, 2.857885967E-03
0.311816667, 2.87253537E-03
0.312483333, 2.887189427E-03
0.31315, 2.901848117E-03
0.313816667, 2.916511419E-03
0.314483333, 2.931179314E-03
0.31515, 2.945851781E-03
0.315816667, 2.9605288E-03
0.316483333, 2.975210351E-03
0.31715, 2.989896415E-03
0.317816667, 3.004586971E-03
0.318483333, 3.019282E-03
0.31915, 3.033981483E-03
0.319816667, 3.048685402E-03
0.320483333, 3.063393735E-03
0.32115, 3.078106466E-03
0.321816667, 3.092823575E-03
0.322483333, 3.107545043E-03
0.32315, 3.122270852E-03
0.323816667, 3.137000984E-03
0.324483333, 3.15173542E-03
0.32515, 3.166474142E-03
0.325816667, 3.181217132E-03
0.326483333, 3.195964373E-03
0.32715, 3.210715847E-03
0.327816667, 3.225471535E-03
0.328483333, 3.240231422E-03
0.32915, 3.254995488E-03
0.329816667, 3.269763718E-03
0.330483333, 3.284536094E-03
0.33115, 3.299312599E-03
0.331816667, 3.314093216E-03
0.332483333, 3.328877928E-03
0.33315, 3.34366672E-03
0.333816667, 3.358459573E-03
0.334483333, 3.373256473E-03
0.33515, 3.388057402E-03
0.335816667, 3.402862345E-03
0.336483333, 3.417671286E-03
0.33715, 3.432484208E-03
0.337816667, 3.447301095E-03
0.338483333, 3.462121933E-03
0.33915, 3.476946705E-03
0.339816667, 3.491775396E-03
0.340483333, 3.506607991E-03
0.34115, 3.521444474E-03
0.341816667, 3.536284829E-03
0.342483333, 3.551129043E-03
0.34315, 3.5659771E-03
0.343816667, 3.580828985E-03
0.344483333, 3.595684684E-03
0.34515, 3.610544181E-03
0.345816667, 3.625407462E-03
0.346483333, 3.640274513E-03
0.34715, 3.655145319E-03
0.347816667, 3.670019866E-03
0.348483333, 3.68489814E-03
0.34915, 3.699780127E-03
0.349816667, 3.714665813E-03
0.350483333, 3.729555183E-03
0.35115, 3.744448224E-03
0.351816667, 3.759344923E-03
0.352483333, 3.774245265E-03
0.35315, 3.789149238E-03
0.353816667, 3.804056827E-03
0.354483333, 3.81896802E-03
0.35515, 3.833882803E-03
0.355816667, 3.848801162E-03
0.356483333, 3.863723086E-03
0.35715, 3.87864856E-03
0.357816667, 3.893577572E-03
0.358483333, 3.90851011E-03
0.35915, 3.923446159E-03
0.359816667, 3.938385709E-03
0.360483333, 3.953328745E-03
0.36115, 3.968275256E-03
0.361816667, 3.983225229E-03
0.362483333, 3.998178651E-03
0.36315, 4.013135512E-03
0.363816667, 4.028095797E-03
0.364483333, 4.043059496E-03
0.36515, 4.058026596E-03
0.365816667, 4.072997085E-03
0.366483333, 4.087970952E-03
0.36715, 4.102948184E-03
0.367816667, 4.11792877E-03
0.368483333, 4.132912698E-03
0.36915, 4.147899957E-03
0.369816667, 4.162890535E-03
0.370483333, 4.17788442E-03
0.37115, 4.192881602E-03
0.371816667, 4.207882069E-03
0.372483333, 4.222885809E-03
0.37315, 4.237892813E-03
0.373816667, 4.252903067E-03
0.374483333, 4.267916563E-03
0.37515, 4.282933288E-03
0.375816667, 4.297953232E-03
0.376483333, 4.312976384E-03
0.37715, 4.328002733E-03
0.377816667, 4.343032268E-03
0.378483333, 4.35806498E-03
0.37915, 4.373100857E-03
0.379816667, 4.388139889E-03
0.380483333, 4.403182066E-03
0.38115, 4.418227376E-03
0.381816667, 4.433275811E-03
0.382483333, 4.44832736E-03
0.38315, 4.463382012E-03
0.383816667, 4.478439757E-03
0.384483333, 4.493500586E-03
0.38515, 4.508564488E-03
0.385816667, 4.523631454E-03
0.386483333, 4.538701474E-03
0.38715, 4.553774538E-03
0.387816667, 4.568850636E-03
0.388483333, 4.583929758E-03
0.38915, 4.599011895E-03
0.389816667, 4.614097038E-03
0.390483333, 4.629185177E-03
0.39115, 4.644276302E-03
0.391816667, 4.659370404E-03
0.392483333, 4.674467474E-03
0.39315, 4.689567502E-03
0.393816667, 4.70467048E-03
0.394483333, 4.719776397E-03
0.39515, 4.734885246E-03
0.395816667, 4.749997017E-03
0.396483333, 4.7651117E-03
0.39715, 4.780229288E-03
0.397816667, 4.79534977E-03
0.398483333, 4.810473139E-03
0.39915, 4.825599385E-03
0.399816667, 4.8407285E-03
0.400483333, 4.855860476E-03
0.40115, 4.870995302E-03
0.401816667, 4.886132971E-03
0.402483333, 4.901273475E-03
0.40315, 4.916416805E-03
0.403816667, 4.931562952E-03
0.404483333, 4.946711907E-03
0.40515, 4.961863664E-03
0.405816667, 4.977018213E-03
0.406483333, 4.992175546E-03
0.40715, 5.007335655E-03
0.407816667, 5.022498532E-03
0.408483333, 5.037664168E-03
0.40915, 5.052832556E-03
0.409816667, 5.068003688E-03
0.410483333, 5.083177556E-03
0.41115, 5.098354151E-03
0.411816667, 5.113533466E-03
0.412483333, 5.128715493E-03
0.41315, 5.143900225E-03
0.413816667, 5.159087653E-03
0.414483333, 5.17427777E-03
0.41515, 5.189470568E-03
0.415816667, 5.20466604E-03
0.416483333, 5.219864178E-03
0.41715, 5.235064974E-03
0.417816667, 5.250268422E-03
0.418483333, 5.265474513E-03
0.41915, 5.28068324E-03
0.419816667, 5.295894596E-03
0.420483333, 5.311108574E-03
0.42115, 5.326325166E-03
0.421816667, 5.341544365E-03
0.422483333, 5.356766164E-03
0.42315, 5.371990556E-03
0.423816667, 5.387217534E-03
0.424483333, 5.40244709E-03
0.42515, 5.417679217E-03
0.425816667, 5.432913909E-03
0.426483333, 5.448151159E-03
0.42715, 5.463390959E-03
0.427816667, 5.478633303E-03
0.428483333, 5.493878184E-03
0.42915, 5.509125595E-03
0.429816667, 5.52437553E-03
0.430483333, 5.539627981E-03
0.43115, 5.554882942E-03
0.431816667, 5.570140407E-03
0.432483333, 5.585400368E-03
0.43315, 5.600662819E-03
0.433816667, 5.615927754E-03
0.434483333, 5.631195166E-03
0.43515, 5.646465049E-03
0.435816667, 5.661737396E-03
0.436483333, 5.6770122E-03
0.43715, 5.692289456E-03
0.437816667, 5.707569157E-03
0.438483333, 5.722851297E-03
0.43915, 5.738135869E-03
0.439816667, 5.753422867E-03
0.440483333, 5.768712285E-03
0.44115, 5.784004118E-03
0.441816667, 5.799298358E-03
0.442483333, 5.814594999E-03
0.44315, 5.829894036E-03
0.443816667, 5.845195463E-03
0.444483333, 5.860499273E-03
0.44515, 5.875805461E-03
0.445816667, 5.89111402E-03
0.446483333, 5.906424945E-03
0.44715, 5.92173823E-03
0.447816667, 5.937053869E-03
0.448483333, 5.952371856E-03
0.44915, 5.967692185E-03
0.449816667, 5.983014851E-03
0.450483333, 5.998339848E-03
0.45115, 6.01366717E-03
0.451816667, 6.028996811E-03
0.452483333, 6.044328766E-03
0.45315, 6.05966303E-03
0.453816667, 6.074999596E-03
0.454483333, 6.090338459E-03
0.45515, 6.105679614E-03
0.455816667, 6.121023055E-03
0.456483333, 6.136368777E-03
0.45715, 6.151716774E-03
0.457816667, 6.167067041E-03
0.458483333, 6.182419572E-03
0.45915, 6.197774362E-03
0.459816667, 6.213131406E-03
0.460483333, 6.228490699E-03
0.46115, 6.243852234E-03
0.461816667, 6.259216008E-03
0.462483333, 6.274582014E-03
0.46315, 6.289950248E-03
0.463816667, 6.305320704E-03
0.464483333, 6.320693377E-03
0.46515, 6.336068263E-03
0.465816667, 6.351445356E-03
0.466483333, 6.36682465E-03
0.46715, 6.382206142E-03
0.467816667, 6.397589825E-03
0.468483333, 6.412975695E-03
0.46915, 6.428363748E-03
0.469816667, 6.443753977E-03
0.470483333, 6.459146378E-03
0.47115, 6.474540947E-03
0.471816667, 6.489937678E-03
0.472483333, 6.505336567E-03
0.47315, 6.520737609E-03
0.473816667, 6.536140798E-03
0.474483333, 6.551546131E-03
0.47515, 6.566953602E-03
0.475816667, 6.582363207E-03
0.476483333, 6.597774941E-03
0.47715, 6.613188799E-03
0.477816667, 6.628604777E-03
0.478483333, 6.644022871E-03
0.47915, 6.659443074E-03
0.479816667, 6.674865384E-03
0.480483333, 6.690289795E-03
0.48115, 6.705716303E-03
0.481816667, 6.721144903E-03
0.482483333, 6.736575591E-03
0.48315, 6.752008363E-03
0.483816667, 6.767443213E-03
0.484483333, 6.782880138E-03
0.48515, 6.798319133E-03
0.485816667, 6.813760194E-03
0.486483333, 6.829203317E-03
0.48715, 6.844648496E-03
0.487816667, 6.860095728E-03
0.488483333, 6.875545008E-03
0.48915, 6.890996333E-03
0.489816667, 6.906449698E-03
0.490483333, 6.921905098E-03
0.49115, 6.937362529E-03
0.491816667, 6.952821988E-03
0.492483333, 6.968283471E-03
0.49315, 6.983746972E-03
0.493816667, 6.999212487E-03
0.494483333, 7.014680014E-03
0.49515, 7.030149547E-03
0.495816667, 7.045621083E-03
0.496483333, 7.061094617E-03
0.49715, 7.076570146E-03
0.497816667, 7.092047665E-03
0.498483333, 7.10752717E-03
0.49915, 7.123008658E-03
0.499816667, 7.138492125E-03
0.500483333, 7.153977566E-03
0.50115, 7.169464977E-03
0.501816667, 7.184954356E-03
0.502483333, 7.200445697E-03
0.50315, 7.215938998E-03
0.503816667, 7.231434253E-03
0.504483333, 7.24693146E-03
0.50515, 7.262430614E-03
0.505816667, 7.277931712E-03
0.506483333, 7.29343475E-03
0.50715, 7.308939724E-03
0.507816667, 7.324446631E-03
0.508483333, 7.339955466E-03
0.50915, 7.355466227E-03
0.509816667, 7.370978908E-03
0.510483333, 7.386493508E-03
0.51115, 7.402010021E-03
0.511816667, 7.417528445E-03
0.512483333, 7.433048775E-03
0.51315, 7.448571009E-03
0.513816667, 7.464095142E-03
0.514483333, 7.479621171E-03
0.51515, 7.495149092E-03
0.515816667, 7.510678903E-03
0.516483333, 7.526210599E-03
0.51715, 7.541744176E-03
0.517816667, 7.557279633E-03
0.518483333, 7.572816964E-03
0.51915, 7.588356166E-03
0.519816667, 7.603897237E-03
0.520483333, 7.619440172E-03
0.52115, 7.634984968E-03
0.521816667, 7.650531622E-03
0.522483333, 7.666080131E-03
0.52315, 7.68163049E-03
0.523816667, 7.697182697E-03
0.524483333, 7.712736749E-03
0.52515, 7.728292641E-03
0.525816667, 7.743850372E-03
0.526483333, 7.759409937E-03
0.52715, 7.774971333E-03
0.527816667, 7.790534557E-03
0.528483333, 7.806099605E-03
0.52915, 7.821666475E-03
0.529816667, 7.837235164E-03
0.530483333, 7.852805667E-03
0.53115, 7.868377982E-03
0.531816667, 7.883952106E-03
0.532483333, 7.899528036E-03
0.53315, 7.915105768E-03
0.533816667, 7.930685299E-03
0.534483333, 7.946266626E-03
0.53515, 7.961849746E-03
0.535816667, 7.977434657E-03
0.536483333, 7.993021354E-03
0.53715, 8.008609835E-03
0.537816667, 8.024200097E-03
0.538483333, 8.039792136E-03
0.53915, 8.05538595E-03
0.539816667, 8.070981536E-03
0.540483333, 8.086578891E-03
0.54115, 8.102178012E-03
0.541816667, 8.117778895E-03
0.542483333, 8.133381538E-03
0.54315, 8.148985938E-03
0.543816667, 8.164592092E-03
0.544483333, 8.180199997E-03
0.54515, 8.19580965E-03
0.545816667, 8.211421048E-03
0.546483333, 8.227034189E-03
0.54715, 8.242649069E-03
0.547816667, 8.258265686E-03
0.548483333, 8.273884037E-03
0.54915, 8.289504119E-03
0.549816667, 8.305125929E-03
0.550483333, 8.320749464E-03
0.55115, 8.336374722E-03
0.551816667, 8.3520017E-03
0.552483333, 8.367630395E-03
0.55315, 8.383260804E-03
0.553816667, 8.398892925E-03
0.554483333, 8.414526754E-03
0.55515, 8.43016229E-03
0.555816667, 8.445799529E-03
0.556483333, 8.461438468E-03
0.55715, 8.477079106E-03
0.557816667, 8.492721439E-03
0.558483333, 8.508365465E-03
0.55915, 8.524011181E-03
0.559816667, 8.539658584E-03
0.560483333, 8.555307672E-03
0.56115, 8.570958442E-03
0.561816667, 8.586610892E-03
0.562483333, 8.602265019E-03
0.56315, 8.61792082E-03
0.563816667, 8.633578293E-03
0.564483333, 8.649237435E-03
0.56515, 8.664898244E-03
0.565816667, 8.680560717E-03
0.566483333, 8.696224852E-03
0.56715, 8.711890645E-03
0.567816667, 8.727558096E-03
0.568483333, 8.7432272E-03
0.56915, 8.758897957E-03
0.569816667, 8.774570362E-03
0.570483333, 8.790244414E-03
0.57115, 8.80592011E-03
0.571816667, 8.821597448E-03
0.572483333, 8.837276426E-03
0.57315, 8.85295704E-03
0.573816667, 8.868639289E-03
0.574483333, 8.88432317E-03
0.57515, 8.900008681E-03
0.575816667, 8.915695819E-03
0.576483333, 8.931384582E-03
