TIME, UX_3, FX_2, FY_4, FY_5,Displacement,Reaction,Load,,,
0.11035625,-3.56E-04,524.77523,-86.9607236,-83.5490095,-0.36,-524.78,170.51,,,
0.11235625,-3.71E-04,534.285804,-88.5367569,-85.0631459,-0.37,-534.29,173.60,,,
0.11435625,-3.86E-04,543.796379,-90.1127923,-86.5772801,-0.39,-543.80,176.69,,,
0.11635625,-4.02E-04,553.306953,-91.6888298,-88.0914123,-0.40,-553.31,179.78,,,
0.11835625,-4.18E-04,562.817528,-93.2648695,-89.6055422,-0.42,-562.82,182.87,,,
0.12035625,-4.35E-04,572.328103,-94.8409115,-91.1196698,-0.44,-572.33,185.96,,,
0.12235625,-4.52E-04,581.838678,-96.4169559,-92.6337951,-0.45,-581.84,189.05,,,
0.12435625,-4.70E-04,591.349254,-97.9930026,-94.147918,-0.47,-591.35,192.14,,,
0.12635625,-4.88E-04,600.859829,-99.5690518,-95.6620383,-0.49,-600.86,195.23,,,
0.12835625,-5.07E-04,610.370405,-101.145103,-97.1761561,-0.51,-610.37,198.32,,,
0.13035625,-5.26E-04,619.880981,-102.721158,-98.6902713,-0.53,-619.88,201.41,,,
0.13235625,-5.45E-04,629.391557,-104.297215,-100.204384,-0.55,-629.39,204.50,,,
0.13435625,-5.65E-04,638.902134,-105.873275,-101.718493,-0.57,-638.90,207.59,,,
0.13635625,-5.86E-04,648.412711,-107.449337,-103.2326,-0.59,-648.41,210.68,,,
0.13835625,-6.07E-04,657.923288,-109.025403,-104.746704,-0.61,-657.92,213.77,,,
0.14035625,-6.28E-04,667.433865,-110.601471,-106.260805,-0.63,-667.43,216.86,,,
0.14235625,-6.51E-04,676.944443,-112.177543,-107.774902,-0.65,-676.94,219.95,,,
0.14435625,-6.73E-04,686.45502,-113.753618,-109.288997,-0.67,-686.46,223.04,,,
0.14635625,-6.96E-04,695.965599,-115.329695,-110.803088,-0.70,-695.97,226.13,,,
0.14835625,-7.20E-04,705.476177,-116.905777,-112.317176,-0.72,-705.48,229.22,,,
0.15035625,-7.44E-04,714.986756,-118.481861,-113.83126,-0.74,-714.99,232.31,,,
0.15235625,-7.69E-04,724.497334,-120.05795,-115.345341,-0.77,-724.50,235.40,,,
0.15435625,-7.95E-04,734.007914,-121.634041,-116.859418,-0.79,-734.01,238.49,,,
0.15635625,-8.21E-04,743.518493,-123.210137,-118.373492,-0.82,-743.52,241.58,,,
0.15835625,-8.47E-04,753.029073,-124.786236,-119.887561,-0.85,-753.03,244.67,,,
0.16035625,-8.75E-04,762.539653,-126.362339,-121.401627,-0.87,-762.54,247.76,,,
0.16235625,-9.02E-04,772.050233,-127.938447,-122.915689,-0.90,-772.05,250.85,,,
0.16435625,-9.31E-04,781.560814,-129.514558,-124.429746,-0.93,-781.56,253.94,,,
0.16635625,-9.60E-04,791.071395,-131.090673,-125.943799,-0.96,-791.07,257.03,,,
0.16835625,-9.90E-04,800.581977,-132.666793,-127.457848,-0.99,-800.58,260.12,,,
0.17035625,-1.02E-03,810.092558,-134.242917,-128.971893,-1.02,-810.09,263.21,,,
0.17235625,-1.05E-03,819.60314,-135.819046,-130.485933,-1.05,-819.60,266.30,,,
0.17435625,-1.08E-03,829.113723,-137.395179,-131.999968,-1.08,-829.11,269.40,,,
0.17635625,-1.12E-03,838.624306,-138.971317,-133.513998,-1.12,-838.62,272.49,,,
0.17835625,-1.15E-03,848.134889,-140.54746,-135.028023,-1.15,-848.13,275.58,,,
0.18035625,-1.18E-03,857.645472,-142.123608,-136.542044,-1.18,-857.65,278.67,,,
0.18235625,-1.22E-03,867.156056,-143.69976,-138.056059,-1.22,-867.16,281.76,,,
0.18435625,-1.25E-03,876.66664,-145.275919,-139.570069,-1.25,-876.67,284.85,,,
0.18635625,-1.29E-03,886.177225,-146.852082,-141.084073,-1.29,-886.18,287.94,,,
0.18835625,-1.33E-03,895.68781,-148.428251,-142.598072,-1.33,-895.69,291.03,,,
0.19035625,-1.36E-03,905.198395,-150.004426,-144.112065,-1.36,-905.20,294.12,,,
0.19235625,-1.40E-03,914.708981,-151.580606,-145.626052,-1.40,-914.71,297.21,,,
0.19435625,-1.44E-03,924.219568,-153.156793,-147.140033,-1.44,-924.22,300.30,,,
0.19635625,-1.48E-03,933.730154,-154.732985,-148.654008,-1.48,-933.73,303.39,,,
0.19835625,-1.52E-03,943.240742,-156.309183,-150.167977,-1.52,-943.24,306.48,,,
0.20035625,-1.57E-03,952.751329,-157.885388,-151.681939,-1.57,-952.75,309.57,,,
0.20235625,-1.61E-03,962.261917,-159.4616,-153.195895,-1.61,-962.26,312.66,,,
0.20435625,-1.65E-03,971.772506,-161.037818,-154.709843,-1.65,-971.77,315.75,,,
0.20635625,-1.70E-03,981.283095,-162.614043,-156.223785,-1.70,-981.28,318.84,,,
0.20835625,-1.74E-03,990.793684,-164.190274,-157.73772,-1.74,-990.79,321.93,,,
0.21035625,-1.79E-03,1000.30427,-165.766513,-159.251647,-1.79,-1000.30,325.02,,,
0.21235625,-1.84E-03,1009.81486,-167.34276,-160.765567,-1.84,-1009.81,328.11,,,
0.21435625,-1.89E-03,1019.32546,-168.919013,-162.27948,-1.89,-1019.33,331.20,,,
0.21635625,-1.94E-03,1028.83605,-170.495275,-163.793384,-1.94,-1028.84,334.29,,,
0.21835625,-1.99E-03,1038.34664,-172.071544,-165.307281,-1.99,-1038.35,337.38,,,
0.22035625,-2.04E-03,1047.85723,-173.647821,-166.821169,-2.04,-1047.86,340.47,,,
0.22235625,-2.09E-03,1057.36783,-175.224107,-168.335049,-2.09,-1057.37,343.56,,,
0.22435625,-2.15E-03,1066.87842,-176.800401,-169.848921,-2.15,-1066.88,346.65,,,
0.22635625,-2.20E-03,1076.38901,-178.376703,-171.362783,-2.20,-1076.39,349.74,,,
0.22835625,-2.26E-03,1085.89961,-179.953015,-172.876637,-2.26,-1085.90,352.83,,,
0.23035625,-2.32E-03,1095.4102,-181.529335,-174.390481,-2.32,-1095.41,355.92,,,
0.23235625,-2.37E-03,1104.9208,-183.105664,-175.904316,-2.37,-1104.92,359.01,,,
0.23435625,-2.43E-03,1114.4314,-184.682003,-177.418141,-2.43,-1114.43,362.10,,,
0.23635625,-2.49E-03,1123.94199,-186.258352,-178.931956,-2.49,-1123.94,365.19,,,
0.23835625,-2.56E-03,1133.45259,-187.834711,-180.445762,-2.56,-1133.45,368.28,,,
0.24035625,-2.62E-03,1142.96319,-189.411079,-181.959556,-2.62,-1142.96,371.37,,,
0.24235625,-2.69E-03,1152.47379,-190.987459,-183.473341,-2.69,-1152.47,374.46,,,
0.24435625,-2.75E-03,1161.98439,-192.563848,-184.987114,-2.75,-1161.98,377.55,,,
0.24635625,-2.82E-03,1171.49499,-194.140249,-186.500876,-2.82,-1171.49,380.64,,,
0.24835625,-2.89E-03,1181.00559,-195.71666,-188.014627,-2.89,-1181.01,383.73,,,
0.25035625,-2.96E-03,1190.51619,-197.293083,-189.528366,-2.96,-1190.52,386.82,,,
0.25235625,-3.03E-03,1200.0268,-198.869518,-191.042093,-3.03,-1200.03,389.91,,,
0.25435625,-3.10E-03,1209.5374,-200.445965,-192.555808,-3.10,-1209.54,393.00,,,
0.25635625,-3.18E-03,1219.04801,-202.022423,-194.06951,-3.18,-1219.05,396.09,,,
0.25835625,-3.25E-03,1228.55861,-203.598895,-195.5832,-3.25,-1228.56,399.18,,,
0.26035625,-3.33E-03,1238.06922,-205.175379,-197.096877,-3.33,-1238.07,402.27,,,
0.26235625,-3.41E-03,1247.57982,-206.751876,-198.61054,-3.41,-1247.58,405.36,,,
0.26435625,-3.49E-03,1257.09043,-208.328386,-200.124189,-3.49,-1257.09,408.45,,,
0.26635625,-3.57E-03,1266.60104,-209.90491,-201.637824,-3.57,-1266.60,411.54,,,
0.26835625,-3.66E-03,1276.11165,-211.481448,-203.151445,-3.66,-1276.11,414.63,,,
0.27035625,-3.74E-03,1285.62226,-213.058,-204.665051,-3.74,-1285.62,417.72,,,
0.27235625,-3.83E-03,1295.13287,-214.634567,-206.178643,-3.83,-1295.13,420.81,,,
0.27435625,-3.92E-03,1304.64348,-216.211149,-207.692218,-3.92,-1304.64,423.90,,,
0.27635625,-4.01E-03,1314.1541,-217.787746,-209.205778,-4.01,-1314.15,426.99,,,
0.27835625,-4.10E-03,1323.66471,-219.364359,-210.719322,-4.10,-1323.66,430.08,,,
0.28035625,-4.20E-03,1333.17533,-220.940988,-212.232849,-4.20,-1333.18,433.17,,,
0.28235625,-4.29E-03,1342.68594,-222.517634,-213.746359,-4.29,-1342.69,436.26,,,
0.28435625,-4.39E-03,1352.19656,-224.094296,-215.259852,-4.39,-1352.20,439.35,,,
0.28635625,-4.49E-03,1361.70718,-225.670976,-216.773327,-4.49,-1361.71,442.44,,,
0.28835625,-4.59E-03,1371.2178,-227.247673,-218.286784,-4.59,-1371.22,445.53,,,
0.29035625,-4.70E-03,1380.72842,-228.824388,-219.800222,-4.70,-1380.73,448.62,,,
0.29235625,-4.80E-03,1390.23904,-230.401121,-221.313641,-4.80,-1390.24,451.71,,,
0.29435625,-4.91E-03,1399.74966,-231.977874,-222.827041,-4.91,-1399.75,454.80,,,
0.29635625,-5.02E-03,1409.26028,-233.554645,-224.340421,-5.02,-1409.26,457.90,,,
0.29835625,-5.14E-03,1418.77091,-235.131437,-225.85378,-5.14,-1418.77,460.99,,,
0.30035625,-5.25E-03,1428.28153,-236.708248,-227.367118,-5.25,-1428.28,464.08,,,
0.30235625,-5.37E-03,1437.79216,-238.28508,-228.880435,-5.37,-1437.79,467.17,,,
0.30435625,-5.49E-03,1447.30279,-239.861934,-230.39373,-5.49,-1447.30,470.26,,,
0.30635625,-5.61E-03,1456.81342,-241.438809,-231.907003,-5.61,-1456.81,473.35,,,
0.30835625,-5.74E-03,1466.32405,-243.015706,-233.420252,-5.74,-1466.32,476.44,,,
0.31035625,-5.86E-03,1475.83468,-244.592626,-234.933478,-5.86,-1475.83,479.53,,,
0.31235625,-5.99E-03,1485.34532,-246.169569,-236.44668,-5.99,-1485.35,482.62,,,
0.31435625,-6.12E-03,1494.85595,-247.746536,-237.959858,-6.12,-1494.86,485.71,,,
0.31635625,-6.26E-03,1504.36659,-249.323527,-239.47301,-6.26,-1504.37,488.80,,,
0.31835625,-6.40E-03,1513.87723,-250.900543,-240.986135,-6.40,-1513.88,491.89,,,
0.32035625,-6.54E-03,1523.38787,-252.477585,-242.499235,-6.54,-1523.39,494.98,,,
0.32235625,-6.68E-03,1532.89851,-254.054653,-244.012307,-6.68,-1532.90,498.07,,,
0.32435625,-6.83E-03,1542.40915,-255.631747,-245.525352,-6.83,-1542.41,501.16,,,
0.32635625,-6.97E-03,1551.91979,-257.208868,-247.038368,-6.97,-1551.92,504.25,,,
0.32835625,-7.13E-03,1561.43044,-258.786018,-248.551356,-7.13,-1561.43,507.34,,,
0.33035625,-7.28E-03,1570.94109,-260.363196,-250.064313,-7.28,-1570.94,510.43,,,
0.33235625,-7.44E-03,1580.45174,-261.940404,-251.577239,-7.44,-1580.45,513.52,,,
0.33435625,-7.60E-03,1589.96239,-263.517641,-253.090135,-7.60,-1589.96,516.61,,,
0.33635625,-7.76E-03,1599.47304,-265.094909,-254.602999,-7.76,-1599.47,519.70,,,
0.33835625,-7.93E-03,1608.98369,-266.672209,-256.115829,-7.93,-1608.98,522.79,,,
0.34035625,-8.10E-03,1618.49435,-268.24954,-257.628626,-8.10,-1618.49,525.88,,,
0.34235625,-8.28E-03,1628.00501,-269.826905,-259.141389,-8.28,-1628.01,528.97,,,
0.34435625,-8.46E-03,1637.51567,-271.404303,-260.654117,-8.46,-1637.52,532.06,,,
0.34635625,-8.64E-03,1647.02633,-272.981736,-262.166808,-8.64,-1647.03,535.15,,,
0.34835625,-8.82E-03,1656.537,-274.559204,-263.679462,-8.82,-1656.54,538.24,,,
0.35035625,-9.01E-03,1666.04766,-276.136708,-265.192079,-9.01,-1666.05,541.33,,,
0.35235625,-9.20E-03,1675.55833,-277.714249,-266.704656,-9.20,-1675.56,544.42,,,
0.35435625,-9.40E-03,1685.069,-279.291828,-268.217194,-9.40,-1685.07,547.51,,,
0.35635625,-9.60E-03,1694.57968,-280.869446,-269.729692,-9.60,-1694.58,550.60,,,
0.35835625,-9.81E-03,1704.09035,-282.447103,-271.242147,-9.81,-1704.09,553.69,,,
0.36035625,-1.00E-02,1713.60103,-284.024801,-272.754559,-10.01,-1713.60,556.78,,-1712.980901,556.5778744
0.36235625,-1.02E-02,1723.11171,-285.602541,-274.266929,-10.23,-1723.11,559.87,,,
0.36435625,-1.04E-02,1732.62239,-287.180323,-275.779253,-10.44,-1732.62,562.96,,,
0.36635625,-1.07E-02,1742.13308,-288.758149,-277.291532,-10.66,-1742.13,566.05,,,
0.36835625,-1.09E-02,1751.64377,-290.33602,-278.803763,-10.89,-1751.64,569.14,,,
0.37035625,-1.11E-02,1761.15446,-291.913936,-280.315946,-11.12,-1761.15,572.23,,,
0.37235625,-1.14E-02,1770.66515,-293.491899,-281.82808,-11.36,-1770.67,575.32,,,
0.37435625,-1.16E-02,1780.17585,-295.069911,-283.340163,-11.60,-1780.18,578.41,,,
0.37635625,-1.18E-02,1789.68655,-296.647971,-284.852195,-11.84,-1789.69,581.50,,,
0.37835625,-1.21E-02,1799.19726,-298.226082,-286.364172,-12.09,-1799.20,584.59,,,
0.38035625,-1.23E-02,1808.70796,-299.804244,-287.876096,-12.35,-1808.71,587.68,,,
0.38235625,-1.26E-02,1818.21867,-301.382458,-289.387964,-12.61,-1818.22,590.77,,,
0.38435625,-1.29E-02,1827.72939,-302.960727,-290.899775,-12.87,-1827.73,593.86,,,
0.38635625,-1.31E-02,1837.24011,-304.539051,-292.411528,-13.14,-1837.24,596.95,,,
0.38835625,-1.34E-02,1846.75083,-306.117432,-293.92322,-13.42,-1846.75,600.04,,,
0.39035625,-1.37E-02,1856.26155,-307.695871,-295.434851,-13.70,-1856.26,603.13,,,
0.39235625,-1.40E-02,1865.77228,-309.274369,-296.946419,-13.99,-1865.77,606.22,,,
0.39435625,-1.43E-02,1875.28302,-310.852928,-298.457923,-14.28,-1875.28,609.31,,,
0.39635625,-1.46E-02,1884.79375,-312.431549,-299.96936,-14.58,-1884.79,612.40,,,
0.39835625,-1.49E-02,1894.3045,-314.010234,-301.480729,-14.88,-1894.30,615.49,,,
0.40035625,-1.52E-02,1903.81524,-315.588985,-302.992029,-15.19,-1903.82,618.58,,,
0.40235625,-1.55E-02,1913.326,-317.167802,-304.503259,-15.51,-1913.33,621.67,,,
0.40435625,-1.58E-02,1922.83675,-318.746688,-306.014415,-15.84,-1922.84,624.76,,,
0.40635625,-1.62E-02,1932.34752,-320.325644,-307.525496,-16.17,-1932.35,627.85,,,
0.40835625,-1.65E-02,1941.85828,-321.904672,-309.036501,-16.50,-1941.86,630.94,,,
0.41035625,-1.68E-02,1951.36906,-323.483773,-310.547427,-16.85,-1951.37,634.03,,,
0.41235625,-1.72E-02,1960.87984,-325.06295,-312.058273,-17.20,-1960.88,637.12,,,
0.41435625,-1.76E-02,1970.39062,-326.642204,-313.569036,-17.56,-1970.39,640.21,,,
0.41635625,-1.79E-02,1979.90141,-328.221538,-315.079715,-17.93,-1979.90,643.30,,,
0.41835625,-1.83E-02,1989.41221,-329.800952,-316.590308,-18.30,-1989.41,646.39,,,
0.42035625,-1.87E-02,1998.92302,-331.380449,-318.100811,-18.68,-1998.92,649.48,,,
0.42235625,-1.91E-02,2008.43383,-332.960032,-319.611224,-19.07,-2008.43,652.57,,,
0.42435625,-1.95E-02,2017.94465,-334.539701,-321.121544,-19.47,-2017.94,655.66,,,
0.42635625,-1.99E-02,2027.45548,-336.11946,-322.631768,-19.87,-2027.46,658.75,,,
0.42835625,-2.03E-02,2036.96632,-337.699309,-324.141895,-20.28,-2036.97,661.84,,,
0.43035625,-2.07E-02,2046.47716,-339.279253,-325.651921,-20.70,-2046.48,664.93,,,
0.43235625,-2.11E-02,2055.98802,-340.859292,-327.161844,-21.13,-2055.99,668.02,,,
0.43435625,-2.16E-02,2065.49888,-342.439429,-328.671663,-21.57,-2065.50,671.11,,,
0.43635625,-2.20E-02,2075.00975,-344.019667,-330.181374,-22.02,-2075.01,674.20,,,
0.43835625,-2.25E-02,2084.52064,-345.600008,-331.690973,-22.48,-2084.52,677.29,,,
0.44035625,-2.29E-02,2094.03153,-347.180454,-333.20046,-22.94,-2094.03,680.38,,,
0.44235625,-2.34E-02,2103.54243,-348.761008,-334.709831,-23.42,-2103.54,683.47,,,
0.44435625,-2.39E-02,2113.05335,-350.341672,-336.219084,-23.91,-2113.05,686.56,,,
0.44635625,-2.44E-02,2122.56428,-351.92245,-337.728214,-24.40,-2122.56,689.65,,,
0.44835625,-2.49E-02,2132.07521,-353.503344,-339.23722,-24.91,-2132.08,692.74,,,
0.45035625,-2.54E-02,2141.58617,-355.084356,-340.746098,-25.42,-2141.59,695.83,,,
0.45235625,-2.59E-02,2151.09713,-356.66549,-342.254845,-25.95,-2151.10,698.92,,,
0.45435625,-2.65E-02,2160.60811,-358.246748,-343.763459,-26.49,-2160.61,702.01,,,
0.45635625,-2.70E-02,2170.11911,-359.828134,-345.271936,-27.03,-2170.12,705.10,,,
0.45835625,-2.76E-02,2179.63012,-361.409651,-346.780271,-27.59,-2179.63,708.19,,,
0.46035625,-2.82E-02,2189.14114,-362.991301,-348.288463,-28.16,-2189.14,711.28,,,
0.46235625,-2.87E-02,2198.65218,-364.573089,-349.796508,-28.74,-2198.65,714.37,,,
0.46435625,-2.93E-02,2208.16324,-366.155016,-351.304401,-29.34,-2208.16,717.46,,,
0.46635625,-2.99E-02,2217.67432,-367.737087,-352.812141,-29.94,-2217.67,720.55,,,
0.46835625,-3.06E-02,2227.18541,-369.319305,-354.319723,-30.56,-2227.19,723.64,,,
0.47035625,-3.12E-02,2236.69652,-370.901673,-355.827143,-31.19,-2236.70,726.73,,,
0.47235625,-3.18E-02,2246.20766,-372.484195,-357.334396,-31.83,-2246.21,729.82,,,
0.47435625,-3.25E-02,2255.71881,-374.066876,-358.841481,-32.49,-2255.72,732.91,,,
0.47635625,-3.32E-02,2265.22998,-375.649717,-360.348393,-33.15,-2265.23,736.00,,,
0.47835625,-3.38E-02,2274.74118,-377.232724,-361.855127,-33.84,-2274.74,739.09,,,
0.48035625,-3.45E-02,2284.2524,-378.8159,-363.361681,-34.53,-2284.25,742.18,,,
0.48235625,-3.52E-02,2293.76364,-380.399249,-364.868048,-35.24,-2293.76,745.27,,,
0.48435625,-3.60E-02,2303.27491,-381.982776,-366.374226,-35.96,-2303.27,748.36,,,
0.48635625,-3.67E-02,2312.7862,-383.566484,-367.88021,-36.70,-2312.79,751.45,,,
0.48835625,-3.75E-02,2322.29751,-385.150377,-369.385995,-37.45,-2322.30,754.54,,,
0.49035625,-3.82E-02,2331.80886,-386.734461,-370.891577,-38.22,-2331.81,757.63,,,
0.49235625,-3.90E-02,2341.32023,-388.318739,-372.396954,-39.00,-2341.32,760.72,,,
0.49435625,-3.98E-02,2350.83162,-389.903217,-373.902117,-39.79,-2350.83,763.81,,,
0.49635625,-4.06E-02,2360.34305,-391.487898,-375.407066,-40.61,-2360.34,766.89,,,
0.49835625,-4.14E-02,2369.8545,-393.072787,-376.911792,-41.43,-2369.85,769.98,,,
0.50035625,-4.23E-02,2379.36599,-394.65789,-378.416294,-42.28,-2379.37,773.07,,,
0.50235625,-4.31E-02,2388.8775,-396.243211,-379.920566,-43.14,-2388.88,776.16,,,
0.50435625,-4.40E-02,2398.38905,-397.828756,-381.424602,-44.01,-2398.39,779.25,,,
0.50635625,-4.49E-02,2407.90063,-399.414528,-382.928397,-44.90,-2407.90,782.34,,,
0.50835625,-4.58E-02,2417.41224,-401.000535,-384.431949,-45.81,-2417.41,785.43,,,
0.51035625,-4.67E-02,2426.92388,-402.58678,-385.935251,-46.74,-2426.92,788.52,,,
0.51235625,-4.77E-02,2436.43556,-404.17327,-387.438297,-47.68,-2436.44,791.61,,,
0.51435625,-4.86E-02,2445.94727,-405.76001,-388.941085,-48.64,-2445.95,794.70,,,
0.51635625,-4.96E-02,2455.45901,-407.347005,-390.443607,-49.62,-2455.46,797.79,,,
0.51835625,-5.06E-02,2464.97011,-408.934585,-391.94618,-50.62,-2464.97,800.88,,,
0.52035625,-5.16E-02,2474.48046,-410.522824,-393.448864,-51.64,-2474.48,803.97,,,
0.52235625,-5.27E-02,2483.99077,-412.111386,-394.95132,-52.67,-2483.99,807.06,,,
0.52435625,-5.37E-02,2493.50105,-413.700279,-396.453542,-53.72,-2493.50,810.15,,,
0.52635625,-5.48E-02,2503.01129,-415.28951,-397.955525,-54.79,-2503.01,813.25,,,
0.52835625,-5.59E-02,2512.5215,-416.879088,-399.457267,-55.88,-2512.52,816.34,,,
0.53035625,-5.70E-02,2522.03168,-418.469018,-400.958763,-57.00,-2522.03,819.43,,,
0.53235625,-5.81E-02,2531.54183,-420.059309,-402.460008,-58.12,-2531.54,822.52,,,
0.53435625,-5.93E-02,2541.05195,-421.649967,-403.960997,-59.27,-2541.05,825.61,,,
0.53635625,-6.04E-02,2550.56204,-423.241,-405.461726,-60.44,-2550.56,828.70,,,
0.53835625,-6.16E-02,2560.07211,-424.832415,-406.962191,-61.63,-2560.07,831.79,,,
0.54035625,-6.28E-02,2569.58216,-426.424218,-408.462386,-62.84,-2569.58,834.89,,,
0.54235625,-6.41E-02,2579.09218,-428.016416,-409.962305,-64.07,-2579.09,837.98,,,
0.54435625,-6.53E-02,2588.60219,-429.609016,-411.461942,-65.32,-2588.60,841.07,,,
0.54635625,-6.66E-02,2598.11218,-431.202024,-412.961293,-66.59,-2598.11,844.16,,,
