TIME, UY_3
0.190825, 8.271889592E-02
0.191825, 8.273695958E-02
0.192825, 8.275494972E-02
0.193825, 8.277286733E-02
0.194825, 8.279071337E-02
0.195825, 8.280848877E-02
0.196825, 8.282619447E-02
0.197825, 8.284383138E-02
0.198825, 8.286140038E-02
0.199825, 8.287890236E-02
0.200825, 8.289633818E-02
0.201825, 8.291370867E-02
0.202825, 8.293101469E-02
0.203825, 8.294825704E-02
0.204825, 8.296543653E-02
0.205825, 8.298255396E-02
0.206825, 8.299961009E-02
0.207825, 8.301660569E-02
0.208825, 8.303354152E-02
0.209825, 8.305041832E-02
0.210825, 8.30672368E-02
0.211825, 8.30839977E-02
0.212825, 8.31007017E-02
0.213825, 8.31173495E-02
0.214825, 8.313394178E-02
0.215825, 8.315047921E-02
0.216825, 8.316696246E-02
0.217825, 8.318339216E-02
0.218825, 8.319976896E-02
0.219825, 8.321609348E-02
0.220825, 8.323236634E-02
0.221825, 8.324858815E-02
0.222825, 8.326475951E-02
0.223825, 8.3280881E-02
0.224825, 8.329695322E-02
0.225825, 8.331297672E-02
0.226825, 8.332895207E-02
0.227825, 8.334487982E-02
0.228825, 8.336076053E-02
0.229825, 8.337659472E-02
0.230825, 8.339238292E-02
0.231825, 8.340812566E-02
0.232825, 8.342382345E-02
0.233825, 8.34394768E-02
0.234825, 8.34550862E-02
0.235825, 8.347065214E-02
0.236825, 8.34861751E-02
0.237825, 8.350165557E-02
0.238825, 8.351709402E-02
0.239825, 8.353249089E-02
0.240825, 8.354784666E-02
0.241825, 8.356316176E-02
0.242825, 8.357843665E-02
0.243825, 8.359367176E-02
0.244825, 8.360886751E-02
0.245825, 8.362402434E-02
0.246825, 8.363914266E-02
0.247825, 8.365422288E-02
0.248825, 8.366926542E-02
0.249825, 8.368427066E-02
0.250825, 8.369923901E-02
0.251825, 8.371417085E-02
0.252825, 8.372906658E-02
0.253825, 8.374392656E-02
0.254825, 8.375875118E-02
0.255825, 8.37735408E-02
0.256825, 8.378829578E-02
0.257825, 8.380301649E-02
0.258825, 8.381770328E-02
0.259825, 8.383235649E-02
0.260825, 8.384697648E-02
0.261825, 8.386156359E-02
0.262825, 8.387611814E-02
0.263825, 8.389064047E-02
0.264825, 8.39051309E-02
0.265825, 8.391958977E-02
0.266825, 8.393401738E-02
0.267825, 8.394841406E-02
0.268825, 8.39627801E-02
0.269825, 8.397711583E-02
0.270825, 8.399142153E-02
0.271825, 8.400569751E-02
0.272825, 8.401994407E-02
0.273825, 8.403416149E-02
0.274825, 8.404835005E-02
0.275825, 8.406251006E-02
0.276825, 8.407664178E-02
0.277825, 8.409074548E-02
0.278825, 8.410482146E-02
0.279825, 8.411886996E-02
