TIME, UX_2
0.32835625, -6.439093928E-05
0.33035625, -6.522302922E-05
0.33235625, -6.606874961E-05
0.33435625, -6.69284482E-05
0.33635625, -6.780248327E-05
0.33835625, -6.869122397E-05
0.34035625, -6.959505077E-05
0.34235625, -7.051435583E-05
0.34435625, -7.144954342E-05
0.34635625, -7.240103039E-05
0.34835625, -7.336924661E-05
0.35035625, -7.435463545E-05
0.35235625, -7.535765426E-05
0.35435625, -7.637877494E-05
0.35635625, -7.741848446E-05
0.35835625, -7.847728539E-05
0.36035625, -7.955569655E-05
0.36235625, -8.06542536E-05
0.36435625, -8.177350967E-05
0.36635625, -8.291403606E-05
0.36835625, -8.407642296E-05
0.37035625, -8.52612801E-05
0.37235625, -8.646923764E-05
0.37435625, -8.770094687E-05
0.37635625, -8.895708111E-05
0.37835625, -9.023833655E-05
0.38035625, -9.154543321E-05
0.38235625, -9.287911588E-05
0.38435625, -9.424015512E-05
0.38635625, -9.562934831E-05
0.38835625, -9.70475208E-05
0.39035625, -9.849552702E-05
0.39235625, -9.99742517E-05
0.39435625, -1.014846112E-04
0.39635625, -1.030275547E-04
0.39835625, -1.046040658E-04
0.40035625, -1.062151638E-04
0.40235625, -1.078619054E-04
0.40435625, -1.095453863E-04
0.40635625, -1.112667426E-04
0.40835625, -1.130271532E-04
0.41035625, -1.148278409E-04
0.41235625, -1.166700751E-04
0.41435625, -1.185551735E-04
0.41635625, -1.204845042E-04
0.41835625, -1.224594884E-04
0.42035625, -1.244816024E-04
0.42235625, -1.265523804E-04
0.42435625, -1.28673417E-04
0.42635625, -1.308463703E-04
0.42835625, -1.330729646E-04
0.43035625, -1.353549938E-04
0.43235625, -1.376943246E-04
0.43435625, -1.400928999E-04
0.43635625, -1.425527429E-04
0.43835625, -1.450759603E-04
0.44035625, -1.476647475E-04
0.44235625, -1.503213918E-04
0.44435625, -1.53048278E-04
0.44635625, -1.558478928E-04
0.44835625, -1.587228299E-04
0.45035625, -1.616757961E-04
0.45235625, -1.647096164E-04
0.45435625, -1.678272406E-04
0.45635625, -1.710317499E-04
0.45835625, -1.743263636E-04
0.46035625, -1.777144466E-04
0.46235625, -1.811995173E-04
0.46435625, -1.847852559E-04
0.46635625, -1.884755133E-04
0.46835625, -1.922743205E-04
0.47035625, -1.961858986E-04
0.47235625, -2.002146695E-04
0.47435625, -2.043652674E-04
0.47635625, -2.086425509E-04
0.47835625, -2.130516159E-04
0.48035625, -2.175978097E-04
0.48235625, -2.222867452E-04
0.48435625, -2.271243174E-04
0.48635625, -2.321167198E-04
0.48835625, -2.372704627E-04
0.49035625, -2.425923923E-04
0.49235625, -2.480897119E-04
0.49435625, -2.537700035E-04
0.49635625, -2.596412521E-04
0.49835625, -2.657118713E-04
