TIME, FX_3
2.E-04, 0.999847692
4.E-04, 1.99969539
7.E-04, 3.49946692
1.15E-03, 5.74912424
1.825E-03, 9.12361019
2.8375E-03, 14.1853392
4.35625E-03, 21.7779325
6.35625E-03, 31.7764091
8.35625E-03, 41.7748859
1.035625E-02, 51.7733628
1.235625E-02, 61.7718398
1.435625E-02, 71.7703168
1.635625E-02, 81.7687937
1.835625E-02, 91.7672707
2.035625E-02, 101.765748
2.235625E-02, 111.764225
2.435625E-02, 121.762702
2.635625E-02, 131.761179
2.835625E-02, 141.759656
3.035625E-02, 151.758133
3.235625E-02, 161.756609
3.435625E-02, 171.755086
3.635625E-02, 181.753563
3.835625E-02, 191.75204
4.035625E-02, 201.750517
4.235625E-02, 211.748994
4.435625E-02, 221.747471
4.635625E-02, 231.745948
4.835625E-02, 241.744425
5.035625E-02, 251.742902
5.235625E-02, 261.741379
5.435625E-02, 271.739856
5.635625E-02, 281.738333
5.835625E-02, 291.73681
6.035625E-02, 301.735287
6.235625E-02, 311.733764
6.435625E-02, 321.732241
6.635625E-02, 331.730718
6.835625E-02, 341.729195
7.035625E-02, 351.727672
7.235625E-02, 361.726149
7.435625E-02, 371.724626
7.635625E-02, 381.723103
7.835625E-02, 391.72158
8.035625E-02, 401.720057
8.235625E-02, 411.718534
8.435625E-02, 421.717011
8.635625E-02, 431.715488
8.835625E-02, 441.713965
9.035625E-02, 451.712442
9.235625E-02, 461.710919
9.435625E-02, 471.709396
9.635625E-02, 481.707873
9.835625E-02, 491.70635
0.10035625, 501.704827
0.10235625, 511.703304
0.10435625, 521.701781
0.10635625, 531.700258
0.10835625, 541.698735
0.11035625, 551.697212
0.11235625, 561.695689
0.11435625, 571.694166
0.11635625, 581.692643
0.11835625, 591.69112
0.12035625, 601.689597
0.12235625, 611.688074
0.12435625, 621.686551
0.12635625, 631.685028
0.12835625, 641.683505
0.13035625, 651.681982
0.13235625, 661.680459
0.13435625, 671.678936
0.13635625, 681.677413
0.13835625, 691.67589
0.14035625, 701.674367
0.14235625, 711.672844
0.14435625, 721.671321
