TIME, FY_5
2.E-04, -13.1095371
4.E-04, -26.2202966
7.E-04, -45.8886689
1.15E-03, -75.3961927
1.816666667E-03, -119.121737
2.483333333E-03, -162.858326
3.15E-03, -206.607315
3.816666667E-03, -250.366614
4.483333333E-03, -294.136238
5.15E-03, -337.915794
5.816666667E-03, -381.704837
6.483333333E-03, -425.502956
7.15E-03, -469.309766
7.816666667E-03, -513.124901
8.483333333E-03, -556.94802
9.15E-03, -600.778796
9.816666667E-03, -644.616921
1.048333333E-02, -688.462104
1.115E-02, -732.314069
1.181666667E-02, -776.172552
1.248333333E-02, -820.037304
1.315E-02, -863.908089
1.381666667E-02, -907.78468
1.448333333E-02, -951.666865
1.515E-02, -995.554437
1.581666667E-02, -1039.4472
1.648333333E-02, -1083.34498
1.715E-02, -1127.24758
1.781666667E-02, -1171.15485
1.848333333E-02, -1215.06662
1.915E-02, -1258.98274
1.981666667E-02, -1302.90306
2.048333333E-02, -1346.82743
2.115E-02, -1390.75573
2.181666667E-02, -1434.68782
2.248333333E-02, -1478.62359
2.315E-02, -1522.56291
2.381666667E-02, -1566.50567
2.448333333E-02, -1610.45176
2.515E-02, -1654.40108
2.581666667E-02, -1698.35352
2.648333333E-02, -1742.30899
2.715E-02, -1786.2674
2.781666667E-02, -1830.22866
2.848333333E-02, -1874.19269
2.915E-02, -1918.15939
2.981666667E-02, -1962.1287
3.048333333E-02, -2006.10054
3.115E-02, -2050.07483
3.181666667E-02, -2094.05151
3.248333333E-02, -2138.0305
3.315E-02, -2182.01175
3.381666667E-02, -2225.99518
3.448333333E-02, -2269.98074
3.515E-02, -2313.96838
3.581666667E-02, -2357.95802
3.648333333E-02, -2401.94963
3.715E-02, -2445.94314
3.781666667E-02, -2489.93851
3.848333333E-02, -2533.93569
3.915E-02, -2577.93462
3.981666667E-02, -2621.93528
4.048333333E-02, -2665.9376
4.115E-02, -2709.94155
4.181666667E-02, -2753.94709
4.248333333E-02, -2797.95418
4.315E-02, -2841.96278
4.381666667E-02, -2885.97285
4.448333333E-02, -2929.98436
4.515E-02, -2973.99727
4.581666667E-02, -3018.01154
4.648333333E-02, -3062.02715
4.715E-02, -3106.04407
4.781666667E-02, -3150.06226
4.848333333E-02, -3194.08169
4.915E-02, -3238.10234
4.981666667E-02, -3282.12417
5.048333333E-02, -3326.14716
5.115E-02, -3370.17129
5.181666667E-02, -3414.19652
5.248333333E-02, -3458.22284
5.315E-02, -3502.25022
5.381666667E-02, -3546.27863
5.448333333E-02, -3590.30806
5.515E-02, -3634.33848
5.581666667E-02, -3678.36987
5.648333333E-02, -3722.40221
5.715E-02, -3766.43548
5.781666667E-02, -3810.46966
5.848333333E-02, -3854.50473
5.915E-02, -3898.54068
5.981666667E-02, -3942.57748
6.048333333E-02, -3986.61512
6.115E-02, -4030.65358
6.181666667E-02, -4074.69284
6.248333333E-02, -4118.7329
6.315E-02, -4162.77372
6.381666667E-02, -4206.81531
6.448333333E-02, -4250.85763
6.515E-02, -4294.90069
6.581666667E-02, -4338.94446
6.648333333E-02, -4382.98893
6.715E-02, -4427.03409
6.781666667E-02, -4471.07993
6.848333333E-02, -4515.12642
6.915E-02, -4559.17357
6.981666667E-02, -4603.22136
7.048333333E-02, -4647.26977
7.115E-02, -4691.3188
7.181666667E-02, -4735.36843
7.248333333E-02, -4779.41866
7.315E-02, -4823.46946
7.381666667E-02, -4867.52085
7.448333333E-02, -4911.57279
7.515E-02, -4955.62529
7.581666667E-02, -4999.67833
7.648333333E-02, -5043.7319
7.715E-02, -5087.786
7.781666667E-02, -5131.84062
7.848333333E-02, -5175.89574
7.915E-02, -5219.95136
7.981666667E-02, -5264.00748
8.048333333E-02, -5308.06407
8.115E-02, -5352.12115
8.181666667E-02, -5396.17868
8.248333333E-02, -5440.23668
8.315E-02, -5484.29514
8.381666667E-02, -5528.35403
8.448333333E-02, -5572.41337
8.515E-02, -5616.47313
8.581666667E-02, -5660.53333
8.648333333E-02, -5704.59394
8.715E-02, -5748.65496
8.781666667E-02, -5792.71639
8.848333333E-02, -5836.77821
8.915E-02, -5880.84044
8.981666667E-02, -5924.90304
9.048333333E-02, -5968.96604
9.115E-02, -6013.0294
9.181666667E-02, -6057.09314
9.248333333E-02, -6101.15725
9.315E-02, -6145.22171
9.381666667E-02, -6189.28653
9.448333333E-02, -6233.3517
9.515E-02, -6277.41721
