TIME, UX_2, FX_3, FY_4, FY_5,Displacement,Reaction,Load,,,
0.55035625,-8.80E-02,2513.89326,-572.078118,-547.220451,-87.99,-2513.89,1119.30,,,
0.55235625,-8.94E-02,2523.02877,-574.179289,-549.188633,-89.40,-2523.03,1123.37,,,
0.55435625,-9.08E-02,2532.16431,-576.280938,-551.156358,-90.83,-2532.16,1127.44,,,
0.55635625,-9.23E-02,2541.29987,-578.383069,-553.12362,-92.28,-2541.30,1131.51,,,
0.55835625,-9.37E-02,2550.43545,-580.485686,-555.090409,-93.74,-2550.44,1135.58,,,
0.56035625,-9.52E-02,2559.57105,-582.588794,-557.05672,-95.22,-2559.57,1139.65,,,
0.56235625,-9.67E-02,2568.70669,-584.692398,-559.022545,-96.72,-2568.71,1143.71,,,
0.56435625,-9.82E-02,2577.84234,-586.796502,-560.987874,-98.23,-2577.84,1147.78,,,
0.56635625,-9.98E-02,2586.97803,-588.901111,-562.952703,-99.76,-2586.98,1151.85,,,
0.56835625,-0.101308094,2596.11374,-591.006229,-564.917023,-101.31,-2596.11,1155.92,,,
0.57035625,-0.102871062,2605.24948,-593.11186,-566.880827,-102.87,-2605.25,1159.99,,,
0.57235625,-0.104450453,2614.38525,-595.21801,-568.844107,-104.45,-2614.39,1164.06,,,
0.57435625,-0.106046212,2623.52105,-597.324681,-570.806856,-106.05,-2623.52,1168.13,,,
0.57635625,-0.107658278,2632.65688,-599.431879,-572.769065,-107.66,-2632.66,1172.20,,,
0.57835625,-0.109286581,2641.79274,-601.539607,-574.730728,-109.29,-2641.79,1176.27,,,
0.58035625,-0.110931049,2650.92863,-603.64787,-576.691838,-110.93,-2650.93,1180.34,,,
0.58235625,-0.1125916,2660.06455,-605.756673,-578.652386,-112.59,-2660.06,1184.41,,,
0.58435625,-0.114268147,2669.2005,-607.866018,-580.612364,-114.27,-2669.20,1188.48,,,
0.58635625,-0.115960599,2678.33649,-609.975911,-582.571768,-115.96,-2678.34,1192.55,,,
0.58835625,-0.117668857,2687.4725,-612.086356,-584.530589,-117.67,-2687.47,1196.62,,,
0.59035625,-0.119392816,2696.60855,-614.197357,-586.488818,-119.39,-2696.61,1200.69,,,
0.59235625,-0.121132365,2705.74462,-616.308918,-588.446449,-121.13,-2705.74,1204.76,,,
0.59435625,-0.12288739,2714.88073,-618.421043,-590.403477,-122.89,-2714.88,1208.82,,,
0.59635625,-0.124657768,2724.01687,-620.533736,-592.359891,-124.66,-2724.02,1212.89,,,
0.59835625,-0.126443372,2733.15303,-622.647002,-594.315687,-126.44,-2733.15,1216.96,,,
0.60035625,-0.128244069,2742.28923,-624.760845,-596.270857,-128.24,-2742.29,1221.03,,,
0.60235625,-0.130059722,2751.42545,-626.875269,-598.225394,-130.06,-2751.43,1225.10,,,
0.60435625,-0.131890187,2760.5617,-628.990278,-600.179292,-131.89,-2760.56,1229.17,,,
0.60635625,-0.133735317,2769.69798,-631.105878,-602.132544,-133.74,-2769.70,1233.24,,,
0.60835625,-0.135594957,2778.83429,-633.222071,-604.085144,-135.59,-2778.83,1237.31,,,
0.61035625,-0.137468951,2787.97061,-635.338862,-606.037083,-137.47,-2787.97,1241.38,,,
0.61235625,-0.139357136,2797.10697,-637.456256,-607.98836,-139.36,-2797.11,1245.44,,,
0.61435625,-0.141259345,2806.24334,-639.574258,-609.938964,-141.26,-2806.24,1249.51,,,
0.61635625,-0.143175407,2815.37974,-641.692871,-611.88889,-143.18,-2815.38,1253.58,,,
0.61835625,-0.145105145,2824.51616,-643.8121,-613.838133,-145.11,-2824.52,1257.65,,,
0.62035625,-0.147048381,2833.6526,-645.93195,-615.786686,-147.05,-2833.65,1261.72,,,
0.62235625,-0.149004932,2842.78905,-648.052425,-617.734545,-149.00,-2842.79,1265.79,,,
0.62435625,-0.15097461,2851.92552,-650.17353,-619.681703,-150.97,-2851.93,1269.86,,,
0.62635625,-0.152957225,2861.06201,-652.29527,-621.628156,-152.96,-2861.06,1273.92,,,
0.62835625,-0.154952583,2870.19851,-654.417648,-623.573897,-154.95,-2870.20,1277.99,,,
0.63035625,-0.156960487,2879.33503,-656.540671,-625.518921,-156.96,-2879.34,1282.06,,,
0.63235625,-0.158980737,2888.47155,-658.664343,-627.463223,-158.98,-2888.47,1286.13,,,
0.63435625,-0.16101313,2897.60809,-660.788668,-629.406798,-161.01,-2897.61,1290.20,,,
0.63635625,-0.16305746,2906.74463,-662.913652,-631.349641,-163.06,-2906.74,1294.26,,,
0.63835625,-0.165113521,2915.88118,-665.039299,-633.291748,-165.11,-2915.88,1298.33,,,
0.64035625,-0.167181101,2925.01773,-667.165614,-635.233113,-167.18,-2925.02,1302.40,,,
0.64235625,-0.169259988,2934.15429,-669.292603,-637.173733,-169.26,-2934.15,1306.47,,,
0.64435625,-0.171349968,2943.29085,-671.42027,-639.113602,-171.35,-2943.29,1310.53,,,
0.64635625,-0.173450825,2952.42741,-673.54862,-641.052716,-173.45,-2952.43,1314.60,,,
0.64835625,-0.175562341,2961.56397,-675.677659,-642.991071,-175.56,-2961.56,1318.67,,,
0.65035625,-0.177684297,2970.70053,-677.807391,-644.928662,-177.68,-2970.70,1322.74,,,
0.65235625,-0.179816472,2979.83708,-679.937822,-646.865486,-179.82,-2979.84,1326.80,,,
0.65435625,-0.181958646,2988.97363,-682.068956,-648.801539,-181.96,-2988.97,1330.87,,,
0.65635625,-0.184110595,2998.11017,-684.2008,-650.736816,-184.11,-2998.11,1334.94,,,
0.65835625,-0.186272097,3007.24671,-686.333357,-652.671314,-186.27,-3007.25,1339.00,,,
0.66035625,-0.188442927,3016.38324,-688.466634,-654.605028,-188.44,-3016.38,1343.07,,,
0.66235625,-0.190622862,3025.51975,-690.600635,-656.537956,-190.62,-3025.52,1347.14,,,
0.66435625,-0.192811677,3034.65626,-692.735366,-658.470092,-192.81,-3034.66,1351.21,,,
0.66635625,-0.195009146,3043.79276,-694.870832,-660.401435,-195.01,-3043.79,1355.27,,,
0.66835625,-0.197215046,3052.92924,-697.007038,-662.331979,-197.22,-3052.93,1359.34,,,
0.67035625,-0.199429152,3062.0657,-699.143989,-664.261722,-199.43,-3062.07,1363.41,,,
0.67235625,-0.201651238,3071.20216,-701.281691,-666.19066,-201.65,-3071.20,1367.47,,,
0.67435625,-0.203881082,3080.33859,-703.420149,-668.11879,-203.88,-3080.34,1371.54,,,
0.67635625,-0.206118459,3089.47501,-705.559368,-670.046108,-206.12,-3089.48,1375.61,,,
0.67835625,-0.208363147,3098.61141,-707.699354,-671.972612,-208.36,-3098.61,1379.67,,,
0.68035625,-0.210614923,3107.74779,-709.840111,-673.898295,-210.61,-3107.75,1383.74,,,
0.68235625,-0.212873566,3116.88415,-711.981645,-675.823158,-212.87,-3116.88,1387.80,,,
0.68435625,-0.215138857,3126.0205,-714.123961,-677.747195,-215.14,-3126.02,1391.87,,,
0.68635625,-0.217410575,3135.15682,-716.267065,-679.670404,-217.41,-3135.16,1395.94,,,
0.68835625,-0.219688502,3144.29312,-718.410961,-681.592782,-219.69,-3144.29,1400.00,,,
0.69035625,-0.221972423,3153.4294,-720.555654,-683.514324,-221.97,-3153.43,1404.07,,,
0.69235625,-0.224262122,3162.56565,-722.701151,-685.435028,-224.26,-3162.57,1408.14,,,
0.69435625,-0.226557384,3171.70189,-724.847455,-687.354891,-226.56,-3171.70,1412.20,,,
0.69635625,-0.228857999,3180.8381,-726.994573,-689.27391,-228.86,-3180.84,1416.27,,,
0.69835625,-0.231163754,3189.97429,-729.142509,-691.192079,-231.16,-3189.97,1420.33,,,
0.70035625,-0.233474442,3199.11045,-731.291268,-693.109397,-233.47,-3199.11,1424.40,,,
0.70235625,-0.235789854,3208.24659,-733.440856,-695.025861,-235.79,-3208.25,1428.47,,,
0.70435625,-0.238109787,3217.38271,-735.591278,-696.941467,-238.11,-3217.38,1432.53,,,
0.70635625,-0.240434037,3226.5188,-737.742538,-698.856213,-240.43,-3226.52,1436.60,,,
0.70835625,-0.242762402,3235.65486,-739.894642,-700.770093,-242.76,-3235.65,1440.66,,,
0.71035625,-0.245094683,3244.79091,-742.047594,-702.683107,-245.09,-3244.79,1444.73,,,
0.71235625,-0.247430683,3253.92692,-744.201401,-704.595249,-247.43,-3253.93,1448.80,,,
0.71435625,-0.249770208,3263.06292,-746.356066,-706.506516,-249.77,-3263.06,1452.86,,,
0.71635625,-0.252113065,3272.19889,-748.511595,-708.416906,-252.11,-3272.20,1456.93,,,
0.71835625,-0.254459063,3281.33483,-750.667992,-710.326414,-254.46,-3281.33,1460.99,,,
0.72035625,-0.256808014,3290.47075,-752.825264,-712.235038,-256.81,-3290.47,1465.06,,,
0.72235625,-0.259159732,3299.60665,-754.983413,-714.142773,-259.16,-3299.61,1469.13,,,
0.72435625,-0.261514034,3308.74252,-757.142447,-716.049618,-261.51,-3308.74,1473.19,,,
0.72635625,-0.263870739,3317.87837,-759.302368,-717.955565,-263.87,-3317.88,1477.26,,,
0.72835625,-0.266229668,3327.0142,-761.463183,-719.860615,-266.23,-3327.01,1481.32,,,
0.73035625,-0.268590645,3336.15,-763.624896,-721.764763,-268.59,-3336.15,1485.39,,,
0.73235625,-0.270953497,3345.28578,-765.787512,-723.668004,-270.95,-3345.29,1489.46,,,
0.73435625,-0.273318052,3354.42153,-767.951036,-725.570336,-273.32,-3354.42,1493.52,,,
0.73635625,-0.275684141,3363.55727,-770.115473,-727.471754,-275.68,-3363.56,1497.59,,,
0.73835625,-0.278051599,3372.69298,-772.280827,-729.372256,-278.05,-3372.69,1501.65,,,
0.74035625,-0.280420262,3381.82867,-774.447103,-731.271836,-280.42,-3381.83,1505.72,,,
0.74235625,-0.282789968,3390.96433,-776.614307,-733.170491,-282.79,-3390.96,1509.78,,,
0.74435625,-0.28516056,3400.09998,-778.782442,-735.068219,-285.16,-3400.10,1513.85,,,
0.74635625,-0.28753188,3409.23561,-780.951514,-736.965014,-287.53,-3409.24,1517.92,,,
0.74835625,-0.289903776,3418.37121,-783.121528,-738.860872,-289.90,-3418.37,1521.98,,,
0.75035625,-0.292276097,3427.5068,-785.292488,-740.755791,-292.28,-3427.51,1526.05,,,
0.75235625,-0.294648694,3436.64236,-787.464399,-742.649764,-294.65,-3436.64,1530.11,,,
0.75435625,-0.297021422,3445.77791,-789.637265,-744.542791,-297.02,-3445.78,1534.18,,,
0.75635625,-0.299394137,3454.91343,-791.811093,-746.434864,-299.39,-3454.91,1538.25,,,
0.75835625,-0.301766698,3464.04894,-793.985886,-748.325982,-301.77,-3464.05,1542.31,,,
0.76035625,-0.304138968,3473.18443,-796.161649,-750.216138,-304.14,-3473.18,1546.38,,,
0.76235625,-0.30651081,3482.3199,-798.338387,-752.10533,-306.51,-3482.32,1550.44,,,
0.76435625,-0.308882092,3491.45536,-800.516104,-753.993552,-308.88,-3491.46,1554.51,,,
0.76635625,-0.311252683,3500.59079,-802.694807,-755.880801,-311.25,-3500.59,1558.58,,,
0.76835625,-0.313622454,3509.72622,-804.874498,-757.767073,-313.62,-3509.73,1562.64,,,
0.77035625,-0.315991279,3518.86162,-807.055184,-759.652363,-315.99,-3518.86,1566.71,,,
0.77235625,-0.318359036,3527.99701,-809.236868,-761.536666,-318.36,-3528.00,1570.77,,,
0.77435625,-0.320725603,3537.13238,-811.419557,-763.41998,-320.73,-3537.13,1574.84,,,
0.77635625,-0.323090862,3546.26774,-813.603253,-765.302297,-323.09,-3546.27,1578.91,,,
0.77835625,-0.325454696,3555.40277,-815.788718,-767.184368,-325.45,-3555.40,1582.97,,,
0.78035625,-0.327816992,3564.53777,-817.975258,-769.065492,-327.82,-3564.54,1587.04,,,
0.78235625,-0.330177638,3573.67277,-820.16281,-770.945595,-330.18,-3573.67,1591.11,,,
0.78435625,-0.332536526,3582.80777,-822.351378,-772.824674,-332.54,-3582.81,1595.18,,,
0.78635625,-0.334893547,3591.94276,-824.540968,-774.702724,-334.89,-3591.94,1599.24,,,
0.78835625,-0.337248599,3601.07776,-826.731584,-776.579739,-337.25,-3601.08,1603.31,,,
0.79035625,-0.339601577,3610.21276,-828.923231,-778.455716,-339.60,-3610.21,1607.38,,,
0.79235625,-0.341952383,3619.34776,-831.115913,-780.330648,-341.95,-3619.35,1611.45,,,
0.79435625,-0.344300918,3628.48276,-833.309637,-782.204533,-344.30,-3628.48,1615.51,,,
0.79635625,-0.346647087,3637.61776,-835.504406,-784.077364,-346.65,-3637.62,1619.58,,,
0.79835625,-0.348990796,3646.75276,-837.700227,-785.949136,-348.99,-3646.75,1623.65,,,
0.80035625,-0.351331952,3655.88776,-839.897103,-787.819846,-351.33,-3655.89,1627.72,,,
0.80235625,-0.353670468,3665.02276,-842.09504,-789.689488,-353.67,-3665.02,1631.78,,,
0.80435625,-0.356006256,3674.15777,-844.294043,-791.558056,-356.01,-3674.16,1635.85,,,
0.80635625,-0.358339229,3683.29277,-846.494118,-793.425547,-358.34,-3683.29,1639.92,,,
0.80835625,-0.360669306,3692.42778,-848.695269,-795.291955,-360.67,-3692.43,1643.99,,,
0.81035625,-0.362996404,3701.56279,-850.897501,-797.157275,-363.00,-3701.56,1648.05,,,
0.81235625,-0.365320444,3710.6978,-853.10082,-799.021502,-365.32,-3710.70,1652.12,,,
0.81435625,-0.367641349,3719.83281,-855.305231,-800.88463,-367.64,-3719.83,1656.19,,,
0.81635625,-0.369959044,3728.96782,-857.510739,-802.746656,-369.96,-3728.97,1660.26,,,
0.81835625,-0.372273453,3738.10284,-859.717349,-804.607574,-372.27,-3738.10,1664.32,,,
0.82035625,-0.374584507,3747.23786,-861.925068,-806.467377,-374.58,-3747.24,1668.39,,,
0.82235625,-0.376892134,3756.37288,-864.133899,-808.326062,-376.89,-3756.37,1672.46,,,
0.82435625,-0.379196266,3765.5079,-866.343849,-810.183623,-379.20,-3765.51,1676.53,,,
0.82635625,-0.381496837,3774.64292,-868.554923,-812.040054,-381.50,-3774.64,1680.59,,,
0.82835625,-0.383793782,3783.77794,-870.767126,-813.89535,-383.79,-3783.78,1684.66,,,
0.83035625,-0.386087038,3792.91297,-872.980464,-815.749507,-386.09,-3792.91,1688.73,,,
0.83235625,-0.388376544,3802.048,-875.194942,-817.602518,-388.38,-3802.05,1692.80,,,
0.83435625,-0.390662239,3811.18303,-877.410567,-819.454378,-390.66,-3811.18,1696.86,,,
0.83635625,-0.392944066,3820.31807,-879.627342,-821.305082,-392.94,-3820.32,1700.93,,,
0.83835625,-0.395221968,3829.4531,-881.845275,-823.154624,-395.22,-3829.45,1705.00,,,
0.84035625,-0.39749589,3838.58814,-884.06437,-825.002999,-397.50,-3838.59,1709.07,,,
0.84235625,-0.399765779,3847.72318,-886.284634,-826.850201,-399.77,-3847.72,1713.13,,,
0.84435625,-0.402031583,3856.85823,-888.506071,-828.696224,-402.03,-3856.86,1717.20,,,
0.84635625,-0.404293251,3865.99327,-890.728688,-830.541063,-404.29,-3865.99,1721.27,,,
0.84835625,-0.406550734,3875.12832,-892.952491,-832.384713,-406.55,-3875.13,1725.34,,,
0.85035625,-0.408803985,3884.26337,-895.177485,-834.227167,-408.80,-3884.26,1729.40,,,
0.85235625,-0.411052957,3893.39842,-897.403676,-836.068419,-411.05,-3893.40,1733.47,,,
0.85435625,-0.413297606,3902.53348,-899.631069,-837.908465,-413.30,-3902.53,1737.54,,,
0.85635625,-0.415537889,3911.66854,-901.859672,-839.747298,-415.54,-3911.67,1741.61,,,
0.85835625,-0.417773763,3920.8036,-904.089489,-841.584913,-417.77,-3920.80,1745.67,,,
0.86035625,-0.420005188,3929.93866,-906.320527,-843.421303,-420.01,-3929.94,1749.74,,,
0.86235625,-0.422232123,3939.07373,-908.552791,-845.256463,-422.23,-3939.07,1753.81,,,
0.86435625,-0.424454531,3948.2088,-910.786288,-847.090386,-424.45,-3948.21,1757.88,,,
0.86635625,-0.426672375,3957.34387,-913.021023,-848.923067,-426.67,-3957.34,1761.94,,,
0.86835625,-0.428885619,3966.47895,-915.257004,-850.754501,-428.89,-3966.48,1766.01,,,
0.87035625,-0.431094229,3975.61402,-917.494234,-852.58468,-431.09,-3975.61,1770.08,,,
0.87235625,-0.43329817,3984.7491,-919.732722,-854.413598,-433.30,-3984.75,1774.15,,,
0.87435625,-0.435497411,3993.88419,-921.972473,-856.24125,-435.50,-3993.88,1778.21,,,
0.87635625,-0.43769192,4003.01927,-924.213493,-858.06763,-437.69,-4003.02,1782.28,,,
0.87835625,-0.439881668,4012.15436,-926.455789,-859.892731,-439.88,-4012.15,1786.35,,,
0.88035625,-0.442066625,4021.28945,-928.699367,-861.716547,-442.07,-4021.29,1790.42,,,
0.88235625,-0.444246764,4030.42454,-930.944232,-863.539072,-444.25,-4030.42,1794.48,,,
0.88435625,-0.446422057,4039.55964,-933.190392,-865.3603,-446.42,-4039.56,1798.55,,,
0.88635625,-0.448592479,4048.69474,-935.437853,-867.180223,-448.59,-4048.69,1802.62,,,
0.88835625,-0.450758004,4057.82984,-937.686621,-868.998837,-450.76,-4057.83,1806.69,,,
0.89035625,-0.452918609,4066.96494,-939.936702,-870.816134,-452.92,-4066.96,1810.75,,,
0.89235625,-0.455074271,4076.10005,-942.188104,-872.632109,-455.07,-4076.10,1814.82,,,
0.89435625,-0.457224968,4085.23516,-944.440832,-874.446754,-457.22,-4085.24,1818.89,,,
0.89635625,-0.459370678,4094.37027,-946.694893,-876.260063,-459.37,-4094.37,1822.95,,,
0.89835625,-0.461511382,4103.50539,-948.950294,-878.07203,-461.51,-4103.51,1827.02,,,
0.90035625,-0.46364706,4112.6405,-951.207041,-879.882649,-463.65,-4112.64,1831.09,,,
0.90235625,-0.465777693,4121.77562,-953.465141,-881.691911,-465.78,-4121.78,1835.16,,,
0.90435625,-0.467903264,4130.91075,-955.724601,-883.499812,-467.90,-4130.91,1839.22,,,
0.90635625,-0.470023756,4140.04587,-957.985426,-885.306344,-470.02,-4140.05,1843.29,,,
0.90835625,-0.472139153,4149.181,-960.247625,-887.111501,-472.14,-4149.18,1847.36,,,
0.91035625,-0.474249439,4158.31613,-962.511203,-888.915276,-474.25,-4158.32,1851.43,,,
0.91235625,-0.476354601,4167.45126,-964.776168,-890.717662,-476.35,-4167.45,1855.49,,,
0.91435625,-0.478454624,4176.5864,-967.042527,-892.518652,-478.45,-4176.59,1859.56,,,
0.91635625,-0.480549496,4185.72154,-969.310285,-894.31824,-480.55,-4185.72,1863.63,,,
0.91835625,-0.482639204,4194.85668,-971.579451,-896.116419,-482.64,-4194.86,1867.70,,,
0.92035625,-0.484723737,4203.99182,-973.85003,-897.913182,-484.72,-4203.99,1871.76,,,
0.92235625,-0.486803083,4213.12697,-976.122031,-899.708521,-486.80,-4213.13,1875.83,,,
0.92435625,-0.488877234,4222.26212,-978.395459,-901.502431,-488.88,-4222.26,1879.90,,,
0.92635625,-0.490946178,4231.39727,-980.670322,-903.294904,-490.95,-4231.40,1883.97,,,
0.92835625,-0.493009907,4240.53242,-982.946628,-905.085932,-493.01,-4240.53,1888.03,,,
0.93035625,-0.495068413,4249.66758,-985.224382,-906.87551,-495.07,-4249.67,1892.10,,,
0.93235625,-0.497121689,4258.80274,-987.503593,-908.663629,-497.12,-4258.80,1896.17,,,
0.93435625,-0.499169727,4267.9379,-989.784267,-910.450283,-499.17,-4267.94,1900.23,,,
0.93635625,-0.501212521,4277.07306,-992.066412,-912.235465,-501.21,-4277.07,1904.30,,,
0.93835625,-0.503250064,4286.20822,-994.350034,-914.019167,-503.25,-4286.21,1908.37,,,
0.94035625,-0.505282353,4295.34339,-996.635142,-915.801383,-505.28,-4295.34,1912.44,,,
0.94235625,-0.507309381,4304.47856,-998.921741,-917.582104,-507.31,-4304.48,1916.50,,,
0.94435625,-0.509331145,4313.61373,-1001.20984,-919.361324,-509.33,-4313.61,1920.57,,,
0.94635625,-0.511347641,4322.74891,-1003.49945,-921.139036,-511.35,-4322.75,1924.64,,,
0.94835625,-0.513358865,4331.88409,-1005.79057,-922.915231,-513.36,-4331.88,1928.71,,,
0.95035625,-0.515364816,4341.01927,-1008.08321,-924.689903,-515.36,-4341.02,1932.77,,,
0.95235625,-0.517365491,4350.15445,-1010.37738,-926.463045,-517.37,-4350.15,1936.84,,,
0.95435625,-0.519360888,4359.28963,-1012.67309,-928.234648,-519.36,-4359.29,1940.91,,,
0.95635625,-0.521351007,4368.42482,-1014.97034,-930.004706,-521.35,-4368.42,1944.98,,,
0.95835625,-0.523335845,4377.56001,-1017.26915,-931.77321,-523.34,-4377.56,1949.04,,,
0.96035625,-0.525315403,4386.6952,-1019.56951,-933.540154,-525.32,-4386.70,1953.11,,,
0.96235625,-0.527289682,4395.83039,-1021.87144,-935.30553,-527.29,-4395.83,1957.18,,,
0.96435625,-0.529258681,4404.96558,-1024.17494,-937.06933,-529.26,-4404.97,1961.24,,,
0.96635625,-0.531222401,4414.10078,-1026.48003,-938.831546,-531.22,-4414.10,1965.31,,,
0.96835625,-0.533180844,4423.23598,-1028.7867,-940.592171,-533.18,-4423.24,1969.38,,,
0.97035625,-0.535134012,4432.37118,-1031.09498,-942.351198,-535.13,-4432.37,1973.45,,,
0.97235625,-0.537081906,4441.50638,-1033.40486,-944.108618,-537.08,-4441.51,1977.51,,,
0.97435625,-0.53902453,4450.64159,-1035.71635,-945.864423,-539.02,-4450.64,1981.58,,,
0.97635625,-0.540961886,4459.77679,-1038.02946,-947.618607,-540.96,-4459.78,1985.65,,,
0.97835625,-0.542893977,4468.912,-1040.3442,-949.371161,-542.89,-4468.91,1989.72,,,
0.98035625,-0.544820806,4478.04721,-1042.66058,-951.122077,-544.82,-4478.05,1993.78,,,
0.98235625,-0.546742379,4487.18243,-1044.9786,-952.871348,-546.74,-4487.18,1997.85,,,
0.98435625,-0.548658698,4496.31764,-1047.29827,-954.618965,-548.66,-4496.32,2001.92,,,
0.98635625,-0.550569769,4505.45286,-1049.61961,-956.364921,-550.57,-4505.45,2005.98,,,
0.98835625,-0.552475596,4514.58808,-1051.94261,-958.109208,-552.48,-4514.59,2010.05,,,
0.99035625,-0.554376185,4523.7233,-1054.26729,-959.851817,-554.38,-4523.72,2014.12,,,
0.99235625,-0.556271541,4532.85852,-1056.59365,-961.592742,-556.27,-4532.86,2018.19,,,
0.99435625,-0.55816167,4541.99374,-1058.92171,-963.331972,-558.16,-4541.99,2022.25,,,
0.99635625,-0.560046577,4551.12897,-1061.25146,-965.069502,-560.05,-4551.13,2026.32,,,
0.99835625,-0.56192627,4560.2642,-1063.58292,-966.805322,-561.93,-4560.26,2030.39,,,
1,-0.563466491,4567.76062,-1065.49384,-968.224672,-563.47,-4567.76,2033.72,,,
