TIME, UX_2, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
3.64E-02,-4.25E-04,-138.92384,-133.472664,-674.21051,-0.43,272.4,674.21,,,
3.84E-02,-4.65E-04,-146.565842,-140.81447,-711.296511,-0.47,287.38,711.3,,,
4.04E-02,-5.07E-04,-154.20788,-148.156266,-748.382589,-0.51,302.36,748.38,,,
4.24E-02,-5.49E-04,-161.849952,-155.498052,-785.468737,-0.55,317.35,785.47,,,
4.44E-02,-5.92E-04,-169.492059,-162.839825,-822.554952,-0.59,332.33,822.55,,,
4.64E-02,-6.36E-04,-177.134199,-170.181586,-859.641229,-0.64,347.32,859.64,,,
4.84E-02,-6.81E-04,-184.776373,-177.523332,-896.727563,-0.68,362.3,896.73,,,
5.04E-02,-7.26E-04,-192.41858,-184.865064,-933.813952,-0.73,377.28,933.81,,,
5.24E-02,-7.73E-04,-200.060819,-192.206779,-970.900391,-0.77,392.27,970.9,,,
5.44E-02,-8.19E-04,-207.703092,-199.548479,-1007.98688,-0.82,407.25,1007.99,,,
5.64E-02,-8.67E-04,-215.345396,-206.89016,-1045.07341,-0.87,422.24,1045.07,,,
5.84E-02,-9.15E-04,-222.987732,-214.231825,-1082.15998,-0.91,437.22,1082.16,,,
6.04E-02,-9.63E-04,-230.630101,-221.57347,-1119.24659,-0.96,452.2,1119.25,,,
6.24E-02,-1.01E-03,-238.2725,-228.915097,-1156.33324,-1.01,467.19,1156.33,,,
6.44E-02,-1.06E-03,-245.91493,-236.256705,-1193.41993,-1.06,482.17,1193.42,,,
6.64E-02,-1.11E-03,-253.557392,-243.598292,-1230.50664,-1.11,497.16,1230.51,,,
6.84E-02,-1.16E-03,-261.199883,-250.93986,-1267.59339,-1.16,512.14,1267.59,,,
7.04E-02,-1.21E-03,-268.842405,-258.281407,-1304.68016,-1.21,527.12,1304.68,,,
7.24E-02,-1.26E-03,-276.484957,-265.622933,-1341.76697,-1.26,542.11,1341.77,,,
7.44E-02,-1.31E-03,-284.127539,-272.964439,-1378.85379,-1.31,557.09,1378.85,,,
7.64E-02,-1.36E-03,-291.770151,-280.305922,-1415.94065,-1.36,572.08,1415.94,,,
7.84E-02,-1.41E-03,-299.412791,-287.647384,-1453.02752,-1.41,587.06,1453.03,,,
8.04E-02,-1.46E-03,-307.055461,-294.988825,-1490.11442,-1.46,602.04,1490.11,,,
8.24E-02,-1.52E-03,-314.698159,-302.330243,-1527.20133,-1.52,617.03,1527.2,,,
8.44E-02,-1.57E-03,-322.340886,-309.67164,-1564.28827,-1.57,632.01,1564.29,,,
8.64E-02,-1.62E-03,-329.983642,-317.013014,-1601.37522,-1.62,647,1601.38,,,
8.84E-02,-1.67E-03,-337.626425,-324.354366,-1638.46219,-1.67,661.98,1638.46,,,
9.04E-02,-1.72E-03,-345.269236,-331.695696,-1675.54918,-1.72,676.96,1675.55,,,
9.24E-02,-1.77E-03,-352.912075,-339.037003,-1712.63618,-1.77,691.95,1712.64,,,
9.44E-02,-1.82E-03,-360.554941,-346.378288,-1749.72319,-1.82,706.93,1749.72,,,
9.64E-02,-1.88E-03,-368.197835,-353.71955,-1786.81023,-1.88,721.92,1786.81,,,
9.84E-02,-1.93E-03,-375.840755,-361.06079,-1823.89727,-1.93,736.9,1823.9,,,
0.10035625,-1.98E-03,-383.483702,-368.402007,-1860.98432,-1.98,751.89,1860.98,,,
0.10235625,-2.03E-03,-391.126676,-375.743202,-1898.07139,-2.03,766.87,1898.07,,,
0.10435625,-2.08E-03,-398.769676,-383.084373,-1935.15847,-2.08,781.85,1935.16,,,
0.10635625,-2.13E-03,-406.412702,-390.425523,-1972.24556,-2.13,796.84,1972.25,,,
0.10835625,-2.18E-03,-414.055754,-397.76665,-2009.33266,-2.18,811.82,2009.33,,,
0.11035625,-2.23E-03,-421.698832,-405.107755,-2046.41977,-2.23,826.81,2046.42,,,
0.11235625,-2.28E-03,-429.341935,-412.448837,-2083.50688,-2.28,841.79,2083.51,,,
0.11435625,-2.33E-03,-436.985063,-419.789897,-2120.59401,-2.33,856.77,2120.59,,,
0.11635625,-2.39E-03,-444.628217,-427.130935,-2157.68115,-2.39,871.76,2157.68,,,
0.11835625,-2.44E-03,-452.271395,-434.47195,-2194.76829,-2.44,886.74,2194.77,,,
0.12035625,-2.49E-03,-459.914598,-441.812944,-2231.85544,-2.49,901.73,2231.86,,,
0.12235625,-2.54E-03,-467.557825,-449.153915,-2268.9426,-2.54,916.71,2268.94,,,
0.12435625,-2.59E-03,-475.201077,-456.494865,-2306.02976,-2.59,931.7,2306.03,,,
0.12635625,-2.64E-03,-482.844352,-463.835792,-2343.11693,-2.64,946.68,2343.12,,,
0.12835625,-2.69E-03,-490.487652,-471.176698,-2380.20411,-2.69,961.66,2380.2,,,
0.13035625,-2.74E-03,-498.130975,-478.517582,-2417.29129,-2.74,976.65,2417.29,,,
0.13235625,-2.78E-03,-505.774322,-485.858445,-2454.37848,-2.78,991.63,2454.38,,,
0.13435625,-2.83E-03,-513.417691,-493.199286,-2491.46567,-2.83,1006.62,2491.47,,,
0.13635625,-2.88E-03,-521.061084,-500.540106,-2528.55287,-2.88,1021.6,2528.55,,,
0.13835625,-2.93E-03,-528.7045,-507.880905,-2565.64008,-2.93,1036.59,2565.64,,,
0.14035625,-2.98E-03,-536.347939,-515.221683,-2602.72729,-2.98,1051.57,2602.73,,,
0.14235625,-3.03E-03,-543.9914,-522.562439,-2639.8145,-3.03,1066.55,2639.81,,,
0.14435625,-3.08E-03,-551.634883,-529.903175,-2676.90172,-3.08,1081.54,2676.9,,,
0.14635625,-3.12E-03,-559.278388,-537.24389,-2713.98894,-3.12,1096.52,2713.99,,,
0.14835625,-3.17E-03,-566.921916,-544.584585,-2751.07617,-3.17,1111.51,2751.08,,,
0.15035625,-3.22E-03,-574.565465,-551.925259,-2788.1634,-3.22,1126.49,2788.16,,,
0.15235625,-3.27E-03,-582.209036,-559.265912,-2825.25063,-3.27,1141.47,2825.25,,,
0.15435625,-3.31E-03,-589.852628,-566.606546,-2862.33787,-3.31,1156.46,2862.34,,,
0.15635625,-3.36E-03,-597.496242,-573.947159,-2899.42511,-3.36,1171.44,2899.43,,,
0.15835625,-3.41E-03,-605.139876,-581.287752,-2936.51236,-3.41,1186.43,2936.51,,,
0.16035625,-3.45E-03,-612.783532,-588.628326,-2973.5996,-3.45,1201.41,2973.6,,,
0.16235625,-3.50E-03,-620.427208,-595.968879,-3010.68685,-3.5,1216.4,3010.69,,,
0.16435625,-3.54E-03,-628.070904,-603.309414,-3047.77411,-3.54,1231.38,3047.77,,,
0.16635625,-3.59E-03,-635.714622,-610.649928,-3084.86136,-3.59,1246.36,3084.86,,,
0.16835625,-3.63E-03,-643.358359,-617.990424,-3121.94862,-3.63,1261.35,3121.95,,,
0.17035625,-3.68E-03,-651.002116,-625.3309,-3159.03589,-3.68,1276.33,3159.04,,,
0.17235625,-3.72E-03,-658.645893,-632.671357,-3196.12315,-3.72,1291.32,3196.12,,,
0.17435625,-3.77E-03,-666.28969,-640.011795,-3233.21042,-3.77,1306.3,3233.21,,,
0.17635625,-3.81E-03,-673.933507,-647.352215,-3270.29769,-3.81,1321.29,3270.3,,,
0.17835625,-3.86E-03,-681.577343,-654.692616,-3307.38496,-3.86,1336.27,3307.38,,,
0.18035625,-3.90E-03,-689.221198,-662.032998,-3344.47223,-3.9,1351.25,3344.47,,,
0.18235625,-3.94E-03,-696.865072,-669.373362,-3381.55951,-3.94,1366.24,3381.56,,,
0.18435625,-3.99E-03,-704.508965,-676.713708,-3418.64678,-3.99,1381.22,3418.65,,,
0.18635625,-4.03E-03,-712.152877,-684.054035,-3455.73406,-4.03,1396.21,3455.73,,,
0.18835625,-4.07E-03,-719.796808,-691.394345,-3492.82135,-4.07,1411.19,3492.82,,,
0.19035625,-4.12E-03,-727.440757,-698.734637,-3529.90863,-4.12,1426.18,3529.91,,,
0.19235625,-4.16E-03,-735.084724,-706.074911,-3566.99591,-4.16,1441.16,3567,,,
0.19435625,-4.20E-03,-742.728709,-713.415167,-3604.0832,-4.2,1456.14,3604.08,,,
0.19635625,-4.24E-03,-750.372713,-720.755406,-3641.17049,-4.24,1471.13,3641.17,,,
0.19835625,-4.29E-03,-758.016734,-728.095628,-3678.25778,-4.29,1486.11,3678.26,,,
0.20035625,-4.33E-03,-765.660773,-735.435832,-3715.34507,-4.33,1501.1,3715.35,,,
0.20235625,-4.37E-03,-773.30483,-742.776019,-3752.43237,-4.37,1516.08,3752.43,,,
0.20435625,-4.41E-03,-780.948904,-750.116189,-3789.51966,-4.41,1531.07,3789.52,,,
0.20635625,-4.45E-03,-788.592995,-757.456343,-3826.60696,-4.45,1546.05,3826.61,,,
0.20835625,-4.49E-03,-796.237104,-764.79648,-3863.69425,-4.49,1561.03,3863.69,,,
0.21035625,-4.53E-03,-803.881229,-772.1366,-3900.78155,-4.53,1576.02,3900.78,,,
0.21235625,-4.57E-03,-811.525372,-779.476704,-3937.86885,-4.57,1591,3937.87,,,
0.21435625,-4.61E-03,-819.169531,-786.816791,-3974.95615,-4.61,1605.99,3974.96,,,
0.21635625,-4.65E-03,-826.813707,-794.156862,-4012.04346,-4.65,1620.97,4012.04,,,
0.21835625,-4.69E-03,-834.457899,-801.496917,-4049.13076,-4.69,1635.95,4049.13,,,
0.22035625,-4.73E-03,-842.102108,-808.836956,-4086.21807,-4.73,1650.94,4086.22,,,
0.22235625,-4.77E-03,-849.746332,-816.176979,-4123.30537,-4.77,1665.92,4123.31,,,
0.22435625,-4.81E-03,-857.390573,-823.516987,-4160.39268,-4.81,1680.91,4160.39,,,
0.22635625,-4.85E-03,-865.03483,-830.856979,-4197.47999,-4.85,1695.89,4197.48,,,
0.22835625,-4.88E-03,-872.679103,-838.196955,-4234.5673,-4.88,1710.88,4234.57,,,
0.23035625,-4.92E-03,-880.323391,-845.536916,-4271.65461,-4.92,1725.86,4271.65,,,
0.23235625,-4.96E-03,-887.967695,-852.876861,-4308.74192,-4.96,1740.84,4308.74,,,
0.23435625,-5.00E-03,-895.612015,-860.216792,-4345.82923,-5,1755.83,4345.83,,,
0.23635625,-5.03E-03,-903.256349,-867.556707,-4382.91654,-5.03,1770.81,4382.92,,,
0.23835625,-5.07E-03,-910.900699,-874.896608,-4420.00386,-5.07,1785.8,4420,,,
0.24035625,-5.11E-03,-918.545064,-882.236493,-4457.09117,-5.11,1800.78,4457.09,,,
0.24235625,-5.15E-03,-926.189445,-889.576365,-4494.17849,-5.15,1815.77,4494.18,,,
0.24435625,-5.18E-03,-933.833839,-896.916221,-4531.2658,-5.18,1830.75,4531.27,,,
0.24635625,-5.22E-03,-941.478249,-904.256063,-4568.35312,-5.22,1845.73,4568.35,,,
0.24835625,-5.25E-03,-949.122673,-911.59589,-4605.44044,-5.25,1860.72,4605.44,,,
0.25035625,-5.29E-03,-956.767112,-918.935704,-4642.52776,-5.29,1875.7,4642.53,,,
0.25235625,-5.33E-03,-964.411565,-926.275503,-4679.61508,-5.33,1890.69,4679.62,,,
0.25435625,-5.36E-03,-972.056033,-933.615288,-4716.7024,-5.36,1905.67,4716.7,,,
0.25635625,-5.40E-03,-979.700514,-940.955059,-4753.78972,-5.4,1920.66,4753.79,,,
0.25835625,-5.43E-03,-987.34501,-948.294817,-4790.87704,-5.43,1935.64,4790.88,,,
0.26035625,-5.47E-03,-994.98952,-955.63456,-4827.96436,-5.47,1950.62,4827.96,,,
0.26235625,-5.50E-03,-1002.63404,-962.97429,-4865.05168,-5.5,1965.61,4865.05,,,
0.26435625,-5.54E-03,-1010.27858,-970.314006,-4902.139,-5.54,1980.59,4902.14,,,
0.26635625,-5.57E-03,-1017.92313,-977.653709,-4939.22633,-5.57,1995.58,4939.23,,,
0.26835625,-5.60E-03,-1025.5677,-984.993399,-4976.31365,-5.6,2010.56,4976.31,,,
0.27035625,-5.64E-03,-1033.21227,-992.333075,-5013.40098,-5.64,2025.55,5013.4,,,
0.27235625,-5.67E-03,-1040.85686,-999.672738,-5050.4883,-5.67,2040.53,5050.49,,,
0.27435625,-5.70E-03,-1048.50147,-1007.01239,-5087.57563,-5.7,2055.51,5087.58,,,
0.27635625,-5.74E-03,-1056.14609,-1014.35203,-5124.66296,-5.74,2070.5,5124.66,,,
0.27835625,-5.77E-03,-1063.79072,-1021.69165,-5161.75028,-5.77,2085.48,5161.75,,,
0.28035625,-5.80E-03,-1071.43536,-1029.03126,-5198.83761,-5.8,2100.47,5198.84,,,
0.28235625,-5.84E-03,-1079.08002,-1036.37086,-5235.92494,-5.84,2115.45,5235.92,,,
0.28435625,-5.87E-03,-1086.72469,-1043.71045,-5273.01227,-5.87,2130.44,5273.01,,,
0.28635625,-5.90E-03,-1094.36937,-1051.05002,-5310.0996,-5.9,2145.42,5310.1,,,
0.28835625,-5.93E-03,-1102.01406,-1058.38958,-5347.18693,-5.93,2160.4,5347.19,,,
0.29035625,-5.97E-03,-1109.65877,-1065.72913,-5384.27426,-5.97,2175.39,5384.27,,,
0.29235625,-6.00E-03,-1117.30349,-1073.06867,-5421.36159,-6,2190.37,5421.36,,,
0.29435625,-6.03E-03,-1124.94822,-1080.40819,-5458.44892,-6.03,2205.36,5458.45,,,
0.29635625,-6.06E-03,-1132.59296,-1087.7477,-5495.53625,-6.06,2220.34,5495.54,,,
0.29835625,-6.09E-03,-1140.23772,-1095.08721,-5532.62358,-6.09,2235.32,5532.62,,,
0.30035625,-6.12E-03,-1147.88248,-1102.42669,-5569.71091,-6.12,2250.31,5569.71,,,
0.30235625,-6.15E-03,-1155.52726,-1109.76617,-5606.79824,-6.15,2265.29,5606.8,,,
0.30435625,-6.18E-03,-1163.17206,-1117.10564,-5643.88558,-6.18,2280.28,5643.89,,,
0.30635625,-6.21E-03,-1170.81686,-1124.44509,-5680.97291,-6.21,2295.26,5680.97,,,
0.30835625,-6.24E-03,-1178.46167,-1131.78453,-5718.06024,-6.24,2310.25,5718.06,,,
0.31035625,-6.27E-03,-1186.1065,-1139.12396,-5755.14758,-6.27,2325.23,5755.15,,,
0.31235625,-6.30E-03,-1193.75134,-1146.46338,-5792.23491,-6.3,2340.21,5792.23,,,
0.31435625,-6.33E-03,-1201.39618,-1153.80279,-5829.32225,-6.33,2355.2,5829.32,,,
0.31635625,-6.36E-03,-1209.04105,-1161.14219,-5866.40958,-6.36,2370.18,5866.41,,,
0.31835625,-6.39E-03,-1216.68592,-1168.48158,-5903.49692,-6.39,2385.17,5903.5,,,
0.32035625,-6.42E-03,-1224.3308,-1175.82095,-5940.58425,-6.42,2400.15,5940.58,,,
0.32235625,-6.45E-03,-1231.97569,-1183.16031,-5977.67159,-6.45,2415.14,5977.67,,,
0.32435625,-6.48E-03,-1239.6206,-1190.49967,-6014.75892,-6.48,2430.12,6014.76,,,
0.32635625,-6.51E-03,-1247.26551,-1197.83901,-6051.84626,-6.51,2445.1,6051.85,,,
0.32835625,-6.54E-03,-1254.91044,-1205.17834,-6088.9336,-6.54,2460.09,6088.93,,,
0.33035625,-6.57E-03,-1262.55538,-1212.51766,-6126.02093,-6.57,2475.07,6126.02,,,
0.33235625,-6.59E-03,-1270.20032,-1219.85697,-6163.10827,-6.59,2490.06,6163.11,,,
0.33435625,-6.62E-03,-1277.84528,-1227.19627,-6200.19561,-6.62,2505.04,6200.2,,,
0.33635625,-6.65E-03,-1285.49025,-1234.53556,-6237.28295,-6.65,2520.03,6237.28,,,
0.33835625,-6.68E-03,-1293.13523,-1241.87484,-6274.37029,-6.68,2535.01,6274.37,,,
0.34035625,-6.71E-03,-1300.78022,-1249.21411,-6311.45762,-6.71,2549.99,6311.46,,,
0.34235625,-6.73E-03,-1308.42522,-1256.55337,-6348.54496,-6.73,2564.98,6348.54,,,
0.34435625,-6.76E-03,-1316.07023,-1263.89262,-6385.6323,-6.76,2579.96,6385.63,,,
0.34635625,-6.79E-03,-1323.71525,-1271.23186,-6422.71964,-6.79,2594.95,6422.72,,,
0.34835625,-6.82E-03,-1331.36028,-1278.57108,-6459.80698,-6.82,2609.93,6459.81,,,
0.35035625,-6.84E-03,-1339.00532,-1285.9103,-6496.89432,-6.84,2624.92,6496.89,,,
0.35235625,-6.87E-03,-1346.65037,-1293.24951,-6533.98166,-6.87,2639.9,6533.98,,,
0.35435625,-6.90E-03,-1354.29543,-1300.58871,-6571.069,-6.9,2654.88,6571.07,,,
0.35635625,-6.92E-03,-1361.9405,-1307.9279,-6608.15634,-6.92,2669.87,6608.16,,,
0.35835625,-6.95E-03,-1369.58558,-1315.26708,-6645.24368,-6.95,2684.85,6645.24,,,
0.36035625,-6.97E-03,-1377.23067,-1322.60625,-6682.33102,-6.97,2699.84,6682.33,,,
0.36235625,-7.00E-03,-1384.87577,-1329.94541,-6719.41836,-7,2714.82,6719.42,,,
0.36435625,-7.03E-03,-1392.52088,-1337.28456,-6756.5057,-7.03,2729.81,6756.51,,,
0.36635625,-7.05E-03,-1400.166,-1344.6237,-6793.59304,-7.05,2744.79,6793.59,,,
0.36835625,-7.08E-03,-1407.81112,-1351.96283,-6830.68039,-7.08,2759.77,6830.68,,,
0.37035625,-7.10E-03,-1415.45626,-1359.30196,-6867.76773,-7.1,2774.76,6867.77,,,
0.37235625,-7.13E-03,-1423.10141,-1366.64107,-6904.85507,-7.13,2789.74,6904.86,,,
0.37435625,-7.15E-03,-1430.74656,-1373.98018,-6941.94241,-7.15,2804.73,6941.94,,,
0.37635625,-7.18E-03,-1438.39172,-1381.31927,-6979.02975,-7.18,2819.71,6979.03,,,
0.37835625,-7.20E-03,-1446.0369,-1388.65836,-7016.1171,-7.2,2834.7,7016.12,,,
0.38035625,-7.23E-03,-1453.68208,-1395.99743,-7053.20444,-7.23,2849.68,7053.2,,,
0.38235625,-7.25E-03,-1461.32727,-1403.3365,-7090.29178,-7.25,2864.66,7090.29,,,
0.38435625,-7.28E-03,-1468.97247,-1410.67556,-7127.37912,-7.28,2879.65,7127.38,,,
0.38635625,-7.30E-03,-1476.61768,-1418.01461,-7164.46647,-7.3,2894.63,7164.47,,,
0.38835625,-7.33E-03,-1484.2629,-1425.35366,-7201.55381,-7.33,2909.62,7201.55,,,
0.39035625,-7.35E-03,-1491.90812,-1432.69269,-7238.64115,-7.35,2924.6,7238.64,,,
0.39235625,-7.37E-03,-1499.55336,-1440.03171,-7275.7285,-7.37,2939.59,7275.73,,,
0.39435625,-7.40E-03,-1507.1986,-1447.37073,-7312.81584,-7.4,2954.57,7312.82,,,
0.39635625,-7.42E-03,-1514.84386,-1454.70974,-7349.90319,-7.42,2969.55,7349.9,,,
0.39835625,-7.45E-03,-1522.48912,-1462.04874,-7386.99053,-7.45,2984.54,7386.99,,,
0.40035625,-7.47E-03,-1530.13439,-1469.38773,-7424.07787,-7.47,2999.52,7424.08,,,
0.40235625,-7.49E-03,-1537.77966,-1476.72671,-7461.16522,-7.49,3014.51,7461.17,,,
0.40435625,-7.52E-03,-1545.42495,-1484.06569,-7498.25256,-7.52,3029.49,7498.25,,,
0.40635625,-7.54E-03,-1553.07024,-1491.40465,-7535.33991,-7.54,3044.47,7535.34,,,
0.40835625,-7.56E-03,-1560.71555,-1498.74361,-7572.42725,-7.56,3059.46,7572.43,,,
0.41035625,-7.58E-03,-1568.36086,-1506.08256,-7609.5146,-7.58,3074.44,7609.51,,,
0.41235625,-7.61E-03,-1576.00618,-1513.4215,-7646.60194,-7.61,3089.43,7646.6,,,
0.41435625,-7.63E-03,-1583.6515,-1520.76044,-7683.68929,-7.63,3104.41,7683.69,,,
0.41635625,-7.65E-03,-1591.29684,-1528.09936,-7720.77663,-7.65,3119.4,7720.78,,,
0.41835625,-7.67E-03,-1598.94218,-1535.43828,-7757.86398,-7.67,3134.38,7757.86,,,
0.42035625,-7.70E-03,-1606.58753,-1542.77719,-7794.95132,-7.7,3149.36,7794.95,,,
0.42235625,-7.72E-03,-1614.23289,-1550.11609,-7832.03867,-7.72,3164.35,7832.04,,,
0.42435625,-7.74E-03,-1621.87825,-1557.45499,-7869.12602,-7.74,3179.33,7869.13,,,
0.42635625,-7.76E-03,-1629.52363,-1564.79388,-7906.21336,-7.76,3194.32,7906.21,,,
0.42835625,-7.78E-03,-1637.16901,-1572.13276,-7943.30071,-7.78,3209.3,7943.3,,,
0.43035625,-7.81E-03,-1644.8144,-1579.47163,-7980.38805,-7.81,3224.29,7980.39,,,
0.43235625,-7.83E-03,-1652.4598,-1586.81049,-8017.4754,-7.83,3239.27,8017.48,,,
0.43435625,-7.85E-03,-1660.1052,-1594.14935,-8054.56275,-7.85,3254.25,8054.56,,,
0.43635625,-7.87E-03,-1667.75061,-1601.4882,-8091.65009,-7.87,3269.24,8091.65,,,
0.43835625,-7.89E-03,-1675.39603,-1608.82704,-8128.73744,-7.89,3284.22,8128.74,,,
0.44035625,-7.91E-03,-1683.04146,-1616.16587,-8165.82479,-7.91,3299.21,8165.82,,,
0.44235625,-7.93E-03,-1690.68689,-1623.5047,-8202.91213,-7.93,3314.19,8202.91,,,
0.44435625,-7.96E-03,-1698.33233,-1630.84352,-8239.99948,-7.96,3329.18,8240,,,
0.44635625,-7.98E-03,-1705.97778,-1638.18233,-8277.08683,-7.98,3344.16,8277.09,,,
0.44835625,-8.00E-03,-1713.62324,-1645.52114,-8314.17417,-8,3359.14,8314.17,,,
0.45035625,-8.02E-03,-1721.2687,-1652.85994,-8351.26152,-8.02,3374.13,8351.26,,,
0.45235625,-8.04E-03,-1728.91417,-1660.19873,-8388.34887,-8.04,3389.11,8388.35,,,
0.45435625,-8.06E-03,-1736.55965,-1667.53751,-8425.43621,-8.06,3404.1,8425.44,,,
0.45635625,-8.08E-03,-1744.20513,-1674.87629,-8462.52356,-8.08,3419.08,8462.52,,,
0.45835625,-8.10E-03,-1751.85062,-1682.21506,-8499.61091,-8.1,3434.07,8499.61,,,
0.46035625,-8.12E-03,-1759.49612,-1689.55382,-8536.69826,-8.12,3449.05,8536.7,,,
0.46235625,-8.14E-03,-1767.14163,-1696.89258,-8573.7856,-8.14,3464.03,8573.79,,,
0.46435625,-8.16E-03,-1774.78714,-1704.23133,-8610.87295,-8.16,3479.02,8610.87,,,
0.46635625,-8.18E-03,-1782.43266,-1711.57007,-8647.9603,-8.18,3494,8647.96,,,
0.46835625,-8.20E-03,-1790.07818,-1718.90881,-8685.04765,-8.2,3508.99,8685.05,,,
0.47035625,-8.22E-03,-1797.72372,-1726.24754,-8722.135,-8.22,3523.97,8722.14,,,
0.47235625,-8.24E-03,-1805.36926,-1733.58626,-8759.22234,-8.24,3538.96,8759.22,,,
0.47435625,-8.26E-03,-1813.0148,-1740.92498,-8796.30969,-8.26,3553.94,8796.31,,,
0.47635625,-8.28E-03,-1820.66035,-1748.26368,-8833.39704,-8.28,3568.92,8833.4,,,
0.47835625,-8.30E-03,-1828.30591,-1755.60239,-8870.48439,-8.3,3583.91,8870.48,,,
0.48035625,-8.31E-03,-1835.95148,-1762.94108,-8907.57174,-8.31,3598.89,8907.57,,,
0.48235625,-8.33E-03,-1843.59705,-1770.27977,-8944.65909,-8.33,3613.88,8944.66,,,
0.48435625,-8.35E-03,-1851.24263,-1777.61846,-8981.74643,-8.35,3628.86,8981.75,,,
0.48635625,-8.37E-03,-1858.88821,-1784.95713,-9018.83378,-8.37,3643.85,9018.83,,,
0.48835625,-8.39E-03,-1866.5338,-1792.2958,-9055.92113,-8.39,3658.83,9055.92,,,
0.49035625,-8.41E-03,-1874.1794,-1799.63447,-9093.00848,-8.41,3673.81,9093.01,,,
0.49235625,-8.43E-03,-1881.825,-1806.97313,-9130.09583,-8.43,3688.8,9130.1,,,
0.49435625,-8.45E-03,-1889.47062,-1814.31178,-9167.18318,-8.45,3703.78,9167.18,,,
0.49635625,-8.46E-03,-1897.11623,-1821.65042,-9204.27053,-8.46,3718.77,9204.27,,,
0.49835625,-8.48E-03,-1904.76185,-1828.98906,-9241.35788,-8.48,3733.75,9241.36,,,
0.50035625,-8.50E-03,-1912.40748,-1836.3277,-9278.44523,-8.5,3748.74,9278.45,,,
0.50235625,-8.52E-03,-1920.05312,-1843.66632,-9315.53257,-8.52,3763.72,9315.53,,,
0.50435625,-8.54E-03,-1927.69876,-1851.00495,-9352.61992,-8.54,3778.7,9352.62,,,
0.50635625,-8.56E-03,-1935.34441,-1858.34356,-9389.70727,-8.56,3793.69,9389.71,,,
0.50835625,-8.57E-03,-1942.99006,-1865.68217,-9426.79462,-8.57,3808.67,9426.79,,,
0.51035625,-8.59E-03,-1950.63572,-1873.02077,-9463.88197,-8.59,3823.66,9463.88,,,
0.51235625,-8.61E-03,-1958.28138,-1880.35937,-9500.96932,-8.61,3838.64,9500.97,,,
0.51435625,-8.63E-03,-1965.92705,-1887.69796,-9538.05667,-8.63,3853.63,9538.06,,,
0.51635625,-8.64E-03,-1973.57273,-1895.03655,-9575.14402,-8.64,3868.61,9575.14,,,
0.51835625,-8.66E-03,-1981.21841,-1902.37513,-9612.23137,-8.66,3883.59,9612.23,,,
0.52035625,-8.68E-03,-1988.8641,-1909.7137,-9649.31872,-8.68,3898.58,9649.32,,,
0.52235625,-8.70E-03,-1996.50979,-1917.05227,-9686.40607,-8.7,3913.56,9686.41,,,
0.52435625,-8.71E-03,-2004.15549,-1924.39083,-9723.49342,-8.71,3928.55,9723.49,,,
0.52635625,-8.73E-03,-2011.8012,-1931.72939,-9760.58077,-8.73,3943.53,9760.58,,,
0.52835625,-8.75E-03,-2019.44691,-1939.06794,-9797.66812,-8.75,3958.51,9797.67,,,
