TIME, FX_3
2.E-04, -0.104528498
4.E-04, -0.20905696
7.E-04, -0.365849745
1.15E-03, -0.601039259
1.825E-03, -0.953824963
2.8375E-03, -1.48301054
4.35625E-03, -2.27682288
6.35625E-03, -3.32224905
8.35625E-03, -4.36759811
1.035625E-02, -5.41288938
1.235625E-02, -6.45818031
1.435625E-02, -7.5034717
1.635625E-02, -8.54876314
1.835625E-02, -9.5940546
2.035625E-02, -10.6393461
2.235625E-02, -11.6846376
2.435625E-02, -12.7299292
2.635625E-02, -13.7752208
2.835625E-02, -14.8205124
3.035625E-02, -15.865804
3.235625E-02, -16.9110957
3.435625E-02, -17.9563874
3.635625E-02, -19.0016791
3.835625E-02, -20.0469709
4.035625E-02, -21.0922626
4.235625E-02, -22.1375544
4.435625E-02, -23.1828463
4.635625E-02, -24.2281381
4.835625E-02, -25.27343
5.035625E-02, -26.3187219
5.235625E-02, -27.3640138
5.435625E-02, -28.4093057
5.635625E-02, -29.4545977
5.835625E-02, -30.4998897
6.035625E-02, -31.5451816
6.235625E-02, -32.5904736
6.435625E-02, -33.6357657
6.635625E-02, -34.6810577
6.835625E-02, -35.7263498
7.035625E-02, -36.7716419
7.235625E-02, -37.816934
7.435625E-02, -38.8622261
7.635625E-02, -39.9075182
7.835625E-02, -40.9528103
8.035625E-02, -41.9981025
8.235625E-02, -43.0433946
8.435625E-02, -44.0886868
8.635625E-02, -45.133979
8.835625E-02, -46.1792712
9.035625E-02, -47.2245634
9.235625E-02, -48.2698556
9.435625E-02, -49.3151478
9.635625E-02, -50.3604401
9.835625E-02, -51.4057323
0.10035625, -52.4510246
0.10235625, -53.4963168
0.10435625, -54.5416091
0.10635625, -55.5869013
0.10835625, -56.6321936
0.11035625, -57.6774859
0.11235625, -58.7227782
0.11435625, -59.7680704
0.11635625, -60.8133627
0.11835625, -61.858655
0.12035625, -62.9039473
0.12235625, -63.9492396
0.12435625, -64.9945319
0.12635625, -66.0398242
0.12835625, -67.0851165
0.13035625, -68.1304087
0.13235625, -69.175701
0.13435625, -70.2209933
0.13635625, -71.2662856
0.13835625, -72.3115779
0.14035625, -73.3568701
0.14235625, -74.4021624
0.14435625, -75.4474546
0.14635625, -76.4927469
0.14835625, -77.5380391
0.15035625, -78.5833314
0.15235625, -79.6286236
0.15435625, -80.6739158
0.15635625, -81.719208
0.15835625, -82.7645002
0.16035625, -83.8097924
0.16235625, -84.8550846
0.16435625, -85.9003768
0.16635625, -86.945669
0.16835625, -87.9909611
0.17035625, -89.0362533
0.17235625, -90.0815454
0.17435625, -91.1268375
0.17635625, -92.1721296
0.17835625, -93.2174217
0.18035625, -94.2627138
0.18235625, -95.3080058
0.18435625, -96.3532979
0.18635625, -97.3985899
0.18835625, -98.4438819
0.19035625, -99.4891739
0.19235625, -100.534466
0.19435625, -101.579758
0.19635625, -102.62505
0.19835625, -103.670342
0.20035625, -104.715634
0.20235625, -105.760926
0.20435625, -106.806217
0.20635625, -107.851509
0.20835625, -108.896801
0.21035625, -109.942093
0.21235625, -110.987385
0.21435625, -112.032676
0.21635625, -113.077968
0.21835625, -114.12326
0.22035625, -115.168552
0.22235625, -116.213843
0.22435625, -117.259135
0.22635625, -118.304427
0.22835625, -119.349718
0.23035625, -120.39501
0.23235625, -121.440301
0.23435625, -122.485593
0.23635625, -123.530884
0.23835625, -124.576176
0.24035625, -125.621467
0.24235625, -126.666759
0.24435625, -127.71205
0.24635625, -128.757341
0.24835625, -129.802633
0.25035625, -130.847924
0.25235625, -131.893215
0.25435625, -132.938507
0.25635625, -133.983798
0.25835625, -135.029089
0.26035625, -136.07438
0.26235625, -137.119671
0.26435625, -138.164963
0.26635625, -139.210254
0.26835625, -140.255545
0.27035625, -141.300836
0.27235625, -142.346127
0.27435625, -143.391418
0.27635625, -144.436709
0.27835625, -145.482
0.28035625, -146.52729
0.28235625, -147.572581
0.28435625, -148.617872
0.28635625, -149.663163
0.28835625, -150.708454
0.29035625, -151.753744
0.29235625, -152.799035
0.29435625, -153.844326
0.29635625, -154.889616
0.29835625, -155.934907
0.30035625, -156.980197
0.30235625, -158.025488
0.30435625, -159.070778
0.30635625, -160.116069
0.30835625, -161.161359
0.31035625, -162.206649
0.31235625, -163.25194
0.31435625, -164.29723
0.31635625, -165.34252
0.31835625, -166.387811
0.32035625, -167.433101
0.32235625, -168.478391
0.32435625, -169.523681
0.32635625, -170.568971
0.32835625, -171.614261
0.33035625, -172.659551
0.33235625, -173.704841
0.33435625, -174.750131
0.33635625, -175.795421
0.33835625, -176.840711
0.34035625, -177.886001
0.34235625, -178.931291
0.34435625, -179.97658
0.34635625, -181.02187
0.34835625, -182.06716
0.35035625, -183.112449
0.35235625, -184.157739
0.35435625, -185.203029
0.35635625, -186.248318
0.35835625, -187.293608
0.36035625, -188.338897
0.36235625, -189.384186
0.36435625, -190.429476
0.36635625, -191.474765
0.36835625, -192.520054
0.37035625, -193.565344
0.37235625, -194.610633
0.37435625, -195.655922
0.37635625, -196.701211
0.37835625, -197.7465
0.38035625, -198.79179
0.38235625, -199.837079
0.38435625, -200.882368
0.38635625, -201.927657
0.38835625, -202.972945
0.39035625, -204.018234
0.39235625, -205.063523
0.39435625, -206.108812
0.39635625, -207.154101
0.39835625, -208.19939
0.40035625, -209.244678
0.40235625, -210.289967
0.40435625, -211.335256
0.40635625, -212.380544
0.40835625, -213.425833
0.41035625, -214.471121
0.41235625, -215.51641
0.41435625, -216.561698
0.41635625, -217.606987
0.41835625, -218.652275
0.42035625, -219.697563
0.42235625, -220.742851
0.42435625, -221.78814
0.42635625, -222.833428
0.42835625, -223.878716
0.43035625, -224.924004
0.43235625, -225.969292
0.43435625, -227.01458
0.43635625, -228.059868
0.43835625, -229.105156
0.44035625, -230.150444
0.44235625, -231.195732
0.44435625, -232.24102
0.44635625, -233.286308
0.44835625, -234.331596
0.45035625, -235.376883
0.45235625, -236.422171
0.45435625, -237.467459
0.45635625, -238.512747
0.45835625, -239.558034
0.46035625, -240.603322
0.46235625, -241.648609
0.46435625, -242.693897
0.46635625, -243.739184
0.46835625, -244.784472
0.47035625, -245.829759
0.47235625, -246.875046
0.47435625, -247.920334
0.47635625, -248.965621
0.47835625, -250.010908
0.48035625, -251.056195
0.48235625, -252.101483
0.48435625, -253.14677
0.48635625, -254.192057
0.48835625, -255.237344
0.49035625, -256.282631
0.49235625, -257.327918
0.49435625, -258.373205
0.49635625, -259.418492
0.49835625, -260.463779
0.50035625, -261.509066
0.50235625, -262.554352
0.50435625, -263.599639
0.50635625, -264.644926
0.50835625, -265.690213
0.51035625, -266.735499
0.51235625, -267.780786
0.51435625, -268.826073
0.51635625, -269.871359
